_SEX,_AGEG5YR,_RACEPRV,_EDUCAG,_INCOMG1,n_train,reliability,cell_key,cell_id
2,7,4,3,5,33,reliable,2|7|4|3|5,4308
2,7,4,3,6,25,marginal,2|7|4|3|6,4309
2,7,4,3,7,8,unreliable,2|7|4|3|7,4310
2,7,4,4,1,6,unreliable,2|7|4|4|1,4311
2,7,4,4,2,17,marginal,2|7|4|4|2,4312
2,7,4,4,3,34,reliable,2|7|4|4|3,4313
2,7,4,4,4,39,reliable,2|7|4|4|4,4314
2,7,4,4,5,96,reliable,2|7|4|4|5,4315
2,7,4,4,6,121,reliable,2|7|4|4|6,4316
2,7,4,4,7,63,reliable,2|7|4|4|7,4317
2,7,5,1,1,4,unreliable,2|7|5|1|1,4318
2,7,5,1,2,1,unreliable,2|7|5|1|2,4319
2,7,5,1,3,1,unreliable,2|7|5|1|3,4320
2,7,5,2,1,7,unreliable,2|7|5|2|1,4321
2,7,5,2,2,9,unreliable,2|7|5|2|2,4322
2,7,5,2,3,6,unreliable,2|7|5|2|3,4323
2,7,5,2,4,8,unreliable,2|7|5|2|4,4324
2,7,5,2,5,11,marginal,2|7|5|2|5,4325
2,7,5,2,6,5,unreliable,2|7|5|2|6,4326
2,7,5,2,7,1,unreliable,2|7|5|2|7,4327
2,7,5,3,1,1,unreliable,2|7|5|3|1,4328
2,7,5,3,2,6,unreliable,2|7|5|3|2,4329
2,7,5,3,3,7,unreliable,2|7|5|3|3,4330
2,7,5,3,4,9,unreliable,2|7|5|3|4,4331
2,7,5,3,5,11,marginal,2|7|5|3|5,4332
2,7,5,3,6,6,unreliable,2|7|5|3|6,4333
2,7,5,3,7,1,unreliable,2|7|5|3|7,4334
2,7,5,4,2,1,unreliable,2|7|5|4|2,4335
2,7,5,4,3,2,unreliable,2|7|5|4|3,4336
2,7,5,4,4,4,unreliable,2|7|5|4|4,4337
2,7,5,4,5,21,marginal,2|7|5|4|5,4338
2,7,5,4,6,10,marginal,2|7|5|4|6,4339
2,7,5,4,7,5,unreliable,2|7|5|4|7,4340
2,7,6,1,1,15,marginal,2|7|6|1|1,4341
2,7,6,1,2,6,unreliable,2|7|6|1|2,4342
2,7,6,1,3,7,unreliable,2|7|6|1|3,4343
2,7,6,1,4,2,unreliable,2|7|6|1|4,4344
2,7,6,2,1,16,marginal,2|7|6|2|1,4345
2,7,6,2,2,19,marginal,2|7|6|2|2,4346
2,7,6,2,3,21,marginal,2|7|6|2|3,4347
2,7,6,2,4,27,marginal,2|7|6|2|4,4348
2,7,6,2,5,22,marginal,2|7|6|2|5,4349
2,7,6,2,6,8,unreliable,2|7|6|2|6,4350
2,7,6,2,7,3,unreliable,2|7|6|2|7,4351
2,7,6,3,1,29,marginal,2|7|6|3|1,4352
2,7,6,3,2,24,marginal,2|7|6|3|2,4353
2,7,6,3,3,43,reliable,2|7|6|3|3,4354
2,7,6,3,4,37,reliable,2|7|6|3|4,4355
2,7,6,3,5,52,reliable,2|7|6|3|5,4356
2,7,6,3,6,40,reliable,2|7|6|3|6,4357
2,7,6,3,7,4,unreliable,2|7|6|3|7,4358
2,7,6,4,1,12,marginal,2|7|6|4|1,4359
2,7,6,4,2,20,marginal,2|7|6|4|2,4360
2,7,6,4,3,39,reliable,2|7|6|4|3,4361
2,7,6,4,4,42,reliable,2|7|6|4|4,4362
2,7,6,4,5,79,reliable,2|7|6|4|5,4363
2,7,6,4,6,78,reliable,2|7|6|4|6,4364
2,7,6,4,7,34,reliable,2|7|6|4|7,4365
2,7,7,1,1,103,reliable,2|7|7|1|1,4366
2,7,7,1,2,153,reliable,2|7|7|1|2,4367
2,7,7,1,3,119,reliable,2|7|7|1|3,4368
2,7,7,1,4,57,reliable,2|7|7|1|4,4369
2,7,7,1,5,24,marginal,2|7|7|1|5,4370
2,7,7,1,6,4,unreliable,2|7|7|1|6,4371
2,7,7,2,1,98,reliable,2|7|7|2|1,4372
2,7,7,2,2,109,reliable,2|7|7|2|2,4373
2,7,7,2,3,140,reliable,2|7|7|2|3,4374
2,7,7,2,4,92,reliable,2|7|7|2|4,4375
2,7,7,2,5,99,reliable,2|7|7|2|5,4376
2,7,7,2,6,27,marginal,2|7|7|2|6,4377
2,7,7,2,7,6,unreliable,2|7|7|2|7,4378
2,7,7,3,1,68,reliable,2|7|7|3|1,4379
2,7,7,3,2,90,reliable,2|7|7|3|2,4380
2,7,7,3,3,113,reliable,2|7|7|3|3,4381
2,7,7,3,4,116,reliable,2|7|7|3|4,4382
2,7,7,3,5,164,reliable,2|7|7|3|5,4383
2,7,7,3,6,65,reliable,2|7|7|3|6,4384
2,7,7,3,7,17,marginal,2|7|7|3|7,4385
2,7,7,4,1,28,marginal,2|7|7|4|1,4386
2,7,7,4,2,57,reliable,2|7|7|4|2,4387
2,7,7,4,3,103,reliable,2|7|7|4|3,4388
2,7,7,4,4,129,reliable,2|7|7|4|4,4389
2,7,7,4,5,216,reliable,2|7|7|4|5,4390
2,7,7,4,6,168,reliable,2|7|7|4|6,4391
2,7,7,4,7,61,reliable,2|7|7|4|7,4392
2,8,1,1,1,215,reliable,2|8|1|1|1,4393
2,8,1,1,2,181,reliable,2|8|1|1|2,4394
2,8,1,1,3,150,reliable,2|8|1|1|3,4395
2,8,1,1,4,94,reliable,2|8|1|1|4,4396
2,8,1,1,5,90,reliable,2|8|1|1|5,4397
2,8,1,1,6,34,reliable,2|8|1|1|6,4398
2,8,1,1,7,4,unreliable,2|8|1|1|7,4399
2,8,1,2,1,536,reliable,2|8|1|2|1,4400
2,8,1,2,2,728,reliable,2|8|1|2|2,4401
2,8,1,2,3,965,reliable,2|8|1|2|3,4402
2,8,1,2,4,932,reliable,2|8|1|2|4,4403
2,8,1,2,5,1278,reliable,2|8|1|2|5,4404
2,8,1,2,6,522,reliable,2|8|1|2|6,4405
2,8,1,2,7,105,reliable,2|8|1|2|7,4406
2,8,1,3,1,396,reliable,2|8|1|3|1,4407
2,8,1,3,2,606,reliable,2|8|1|3|2,4408
2,8,1,3,3,913,reliable,2|8|1|3|3,4409
2,8,1,3,4,1155,reliable,2|8|1|3|4,4410
2,8,1,3,5,2215,reliable,2|8|1|3|5,4411
2,8,1,3,6,1210,reliable,2|8|1|3|6,4412
2,8,1,3,7,262,reliable,2|8|1|3|7,4413
2,8,1,4,1,159,reliable,2|8|1|4|1,4414
2,8,1,4,2,332,reliable,2|8|1|4|2,4415
2,8,1,4,3,700,reliable,2|8|1|4|3,4416
2,8,1,4,4,1252,reliable,2|8|1|4|4,4417
2,8,1,4,5,3248,reliable,2|8|1|4|5,4418
2,8,1,4,6,3213,reliable,2|8|1|4|6,4419
2,8,1,4,7,1485,reliable,2|8|1|4|7,4420
2,8,2,1,1,64,reliable,2|8|2|1|1,4421
2,8,2,1,2,55,reliable,2|8|2|1|2,4422
2,8,2,1,3,32,reliable,2|8|2|1|3,4423
2,8,2,1,4,19,marginal,2|8|2|1|4,4424
2,8,2,1,5,15,marginal,2|8|2|1|5,4425
2,8,2,1,6,4,unreliable,2|8|2|1|6,4426
2,8,2,1,7,1,unreliable,2|8|2|1|7,4427
2,8,2,2,1,132,reliable,2|8|2|2|1,4428
2,8,2,2,2,161,reliable,2|8|2|2|2,4429
2,8,2,2,3,146,reliable,2|8|2|2|3,4430
2,8,2,2,4,113,reliable,2|8|2|2|4,4431
2,8,2,2,5,101,reliable,2|8|2|2|5,4432
2,8,2,2,6,33,reliable,2|8|2|2|6,4433
2,8,2,2,7,4,unreliable,2|8|2|2|7,4434
2,8,2,3,1,69,reliable,2|8|2|3|1,4435
2,8,2,3,2,110,reliable,2|8|2|3|2,4436
2,8,2,3,3,139,reliable,2|8|2|3|3,4437
2,8,2,3,4,150,reliable,2|8|2|3|4,4438
2,8,2,3,5,220,reliable,2|8|2|3|5,4439
2,8,2,3,6,94,reliable,2|8|2|3|6,4440
2,8,2,3,7,20,marginal,2|8|2|3|7,4441
2,8,2,4,1,33,reliable,2|8|2|4|1,4442
2,8,2,4,2,54,reliable,2|8|2|4|2,4443
2,8,2,4,3,80,reliable,2|8|2|4|3,4444
2,8,2,4,4,124,reliable,2|8|2|4|4,4445
2,8,2,4,5,359,reliable,2|8|2|4|5,4446
2,8,2,4,6,247,reliable,2|8|2|4|6,4447
2,8,2,4,7,95,reliable,2|8|2|4|7,4448
2,8,3,1,1,27,marginal,2|8|3|1|1,4449
2,8,3,1,2,11,marginal,2|8|3|1|2,4450
2,8,3,1,3,13,marginal,2|8|3|1|3,4451
2,8,3,1,4,13,marginal,2|8|3|1|4,4452
2,8,3,1,5,3,unreliable,2|8|3|1|5,4453
2,8,3,1,6,3,unreliable,2|8|3|1|6,4454
2,8,3,2,1,35,reliable,2|8|3|2|1,4455
2,8,3,2,2,36,reliable,2|8|3|2|2,4456
2,8,3,2,3,47,reliable,2|8|3|2|3,4457
2,8,3,2,4,34,reliable,2|8|3|2|4,4458
2,8,3,2,5,25,marginal,2|8|3|2|5,4459
2,8,3,2,6,6,unreliable,2|8|3|2|6,4460
2,8,3,2,7,1,unreliable,2|8|3|2|7,4461
2,8,3,3,1,32,reliable,2|8|3|3|1,4462
2,8,3,3,2,30,reliable,2|8|3|3|2,4463
2,8,3,3,3,33,reliable,2|8|3|3|3,4464
2,8,3,3,4,41,reliable,2|8|3|3|4,4465
2,8,3,3,5,56,reliable,2|8|3|3|5,4466
2,8,3,3,6,24,marginal,2|8|3|3|6,4467
2,8,3,3,7,5,unreliable,2|8|3|3|7,4468
2,8,3,4,1,8,unreliable,2|8|3|4|1,4469
2,8,3,4,2,6,unreliable,2|8|3|4|2,4470
2,8,3,4,3,25,marginal,2|8|3|4|3,4471
2,8,3,4,4,29,marginal,2|8|3|4|4,4472
2,8,3,4,5,58,reliable,2|8|3|4|5,4473
2,8,3,4,6,46,reliable,2|8|3|4|6,4474
2,8,3,4,7,15,marginal,2|8|3|4|7,4475
2,8,4,1,1,2,unreliable,2|8|4|1|1,4476
2,8,4,1,2,3,unreliable,2|8|4|1|2,4477
2,8,4,1,3,5,unreliable,2|8|4|1|3,4478
2,8,4,1,4,2,unreliable,2|8|4|1|4,4479
2,8,4,1,6,2,unreliable,2|8|4|1|6,4480
2,8,4,2,1,6,unreliable,2|8|4|2|1,4481
2,8,4,2,2,10,marginal,2|8|4|2|2,4482
2,8,4,2,3,13,marginal,2|8|4|2|3,4483
2,8,4,2,4,11,marginal,2|8|4|2|4,4484
2,8,4,2,5,10,marginal,2|8|4|2|5,4485
2,8,4,2,6,1,unreliable,2|8|4|2|6,4486
2,8,4,3,1,4,unreliable,2|8|4|3|1,4487
2,8,4,3,2,10,marginal,2|8|4|3|2,4488
2,8,4,3,3,12,marginal,2|8|4|3|3,4489
2,8,4,3,4,17,marginal,2|8|4|3|4,4490
2,8,4,3,5,35,reliable,2|8|4|3|5,4491
2,8,4,3,6,18,marginal,2|8|4|3|6,4492
2,8,4,3,7,7,unreliable,2|8|4|3|7,4493
2,8,4,4,1,6,unreliable,2|8|4|4|1,4494
2,8,4,4,2,17,marginal,2|8|4|4|2,4495
2,8,4,4,3,28,marginal,2|8|4|4|3,4496
2,8,4,4,4,39,reliable,2|8|4|4|4,4497
2,8,4,4,5,78,reliable,2|8|4|4|5,4498
2,8,4,4,6,104,reliable,2|8|4|4|6,4499
2,8,4,4,7,43,reliable,2|8|4|4|7,4500
2,8,5,1,1,3,unreliable,2|8|5|1|1,4501
2,8,5,1,2,2,unreliable,2|8|5|1|2,4502
2,8,5,1,3,1,unreliable,2|8|5|1|3,4503
2,8,5,1,5,1,unreliable,2|8|5|1|5,4504
2,8,5,2,1,9,unreliable,2|8|5|2|1,4505
2,8,5,2,2,8,unreliable,2|8|5|2|2,4506
2,8,5,2,3,5,unreliable,2|8|5|2|3,4507
2,8,5,2,4,9,unreliable,2|8|5|2|4,4508
2,8,5,2,5,14,marginal,2|8|5|2|5,4509
2,8,5,2,6,5,unreliable,2|8|5|2|6,4510
2,8,5,3,1,2,unreliable,2|8|5|3|1,4511
2,8,5,3,2,3,unreliable,2|8|5|3|2,4512
2,8,5,3,3,7,unreliable,2|8|5|3|3,4513
2,8,5,3,4,6,unreliable,2|8|5|3|4,4514
2,8,5,3,5,14,marginal,2|8|5|3|5,4515
2,8,5,3,6,5,unreliable,2|8|5|3|6,4516
2,8,5,3,7,1,unreliable,2|8|5|3|7,4517
2,8,5,4,1,4,unreliable,2|8|5|4|1,4518
2,8,5,4,3,5,unreliable,2|8|5|4|3,4519
2,8,5,4,4,4,unreliable,2|8|5|4|4,4520
2,8,5,4,5,12,marginal,2|8|5|4|5,4521
2,8,5,4,6,5,unreliable,2|8|5|4|6,4522
2,8,5,4,7,2,unreliable,2|8|5|4|7,4523
2,8,6,1,1,14,marginal,2|8|6|1|1,4524
2,8,6,1,2,15,marginal,2|8|6|1|2,4525
2,8,6,1,3,9,unreliable,2|8|6|1|3,4526
2,8,6,1,4,12,marginal,2|8|6|1|4,4527
2,8,6,1,5,3,unreliable,2|8|6|1|5,4528
2,8,6,1,6,1,unreliable,2|8|6|1|6,4529
2,8,6,2,1,26,marginal,2|8|6|2|1,4530
2,8,6,2,2,23,marginal,2|8|6|2|2,4531
2,8,6,2,3,27,marginal,2|8|6|2|3,4532
2,8,6,2,4,25,marginal,2|8|6|2|4,4533
2,8,6,2,5,35,reliable,2|8|6|2|5,4534
2,8,6,2,6,9,unreliable,2|8|6|2|6,4535
2,8,6,2,7,1,unreliable,2|8|6|2|7,4536
2,8,6,3,1,33,reliable,2|8|6|3|1,4537
2,8,6,3,2,40,reliable,2|8|6|3|2,4538
2,8,6,3,3,35,reliable,2|8|6|3|3,4539
2,8,6,3,4,32,reliable,2|8|6|3|4,4540
2,8,6,3,5,56,reliable,2|8|6|3|5,4541
2,8,6,3,6,17,marginal,2|8|6|3|6,4542
2,8,6,3,7,4,unreliable,2|8|6|3|7,4543
2,8,6,4,1,13,marginal,2|8|6|4|1,4544
2,8,6,4,2,16,marginal,2|8|6|4|2,4545
2,8,6,4,3,25,marginal,2|8|6|4|3,4546
2,8,6,4,4,42,reliable,2|8|6|4|4,4547
2,8,6,4,5,82,reliable,2|8|6|4|5,4548
2,8,6,4,6,71,reliable,2|8|6|4|6,4549
2,8,6,4,7,24,marginal,2|8|6|4|7,4550
2,8,7,1,1,115,reliable,2|8|7|1|1,4551
2,8,7,1,2,138,reliable,2|8|7|1|2,4552
2,8,7,1,3,89,reliable,2|8|7|1|3,4553
2,8,7,1,4,49,reliable,2|8|7|1|4,4554
2,8,7,1,5,18,marginal,2|8|7|1|5,4555
2,8,7,1,6,3,unreliable,2|8|7|1|6,4556
2,8,7,2,1,119,reliable,2|8|7|2|1,4557
2,8,7,2,2,126,reliable,2|8|7|2|2,4558
2,8,7,2,3,113,reliable,2|8|7|2|3,4559
2,8,7,2,4,85,reliable,2|8|7|2|4,4560
2,8,7,2,5,64,reliable,2|8|7|2|5,4561
2,8,7,2,6,27,marginal,2|8|7|2|6,4562
2,8,7,2,7,1,unreliable,2|8|7|2|7,4563
2,8,7,3,1,59,reliable,2|8|7|3|1,4564
2,8,7,3,2,90,reliable,2|8|7|3|2,4565
2,8,7,3,3,110,reliable,2|8|7|3|3,4566
2,8,7,3,4,126,reliable,2|8|7|3|4,4567
2,8,7,3,5,126,reliable,2|8|7|3|5,4568
2,8,7,3,6,61,reliable,2|8|7|3|6,4569
2,8,7,3,7,14,marginal,2|8|7|3|7,4570
2,8,7,4,1,37,reliable,2|8|7|4|1,4571
2,8,7,4,2,54,reliable,2|8|7|4|2,4572
2,8,7,4,3,87,reliable,2|8|7|4|3,4573
2,8,7,4,4,120,reliable,2|8|7|4|4,4574
2,8,7,4,5,174,reliable,2|8|7|4|5,4575
2,8,7,4,6,149,reliable,2|8|7|4|6,4576
2,8,7,4,7,52,reliable,2|8|7|4|7,4577
2,9,1,1,1,247,reliable,2|9|1|1|1,4578
2,9,1,1,2,250,reliable,2|9|1|1|2,4579
2,9,1,1,3,157,reliable,2|9|1|1|3,4580
2,9,1,1,4,108,reliable,2|9|1|1|4,4581
2,9,1,1,5,78,reliable,2|9|1|1|5,4582
2,9,1,1,6,18,marginal,2|9|1|1|6,4583
2,9,1,1,7,2,unreliable,2|9|1|1|7,4584
2,9,1,2,1,639,reliable,2|9|1|2|1,4585
2,9,1,2,2,1075,reliable,2|9|1|2|2,4586
2,9,1,2,3,1270,reliable,2|9|1|2|3,4587
2,9,1,2,4,1286,reliable,2|9|1|2|4,4588
2,9,1,2,5,1697,reliable,2|9|1|2|5,4589
2,9,1,2,6,545,reliable,2|9|1|2|6,4590
2,9,1,2,7,95,reliable,2|9|1|2|7,4591
2,9,1,3,1,471,reliable,2|9|1|3|1,4592
2,9,1,3,2,864,reliable,2|9|1|3|2,4593
2,9,1,3,3,1304,reliable,2|9|1|3|3,4594
2,9,1,3,4,1682,reliable,2|9|1|3|4,4595
2,9,1,3,5,2696,reliable,2|9|1|3|5,4596
2,9,1,3,6,1194,reliable,2|9|1|3|6,4597
2,9,1,3,7,292,reliable,2|9|1|3|7,4598
2,9,1,4,1,220,reliable,2|9|1|4|1,4599
2,9,1,4,2,459,reliable,2|9|1|4|2,4600
2,9,1,4,3,869,reliable,2|9|1|4|3,4601
2,9,1,4,4,1536,reliable,2|9|1|4|4,4602
2,9,1,4,5,3945,reliable,2|9|1|4|5,4603
2,9,1,4,6,3174,reliable,2|9|1|4|6,4604
2,9,1,4,7,1262,reliable,2|9|1|4|7,4605
2,9,2,1,1,79,reliable,2|9|2|1|1,4606
2,9,2,1,2,52,reliable,2|9|2|1|2,4607
2,9,2,1,3,45,reliable,2|9|2|1|3,4608
2,9,2,1,4,28,marginal,2|9|2|1|4,4609
2,9,2,1,5,10,marginal,2|9|2|1|5,4610
2,9,2,1,6,5,unreliable,2|9|2|1|6,4611
2,9,2,1,7,1,unreliable,2|9|2|1|7,4612
2,9,2,2,1,139,reliable,2|9|2|2|1,4613
2,9,2,2,2,179,reliable,2|9|2|2|2,4614
2,9,2,2,3,192,reliable,2|9|2|2|3,4615
2,9,2,2,4,121,reliable,2|9|2|2|4,4616
2,9,2,2,5,114,reliable,2|9|2|2|5,4617
2,9,2,2,6,32,reliable,2|9|2|2|6,4618
2,9,2,2,7,5,unreliable,2|9|2|2|7,4619
2,9,2,3,1,72,reliable,2|9|2|3|1,4620
2,9,2,3,2,163,reliable,2|9|2|3|2,4621
2,9,2,3,3,154,reliable,2|9|2|3|3,4622
2,9,2,3,4,168,reliable,2|9|2|3|4,4623
2,9,2,3,5,188,reliable,2|9|2|3|5,4624
2,9,2,3,6,77,reliable,2|9|2|3|6,4625
2,9,2,3,7,17,marginal,2|9|2|3|7,4626
2,9,2,4,1,36,reliable,2|9|2|4|1,4627
2,9,2,4,2,67,reliable,2|9|2|4|2,4628
2,9,2,4,3,94,reliable,2|9|2|4|3,4629
2,9,2,4,4,162,reliable,2|9|2|4|4,4630
2,9,2,4,5,342,reliable,2|9|2|4|5,4631
2,9,2,4,6,236,reliable,2|9|2|4|6,4632
2,9,2,4,7,68,reliable,2|9|2|4|7,4633
2,9,3,1,1,35,reliable,2|9|3|1|1,4634
2,9,3,1,2,11,marginal,2|9|3|1|2,4635
2,9,3,1,3,15,marginal,2|9|3|1|3,4636
2,9,3,1,4,12,marginal,2|9|3|1|4,4637
2,9,3,1,5,2,unreliable,2|9|3|1|5,4638
2,9,3,1,7,2,unreliable,2|9|3|1|7,4639
2,9,3,2,1,50,reliable,2|9|3|2|1,4640
2,9,3,2,2,45,reliable,2|9|3|2|2,4641
2,9,3,2,3,43,reliable,2|9|3|2|3,4642
2,9,3,2,4,28,marginal,2|9|3|2|4,4643
2,9,3,2,5,22,marginal,2|9|3|2|5,4644
2,9,3,2,6,6,unreliable,2|9|3|2|6,4645
2,9,3,2,7,2,unreliable,2|9|3|2|7,4646
2,9,3,3,1,29,marginal,2|9|3|3|1,4647
2,9,3,3,2,38,reliable,2|9|3|3|2,4648
2,9,3,3,3,49,reliable,2|9|3|3|3,4649
2,9,3,3,4,46,reliable,2|9|3|3|4,4650
2,9,3,3,5,53,reliable,2|9|3|3|5,4651
2,9,3,3,6,16,marginal,2|9|3|3|6,4652
2,9,3,3,7,1,unreliable,2|9|3|3|7,4653
2,9,3,4,1,9,unreliable,2|9|3|4|1,4654
2,9,3,4,2,13,marginal,2|9|3|4|2,4655
2,9,3,4,3,26,marginal,2|9|3|4|3,4656
2,9,3,4,4,32,reliable,2|9|3|4|4,4657
2,9,3,4,5,55,reliable,2|9|3|4|5,4658
2,9,3,4,6,26,marginal,2|9|3|4|6,4659
2,9,3,4,7,8,unreliable,2|9|3|4|7,4660
2,9,4,1,1,5,unreliable,2|9|4|1|1,4661
2,9,4,1,2,3,unreliable,2|9|4|1|2,4662
2,9,4,1,3,3,unreliable,2|9|4|1|3,4663
2,9,4,1,4,2,unreliable,2|9|4|1|4,4664
2,9,4,1,5,2,unreliable,2|9|4|1|5,4665
2,9,4,2,1,11,marginal,2|9|4|2|1,4666
2,9,4,2,2,19,marginal,2|9|4|2|2,4667
2,9,4,2,3,16,marginal,2|9|4|2|3,4668
2,9,4,2,4,14,marginal,2|9|4|2|4,4669
2,9,4,2,5,23,marginal,2|9|4|2|5,4670
2,9,4,2,6,7,unreliable,2|9|4|2|6,4671
2,9,4,2,7,2,unreliable,2|9|4|2|7,4672
2,9,4,3,1,12,marginal,2|9|4|3|1,4673
2,9,4,3,2,15,marginal,2|9|4|3|2,4674
2,9,4,3,3,25,marginal,2|9|4|3|3,4675
2,9,4,3,4,21,marginal,2|9|4|3|4,4676
2,9,4,3,5,34,reliable,2|9|4|3|5,4677
2,9,4,3,6,16,marginal,2|9|4|3|6,4678
2,9,4,3,7,1,unreliable,2|9|4|3|7,4679
2,9,4,4,1,10,marginal,2|9|4|4|1,4680
2,9,4,4,2,20,marginal,2|9|4|4|2,4681
2,9,4,4,3,35,reliable,2|9|4|4|3,4682
2,9,4,4,4,38,reliable,2|9|4|4|4,4683
2,9,4,4,5,87,reliable,2|9|4|4|5,4684
2,9,4,4,6,81,reliable,2|9|4|4|6,4685
2,9,4,4,7,40,reliable,2|9|4|4|7,4686
2,9,5,1,1,2,unreliable,2|9|5|1|1,4687
2,9,5,1,2,1,unreliable,2|9|5|1|2,4688
2,9,5,1,5,2,unreliable,2|9|5|1|5,4689
2,9,5,2,1,3,unreliable,2|9|5|2|1,4690
2,9,5,2,2,5,unreliable,2|9|5|2|2,4691
2,9,5,2,3,22,marginal,2|9|5|2|3,4692
2,9,5,2,4,13,marginal,2|9|5|2|4,4693
2,9,5,2,5,5,unreliable,2|9|5|2|5,4694
2,9,5,2,6,3,unreliable,2|9|5|2|6,4695
2,9,5,3,1,1,unreliable,2|9|5|3|1,4696
2,9,5,3,2,6,unreliable,2|9|5|3|2,4697
2,9,5,3,3,7,unreliable,2|9|5|3|3,4698
2,9,5,3,4,11,marginal,2|9|5|3|4,4699
2,9,5,3,5,16,marginal,2|9|5|3|5,4700
2,9,5,3,6,6,unreliable,2|9|5|3|6,4701
2,9,5,3,7,1,unreliable,2|9|5|3|7,4702
2,9,5,4,1,1,unreliable,2|9|5|4|1,4703
2,9,5,4,2,4,unreliable,2|9|5|4|2,4704
2,9,5,4,3,9,unreliable,2|9|5|4|3,4705
2,9,5,4,4,5,unreliable,2|9|5|4|4,4706
2,9,5,4,5,13,marginal,2|9|5|4|5,4707
2,9,5,4,6,6,unreliable,2|9|5|4|6,4708
2,9,5,4,7,7,unreliable,2|9|5|4|7,4709
2,9,6,1,1,14,marginal,2|9|6|1|1,4710
2,9,6,1,2,13,marginal,2|9|6|1|2,4711
2,9,6,1,3,5,unreliable,2|9|6|1|3,4712
2,9,6,1,4,4,unreliable,2|9|6|1|4,4713
2,9,6,1,5,2,unreliable,2|9|6|1|5,4714
2,9,6,2,1,40,reliable,2|9|6|2|1,4715
2,9,6,2,2,32,reliable,2|9|6|2|2,4716
2,9,6,2,3,45,reliable,2|9|6|2|3,4717
2,9,6,2,4,31,reliable,2|9|6|2|4,4718
2,9,6,2,5,25,marginal,2|9|6|2|5,4719
2,9,6,2,6,8,unreliable,2|9|6|2|6,4720
2,9,6,2,7,2,unreliable,2|9|6|2|7,4721
2,9,6,3,1,28,marginal,2|9|6|3|1,4722
2,9,6,3,2,39,reliable,2|9|6|3|2,4723
2,9,6,3,3,44,reliable,2|9|6|3|3,4724
2,9,6,3,4,54,reliable,2|9|6|3|4,4725
2,9,6,3,5,66,reliable,2|9|6|3|5,4726
2,9,6,3,6,17,marginal,2|9|6|3|6,4727
2,9,6,3,7,7,unreliable,2|9|6|3|7,4728
2,9,6,4,1,14,marginal,2|9|6|4|1,4729
2,9,6,4,2,22,marginal,2|9|6|4|2,4730
2,9,6,4,3,21,marginal,2|9|6|4|3,4731
2,9,6,4,4,39,reliable,2|9|6|4|4,4732
2,9,6,4,5,76,reliable,2|9|6|4|5,4733
2,9,6,4,6,71,reliable,2|9|6|4|6,4734
2,9,6,4,7,19,marginal,2|9|6|4|7,4735
2,9,7,1,1,135,reliable,2|9|7|1|1,4736
2,9,7,1,2,102,reliable,2|9|7|1|2,4737
2,9,7,1,3,70,reliable,2|9|7|1|3,4738
2,9,7,1,4,37,reliable,2|9|7|1|4,4739
2,9,7,1,5,13,marginal,2|9|7|1|5,4740
2,9,7,1,6,2,unreliable,2|9|7|1|6,4741
2,9,7,1,7,2,unreliable,2|9|7|1|7,4742
2,9,7,2,1,83,reliable,2|9|7|2|1,4743
2,9,7,2,2,105,reliable,2|9|7|2|2,4744
2,9,7,2,3,91,reliable,2|9|7|2|3,4745
2,9,7,2,4,73,reliable,2|9|7|2|4,4746
2,9,7,2,5,58,reliable,2|9|7|2|5,4747
2,9,7,2,6,21,marginal,2|9|7|2|6,4748
2,9,7,2,7,2,unreliable,2|9|7|2|7,4749
2,9,7,3,1,66,reliable,2|9|7|3|1,4750
2,9,7,3,2,76,reliable,2|9|7|3|2,4751
2,9,7,3,3,85,reliable,2|9|7|3|3,4752
2,9,7,3,4,70,reliable,2|9|7|3|4,4753
2,9,7,3,5,93,reliable,2|9|7|3|5,4754
2,9,7,3,6,45,reliable,2|9|7|3|6,4755
2,9,7,3,7,9,unreliable,2|9|7|3|7,4756
2,9,7,4,1,30,reliable,2|9|7|4|1,4757
2,9,7,4,2,50,reliable,2|9|7|4|2,4758
2,9,7,4,3,75,reliable,2|9|7|4|3,4759
2,9,7,4,4,105,reliable,2|9|7|4|4,4760
2,9,7,4,5,159,reliable,2|9|7|4|5,4761
2,9,7,4,6,122,reliable,2|9|7|4|6,4762
2,9,7,4,7,38,reliable,2|9|7|4|7,4763
2,10,1,1,1,200,reliable,2|10|1|1|1,2411
2,10,1,1,2,211,reliable,2|10|1|1|2,2412
2,10,1,1,3,140,reliable,2|10|1|1|3,2413
2,10,1,1,4,99,reliable,2|10|1|1|4,2414
2,10,1,1,5,69,reliable,2|10|1|1|5,2415
2,10,1,1,6,12,marginal,2|10|1|1|6,2416
2,10,1,1,7,1,unreliable,2|10|1|1|7,2417
2,10,1,2,1,625,reliable,2|10|1|2|1,2418
2,10,1,2,2,1153,reliable,2|10|1|2|2,2419
2,10,1,2,3,1441,reliable,2|10|1|2|3,2420
2,10,1,2,4,1389,reliable,2|10|1|2|4,2421
2,10,1,2,5,1482,reliable,2|10|1|2|5,2422
2,10,1,2,6,379,reliable,2|10|1|2|6,2423
2,10,1,2,7,69,reliable,2|10|1|2|7,2424
2,10,1,3,1,473,reliable,2|10|1|3|1,2425
2,10,1,3,2,1009,reliable,2|10|1|3|2,2426
2,10,1,3,3,1443,reliable,2|10|1|3|3,2427
2,10,1,3,4,1900,reliable,2|10|1|3|4,2428
2,10,1,3,5,2654,reliable,2|10|1|3|5,2429
