age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed,obesity_rate_modeled
18-24,Female,Attended college or technical school,15k-25k,Asian,0.0482471041091831,68,1,0.1374227555828466,0.10173094044892837
55-59,Male,Graduated high school,25k-35k,AIAN,0.3615646838185,67,1,0.3547573276652991,0.49591253998923085
30-34,Male,Graduated high school,100k-200k,NH-Black,0.3959676321171861,67,1,0.3785201888612989,0.44558556330002164
65-69,Female,Graduated high school,15k-25k,Other/Multiracial,0.4354075824161996,67,1,0.4057622163874216,0.4269742870197434
55-59,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.35159682940606,67,1,0.3478723148237169,0.4528406211336004
60-64,Female,Graduated high school,25k-35k,AIAN,0.5750633617211282,67,1,0.5022254866289702,0.4947889677042057
60-64,Male,Did not graduate high school,35k-50k,NH-Black,0.4481762158042771,67,1,0.4145817879028977,0.4880978376104555
65-69,Female,Graduated college or technical school,35k-50k,Asian,0.3854170659299495,67,1,0.371232684381455,0.15938506931031612
18-24,Male,Graduated college or technical school,35k-50k,NH-Black,0.2035810896699982,67,1,0.2456346389235504,0.2194348316490897
70-74,Male,Did not graduate high school,25k-35k,NH-Black,0.4389103125139134,67,1,0.4081816278982135,0.4423819502284016
50-54,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.4580097157992723,67,1,0.421373999239647,0.4975112118725777
75-79,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4993574273170179,67,1,0.449933758741595,0.28082746143783444
35-39,Male,Graduated college or technical school,50k-100k,AIAN,0.2658516957852679,67,1,0.2886462946938914,0.37380184912475495
30-34,Male,Attended college or technical school,100k-200k,Asian,0.2759336045034338,67,1,0.2956100873136555,0.17285438133933087
55-59,Female,Graduated college or technical school,<15k,NH-Black,0.5663703563915164,67,1,0.4962210396487228,0.46711951830908766
70-74,Female,Attended college or technical school,15k-25k,AIAN,0.3657626291154447,67,1,0.3576569393652506,0.437849706772288
25-29,Male,Graduated high school,50k-100k,AIAN,0.2364820909333775,67,1,0.2683600727858846,0.37203563912066034
80+,Female,Graduated high school,35k-50k,Hispanic,0.2760130715508487,67,1,0.2956649769237255,0.26453341491151294
25-29,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.426392101142455,66,1,0.399255267115589,0.36735673112360323
80+,Male,Did not graduate high school,25k-35k,NH-Black,0.4914487616909315,66,1,0.4439817212426666,0.2786516387631205
55-59,Female,Graduated high school,100k-200k,Hispanic,0.4033726473485624,66,1,0.3834293926322878,0.47164049574399897
80+,Female,Graduated high school,25k-35k,Other/Multiracial,0.3858819049565615,66,1,0.3714045072377872,0.24819800135795295
35-39,Male,Graduated high school,100k-200k,Other/Multiracial,0.4159458603262319,66,1,0.3920734765544356,0.39515928545338264
40-44,Female,Graduated college or technical school,<15k,NH-Black,0.6876889083505056,66,1,0.5788968220711238,0.4605513206420481
18-24,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.2417109968752162,66,1,0.2722870079318624,0.18184354307945388
55-59,Male,Graduated college or technical school,50k-100k,AIAN,0.5080828401377396,66,1,0.4554176501748472,0.4001830443196465
65-69,Male,Attended college or technical school,50k-100k,AIAN,0.4027612990380498,66,1,0.3830090906688104,0.4308364993518883
30-34,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.3217430105268578,66,1,0.3273090173173659,0.40002454888863254
35-39,Male,Attended college or technical school,50k-100k,AIAN,0.4843815321528606,66,1,0.4391230009352429,0.45252862372525005
35-39,Female,Did not graduate high school,<15k,NH-Black,0.5458741889016847,65,1,0.4807205183821476,0.502950888772865
55-59,Female,Graduated high school,15k-25k,AIAN,0.4189402708741903,65,1,0.3938709955212304,0.5151911262034659
35-39,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.1840060009703149,65,1,0.233126495060684,0.4278838412885826
30-34,Female,Graduated high school,25k-35k,AIAN,0.3251867920647047,65,1,0.329723878441056,0.4612330353436053
75-79,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.331067799299626,65,1,0.3337477254965285,0.3573713932809983
50-54,Male,Attended college or technical school,100k-200k,Asian,0.352985612426487,65,1,0.3487441239517492,0.2214553736108651
50-54,Female,Graduated college or technical school,<15k,NH-Black,0.7127535333077388,65,1,0.5949011224494478,0.487628263379251
18-24,Male,Graduated high school,200k+,Asian,0.1081764181546234,65,1,0.181243096292053,0.058973565706874675
65-69,Male,Graduated high school,25k-35k,AIAN,0.4478930626356029,65,1,0.413680800410618,0.446315569120696
60-64,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.5293088091791458,65,1,0.4693863112035684,0.44723864957317033
30-34,Female,Graduated high school,100k-200k,Hispanic,0.3820364211158509,65,1,0.3686209930549981,0.4158894054263253
40-44,Male,Attended college or technical school,<15k,Hispanic,0.3811278220564806,65,1,0.3679993200143763,0.4680554726274329
45-49,Female,Attended college or technical school,35k-50k,AIAN,0.5853986841888883,65,1,0.5077635941049712,0.5242757925319104
40-44,Female,Graduated high school,100k-200k,Hispanic,0.4657560453221988,65,1,0.4259028411961835,0.4650642079628166
60-64,Male,Graduated high school,<15k,AIAN,0.2150207620885419,65,1,0.2543471210889446,0.464059107991108
55-59,Female,Attended college or technical school,50k-100k,Asian,0.0521865557987117,65,1,0.1429342431011661,0.23762166757203654
40-44,Female,Graduated college or technical school,35k-50k,Asian,0.0823830905438848,65,1,0.163595030032074,0.18392120281366636
80+,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.0427546399867764,65,1,0.1364808270193156,0.18710293279327947
75-79,Male,Graduated high school,<15k,NH-Black,0.0581163887403075,65,1,0.1469914972191,0.40593325232578475
60-64,Female,Graduated high school,50k-100k,Other/Multiracial,0.2982674801636276,64,1,0.311444103171986,0.442170726666959
75-79,Female,Graduated high school,200k+,NH-White,0.2338472195629956,64,1,0.2675835002098535,0.2430956181116645
70-74,Female,Attended college or technical school,50k-100k,Asian,0.0118220028755211,64,1,0.1164173952311475,0.18704752763436538
75-79,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.4525879788816886,64,1,0.4165133788949212,0.35508998786871393
80+,Female,Graduated high school,200k+,NH-White,0.0702552673859797,64,1,0.1562017455361406,0.1591766728789375
80+,Male,Graduated high school,25k-35k,Other/Multiracial,0.2456739691085347,64,1,0.2756357552195823,0.23230743033185572
18-24,Male,Graduated high school,<15k,Asian,0.0535313745101628,64,1,0.1448152652802652,0.09243771840114166
60-64,Female,Attended college or technical school,<15k,AIAN,0.2993757240541083,64,1,0.3121986522038026,0.48399038114970866
35-39,Female,Graduated high school,100k-200k,Hispanic,0.4353330272247749,64,1,0.4047653267029799,0.4440358700748735
65-69,Male,Graduated high school,35k-50k,Other/Multiracial,0.2512261708790024,64,1,0.2794159777016028,0.4014498271998514
40-44,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.6720984341560412,64,1,0.5659673058902251,0.46791174077612224
60-64,Female,Graduated college or technical school,100k-200k,AIAN,0.4901112950147469,64,1,0.4420611686025353,0.3785346306563623
30-34,Female,Graduated high school,25k-35k,Other/Multiracial,0.5439797650033387,63,1,0.4780360447624178,0.42283374977910215
75-79,Male,Did not graduate high school,<15k,NH-Black,0.1473870168836129,63,1,0.2093764411974422,0.38730362816523745
40-44,Male,Attended college or technical school,100k-200k,Asian,0.1748514848665308,63,1,0.2279814033794188,0.20329416087962332
70-74,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.2725475873010894,63,1,0.2941626340608941,0.3792467419556758
35-39,Male,Graduated college or technical school,<15k,Hispanic,0.2900491395467605,63,1,0.3060185242918325,0.36859211117016116
40-44,Female,Attended college or technical school,50k-100k,Asian,0.1453090935717053,63,1,0.2079688157280854,0.23287025296313027
80+,Male,Attended college or technical school,25k-35k,Hispanic,0.204622806606733,63,1,0.2481490729453623,0.2518704108397157
75-79,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.3866413402806723,63,1,0.3714519505954503,0.35094704111810815
18-24,Female,Graduated high school,100k-200k,Other/Multiracial,0.1073855298758167,63,1,0.1822786596760319,0.21661148389091406
35-39,Male,Graduated high school,25k-35k,Other/Multiracial,0.339224787470294,63,1,0.3393310599819681,0.42963014693022955
25-29,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.2268757006521302,63,1,0.2632236140728894,0.3473620628239789
65-69,Male,Graduated high school,100k-200k,NH-Black,0.3536061155371466,63,1,0.3490732499627393,0.45223842664643543
55-59,Male,Did not graduate high school,15k-25k,NH-Black,0.4720684469041368,63,1,0.4293219260500553,0.5155195202847334
25-29,Female,Graduated high school,25k-35k,Other/Multiracial,0.5218805436683226,63,1,0.4630656045032134,0.36901534238459205
75-79,Male,Graduated high school,<15k,Hispanic,0.3415282822878448,63,1,0.3408914919551478,0.35685692798679586
55-59,Female,Graduated high school,50k-100k,Other/Multiracial,0.6730159350869346,63,1,0.5654476438513053,0.46486285114576636
30-34,Female,Graduated college or technical school,25k-35k,Asian,0.1162237390634302,63,1,0.1882658336418346,0.15954523608621723
35-39,Male,Graduated college or technical school,100k-200k,AIAN,0.4057118239190754,63,1,0.3843706653182394,0.35376817451054066
45-49,Male,Graduated high school,35k-50k,Other/Multiracial,0.292675615534033,62,1,0.3079621209870061,0.465419405027623
55-59,Male,Did not graduate high school,35k-50k,NH-Black,0.3551594307456862,62,1,0.3500707790644246,0.5109878789575796
30-34,Female,Attended college or technical school,50k-100k,AIAN,0.5377180952966047,62,1,0.4730994443052611,0.44565302038737337
18-24,Female,Graduated college or technical school,15k-25k,Asian,0.0898924747694041,62,1,0.1713039174282344,0.07560479336396554
30-34,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.3908231212378553,62,1,0.374105005265669,0.41867149826143135
18-24,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2062050335572514,62,1,0.2496884679156968,0.16546220288141011
60-64,Male,Graduated college or technical school,100k-200k,AIAN,0.2818308859601475,62,1,0.3006537162741702,0.35827611081454486
50-54,Female,Attended college or technical school,50k-100k,Asian,0.0816951729736442,62,1,0.1657796488267441,0.2528351411331004
60-64,Female,Attended college or technical school,<15k,Other/Multiracial,0.5042751220826265,62,1,0.4505617884436669,0.44526227668359775
50-54,Male,Graduated high school,15k-25k,Other/Multiracial,0.2849104984737781,62,1,0.3027291073159648,0.475056984611547
35-39,Female,Graduated high school,25k-35k,Other/Multiracial,0.4441191662554486,62,1,0.4100219051688296,0.45108724553977825
75-79,Female,Did not graduate high school,25k-35k,NH-Black,0.4286740337271404,62,1,0.3996132288997525,0.4169045780786179
70-74,Male,Graduated college or technical school,15k-25k,NH-Black,0.182648650266201,62,1,0.2338135139586845,0.3784334023131961
70-74,Male,Graduated high school,25k-35k,Other/Multiracial,0.2550414714159955,62,1,0.28259998038572,0.38327546193957135
55-59,Male,Attended college or technical school,100k-200k,AIAN,0.7522294452249317,62,1,0.6176614409960901,0.45864566358189096
35-39,Female,Graduated college or technical school,100k-200k,AIAN,0.1712340751061273,62,1,0.2261210828725479,0.3739203202803566
70-74,Male,Attended college or technical school,<15k,Hispanic,0.2875707335476836,62,1,0.304521874430988,0.40009055914227143
35-39,Female,Did not graduate high school,50k-100k,Hispanic,0.4370260641862009,61,1,0.4048924932203601,0.44618906777367384
75-79,Female,Attended college or technical school,<15k,Hispanic,0.1769926592215116,61,1,0.2305843865956783,0.3754090570881046
50-54,Male,Attended college or technical school,200k+,Hispanic,0.3910026531883679,61,1,0.3740416352987358,0.37637085048127866
18-24,Female,Attended college or technical school,<15k,Asian,0.1118556669612182,61,1,0.1869211280475695,0.09936720275521402
25-29,Male,Did not graduate high school,100k-200k,NH-White,0.4809215407790586,61,1,0.4343169335738142,0.29357607551683906
70-74,Male,Graduated high school,15k-25k,Other/Multiracial,0.2315271985966936,61,1,0.2671405063966244,0.3809267127493966
75-79,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.265819872589352,61,1,0.2901279032488461,0.3313776941798798
50-54,Male,Did not graduate high school,15k-25k,NH-Black,0.329221560049552,61,1,0.3326279355023867,0.5360157626751523
55-59,Male,Graduated high school,100k-200k,Other/Multiracial,0.6886464467589002,61,1,0.5735611013185432,0.4220319249029424
35-39,Female,Graduated high school,50k-100k,Other/Multiracial,0.4403766691338342,61,1,0.4071385031303121,0.43732657233764116
30-34,Male,Graduated high school,25k-35k,Other/Multiracial,0.4580401205889342,61,1,0.4189788387210934,0.40173699376853567
65-69,Male,Graduated high school,50k-100k,AIAN,0.7176574981992038,61,1,0.5930080698664391,0.4325857439435383
25-29,Male,Did not graduate high school,50k-100k,Hispanic,0.3757582680520559,61,1,0.3638228716359333,0.34449491900739165
50-54,Female,Graduated high school,100k-200k,NH-Black,0.7453733523631363,61,1,0.6115868292510531,0.5441061574936549
50-54,Male,Graduated high school,<15k,Other/Multiracial,0.303042148288244,60,1,0.3152128429443239,0.4685435227336731
75-79,Female,Graduated high school,15k-25k,Other/Multiracial,0.3001042766185667,60,1,0.3132542618312058,0.3567244440584298
60-64,Female,Graduated high school,50k-100k,AIAN,0.3206495275527273,60,1,0.3269510957873128,0.4808630219301397
70-74,Male,Did not graduate high school,35k-50k,NH-Black,0.2586179825471508,60,1,0.2855967324502618,0.4354649509688846
30-34,Male,Graduated college or technical school,<15k,Hispanic,0.1307966995352835,60,1,0.2003825437756836,0.3422836536329196
80+,Female,Attended college or technical school,<15k,Hispanic,0.1846867705481426,60,1,0.2363092577842563,0.2616006991974764
18-24,Female,Graduated high school,100k-200k,Asian,0.0113994836951843,60,1,0.1207843998822841,0.09084375354147875
80+,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.1007911611938563,60,1,0.1803788515480655,0.24502501722557296
75-79,Male,Graduated high school,35k-50k,Hispanic,0.2766667111591246,60,1,0.2976292181915777,0.3586946267684758
55-59,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.4030055686386563,60,1,0.3818551231779322,0.44835006907293645
60-64,Female,Graduated college or technical school,35k-50k,AIAN,0.4328250667754247,60,1,0.4017347886024445,0.40575448491849786
45-49,Female,Graduated high school,50k-100k,Other/Multiracial,0.6031233578297444,60,1,0.5152669826386576,0.48023159433571017
75-79,Male,Attended college or technical school,25k-35k,Hispanic,0.2923373169190733,60,1,0.3080762886982102,0.363529701944393
70-74,Female,Attended college or technical school,35k-50k,AIAN,0.3699757420095456,60,1,0.359835238758525,0.4333900643393876
55-59,Male,Attended college or technical school,<15k,Other/Multiracial,0.4330016810405245,60,1,0.4018525314458444,0.44637275089351214
30-34,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.3190577973231784,60,1,0.3258899423009469,0.3443963779354144
45-49,Male,Attended college or technical school,<15k,NH-Black,0.4682265076285244,60,1,0.4253357491711775,0.5419893887150781
50-54,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.3842273091675602,60,1,0.3693362835305347,0.4687596551975811
80+,Female,Graduated college or technical school,100k-200k,Asian,0.2745591734537244,60,1,0.2962241930546442,0.0690723901619451
50-54,Female,Did not graduate high school,15k-25k,NH-Black,0.5892787174287376,60,1,0.5060372223713198,0.5575918933889983
50-54,Female,Attended college or technical school,100k-200k,Asian,0.265341564353426,59,1,0.2903570703881646,0.23683263304529062
65-69,Male,Graduated high school,<15k,AIAN,0.1752544812851186,59,1,0.2306364198147923,0.4374163974867715
70-74,Female,Graduated high school,25k-35k,AIAN,0.3719998856079985,59,1,0.3610631485232183,0.4420576357156373
80+,Male,Graduated college or technical school,100k-200k,Hispanic,0.1720592489098107,59,1,0.2285182320603747,0.1741553082696524
70-74,Female,Attended college or technical school,50k-100k,AIAN,0.3033499002394654,59,1,0.3155536076609323,0.4266124573187086
40-44,Male,Graduated college or technical school,100k-200k,AIAN,0.2484883985541482,59,1,0.2791847469931378,0.3733927123180823
45-49,Male,Attended college or technical school,100k-200k,Asian,0.1520240726312699,59,1,0.2152364859880836,0.21793271827090946
70-74,Male,Graduated high school,35k-50k,Other/Multiracial,0.2545627032635961,59,1,0.2832115332611987,0.37665837925047874
70-74,Female,Graduated high school,35k-50k,Other/Multiracial,0.3512510045652311,59,1,0.3473082723263275,0.3973127773984863
25-29,Male,Graduated college or technical school,200k+,Other/Multiracial,0.1950513074793925,59,1,0.2437601585278502,0.18574829055892222
50-54,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.4612583624839786,59,1,0.4202344983623512,0.4757598194545187
45-49,Male,Attended college or technical school,50k-100k,Asian,0.2320434702823596,59,1,0.2682830529702666,0.233048151823354
60-64,Male,Attended college or technical school,<15k,Other/Multiracial,0.208650821288553,59,1,0.2527755665586421,0.4238682978107846
55-59,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.4529234257261384,59,1,0.4147090908487268,0.44164560932294405
80+,Female,Attended college or technical school,50k-100k,Hispanic,0.0915319806898687,59,1,0.1751349868359188,0.25782186668473894
45-49,Male,Graduated high school,100k-200k,Other/Multiracial,0.5517394894594501,58,1,0.4794036063220753,0.437141361664171
65-69,Male,Attended college or technical school,15k-25k,AIAN,0.6182687635959278,58,1,0.5232524460938446,0.4420992248823282
60-64,Male,Graduated high school,35k-50k,AIAN,0.5730332540456002,58,1,0.4934381329811288,0.46604881975606427
50-54,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4564496352081705,58,1,0.4165989296564591,0.41010661254925473
25-29,Female,Graduated high school,35k-50k,Other/Multiracial,0.3494046052361594,58,1,0.3460465235385427,0.36249974552033853
75-79,Female,Attended college or technical school,50k-100k,Asian,0.1058689065868385,58,1,0.1855343585196721,0.1597104072769292
65-69,Female,Graduated high school,<15k,AIAN,0.5524150049826365,58,1,0.4798488324623571,0.4589494609566597
50-54,Male,Graduated college or technical school,50k-100k,AIAN,0.4945120194515061,58,1,0.4416855010895668,0.4200696396392726
60-64,Female,Graduated high school,25k-35k,Other/Multiracial,0.3172219844032712,58,1,0.3248352507168665,0.45596030754638067
30-34,Female,Attended college or technical school,25k-35k,AIAN,0.5609503915270307,58,1,0.4854744281393444,0.4594617516252529
65-69,Female,Attended college or technical school,100k-200k,Hispanic,0.3340512183577085,58,1,0.3359272458232001,0.4206980892680254
60-64,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.252938572839135,57,1,0.282806041603738,0.36881220161445444
18-24,Female,Graduated high school,15k-25k,Asian,0.0581053723272541,57,1,0.1551567033373333,0.1023843436933418
55-59,Male,Graduated high school,25k-35k,Other/Multiracial,0.6359773867765501,57,1,0.5337625059075617,0.45707547891702693
18-24,Male,Graduated college or technical school,<15k,Hispanic,0.1241039270572019,57,1,0.1983971357466095,0.1846447510411957
45-49,Female,Attended college or technical school,50k-100k,Asian,0.2537557655022743,57,1,0.2833414436933811,0.24897295834977157
40-44,Male,Graduated high school,35k-50k,Asian,0.1337388238185284,57,1,0.2047096543143751,0.22365831766280195
65-69,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.2245932887738147,57,1,0.264234993423011,0.35049354334362604
18-24,Male,Graduated college or technical school,200k+,Hispanic,0.1786010566310375,57,1,0.2341021516742949,0.1222981514567146
25-29,Female,Graduated college or technical school,200k+,Hispanic,0.1043439875970848,57,1,0.185450968514119,0.21806144383638282
75-79,Male,Attended college or technical school,15k-25k,Hispanic,0.2500612573138878,57,1,0.2809209038458174,0.3612310816380699
80+,Female,Graduated high school,35k-50k,Other/Multiracial,0.3599862164253833,57,1,0.3529407046430042,0.24299412523195488
65-69,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.2460838019728794,57,1,0.2783149848292948,0.3726684352855818
25-29,Male,Graduated high school,35k-50k,AIAN,0.2970662170983958,57,1,0.3117172568080814,0.37851856963851827
40-44,Male,Attended college or technical school,<15k,NH-Black,0.4573957939585713,57,1,0.4167607726819894,0.5200584629089693
18-24,Male,Attended college or technical school,200k+,Asian,0.0757944087076051,57,1,0.1667460720003219,0.05857912429317803
70-74,Female,Graduated high school,15k-25k,Other/Multiracial,0.448448407105492,57,1,0.4108986916403168,0.40166434825780484
80+,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.2018101335873602,57,1,0.2493080986456787,0.1742174654410691
75-79,Male,Did not graduate high school,25k-35k,NH-Black,0.3149017686795279,57,1,0.3234026181888231,0.3959007303300287
65-69,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.3270214416350083,57,1,0.3313430935734481,0.3932420687762451
70-74,Female,Graduated high school,15k-25k,AIAN,0.2518725418388369,57,1,0.2821076075000945,0.4396054329628835
65-69,Female,Attended college or technical school,<15k,AIAN,0.3722193743043118,56,1,0.3608245573108835,0.45717950526052054
45-49,Male,Graduated college or technical school,35k-50k,Asian,0.0586701152635556,56,1,0.1566529467727166,0.18407068016380926
40-44,Male,Graduated high school,50k-100k,Asian,0.4200972916650137,56,1,0.3920008755922707,0.21889351987356245
60-64,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.4516778048178657,56,1,0.4125649306685464,0.37304483266509986
30-34,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2735316914853101,56,1,0.2965628103589754,0.38684416880498784
60-64,Female,Did not graduate high school,<15k,AIAN,0.4011205347909503,56,1,0.3796439176277643,0.46635392612446197
55-59,Female,Graduated high school,25k-35k,AIAN,0.1904099866254298,56,1,0.2424370490548672,0.5176754700811164
50-54,Male,Did not graduate high school,25k-35k,NH-Black,0.4031140458924209,56,1,0.3809420178798847,0.5384889876065195
75-79,Male,Graduated college or technical school,35k-50k,Hispanic,0.2406378453722073,56,1,0.2751435617271875,0.2862542963102324
45-49,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.2557040533921685,56,1,0.2849541157866971,0.40514471365577454
18-24,Female,Graduated college or technical school,15k-25k,NH-Black,0.3462282204625759,56,1,0.3439000850418461,0.23798801940295147
65-69,Female,Graduated high school,50k-100k,Other/Multiracial,0.3168909609089284,56,1,0.324796753239471,0.4158096972267275
50-54,Female,Graduated high school,50k-100k,Other/Multiracial,0.4720918840614008,56,1,0.4258578194782903,0.48536276126042377
25-29,Male,Graduated college or technical school,15k-25k,NH-Black,0.2690881012809055,56,1,0.2936693097607584,0.34432950130556944
25-29,Female,Did not graduate high school,35k-50k,Hispanic,0.1659335985819542,56,1,0.2264989359102785,0.3708452732326865
50-54,Female,Did not graduate high school,100k-200k,NH-White,0.5692581720019998,56,1,0.4891288906954245,0.4360080984772277
50-54,Male,Graduated high school,50k-100k,Asian,0.1976401076211782,56,1,0.2471450348195406,0.23803194074201842
65-69,Male,Graduated high school,35k-50k,AIAN,0.3877272552736932,55,1,0.3707250118558546,0.43938552880583437
55-59,Male,Attended college or technical school,200k+,NH-Black,0.4445304638580288,55,1,0.4074800291751306,0.406376176570662
40-44,Female,Graduated high school,50k-100k,Other/Multiracial,0.608633564286679,55,1,0.5136643882760219,0.4582990945357828
18-24,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.1140932659063645,55,1,0.1936677246181714,0.21540403476082043
65-69,Female,Attended college or technical school,<15k,Other/Multiracial,0.4078269557383387,55,1,0.3837307003918018,0.41885532947878207
55-59,Female,Graduated college or technical school,35k-50k,Asian,0.0870403918517689,55,1,0.1761629237593154,0.18791853065136882
65-69,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.4593916342245986,55,1,0.4170960805887934,0.3309365905280461
70-74,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.2505295023722962,55,1,0.2819499952725978,0.3271290542167448
55-59,Male,Graduated college or technical school,<15k,Hispanic,0.4888222005251284,55,1,0.4361393881950186,0.39483746041608997
18-24,Female,Graduated college or technical school,200k+,Asian,0.0521343472499893,55,1,0.1535766596052227,0.04673443777322164
55-59,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.2623643074506263,55,1,0.2896078103232819,0.45530666854447666
45-49,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.6660153864715517,55,1,0.5507938026309396,0.49237448912773946
60-64,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.3347020843271107,55,1,0.3364146071257129,0.34878198844955904
55-59,Male,Graduated college or technical school,25k-35k,NH-Black,0.4114218475829553,55,1,0.3860568068794948,0.4544496281706796
25-29,Female,Graduated college or technical school,15k-25k,NH-Black,0.4085656874910666,55,1,0.3842087032906256,0.3642470347481302
40-44,Male,Graduated high school,35k-50k,Other/Multiracial,0.4916277234501117,55,1,0.4379547265582431,0.4435860571500629
40-44,Female,Attended college or technical school,<15k,Other/Multiracial,0.419013725727766,55,1,0.3909691986202547,0.4614101357557487
65-69,Male,Graduated high school,<15k,Other/Multiracial,0.4366956059712036,55,1,0.4024104152483613,0.3995295462270082
80+,Female,Graduated high school,15k-25k,AIAN,0.159905340863699,55,1,0.2233108319435054,0.27639338264925073
40-44,Male,Did not graduate high school,<15k,NH-Black,0.3320692007927864,55,1,0.3347109766035032,0.5023873109973712
25-29,Male,Attended college or technical school,100k-200k,Asian,0.0432312885274552,55,1,0.1478158569024065,0.14297181483385832
55-59,Male,Attended college or technical school,100k-200k,Asian,0.2095673789850544,55,1,0.2554450919043824,0.20760542635797294
80+,Female,Graduated college or technical school,15k-25k,Hispanic,0.075342621528078,55,1,0.1685937782557507,0.20800220382917695
35-39,Male,Attended college or technical school,<15k,NH-Black,0.5031713523454432,55,1,0.4454241334905164,0.4988624400287583
80+,Female,Attended college or technical school,50k-100k,Asian,0.0252477875776859,55,1,0.1361794739349087,0.10074544898126771
60-64,Male,Graduated college or technical school,35k-50k,Asian,0.1351977379212753,54,1,0.2081822001838498,0.1621591450310591
25-29,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.3179077471708394,54,1,0.3256386347014268,0.3158368189351779
75-79,Male,Did not graduate high school,25k-35k,Hispanic,0.3240615149874412,54,1,0.3295946282978136,0.3473281725431143
75-79,Male,Graduated college or technical school,50k-100k,AIAN,0.360283997474267,54,1,0.3528805098964873,0.2891894987923592
45-49,Male,Graduated high school,50k-100k,Asian,0.1657409595408761,54,1,0.2278171283678788,0.2343249667684743
75-79,Male,Graduated high school,35k-50k,Other/Multiracial,0.1724483749850112,54,1,0.2321290382962514,0.33295935507619656
45-49,Female,Attended college or technical school,<15k,Other/Multiracial,0.4150238913629056,54,1,0.3880704416820406,0.4833586705348581
35-39,Female,Graduated high school,35k-50k,Other/Multiracial,0.326171927271743,54,1,0.3309513219091505,0.4441425469587472
55-59,Female,Did not graduate high school,100k-200k,NH-White,0.2755301818935067,54,1,0.2983959141659986,0.4159080943057171
35-39,Male,Graduated high school,35k-50k,Other/Multiracial,0.2732475934476502,54,1,0.2969285358793765,0.42276136771249984
75-79,Male,Graduated college or technical school,200k+,Asian,0.0,53,1,0.1227304453939098,0.07317250814497807
40-44,Female,Graduated college or technical school,35k-50k,AIAN,0.3333373234824859,53,1,0.3355843989429671,0.4215583657111586
40-44,Female,Graduated high school,15k-25k,Other/Multiracial,0.4621549196101603,53,1,0.4178414181570242,0.46968729435993023
70-74,Male,Graduated college or technical school,200k+,Hispanic,0.3195186885820027,53,1,0.3267604513559116,0.22860155419451586
35-39,Male,Attended college or technical school,100k-200k,Asian,0.3026987011736513,53,1,0.316019977468651,0.18990021062700305
30-34,Female,Graduated high school,200k+,NH-White,0.212732235361713,53,1,0.2585715113477748,0.2958222721483731
50-54,Female,Attended college or technical school,15k-25k,AIAN,0.391320923315145,53,1,0.3726100711252675,0.5339148898154507
30-34,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.2674402901091232,53,1,0.2935055704033499,0.3188781306863418
40-44,Female,Attended college or technical school,15k-25k,AIAN,0.3698974576117394,53,1,0.3589300267604423,0.5068100481332676
55-59,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.5127174006140204,53,1,0.4501283036173205,0.469971737158852
55-59,Male,Attended college or technical school,<15k,AIAN,0.2621090084018749,53,1,0.2901012579878782,0.48511297793059793
