age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
30-34,Male,Attended college or technical school,<15k,AIAN,0.369627320039684,6,0
80+,Male,Did not graduate high school,100k-200k,NH-Black,0.6807061466383876,6,0
55-59,Female,Attended college or technical school,<15k,Asian,0.3307973336111428,6,0
65-69,Female,Did not graduate high school,<15k,NHOPI,0.2872468101251989,6,0
50-54,Male,Did not graduate high school,15k-25k,Asian,0.1573126343940488,6,0
50-54,Female,Did not graduate high school,<15k,NHOPI,0.7292528204631972,6,0
60-64,Male,Did not graduate high school,<15k,NHOPI,0.1885152761805103,6,0
40-44,Female,Did not graduate high school,50k-100k,AIAN,0.4435930475953161,6,0
70-74,Male,Did not graduate high school,100k-200k,Hispanic,0.1728177501638632,6,0
65-69,Male,Graduated high school,100k-200k,NHOPI,0.459905308511907,6,0
80+,Female,Graduated college or technical school,25k-35k,NHOPI,0.2721315860400718,6,0
55-59,Male,Graduated college or technical school,35k-50k,NHOPI,0.0,6,0
40-44,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.1186865405948883,6,0
80+,Male,Attended college or technical school,100k-200k,AIAN,0.5695382680748511,6,0
55-59,Male,Did not graduate high school,<15k,NHOPI,0.6569026598398288,6,0
70-74,Female,Did not graduate high school,35k-50k,NHOPI,0.2070301909783691,6,0
45-49,Male,Graduated high school,200k+,AIAN,0.6874337762730584,6,0
30-34,Female,Graduated college or technical school,200k+,AIAN,0.0,6,0
80+,Female,Graduated high school,15k-25k,NHOPI,0.2397346169712916,6,0
70-74,Male,Attended college or technical school,200k+,Asian,0.0172492406482336,6,0
65-69,Female,Attended college or technical school,200k+,Asian,0.0,6,0
75-79,Female,Attended college or technical school,100k-200k,NHOPI,0.0338885121324949,6,0
25-29,Female,Attended college or technical school,200k+,Asian,0.0,6,0
40-44,Female,Attended college or technical school,200k+,AIAN,0.0224518442437424,6,0
70-74,Male,Attended college or technical school,200k+,AIAN,0.5614687151444169,6,0
80+,Male,Graduated high school,25k-35k,NHOPI,0.1873249376298556,6,0
75-79,Male,Attended college or technical school,15k-25k,Asian,0.0213257670225173,6,0
35-39,Male,Graduated college or technical school,25k-35k,NHOPI,0.6197473488876566,6,0
35-39,Female,Graduated college or technical school,200k+,NHOPI,0.7537032955795717,6,0
55-59,Male,Did not graduate high school,<15k,Asian,0.2258458270255592,6,0
35-39,Male,Did not graduate high school,15k-25k,Asian,0.4500053575562603,6,0
60-64,Female,Graduated high school,200k+,Hispanic,0.1871825176449844,6,0
55-59,Female,Attended college or technical school,200k+,NHOPI,0.5003509706907382,6,0
25-29,Male,Graduated college or technical school,15k-25k,NHOPI,0.044103152178889,6,0
18-24,Female,Graduated college or technical school,35k-50k,AIAN,0.1868152775775738,6,0
40-44,Male,Graduated high school,200k+,Asian,0.0,6,0
70-74,Female,Graduated high school,100k-200k,Asian,0.6462285151407903,6,0
55-59,Female,Graduated high school,200k+,Other/Multiracial,0.5720529723735879,6,0
70-74,Female,Attended college or technical school,200k+,Asian,0.0,6,0
25-29,Male,Graduated college or technical school,25k-35k,NHOPI,0.9966947405283436,6,0
80+,Male,Did not graduate high school,50k-100k,Asian,0.0,6,0
55-59,Female,Attended college or technical school,15k-25k,NHOPI,0.4631491578102596,6,0
50-54,Male,Did not graduate high school,35k-50k,AIAN,0.7454881149489114,6,0
70-74,Male,Attended college or technical school,15k-25k,NHOPI,0.0065478911226116,6,0
35-39,Female,Did not graduate high school,35k-50k,AIAN,0.0404428167996922,6,0
50-54,Male,Attended college or technical school,25k-35k,NHOPI,0.9729897716881934,6,0
70-74,Male,Graduated college or technical school,<15k,AIAN,0.3675499490821999,6,0
25-29,Female,Did not graduate high school,35k-50k,NH-Black,0.2695262116026549,6,0
25-29,Female,Attended college or technical school,50k-100k,NHOPI,0.4341918946603185,6,0
18-24,Male,Graduated high school,200k+,NHOPI,0.1672738361471186,6,0
70-74,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.0123253193471953,6,0
30-34,Male,Graduated high school,200k+,Asian,0.0,6,0
35-39,Male,Did not graduate high school,100k-200k,NH-Black,0.580253010065393,7,0
55-59,Male,Attended college or technical school,<15k,NHOPI,0.0272959312088234,7,0
55-59,Male,Attended college or technical school,35k-50k,NHOPI,0.4624240834435905,7,0
55-59,Female,Attended college or technical school,<15k,NHOPI,0.2295601176170218,7,0
30-34,Female,Graduated college or technical school,25k-35k,NHOPI,0.5339386765566514,7,0
30-34,Female,Did not graduate high school,35k-50k,NH-Black,0.5468778832340542,7,0
75-79,Male,Attended college or technical school,100k-200k,AIAN,0.0897815683236464,7,0
30-34,Female,Graduated high school,100k-200k,NHOPI,0.8081438531076939,7,0
25-29,Male,Did not graduate high school,50k-100k,Asian,0.1593257643638473,7,0
65-69,Male,Did not graduate high school,<15k,NHOPI,0.0743604812072962,7,0
80+,Female,Did not graduate high school,200k+,NH-White,0.3301840705176773,7,0
35-39,Male,Attended college or technical school,200k+,AIAN,0.4971238553375471,7,0
35-39,Male,Attended college or technical school,15k-25k,NHOPI,0.0387099273853182,7,0
50-54,Male,Attended college or technical school,15k-25k,NHOPI,0.8240902337110373,7,0
35-39,Female,Graduated high school,<15k,Asian,0.1870729207433494,7,0
35-39,Female,Graduated high school,200k+,Other/Multiracial,0.0,7,0
35-39,Female,Graduated high school,200k+,Asian,0.1820803584651781,7,0
35-39,Female,Graduated high school,100k-200k,AIAN,0.0485738989434691,7,0
50-54,Male,Graduated high school,200k+,NHOPI,0.256227542754503,7,0
35-39,Female,Graduated college or technical school,<15k,AIAN,0.1036453131074266,7,0
35-39,Male,Attended college or technical school,25k-35k,NHOPI,0.4366214679838562,7,0
30-34,Female,Did not graduate high school,100k-200k,Hispanic,0.4685597801595948,7,0
35-39,Female,Attended college or technical school,200k+,Asian,0.0304642808128152,7,0
65-69,Female,Graduated high school,100k-200k,Asian,0.0262538783509801,7,0
80+,Female,Attended college or technical school,25k-35k,NHOPI,0.0075232670317317,7,0
35-39,Male,Did not graduate high school,50k-100k,AIAN,0.3337724412888257,7,0
80+,Female,Graduated college or technical school,35k-50k,NHOPI,0.0,7,0
35-39,Male,Did not graduate high school,50k-100k,Asian,0.0229012778925892,7,0
70-74,Male,Graduated high school,100k-200k,Asian,0.0,7,0
80+,Female,Graduated high school,100k-200k,NH-Black,0.0390838563679848,7,0
80+,Female,Graduated college or technical school,<15k,AIAN,0.4625745784475605,7,0
80+,Female,Graduated college or technical school,100k-200k,AIAN,0.1191501697784453,7,0
75-79,Female,Did not graduate high school,25k-35k,Asian,0.0,7,0
65-69,Male,Attended college or technical school,15k-25k,NHOPI,0.2871941653829904,7,0
80+,Female,Did not graduate high school,50k-100k,AIAN,0.1473274453134503,7,0
35-39,Female,Attended college or technical school,200k+,Other/Multiracial,0.0010107659046794,7,0
55-59,Male,Attended college or technical school,200k+,NHOPI,0.1995557972901397,7,0
65-69,Male,Did not graduate high school,100k-200k,Hispanic,0.5330117682141629,7,0
35-39,Female,Attended college or technical school,15k-25k,NHOPI,0.9935663886190764,7,0
65-69,Male,Attended college or technical school,<15k,NHOPI,0.6571894818204423,7,0
55-59,Female,Graduated college or technical school,25k-35k,NHOPI,0.0339772283295197,7,0
50-54,Male,Graduated college or technical school,35k-50k,NHOPI,0.1115673775565651,7,0
30-34,Female,Attended college or technical school,100k-200k,NHOPI,0.3433564474775339,7,0
75-79,Female,Graduated high school,100k-200k,Hispanic,0.0036743549116954,7,0
75-79,Male,Graduated high school,15k-25k,NHOPI,0.3887361176543546,7,0
75-79,Female,Attended college or technical school,50k-100k,NHOPI,0.9331082734914736,7,0
40-44,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.1212895852080219,7,0
75-79,Female,Attended college or technical school,<15k,Asian,0.5697539804094933,7,0
70-74,Female,Graduated high school,100k-200k,Hispanic,0.1651232371447314,7,0
18-24,Female,Attended college or technical school,15k-25k,NHOPI,0.1669153783230615,7,0
60-64,Male,Graduated high school,200k+,Other/Multiracial,0.4607703728543948,7,0
60-64,Male,Did not graduate high school,<15k,Asian,0.0859468367005018,7,0
25-29,Male,Did not graduate high school,15k-25k,AIAN,0.0655129195916614,7,0
80+,Male,Graduated college or technical school,15k-25k,AIAN,0.4614477986758889,7,0
45-49,Male,Did not graduate high school,100k-200k,AIAN,0.3510181408431111,7,0
60-64,Female,Graduated high school,100k-200k,AIAN,0.0855342760648133,7,0
50-54,Female,Did not graduate high school,200k+,NH-White,0.5905993856265965,7,0
18-24,Male,Did not graduate high school,200k+,NH-Black,0.1130927106992859,7,0
65-69,Male,Graduated high school,<15k,NHOPI,0.3070275363412128,7,0
80+,Male,Attended college or technical school,<15k,Other/Multiracial,0.0033168137851749,7,0
80+,Male,Attended college or technical school,50k-100k,NHOPI,0.0,7,0
45-49,Male,Attended college or technical school,15k-25k,NHOPI,0.1744807588155224,7,0
80+,Female,Graduated high school,25k-35k,NHOPI,0.8479620107399976,7,0
70-74,Male,Attended college or technical school,200k+,Hispanic,0.0,7,0
45-49,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.1549533581343883,7,0
70-74,Male,Attended college or technical school,200k+,NH-Black,0.4081825868087109,7,0
18-24,Male,Did not graduate high school,100k-200k,Asian,0.0,7,0
40-44,Female,Attended college or technical school,15k-25k,NHOPI,0.3577844371894364,7,0
70-74,Female,Attended college or technical school,100k-200k,AIAN,0.0558720659869909,7,0
80+,Male,Attended college or technical school,100k-200k,Asian,0.0,7,0
80+,Female,Graduated high school,35k-50k,NHOPI,0.1447046077456076,7,0
45-49,Male,Graduated college or technical school,15k-25k,AIAN,0.7093158809733948,7,0
25-29,Male,Did not graduate high school,25k-35k,Asian,0.1190185701726544,7,0
75-79,Female,Did not graduate high school,15k-25k,Asian,0.0708203469047292,7,0
25-29,Male,Did not graduate high school,35k-50k,AIAN,0.1281558667427221,7,0
55-59,Male,Did not graduate high school,15k-25k,Asian,0.4937878374680097,7,0
60-64,Female,Did not graduate high school,200k+,NH-White,0.1850378321201236,7,0
65-69,Male,Graduated college or technical school,200k+,NHOPI,0.0660541790082928,7,0
60-64,Female,Graduated college or technical school,35k-50k,NHOPI,0.4142370276692012,7,0
60-64,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.7471940484442899,7,0
18-24,Male,Attended college or technical school,15k-25k,NHOPI,0.253111936776245,7,0
65-69,Male,Graduated high school,200k+,Hispanic,0.7065976321970181,7,0
80+,Female,Graduated high school,100k-200k,Other/Multiracial,0.4342460847532712,7,0
70-74,Female,Did not graduate high school,100k-200k,NH-Black,0.7277382416505287,7,0
60-64,Female,Did not graduate high school,<15k,NHOPI,0.7688303141719007,7,0
60-64,Male,Graduated college or technical school,25k-35k,NHOPI,0.0337817290790193,7,0
40-44,Male,Graduated college or technical school,<15k,Other/Multiracial,0.7084991333823776,7,0
80+,Male,Graduated high school,35k-50k,NHOPI,0.144813563475184,7,0
40-44,Female,Did not graduate high school,200k+,NH-White,0.4240217923432443,7,0
18-24,Male,Did not graduate high school,<15k,NHOPI,0.3340960710166306,7,0
80+,Female,Graduated high school,<15k,NHOPI,0.0816671969287316,7,0
50-54,Female,Attended college or technical school,25k-35k,NHOPI,0.0679421415837384,7,0
18-24,Male,Graduated college or technical school,15k-25k,AIAN,0.2074763168215715,7,0
75-79,Male,Attended college or technical school,<15k,AIAN,0.0979240995772993,8,0
60-64,Male,Graduated college or technical school,15k-25k,NHOPI,0.1355954590479859,8,0
65-69,Female,Attended college or technical school,200k+,NH-Black,0.6366287891749338,8,0
65-69,Male,Graduated college or technical school,200k+,AIAN,0.2440861997720773,8,0
80+,Female,Graduated college or technical school,200k+,Hispanic,0.0,8,0
65-69,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4195228145347696,8,0
55-59,Male,Graduated high school,200k+,AIAN,0.0838265969252787,8,0
30-34,Male,Attended college or technical school,35k-50k,NHOPI,0.2556963265368729,8,0
55-59,Female,Did not graduate high school,100k-200k,Hispanic,0.2316567898910533,8,0
25-29,Male,Attended college or technical school,35k-50k,NHOPI,0.1899172617396526,8,0
55-59,Female,Did not graduate high school,<15k,NHOPI,0.6475309820407984,8,0
60-64,Male,Did not graduate high school,100k-200k,AIAN,0.1393719166737116,8,0
55-59,Female,Did not graduate high school,<15k,Asian,0.0207030272007888,8,0
75-79,Male,Attended college or technical school,35k-50k,NHOPI,0.530218352548251,8,0
45-49,Male,Graduated college or technical school,35k-50k,NHOPI,0.9576527965497696,8,0
75-79,Male,Attended college or technical school,25k-35k,NHOPI,0.9910969835089148,8,0
75-79,Female,Did not graduate high school,35k-50k,AIAN,0.230529154077748,8,0
65-69,Male,Did not graduate high school,50k-100k,AIAN,0.5925943307955183,8,0
35-39,Female,Graduated high school,100k-200k,NHOPI,0.0398025367179942,8,0
65-69,Female,Did not graduate high school,35k-50k,AIAN,0.1814807991413365,8,0
30-34,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.3388130666758229,8,0
65-69,Female,Graduated high school,100k-200k,NHOPI,0.8251329516673634,8,0
70-74,Male,Graduated college or technical school,200k+,AIAN,0.2127609508643007,8,0
40-44,Female,Graduated high school,<15k,Asian,0.1025686948783175,8,0
70-74,Male,Attended college or technical school,200k+,Other/Multiracial,0.0103207034830206,8,0
25-29,Male,Graduated college or technical school,35k-50k,NHOPI,0.9268234083765244,8,0
45-49,Male,Graduated high school,25k-35k,NHOPI,0.1748317792131834,8,0
70-74,Male,Attended college or technical school,25k-35k,NHOPI,0.0,8,0
50-54,Female,Graduated college or technical school,35k-50k,NHOPI,0.3454564930007645,8,0
70-74,Female,Did not graduate high school,25k-35k,Asian,0.3516427433820698,8,0
80+,Female,Did not graduate high school,15k-25k,Asian,0.2928452056365125,8,0
45-49,Male,Did not graduate high school,35k-50k,AIAN,0.8806259743122438,8,0
30-34,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.9008694872570372,8,0
45-49,Male,Did not graduate high school,25k-35k,Asian,0.0,8,0
80+,Female,Graduated high school,100k-200k,Asian,0.0,8,0
30-34,Male,Did not graduate high school,35k-50k,AIAN,0.0387560795501754,8,0
75-79,Female,Graduated college or technical school,200k+,Hispanic,0.0348476479381242,8,0
25-29,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.2351338580123987,8,0
65-69,Female,Graduated high school,100k-200k,AIAN,0.7014222733649752,8,0
75-79,Female,Graduated high school,100k-200k,Other/Multiracial,0.6771281086335286,8,0
40-44,Male,Attended college or technical school,<15k,Asian,0.5948294930313263,8,0
80+,Male,Graduated high school,100k-200k,Asian,0.1440904860208612,8,0
65-69,Female,Did not graduate high school,100k-200k,Hispanic,0.0884457048434487,8,0
80+,Male,Graduated college or technical school,<15k,NH-Black,0.0739521814260792,8,0
60-64,Male,Did not graduate high school,15k-25k,NHOPI,0.6469552217545328,8,0
60-64,Female,Graduated college or technical school,15k-25k,NHOPI,0.462695419572294,8,0
60-64,Female,Graduated college or technical school,25k-35k,NHOPI,0.771083629016162,8,0
70-74,Male,Graduated college or technical school,35k-50k,NHOPI,0.1789680550914654,8,0
45-49,Male,Attended college or technical school,25k-35k,NHOPI,0.0383588496251426,8,0
65-69,Male,Graduated college or technical school,<15k,AIAN,0.0340756262675601,8,0
60-64,Male,Did not graduate high school,15k-25k,Asian,0.0588581092965268,8,0
45-49,Female,Attended college or technical school,<15k,Asian,0.0864424275462988,8,0
40-44,Male,Did not graduate high school,35k-50k,Asian,0.0586238253844409,8,0
80+,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.0568640423897018,8,0
80+,Male,Did not graduate high school,<15k,AIAN,0.2457303965706052,8,0
50-54,Male,Did not graduate high school,200k+,Hispanic,0.2851541452524149,8,0
35-39,Male,Graduated college or technical school,15k-25k,AIAN,0.1239504748692194,8,0
40-44,Male,Graduated college or technical school,15k-25k,AIAN,0.5968627318948718,8,0
18-24,Male,Did not graduate high school,35k-50k,Asian,0.0,8,0
55-59,Female,Graduated college or technical school,35k-50k,NHOPI,0.5245563337775623,8,0
80+,Female,Graduated college or technical school,50k-100k,NHOPI,0.0,8,0
18-24,Female,Graduated college or technical school,25k-35k,AIAN,0.6636224827199815,8,0
25-29,Male,Graduated high school,200k+,Other/Multiracial,0.3576391627722523,8,0
65-69,Male,Attended college or technical school,35k-50k,NHOPI,0.1932088703599835,8,0
50-54,Male,Did not graduate high school,25k-35k,Asian,0.0,8,0
65-69,Female,Did not graduate high school,<15k,Asian,0.3534551733570531,8,0
45-49,Female,Attended college or technical school,15k-25k,NHOPI,0.6881626312593597,8,0
50-54,Female,Graduated high school,200k+,Other/Multiracial,0.1881131443006058,9,0
50-54,Female,Graduated high school,200k+,NH-Black,0.497915140745955,9,0
25-29,Female,Graduated college or technical school,100k-200k,NHOPI,0.0480952025846707,9,0
40-44,Female,Did not graduate high school,<15k,NHOPI,0.0520066014866684,9,0
18-24,Male,Did not graduate high school,25k-35k,Asian,0.0321688717232554,9,0
55-59,Male,Graduated college or technical school,200k+,NHOPI,0.2186745591534277,9,0
40-44,Female,Did not graduate high school,25k-35k,AIAN,0.5524917776739879,9,0
80+,Female,Graduated college or technical school,200k+,NH-Black,0.0,9,0
40-44,Female,Graduated high school,200k+,Other/Multiracial,0.0746938163924443,9,0
25-29,Male,Did not graduate high school,25k-35k,AIAN,0.2967425756515176,9,0
75-79,Female,Attended college or technical school,100k-200k,Asian,0.0019345362884871,9,0
50-54,Female,Did not graduate high school,<15k,Asian,0.2812791193837518,9,0
40-44,Female,Did not graduate high school,50k-100k,NH-Black,0.7918608024997206,9,0
80+,Female,Attended college or technical school,<15k,AIAN,0.144603268702951,9,0
25-29,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.3623778648221097,9,0
55-59,Male,Graduated college or technical school,15k-25k,AIAN,0.3275975799807619,9,0
18-24,Male,Graduated college or technical school,25k-35k,AIAN,0.0054869522037178,9,0
25-29,Female,Graduated college or technical school,25k-35k,NHOPI,0.2449227630999111,9,0
30-34,Male,Graduated high school,200k+,Other/Multiracial,0.6008409563950438,9,0
65-69,Female,Did not graduate high school,100k-200k,NH-Black,0.2884253830249209,9,0
75-79,Male,Graduated college or technical school,<15k,Asian,0.0173429009046381,9,0
60-64,Female,Attended college or technical school,25k-35k,NHOPI,0.3419578168722449,9,0
60-64,Female,Graduated high school,100k-200k,Asian,0.0481823370811325,9,0
60-64,Female,Graduated high school,100k-200k,NHOPI,0.0548811421180336,9,0
18-24,Female,Graduated college or technical school,15k-25k,AIAN,0.2605056134924638,9,0
25-29,Male,Graduated college or technical school,200k+,AIAN,0.098351812651817,9,0
75-79,Male,Graduated high school,35k-50k,NHOPI,0.0,9,0
75-79,Female,Did not graduate high school,50k-100k,Hispanic,0.0826555483715847,9,0
55-59,Male,Attended college or technical school,25k-35k,NHOPI,0.2494954296082838,9,0
18-24,Male,Graduated high school,200k+,AIAN,0.1449089779127347,9,0
35-39,Male,Did not graduate high school,35k-50k,AIAN,0.79331099416164,9,0
18-24,Male,Attended college or technical school,25k-35k,NHOPI,0.0776731200880554,9,0
18-24,Male,Graduated college or technical school,100k-200k,NHOPI,0.8525125917410322,9,0
45-49,Male,Graduated high school,<15k,Asian,0.2233110681877574,9,0
65-69,Female,Did not graduate high school,25k-35k,Asian,0.4731655193837978,9,0
80+,Female,Did not graduate high school,<15k,Asian,0.1404377616567175,9,0
35-39,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.5665007702057506,9,0
55-59,Female,Graduated high school,200k+,NH-Black,0.3267119339841012,9,0
55-59,Male,Did not graduate high school,35k-50k,Asian,0.2702512304819886,9,0
30-34,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.3036479662074818,9,0
60-64,Male,Did not graduate high school,35k-50k,Asian,0.0146062152989308,9,0
30-34,Female,Graduated high school,100k-200k,AIAN,0.4281132292540326,9,0
55-59,Female,Did not graduate high school,50k-100k,AIAN,0.3409536833684768,9,0
75-79,Male,Attended college or technical school,200k+,NH-Black,0.750283867469183,9,0
45-49,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.3287262081372495,9,0
30-34,Female,Did not graduate high school,15k-25k,Asian,0.1383387669002515,9,0
65-69,Female,Graduated high school,100k-200k,Other/Multiracial,0.0560684708130702,9,0
50-54,Male,Did not graduate high school,35k-50k,Asian,0.0,9,0
45-49,Female,Graduated college or technical school,35k-50k,NHOPI,0.9484997489858852,9,0
50-54,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.0181787097852319,9,0
80+,Male,Graduated college or technical school,25k-35k,AIAN,0.1283470439672342,9,0
25-29,Male,Graduated high school,200k+,NH-Black,0.3212189829429461,9,0
70-74,Female,Did not graduate high school,25k-35k,AIAN,0.112148910193786,9,0
75-79,Male,Graduated high school,25k-35k,Asian,0.0398566207725157,9,0
50-54,Female,Did not graduate high school,35k-50k,AIAN,0.6997179178687263,9,0
60-64,Male,Attended college or technical school,35k-50k,NHOPI,0.93741523279005,9,0
30-34,Female,Attended college or technical school,200k+,Other/Multiracial,0.1163166810619625,9,0
25-29,Female,Attended college or technical school,100k-200k,AIAN,0.0370663246016375,9,0
65-69,Female,Attended college or technical school,200k+,Other/Multiracial,0.2635172450120335,9,0
35-39,Male,Did not graduate high school,35k-50k,Asian,0.2015079459031,9,0
70-74,Female,Graduated high school,<15k,NHOPI,0.169427217786688,9,0
70-74,Male,Did not graduate high school,35k-50k,AIAN,0.8039523766298121,9,0
75-79,Male,Graduated high school,<15k,Asian,0.0,9,0
80+,Female,Did not graduate high school,35k-50k,AIAN,0.0622834914960923,9,0
75-79,Female,Graduated college or technical school,<15k,AIAN,0.6999108444061447,9,0
75-79,Female,Attended college or technical school,35k-50k,NHOPI,0.4194832143123056,9,0
45-49,Male,Did not graduate high school,100k-200k,NH-Black,0.7425656563841893,9,0
60-64,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.5050078595282755,9,0
50-54,Male,Graduated college or technical school,<15k,Asian,0.0576609725062134,9,0
30-34,Male,Did not graduate high school,50k-100k,AIAN,0.7487082942458314,9,0
50-54,Male,Graduated college or technical school,<15k,AIAN,0.2632421749790427,9,0
30-34,Female,Attended college or technical school,200k+,Asian,0.0,9,0
55-59,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.3113789167548123,9,0
55-59,Male,Graduated high school,100k-200k,NHOPI,0.7158729877690174,9,0
35-39,Male,Graduated high school,200k+,Asian,0.0441787938034992,9,0
75-79,Male,Did not graduate high school,25k-35k,AIAN,0.3389661493592967,9,0
30-34,Male,Graduated high school,200k+,NH-Black,0.8172838618973872,9,0
25-29,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.624806964888473,9,0
40-44,Female,Attended college or technical school,100k-200k,NHOPI,0.6957069953628733,9,0
35-39,Female,Attended college or technical school,<15k,NHOPI,0.2269558007579336,9,0
80+,Male,Did not graduate high school,35k-50k,AIAN,0.1080919177315729,9,0
55-59,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.1955823691451619,9,0
40-44,Male,Graduated high school,<15k,Asian,0.7638296717728937,10,0
80+,Male,Graduated college or technical school,<15k,Hispanic,0.1379936585958162,10,0
18-24,Female,Did not graduate high school,50k-100k,Asian,0.40508353355936,10,0
40-44,Male,Attended college or technical school,15k-25k,Asian,0.7595858251552352,10,0
40-44,Male,Attended college or technical school,25k-35k,NHOPI,0.7021369518407522,10,0
75-79,Female,Graduated college or technical school,100k-200k,AIAN,0.078422473297197,10,0
18-24,Male,Did not graduate high school,50k-100k,Asian,0.0514979551526199,10,0
35-39,Female,Attended college or technical school,200k+,NH-Black,0.5209714950188927,10,0
70-74,Male,Attended college or technical school,35k-50k,NHOPI,0.2865064851538694,10,0
75-79,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.786573118565888,10,0
45-49,Female,Attended college or technical school,35k-50k,NHOPI,0.8124526552527183,10,0
80+,Female,Graduated college or technical school,<15k,Other/Multiracial,0.2493825477033914,10,0
80+,Female,Did not graduate high school,25k-35k,AIAN,0.2224694313882883,10,0
70-74,Female,Graduated high school,25k-35k,NHOPI,0.1385151315369012,10,0
75-79,Male,Did not graduate high school,50k-100k,Hispanic,0.2641224813558522,10,0
40-44,Male,Did not graduate high school,50k-100k,Asian,0.2540089840348074,10,0
40-44,Female,Graduated college or technical school,200k+,NHOPI,0.1617788465891243,10,0
30-34,Male,Graduated college or technical school,35k-50k,NHOPI,0.0937466278789648,10,0
70-74,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.5142352648773204,10,0
30-34,Female,Graduated high school,100k-200k,Asian,0.0915442777369324,10,0
35-39,Female,Did not graduate high school,50k-100k,NH-Black,0.3141177214855443,10,0
45-49,Female,Attended college or technical school,<15k,NHOPI,0.8107727114741964,10,0
45-49,Female,Did not graduate high school,15k-25k,AIAN,0.0462692598862478,10,0
18-24,Female,Did not graduate high school,15k-25k,AIAN,0.1483684991986454,10,0
75-79,Male,Graduated high school,50k-100k,NHOPI,0.0449127656791634,10,0
75-79,Male,Graduated high school,25k-35k,NHOPI,0.4775700494755091,10,0
18-24,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.8150403239591503,10,0
25-29,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.2116703430121956,10,0
35-39,Female,Graduated high school,35k-50k,NHOPI,0.874981836426738,10,0
75-79,Male,Graduated college or technical school,100k-200k,NHOPI,0.0646344277864723,10,0
45-49,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.1304358033306961,10,0
18-24,Male,Graduated college or technical school,35k-50k,AIAN,0.0723822167176285,10,0
35-39,Female,Graduated college or technical school,200k+,AIAN,0.085855382157515,10,0
75-79,Male,Graduated college or technical school,<15k,Other/Multiracial,0.0427175570527029,10,0
75-79,Male,Graduated college or technical school,<15k,NH-Black,0.0743578173953025,10,0
80+,Female,Graduated high school,50k-100k,NHOPI,0.4650451800063402,10,0
75-79,Male,Graduated college or technical school,<15k,Hispanic,0.1240462338492272,10,0
35-39,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.4145920859329209,10,0
18-24,Male,Did not graduate high school,<15k,Other/Multiracial,0.0712248124936169,10,0
25-29,Female,Graduated high school,<15k,NHOPI,0.9666347598524244,10,0
80+,Male,Did not graduate high school,50k-100k,Hispanic,0.0,10,0
75-79,Female,Did not graduate high school,100k-200k,NH-White,0.1037610569105739,10,0
65-69,Male,Attended college or technical school,100k-200k,NHOPI,0.802123519120598,10,0
65-69,Female,Graduated high school,200k+,NH-Black,0.685108993448846,10,0
55-59,Male,Attended college or technical school,<15k,Asian,0.0190701367007445,10,0
55-59,Male,Did not graduate high school,50k-100k,Asian,0.0559150819781706,10,0
45-49,Male,Graduated college or technical school,25k-35k,AIAN,0.8574637362207492,10,0
65-69,Female,Attended college or technical school,<15k,NHOPI,0.8016796203515691,10,0
60-64,Male,Attended college or technical school,200k+,AIAN,0.7431329536298231,10,0
55-59,Female,Graduated college or technical school,200k+,NHOPI,0.1845914716190816,10,0
65-69,Male,Attended college or technical school,25k-35k,NHOPI,0.7057185196634467,10,0
45-49,Male,Graduated high school,<15k,NHOPI,0.6400027203587447,10,0
70-74,Female,Attended college or technical school,15k-25k,NHOPI,0.1328285784154304,10,0
55-59,Male,Attended college or technical school,200k+,AIAN,0.5922072855163018,10,0
50-54,Female,Graduated high school,<15k,Asian,0.0,10,0
35-39,Female,Did not graduate high school,100k-200k,Hispanic,0.75963239152591,10,0
50-54,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2207782122141672,10,0
55-59,Female,Graduated high school,100k-200k,Asian,0.131479843662043,10,0
70-74,Female,Attended college or technical school,200k+,NH-Black,0.7541507957445819,10,0
50-54,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.417583517643823,10,0
65-69,Male,Did not graduate high school,15k-25k,Asian,0.0,10,0
55-59,Female,Attended college or technical school,35k-50k,NHOPI,0.0174078616132083,10,0
