age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
60-64,Male,Graduated college or technical school,35k-50k,AIAN,0.5017615912066662,32,1,0.42327415945657804
35-39,Female,Attended college or technical school,<15k,AIAN,0.4274828878259211,32,1,0.3849367641632902
30-34,Male,Graduated college or technical school,100k-200k,AIAN,0.3436927340763929,32,1,0.3416902331957918
65-69,Female,Graduated college or technical school,200k+,Other/Multiracial,0.0318126440313865,32,1,0.18071986414030464
65-69,Male,Attended college or technical school,100k-200k,Asian,0.1164290201309741,32,1,0.2243928324497692
50-54,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.4394591266503907,32,1,0.3911180487178552
30-34,Female,Graduated college or technical school,50k-100k,NHOPI,0.5420246521371014,32,1,0.444055094130351
18-24,Male,Graduated college or technical school,15k-25k,NH-Black,0.2110108668634501,32,1,0.27320926947298263
50-54,Female,Graduated high school,35k-50k,NHOPI,0.5389402896544381,32,1,0.4424631651070409
55-59,Male,Graduated high school,200k+,NH-Black,0.3577836448211953,32,1,0.34896296132214144
45-49,Female,Graduated college or technical school,35k-50k,AIAN,0.551780301151345,32,1,0.4490902678151219
35-39,Female,Graduated high school,35k-50k,Asian,0.2362504907090828,32,1,0.2862361721029866
75-79,Female,Attended college or technical school,35k-50k,Asian,0.1246991876556604,32,1,0.2286613060108976
30-34,Female,Attended college or technical school,<15k,Other/Multiracial,0.4313127741099037,32,1,0.38691347966470063
70-74,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3254328435021633,32,1,0.33226577354457654
25-29,Male,Graduated high school,15k-25k,Other/Multiracial,0.4250539719297328,31,1,0.38300491963141375
18-24,Female,Attended college or technical school,200k+,Hispanic,0.043062142910514,31,1,0.188877924556073
75-79,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.2718354395771283,31,1,0.3051397638456639
75-79,Female,Did not graduate high school,35k-50k,Hispanic,0.3173082938181672,31,1,0.32824891927963445
50-54,Male,Did not graduate high school,50k-100k,NH-Black,0.2325939714123726,31,1,0.28519737838488635
80+,Male,Did not graduate high school,35k-50k,Hispanic,0.2407654137066539,31,1,0.28935007856722605
50-54,Male,Graduated high school,100k-200k,Asian,0.2178944355625659,31,1,0.2777271224612141
60-64,Male,Attended college or technical school,50k-100k,NHOPI,0.3735415188156605,31,1,0.3568264598521311
75-79,Female,Attended college or technical school,25k-35k,AIAN,0.4515140409528121,31,1,0.3964518399546179
75-79,Female,Graduated college or technical school,<15k,NH-Black,0.1965234176197509,31,1,0.2668664412115868
45-49,Male,Graduated high school,200k+,Hispanic,0.3013498235749176,31,1,0.32013887702486826
45-49,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.7466172444216852,31,1,0.5464223204060125
75-79,Female,Attended college or technical school,50k-100k,AIAN,0.8445999860245467,31,1,0.5962168284336962
30-34,Male,Graduated high school,35k-50k,NHOPI,0.302788097015745,31,1,0.32086980287184613
35-39,Female,Graduated high school,100k-200k,Other/Multiracial,0.3506305645481574,31,1,0.3451831880112688
50-54,Male,Did not graduate high school,<15k,AIAN,0.6849323930404813,31,1,0.515074281179499
50-54,Female,Attended college or technical school,35k-50k,Asian,0.2909007238054013,31,1,0.3148286787813436
55-59,Male,Did not graduate high school,200k+,NH-White,0.1605033987674547,31,1,0.24856118572927238
60-64,Male,Graduated high school,50k-100k,NHOPI,0.6006901886231805,31,1,0.4722626690985756
65-69,Male,Graduated college or technical school,25k-35k,AIAN,0.1785306817694819,31,1,0.2577225918450567
80+,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.0673862637793872,31,1,0.2012393630304184
70-74,Female,Graduated high school,<15k,AIAN,0.4563302196683125,31,1,0.39889940618708536
25-29,Female,Graduated high school,25k-35k,Asian,0.3191358721081411,31,1,0.3291776885745392
80+,Male,Graduated high school,15k-25k,AIAN,0.2632729558087929,31,1,0.3007883376683131
70-74,Female,Attended college or technical school,35k-50k,Asian,0.1186948859243176,31,1,0.22731423657948135
65-69,Female,Attended college or technical school,100k-200k,Asian,0.0248454973107614,31,1,0.1796202849889856
35-39,Male,Attended college or technical school,35k-50k,Asian,0.3760124783047061,31,1,0.3580821933629575
25-29,Female,Graduated high school,50k-100k,AIAN,0.2650217026207189,31,1,0.3016770450645378
40-44,Male,Did not graduate high school,100k-200k,Hispanic,0.72625402909815,31,1,0.5360738011432322
75-79,Male,Graduated high school,35k-50k,AIAN,0.3376151320896661,31,1,0.3385687879094126
40-44,Female,Attended college or technical school,35k-50k,Asian,0.3281574708298964,30,1,0.3338558515431902
30-34,Female,Attended college or technical school,50k-100k,NHOPI,0.5820122922762048,30,1,0.4607832622663444
25-29,Male,Attended college or technical school,15k-25k,Asian,0.1183412120257568,30,1,0.22894772214112039
75-79,Female,Graduated college or technical school,25k-35k,Asian,0.0104933729223532,30,1,0.17502380258941858
35-39,Male,Graduated high school,<15k,Other/Multiracial,0.1185204358605887,30,1,0.22903733405853632
70-74,Male,Graduated college or technical school,100k-200k,AIAN,0.7089428257579612,30,1,0.5242485290072225
35-39,Male,Did not graduate high school,200k+,NH-White,0.094284107601037,30,1,0.21691916992876045
55-59,Male,Attended college or technical school,200k+,Other/Multiracial,0.7213944155992056,30,1,0.5304743239278448
35-39,Male,Graduated college or technical school,50k-100k,NHOPI,0.1983606088865752,30,1,0.2689574205715296
80+,Male,Graduated high school,25k-35k,Asian,0.0229315031828421,30,1,0.18124286771966303
35-39,Male,Did not graduate high school,15k-25k,NH-Black,0.2386815285211636,30,1,0.2891178803888238
45-49,Male,Graduated high school,25k-35k,Asian,0.2366451096273628,30,1,0.28809967094192335
80+,Male,Graduated high school,50k-100k,Hispanic,0.1928614718253394,30,1,0.26620785204091163
35-39,Male,Graduated college or technical school,100k-200k,NHOPI,0.6458980733614299,30,1,0.49272615280895693
18-24,Male,Attended college or technical school,35k-50k,AIAN,0.2208158101209162,30,1,0.2801850211887001
30-34,Male,Did not graduate high school,<15k,NH-Black,0.4400814065082571,30,1,0.38981781938237053
50-54,Female,Graduated high school,100k-200k,Other/Multiracial,0.2453993850005359,30,1,0.29247680862850994
65-69,Female,Graduated college or technical school,50k-100k,NHOPI,0.281046753448841,30,1,0.3103004928526625
60-64,Male,Did not graduate high school,50k-100k,NH-Black,0.5385404338824116,30,1,0.43904733306944776
80+,Male,Attended college or technical school,50k-100k,Asian,0.0570467623753838,30,1,0.19830049731593388
25-29,Male,Attended college or technical school,<15k,NH-Black,0.1644618556522062,30,1,0.25200804395434506
55-59,Male,Graduated high school,35k-50k,Asian,0.1650082810024714,30,1,0.2522812566294777
18-24,Female,Graduated high school,25k-35k,NHOPI,0.4668564836460301,30,1,0.40320535795125706
25-29,Male,Graduated college or technical school,100k-200k,AIAN,0.1660584482625065,30,1,0.2528063402594952
60-64,Female,Did not graduate high school,15k-25k,AIAN,0.36335320601313,30,1,0.351453719134807
75-79,Male,Graduated high school,25k-35k,AIAN,0.3373253553870038,30,1,0.33843979382174383
18-24,Female,Graduated high school,35k-50k,NHOPI,0.2925575710636939,30,1,0.31605590166008896
55-59,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3338631583527298,30,1,0.33670869530460684
40-44,Female,Did not graduate high school,35k-50k,NH-Black,0.4255805706551884,30,1,0.3825674014558362
75-79,Male,Graduated college or technical school,200k+,Hispanic,0.1281973819001218,30,1,0.23387580707830288
40-44,Male,Graduated high school,100k-200k,Asian,0.7490670473711324,30,1,0.5443106398138082
25-29,Female,Attended college or technical school,25k-35k,Asian,0.3983889350976519,30,1,0.36897158367706795
60-64,Female,Attended college or technical school,35k-50k,Asian,0.4388416412145453,30,1,0.38919793673551456
60-64,Female,Attended college or technical school,25k-35k,Asian,0.0004268518553695,30,1,0.16999054205592673
25-29,Female,Did not graduate high school,<15k,NH-Black,0.5982319290367212,30,1,0.46889308064660257
30-34,Male,Did not graduate high school,15k-25k,NH-Black,0.1902576384672741,29,0,0.26617116073297403
40-44,Female,Attended college or technical school,100k-200k,AIAN,0.2391196403571633,29,0,0.2901880769161399
80+,Male,Attended college or technical school,100k-200k,NH-Black,0.1782846968942838,29,0,0.26028615555302964
45-49,Male,Graduated high school,100k-200k,AIAN,0.6259286961182643,29,0,0.4803145619512574
60-64,Male,Graduated college or technical school,15k-25k,Asian,0.1398542300556551,29,0,0.24139660405607655
45-49,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.3337988289099028,29,0,0.3367253051878254
80+,Male,Graduated high school,25k-35k,AIAN,0.0587758687299383,29,0,0.20154452815021576
55-59,Male,Graduated college or technical school,<15k,Other/Multiracial,0.416659348208017,29,0,0.3774533570462205
50-54,Male,Graduated college or technical school,50k-100k,NHOPI,0.3012149358735463,29,0,0.3207094933563959
65-69,Male,Attended college or technical school,50k-100k,NHOPI,0.4445887361098985,29,0,0.3911813612691793
65-69,Female,Graduated high school,25k-35k,Asian,0.018111876304229,29,0,0.1815571420426637
18-24,Male,Did not graduate high school,25k-35k,NH-Black,0.1983268355870164,29,0,0.2701373762664067
70-74,Female,Graduated college or technical school,35k-50k,AIAN,0.127461986951955,29,0,0.23530550151357987
60-64,Male,Attended college or technical school,35k-50k,Asian,0.0422679141453409,29,0,0.1934304487781255
65-69,Female,Graduated college or technical school,<15k,AIAN,0.0704325242823563,29,0,0.20727407070987883
55-59,Female,Attended college or technical school,200k+,Hispanic,0.5201419468910785,29,0,0.4283176852124711
50-54,Male,Graduated high school,35k-50k,Asian,0.0455490332794284,29,0,0.19504320225081256
65-69,Male,Graduated college or technical school,<15k,Asian,0.0367950609344453,29,0,0.19074040228463443
18-24,Female,Graduated high school,15k-25k,NHOPI,0.3871541856890811,29,0,0.36295081953691305
55-59,Female,Graduated high school,100k-200k,Other/Multiracial,0.3308540450723078,29,0,0.33527786906426177
60-64,Female,Did not graduate high school,50k-100k,Hispanic,0.1790371058489618,29,0,0.2606559836832951
35-39,Male,Attended college or technical school,<15k,Other/Multiracial,0.1933638522858867,29,0,0.26769794379635986
40-44,Male,Attended college or technical school,200k+,NH-Black,0.4790054933460219,29,0,0.4080980724530365
25-29,Female,Attended college or technical school,<15k,Other/Multiracial,0.4150484109614993,29,0,0.3766615404335254
25-29,Female,Graduated college or technical school,50k-100k,NHOPI,0.0936137960641751,29,0,0.21866825514501012
60-64,Female,Did not graduate high school,<15k,Other/Multiracial,0.4245545136236414,29,0,0.38133403157254436
25-29,Female,Graduated high school,35k-50k,Asian,0.2826363326828365,29,0,0.3115776375507928
80+,Male,Graduated college or technical school,15k-25k,NH-Black,0.4327596944077877,29,0,0.38536708653424345
70-74,Male,Graduated college or technical school,<15k,Hispanic,0.3605878506249657,29,0,0.3498927904376021
60-64,Female,Graduated college or technical school,15k-25k,AIAN,0.1444803135290944,29,0,0.24367044169556365
45-49,Male,Attended college or technical school,35k-50k,AIAN,0.6195941710043769,29,0,0.477200981810533
45-49,Male,Did not graduate high school,50k-100k,NH-Black,0.567061417630108,29,0,0.4513797979486042
35-39,Male,Attended college or technical school,15k-25k,AIAN,0.5268381234661966,29,0,0.431609026240919
80+,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.1041020520575563,29,0,0.22382349961633308
75-79,Male,Graduated college or technical school,200k+,NH-Black,0.2996675767621036,29,0,0.31994892701348343
35-39,Male,Graduated college or technical school,<15k,Asian,0.1669312513282545,29,0,0.2547056484104051
65-69,Male,Graduated college or technical school,50k-100k,NHOPI,0.5775764316104678,29,0,0.456548194650815
70-74,Male,Did not graduate high school,15k-25k,AIAN,0.1380466012852746,29,0,0.2405081085587709
40-44,Male,Graduated college or technical school,200k+,AIAN,0.3838544837141945,29,0,0.3613289321255281
65-69,Male,Did not graduate high school,15k-25k,AIAN,0.5450647444094541,29,0,0.4405678738231981
50-54,Female,Graduated college or technical school,200k+,AIAN,0.1828304446256278,29,0,0.2625205061328428
80+,Female,Graduated college or technical school,<15k,NH-Black,0.0951782313566682,29,0,0.21943721486504908
35-39,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.2141809041013853,29,0,0.2779300540107575
65-69,Female,Graduated high school,15k-25k,Asian,0.0498441122480425,29,0,0.19715434276080934
50-54,Male,Graduated high school,200k+,NH-Black,0.7373823290505696,29,0,0.5350968561044244
60-64,Male,Graduated high school,35k-50k,Asian,0.0652347910763936,29,0,0.2047192526933887
65-69,Male,Graduated high school,<15k,Asian,0.2049505890533728,28,0,0.27457316312394753
45-49,Male,Attended college or technical school,35k-50k,Asian,0.0524285577747144,28,0,0.20094183767907797
65-69,Male,Did not graduate high school,<15k,Other/Multiracial,0.2664523741419112,28,0,0.30426368006324195
65-69,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2257288417657488,28,0,0.2846040437437153
60-64,Female,Graduated college or technical school,50k-100k,NHOPI,0.3934823645215416,28,0,0.3655885030051325
45-49,Female,Attended college or technical school,100k-200k,AIAN,0.6419112214610626,28,0,0.48551967532076334
50-54,Female,Graduated high school,35k-50k,AIAN,0.4974641917467955,28,0,0.4157866264931861
18-24,Male,Did not graduate high school,50k-100k,NH-Black,0.2621445373587869,28,0,0.3021840347196647
25-29,Male,Graduated high school,<15k,Other/Multiracial,0.2724508692868963,28,0,0.3071595053056485
30-34,Female,Graduated high school,35k-50k,Asian,0.329070754930761,28,0,0.33449324320268664
50-54,Male,Did not graduate high school,35k-50k,NH-Black,0.2645139405905219,28,0,0.3033278845556747
60-64,Male,Attended college or technical school,15k-25k,Asian,0.1854614196325416,28,0,0.26516459857596003
75-79,Female,Graduated high school,50k-100k,Asian,0.0431343269562321,28,0,0.19645496762877615
25-29,Female,Graduated college or technical school,35k-50k,AIAN,0.422946792948208,28,0,0.379812709831799
80+,Male,Graduated college or technical school,200k+,Asian,0.0159402101209404,28,0,0.1833267732944974
25-29,Female,Graduated high school,<15k,AIAN,0.399137270653615,28,0,0.36831845768958166
70-74,Female,Attended college or technical school,15k-25k,Asian,0.0138148140062947,28,0,0.1823007199977719
45-49,Male,Attended college or technical school,15k-25k,AIAN,0.359531147518808,28,0,0.3491982603141576
30-34,Female,Graduated high school,25k-35k,Asian,0.4879259934161843,28,0,0.4111819790232359
25-29,Male,Attended college or technical school,100k-200k,AIAN,0.2160714430652854,28,0,0.2799418512676295
45-49,Female,Attended college or technical school,25k-35k,Asian,0.1266927779718016,28,0,0.2367935301880166
80+,Female,Attended college or technical school,<15k,Other/Multiracial,0.1169668345423428,28,0,0.23209824715310545
35-39,Female,Graduated high school,50k-100k,AIAN,0.1694351312934077,28,0,0.2574277697225851
35-39,Male,Graduated college or technical school,35k-50k,AIAN,0.0949840944870165,28,0,0.2214858898850169
30-34,Male,Graduated college or technical school,<15k,Asian,0.1534194267771886,28,0,0.24969605030096206
70-74,Male,Graduated high school,<15k,AIAN,0.0245311498550946,28,0,0.18747412351098564
75-79,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2879427100472435,28,0,0.31463832498305755
65-69,Male,Attended college or technical school,25k-35k,Asian,0.665842583163701,28,0,0.4970727464875543
35-39,Female,Graduated high school,35k-50k,AIAN,0.3710277017508074,28,0,0.3547483209778815
35-39,Female,Attended college or technical school,100k-200k,AIAN,0.5535583784968168,28,0,0.44286657871733426
35-39,Female,Graduated college or technical school,100k-200k,NHOPI,0.2414733594148267,28,0,0.29220484536740804
70-74,Female,Graduated high school,100k-200k,NH-Black,0.2371827065667165,28,0,0.29013349571659625
40-44,Male,Graduated high school,200k+,NH-Black,0.4260286040817025,28,0,0.3813004807238308
30-34,Male,Graduated high school,15k-25k,Asian,0.3075701405399653,28,0,0.324113636255406
75-79,Female,Graduated college or technical school,35k-50k,AIAN,0.5766630714046133,28,0,0.45402056839696014
75-79,Female,Attended college or technical school,35k-50k,AIAN,0.409761602606594,28,0,0.3734474455289508
50-54,Male,Graduated high school,100k-200k,AIAN,0.3692868733429942,28,0,0.3539079210568682
70-74,Male,Graduated high school,25k-35k,Asian,0.6483285363407757,28,0,0.4886176894006248
50-54,Female,Attended college or technical school,100k-200k,AIAN,0.2492879641987944,28,0,0.29597741319415105
40-44,Male,Attended college or technical school,15k-25k,AIAN,0.5411293290832586,28,0,0.43686634796596135
65-69,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3388795966360279,28,0,0.3392285460948845
55-59,Female,Graduated college or technical school,50k-100k,NHOPI,0.0278729567265177,28,0,0.18908740958684508
80+,Female,Graduated college or technical school,25k-35k,Asian,0.2161204995449275,27,0,0.28108562202469406
18-24,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.0,27,0,0.17871275381920207
45-49,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.1086875899755449,27,0,0.230196349070776
65-69,Female,Attended college or technical school,25k-35k,Asian,0.0984996434983317,27,0,0.22537047968683288
18-24,Female,Attended college or technical school,200k+,Other/Multiracial,0.0136521337256932,27,0,0.18517955400505676
70-74,Female,Graduated college or technical school,100k-200k,AIAN,0.0187220442643503,27,0,0.1875810905759996
50-54,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.4731631052421267,27,0,0.40284264577599893
55-59,Female,Graduated college or technical school,100k-200k,NHOPI,0.3048167254020498,27,0,0.3230996237464889
40-44,Female,Graduated college or technical school,25k-35k,AIAN,0.6538666521879315,27,0,0.48843906275032756
50-54,Female,Graduated high school,50k-100k,NHOPI,0.1163000180113391,27,0,0.23380223603509956
45-49,Female,Graduated high school,35k-50k,Asian,0.0519528747715537,27,0,0.20332201028993804
18-24,Male,Graduated high school,15k-25k,NHOPI,0.2901255095573452,27,0,0.3161406267674182
30-34,Female,Attended college or technical school,<15k,AIAN,0.537145814100788,27,0,0.43315024470904906
25-29,Female,Attended college or technical school,100k-200k,Asian,0.1425138802501329,27,0,0.24621932867452817
80+,Female,Graduated high school,25k-35k,Asian,0.3199192396064345,27,0,0.33025344626435527
60-64,Female,Attended college or technical school,100k-200k,AIAN,0.4577369165357687,27,0,0.3955355037571978
55-59,Male,Graduated high school,35k-50k,NHOPI,0.8069410578272848,27,0,0.5609479917373896
70-74,Female,Graduated high school,25k-35k,Asian,0.006489267087036,27,0,0.18178661717621913
75-79,Male,Graduated high school,15k-25k,AIAN,0.1271467749884982,27,0,0.23894017355059596
50-54,Male,Attended college or technical school,25k-35k,Asian,0.0613496162442322,27,0,0.20777309835594365
80+,Female,Attended college or technical school,15k-25k,Asian,0.0153225764686817,27,0,0.18597081635699866
18-24,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2025700787746436,27,0,0.2746670016598227
30-34,Male,Graduated college or technical school,100k-200k,NHOPI,0.3687936680835235,27,0,0.35340449133245
35-39,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1878606673180137,27,0,0.2676993857066823
35-39,Male,Attended college or technical school,200k+,NH-Black,0.4086734749881281,27,0,0.3722949261819996
55-59,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.2747668791482517,27,0,0.3088654860473213
55-59,Male,Graduated college or technical school,200k+,AIAN,0.0655460375430862,27,0,0.20976087686592712
60-64,Male,Graduated college or technical school,25k-35k,AIAN,0.2437204602446679,27,0,0.29415928761930793
75-79,Female,Graduated high school,50k-100k,Other/Multiracial,0.3832250760018197,27,0,0.36024042139901147
25-29,Male,Attended college or technical school,25k-35k,AIAN,0.2512017824559955,27,0,0.29770307182467365
50-54,Male,Graduated high school,50k-100k,NHOPI,0.3499757128183272,27,0,0.344490723048936
35-39,Male,Did not graduate high school,25k-35k,NH-Black,0.4990579712506793,27,0,0.4151086349379449
60-64,Female,Graduated high school,25k-35k,NHOPI,0.3153051487721942,27,0,0.32806782429024145
65-69,Female,Did not graduate high school,<15k,Other/Multiracial,0.5120273678754711,27,0,0.42125203333916206
65-69,Female,Did not graduate high school,15k-25k,AIAN,0.2450694542985343,27,0,0.2947982848027183
70-74,Female,Graduated high school,<15k,Asian,0.0298229282207781,27,0,0.19283940402904431
80+,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.2021414063595704,27,0,0.2744639463053144
55-59,Male,Graduated college or technical school,35k-50k,AIAN,0.7093337464940531,27,0,0.5147129495269115
45-49,Male,Attended college or technical school,<15k,AIAN,0.670845893188724,27,0,0.49648186111912396
75-79,Male,Graduated high school,50k-100k,AIAN,0.3636559890348532,26,0,0.35074433361786966
60-64,Female,Graduated high school,25k-35k,Asian,0.0225333973523876,26,0,0.19236598747958206
70-74,Female,Attended college or technical school,25k-35k,Asian,0.0573060675055448,26,0,0.2085104414792622
40-44,Female,Attended college or technical school,25k-35k,Asian,0.1982367599534928,26,0,0.27394254868723805
70-74,Male,Attended college or technical school,100k-200k,Asian,0.0999012915837174,26,0,0.2282867955155566
65-69,Female,Graduated high school,50k-100k,Asian,0.0508608218417311,26,0,0.20551800599249154
80+,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1024872245027868,26,0,0.22948740722798172
75-79,Male,Attended college or technical school,<15k,NH-Black,0.1752193695963559,26,0,0.26325590316428166
75-79,Male,Attended college or technical school,<15k,Hispanic,0.2945822572999338,26,0,0.31867438674094284
30-34,Female,Did not graduate high school,<15k,AIAN,0.3476778390971722,26,0,0.34332590686108916
80+,Female,Attended college or technical school,35k-50k,Asian,0.1083787041008,26,0,0.232222737041345
50-54,Female,Graduated college or technical school,15k-25k,AIAN,0.4096549627318412,26,0,0.37210099997718554
45-49,Male,Did not graduate high school,35k-50k,NH-Black,0.3688363595378572,26,0,0.35314950563712155
25-29,Male,Graduated high school,35k-50k,NHOPI,0.3841599044399961,26,0,0.3602640086274003
65-69,Male,Did not graduate high school,50k-100k,NH-Black,0.641913648893464,26,0,0.47993538998079616
45-49,Male,Graduated college or technical school,200k+,AIAN,0.3359408775752383,26,0,0.3378766032973342
80+,Female,Attended college or technical school,35k-50k,AIAN,0.3727948851545227,26,0,0.3549873925305734
50-54,Male,Attended college or technical school,100k-200k,NHOPI,0.2349210865725695,26,0,0.29097455747466655
65-69,Female,Graduated high school,100k-200k,Hispanic,0.0758664321141305,26,0,0.2171277536189627
25-29,Female,Attended college or technical school,15k-25k,Asian,0.142481083537221,26,0,0.24805598463682615
35-39,Female,Graduated college or technical school,<15k,Asian,0.0310813574040561,26,0,0.19633468321785674
18-24,Female,Graduated high school,50k-100k,NHOPI,0.4602656852610642,26,0,0.39559883543718194
35-39,Female,Graduated college or technical school,<15k,Other/Multiracial,0.5766720399435514,26,0,0.44964464296833667
65-69,Male,Did not graduate high school,200k+,NH-White,0.4321140087805861,26,0,0.3825284142141028
80+,Female,Attended college or technical school,25k-35k,Asian,0.1755266065498488,26,0,0.26339854889268904
45-49,Female,Graduated high school,35k-50k,AIAN,0.5065009340182678,26,0,0.4170652009315979
70-74,Male,Attended college or technical school,25k-35k,Asian,0.0519950841969658,26,0,0.20604462780027907
40-44,Female,Did not graduate high school,<15k,AIAN,0.1538013437162406,26,0,0.2533118197199424
40-44,Female,Graduated college or technical school,15k-25k,Asian,0.3634261013227161,26,0,0.3506376000372346
55-59,Male,Did not graduate high school,15k-25k,AIAN,0.5990942285491582,26,0,0.46005494482093984
30-34,Male,Attended college or technical school,100k-200k,AIAN,0.5855222798771811,26,0,0.4537536829375219
30-34,Male,Graduated high school,<15k,AIAN,0.3303040594560926,26,0,0.335259509170588
65-69,Female,Did not graduate high school,100k-200k,NH-White,0.3180244092553992,26,0,0.3295582430059803
75-79,Male,Attended college or technical school,100k-200k,Hispanic,0.0435738786690877,26,0,0.20213478237662139
75-79,Female,Graduated college or technical school,200k+,NH-Black,0.2626190769136126,26,0,0.30383433870443655
45-49,Male,Graduated college or technical school,50k-100k,NHOPI,0.5257803086382831,26,0,0.42601633914803355
75-79,Male,Attended college or technical school,25k-35k,AIAN,0.7476922292203361,26,0,0.5290468737039867
50-54,Male,Graduated college or technical school,15k-25k,Asian,0.0553749264444081,26,0,0.20761384027230587
65-69,Male,Graduated college or technical school,<15k,Other/Multiracial,0.1605408266424016,26,0,0.25644086536423144
70-74,Male,Graduated college or technical school,15k-25k,Asian,0.0375397847265248,26,0,0.1993332387604315
70-74,Female,Did not graduate high school,<15k,AIAN,0.6380635696587593,26,0,0.47814785319325465
70-74,Female,Graduated college or technical school,50k-100k,NHOPI,0.0871209168928573,26,0,0.22235305012337156
30-34,Male,Did not graduate high school,25k-35k,NH-Black,0.2241566866565501,26,0,0.2859768003708004
35-39,Male,Graduated high school,15k-25k,AIAN,0.253740237177646,26,0,0.2997120202555949
50-54,Male,Graduated college or technical school,35k-50k,AIAN,0.3924293141759441,26,0,0.3641033774333762
35-39,Female,Did not graduate high school,100k-200k,NH-White,0.12073391775202,26,0,0.23795908623655423
45-49,Male,Graduated high school,200k+,NH-Black,0.389305899434346,26,0,0.3626532205890628
35-39,Female,Attended college or technical school,200k+,Hispanic,0.3696493992926685,26,0,0.3535269883804268
60-64,Male,Graduated high school,100k-200k,Asian,0.2964745187881175,25,0,0.3199725443163174
45-49,Female,Did not graduate high school,<15k,AIAN,0.6703704086925197,25,0,0.4899252215455911
18-24,Male,Graduated college or technical school,200k+,NH-Black,0.0782470965851964,25,0,0.2207782614968078
18-24,Male,Did not graduate high school,15k-25k,NH-Black,0.0487770507977155,25,0,0.20738278613886194
60-64,Female,Graduated college or technical school,100k-200k,NHOPI,0.003939128173188,25,0,0.18700191221862217
70-74,Female,Graduated high school,50k-100k,Asian,0.0059963582964443,25,0,0.18793701682010228
60-64,Female,Graduated high school,<15k,Asian,0.3177345388207305,25,0,0.3296361897856869
80+,Female,Graduated college or technical school,<15k,Hispanic,0.1939385951268845,25,0,0.2733653062884842
80+,Female,Graduated high school,50k-100k,Hispanic,0.0630393402639828,25,0,0.21386564498716526
50-54,Female,Did not graduate high school,<15k,Other/Multiracial,0.2604538729740178,25,0,0.3035995234917266
70-74,Male,Graduated college or technical school,25k-35k,AIAN,0.6427478123690951,25,0,0.47736949594403444
60-64,Male,Attended college or technical school,25k-35k,Asian,0.1433508662216282,25,0,0.25037088405882224
65-69,Female,Did not graduate high school,50k-100k,Hispanic,0.4755515623904891,25,0,0.4013712004992136
75-79,Male,Graduated high school,50k-100k,Asian,0.0506421900040642,25,0,0.20823057668720224
25-29,Male,Attended college or technical school,15k-25k,AIAN,0.348560891408423,25,0,0.34364816823463806
35-39,Male,Graduated college or technical school,200k+,AIAN,0.1592537337784987,25,0,0.2575994602210361
70-74,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1081833236944264,25,0,0.23438563745554872
65-69,Female,Attended college or technical school,15k-25k,Asian,0.0242469692958889,25,0,0.19623274909257712
40-44,Female,Graduated college or technical school,200k+,AIAN,0.0578903026412391,25,0,0.21152517334046356
40-44,Male,Attended college or technical school,50k-100k,NHOPI,0.60297007083403,25,0,0.45928870433718666
45-49,Female,Graduated high school,50k-100k,Asian,0.3095073585497418,25,0,0.325896562389783
35-39,Male,Attended college or technical school,25k-35k,Asian,0.3383822329428358,25,0,0.33902150529573477
30-34,Male,Attended college or technical school,50k-100k,NHOPI,0.6125621038552542,25,0,0.46364871934683405
45-49,Female,Attended college or technical school,35k-50k,Asian,0.1403935687812365,25,0,0.24902665794955328
60-64,Male,Attended college or technical school,200k+,Hispanic,0.3970677624980515,25,0,0.365696746002651
40-44,Male,Graduated high school,200k+,Other/Multiracial,0.4544095264022618,25,0,0.3917611841409284
80+,Male,Graduated high school,50k-100k,Asian,0.1592310085786336,25,0,0.2575891305847338
50-54,Female,Graduated high school,50k-100k,Asian,0.2431810708641689,25,0,0.29574824980543163
35-39,Female,Attended college or technical school,50k-100k,NHOPI,0.4877835934468914,25,0,0.40693121461576004
30-34,Female,Attended college or technical school,15k-25k,Asian,0.1751746432187457,25,0,0.2648362372393302
30-34,Female,Graduated college or technical school,<15k,Asian,0.0172001904042375,25,0,0.1930296677781901
55-59,Male,Graduated high school,25k-35k,NHOPI,0.3642979767652115,25,0,0.3508013888513601
