age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
55-59,Male,Graduated high school,<15k,Other/Multiracial,0.2995084909861304,71,1
70-74,Male,Graduated college or technical school,200k+,Asian,0.074713405057275,71,1
55-59,Female,Attended college or technical school,25k-35k,AIAN,0.3861451946855234,71,1
60-64,Female,Attended college or technical school,50k-100k,Asian,0.2818977024863226,71,1
40-44,Male,Attended college or technical school,15k-25k,NH-Black,0.35380757881228,70,1
35-39,Female,Attended college or technical school,50k-100k,Asian,0.3031284708500739,70,1
40-44,Female,Did not graduate high school,<15k,NH-Black,0.5566466149430694,70,1
40-44,Male,Graduated high school,100k-200k,Other/Multiracial,0.3746431925968875,70,1
65-69,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.3673662931298483,70,1
18-24,Female,Attended college or technical school,35k-50k,Asian,0.0548710133620577,70,1
18-24,Female,Attended college or technical school,25k-35k,Asian,0.0506292173851998,70,1
25-29,Male,Graduated high school,50k-100k,Asian,0.0576039273015772,70,1
30-34,Male,Attended college or technical school,15k-25k,NH-Black,0.381081207719574,70,1
60-64,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2939396278822868,70,1
18-24,Female,Graduated high school,100k-200k,NH-Black,0.2333756851887989,70,1
75-79,Female,Graduated college or technical school,15k-25k,Hispanic,0.4916426468797488,70,1
45-49,Male,Attended college or technical school,50k-100k,AIAN,0.6072106534172739,69,1
35-39,Female,Attended college or technical school,35k-50k,AIAN,0.2404349054849983,69,1
25-29,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.240509255946343,69,1
45-49,Male,Graduated high school,50k-100k,AIAN,0.5593573127278229,69,1
65-69,Female,Graduated college or technical school,200k+,NH-Black,0.3956418862430226,69,1
65-69,Male,Graduated high school,25k-35k,Other/Multiracial,0.3938249344991108,69,1
65-69,Female,Graduated college or technical school,<15k,NH-Black,0.5531099401657685,69,1
80+,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.1725718198434432,69,1
80+,Female,Attended college or technical school,35k-50k,Hispanic,0.2801072311911863,69,1
18-24,Male,Attended college or technical school,<15k,NH-Black,0.1388227119419378,69,1
65-69,Male,Attended college or technical school,50k-100k,Asian,0.075437885613042,69,1
45-49,Male,Graduated college or technical school,100k-200k,AIAN,0.3425644373918436,69,1
75-79,Female,Graduated college or technical school,25k-35k,Hispanic,0.3728975611676821,69,1
25-29,Female,Attended college or technical school,50k-100k,Asian,0.1246684091472974,69,1
60-64,Male,Attended college or technical school,25k-35k,AIAN,0.3320243001351936,69,1
30-34,Male,Graduated high school,50k-100k,AIAN,0.3369588657174469,69,1
40-44,Male,Attended college or technical school,50k-100k,AIAN,0.5497782422310626,69,1
65-69,Male,Did not graduate high school,25k-35k,NH-Black,0.2331909548863354,69,1
55-59,Male,Graduated high school,15k-25k,Other/Multiracial,0.4971746480217212,69,1
55-59,Male,Graduated college or technical school,100k-200k,AIAN,0.4855207604596572,69,1
35-39,Male,Graduated high school,50k-100k,AIAN,0.170561474751501,68,1
25-29,Female,Did not graduate high school,35k-50k,NH-White,0.4271804851953878,68,1
55-59,Female,Attended college or technical school,<15k,AIAN,0.314870445567549,68,1
70-74,Female,Graduated high school,25k-35k,Other/Multiracial,0.3227997244513613,68,1
45-49,Female,Graduated college or technical school,<15k,NH-Black,0.6036882485408994,68,1
35-39,Female,Graduated college or technical school,<15k,NH-Black,0.3959899967518762,68,1
18-24,Female,Did not graduate high school,<15k,NH-White,0.2328291403052833,68,1
45-49,Female,Attended college or technical school,25k-35k,AIAN,0.3196221600311745,68,1
40-44,Male,Graduated high school,25k-35k,Other/Multiracial,0.5428159488512723,68,1
55-59,Female,Graduated high school,100k-200k,NH-Black,0.4129078187284375,68,1
70-74,Male,Graduated college or technical school,15k-25k,Hispanic,0.4085193558684525,68,1
50-54,Male,Attended college or technical school,100k-200k,AIAN,0.7328361558210964,68,1
18-24,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.1274397296458408,68,1
40-44,Female,Attended college or technical school,25k-35k,AIAN,0.6389534804539423,68,1
50-54,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.2348591110948147,68,1
75-79,Female,Attended college or technical school,35k-50k,Hispanic,0.10921874572311,68,1
18-24,Female,Attended college or technical school,15k-25k,Asian,0.0482471041091831,68,1
55-59,Male,Graduated high school,25k-35k,AIAN,0.3615646838185,67,1
30-34,Male,Graduated high school,100k-200k,NH-Black,0.3959676321171861,67,1
65-69,Female,Graduated high school,15k-25k,Other/Multiracial,0.4354075824161996,67,1
55-59,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.35159682940606,67,1
60-64,Female,Graduated high school,25k-35k,AIAN,0.5750633617211282,67,1
60-64,Male,Did not graduate high school,35k-50k,NH-Black,0.4481762158042771,67,1
65-69,Female,Graduated college or technical school,35k-50k,Asian,0.3854170659299495,67,1
18-24,Male,Graduated college or technical school,35k-50k,NH-Black,0.2035810896699982,67,1
70-74,Male,Did not graduate high school,25k-35k,NH-Black,0.4389103125139134,67,1
50-54,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.4580097157992723,67,1
75-79,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4993574273170179,67,1
35-39,Male,Graduated college or technical school,50k-100k,AIAN,0.2658516957852679,67,1
30-34,Male,Attended college or technical school,100k-200k,Asian,0.2759336045034338,67,1
55-59,Female,Graduated college or technical school,<15k,NH-Black,0.5663703563915164,67,1
70-74,Female,Attended college or technical school,15k-25k,AIAN,0.3657626291154447,67,1
25-29,Male,Graduated high school,50k-100k,AIAN,0.2364820909333775,67,1
80+,Female,Graduated high school,35k-50k,Hispanic,0.2760130715508487,67,1
25-29,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.426392101142455,66,1
80+,Male,Did not graduate high school,25k-35k,NH-Black,0.4914487616909315,66,1
55-59,Female,Graduated high school,100k-200k,Hispanic,0.4033726473485624,66,1
80+,Female,Graduated high school,25k-35k,Other/Multiracial,0.3858819049565615,66,1
35-39,Male,Graduated high school,100k-200k,Other/Multiracial,0.4159458603262319,66,1
40-44,Female,Graduated college or technical school,<15k,NH-Black,0.6876889083505056,66,1
18-24,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.2417109968752162,66,1
55-59,Male,Graduated college or technical school,50k-100k,AIAN,0.5080828401377396,66,1
65-69,Male,Attended college or technical school,50k-100k,AIAN,0.4027612990380498,66,1
30-34,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.3217430105268578,66,1
35-39,Male,Attended college or technical school,50k-100k,AIAN,0.4843815321528606,66,1
35-39,Female,Did not graduate high school,<15k,NH-Black,0.5458741889016847,65,1
55-59,Female,Graduated high school,15k-25k,AIAN,0.4189402708741903,65,1
35-39,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.1840060009703149,65,1
30-34,Female,Graduated high school,25k-35k,AIAN,0.3251867920647047,65,1
75-79,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.331067799299626,65,1
50-54,Male,Attended college or technical school,100k-200k,Asian,0.352985612426487,65,1
50-54,Female,Graduated college or technical school,<15k,NH-Black,0.7127535333077388,65,1
18-24,Male,Graduated high school,200k+,Asian,0.1081764181546234,65,1
65-69,Male,Graduated high school,25k-35k,AIAN,0.4478930626356029,65,1
60-64,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.5293088091791458,65,1
30-34,Female,Graduated high school,100k-200k,Hispanic,0.3820364211158509,65,1
40-44,Male,Attended college or technical school,<15k,Hispanic,0.3811278220564806,65,1
45-49,Female,Attended college or technical school,35k-50k,AIAN,0.5853986841888883,65,1
40-44,Female,Graduated high school,100k-200k,Hispanic,0.4657560453221988,65,1
60-64,Male,Graduated high school,<15k,AIAN,0.2150207620885419,65,1
55-59,Female,Attended college or technical school,50k-100k,Asian,0.0521865557987117,65,1
40-44,Female,Graduated college or technical school,35k-50k,Asian,0.0823830905438848,65,1
80+,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.0427546399867764,65,1
75-79,Male,Graduated high school,<15k,NH-Black,0.0581163887403075,65,1
60-64,Female,Graduated high school,50k-100k,Other/Multiracial,0.2982674801636276,64,1
75-79,Female,Graduated high school,200k+,NH-White,0.2338472195629956,64,1
70-74,Female,Attended college or technical school,50k-100k,Asian,0.0118220028755211,64,1
75-79,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.4525879788816886,64,1
80+,Female,Graduated high school,200k+,NH-White,0.0702552673859797,64,1
80+,Male,Graduated high school,25k-35k,Other/Multiracial,0.2456739691085347,64,1
18-24,Male,Graduated high school,<15k,Asian,0.0535313745101628,64,1
60-64,Female,Attended college or technical school,<15k,AIAN,0.2993757240541083,64,1
35-39,Female,Graduated high school,100k-200k,Hispanic,0.4353330272247749,64,1
65-69,Male,Graduated high school,35k-50k,Other/Multiracial,0.2512261708790024,64,1
40-44,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.6720984341560412,64,1
60-64,Female,Graduated college or technical school,100k-200k,AIAN,0.4901112950147469,64,1
30-34,Female,Graduated high school,25k-35k,Other/Multiracial,0.5439797650033387,63,1
75-79,Male,Did not graduate high school,<15k,NH-Black,0.1473870168836129,63,1
40-44,Male,Attended college or technical school,100k-200k,Asian,0.1748514848665308,63,1
70-74,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.2725475873010894,63,1
35-39,Male,Graduated college or technical school,<15k,Hispanic,0.2900491395467605,63,1
40-44,Female,Attended college or technical school,50k-100k,Asian,0.1453090935717053,63,1
80+,Male,Attended college or technical school,25k-35k,Hispanic,0.204622806606733,63,1
75-79,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.3866413402806723,63,1
18-24,Female,Graduated high school,100k-200k,Other/Multiracial,0.1073855298758167,63,1
35-39,Male,Graduated high school,25k-35k,Other/Multiracial,0.339224787470294,63,1
25-29,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.2268757006521302,63,1
65-69,Male,Graduated high school,100k-200k,NH-Black,0.3536061155371466,63,1
55-59,Male,Did not graduate high school,15k-25k,NH-Black,0.4720684469041368,63,1
25-29,Female,Graduated high school,25k-35k,Other/Multiracial,0.5218805436683226,63,1
75-79,Male,Graduated high school,<15k,Hispanic,0.3415282822878448,63,1
55-59,Female,Graduated high school,50k-100k,Other/Multiracial,0.6730159350869346,63,1
30-34,Female,Graduated college or technical school,25k-35k,Asian,0.1162237390634302,63,1
35-39,Male,Graduated college or technical school,100k-200k,AIAN,0.4057118239190754,63,1
45-49,Male,Graduated high school,35k-50k,Other/Multiracial,0.292675615534033,62,1
55-59,Male,Did not graduate high school,35k-50k,NH-Black,0.3551594307456862,62,1
30-34,Female,Attended college or technical school,50k-100k,AIAN,0.5377180952966047,62,1
18-24,Female,Graduated college or technical school,15k-25k,Asian,0.0898924747694041,62,1
30-34,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.3908231212378553,62,1
18-24,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2062050335572514,62,1
60-64,Male,Graduated college or technical school,100k-200k,AIAN,0.2818308859601475,62,1
50-54,Female,Attended college or technical school,50k-100k,Asian,0.0816951729736442,62,1
60-64,Female,Attended college or technical school,<15k,Other/Multiracial,0.5042751220826265,62,1
50-54,Male,Graduated high school,15k-25k,Other/Multiracial,0.2849104984737781,62,1
35-39,Female,Graduated high school,25k-35k,Other/Multiracial,0.4441191662554486,62,1
75-79,Female,Did not graduate high school,25k-35k,NH-Black,0.4286740337271404,62,1
70-74,Male,Graduated college or technical school,15k-25k,NH-Black,0.182648650266201,62,1
70-74,Male,Graduated high school,25k-35k,Other/Multiracial,0.2550414714159955,62,1
55-59,Male,Attended college or technical school,100k-200k,AIAN,0.7522294452249317,62,1
35-39,Female,Graduated college or technical school,100k-200k,AIAN,0.1712340751061273,62,1
70-74,Male,Attended college or technical school,<15k,Hispanic,0.2875707335476836,62,1
35-39,Female,Did not graduate high school,50k-100k,Hispanic,0.4370260641862009,61,1
75-79,Female,Attended college or technical school,<15k,Hispanic,0.1769926592215116,61,1
50-54,Male,Attended college or technical school,200k+,Hispanic,0.3910026531883679,61,1
18-24,Female,Attended college or technical school,<15k,Asian,0.1118556669612182,61,1
25-29,Male,Did not graduate high school,100k-200k,NH-White,0.4809215407790586,61,1
70-74,Male,Graduated high school,15k-25k,Other/Multiracial,0.2315271985966936,61,1
75-79,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.265819872589352,61,1
50-54,Male,Did not graduate high school,15k-25k,NH-Black,0.329221560049552,61,1
55-59,Male,Graduated high school,100k-200k,Other/Multiracial,0.6886464467589002,61,1
35-39,Female,Graduated high school,50k-100k,Other/Multiracial,0.4403766691338342,61,1
30-34,Male,Graduated high school,25k-35k,Other/Multiracial,0.4580401205889342,61,1
65-69,Male,Graduated high school,50k-100k,AIAN,0.7176574981992038,61,1
25-29,Male,Did not graduate high school,50k-100k,Hispanic,0.3757582680520559,61,1
50-54,Female,Graduated high school,100k-200k,NH-Black,0.7453733523631363,61,1
50-54,Male,Graduated high school,<15k,Other/Multiracial,0.303042148288244,60,1
75-79,Female,Graduated high school,15k-25k,Other/Multiracial,0.3001042766185667,60,1
60-64,Female,Graduated high school,50k-100k,AIAN,0.3206495275527273,60,1
70-74,Male,Did not graduate high school,35k-50k,NH-Black,0.2586179825471508,60,1
30-34,Male,Graduated college or technical school,<15k,Hispanic,0.1307966995352835,60,1
80+,Female,Attended college or technical school,<15k,Hispanic,0.1846867705481426,60,1
18-24,Female,Graduated high school,100k-200k,Asian,0.0113994836951843,60,1
80+,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.1007911611938563,60,1
75-79,Male,Graduated high school,35k-50k,Hispanic,0.2766667111591246,60,1
55-59,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.4030055686386563,60,1
60-64,Female,Graduated college or technical school,35k-50k,AIAN,0.4328250667754247,60,1
45-49,Female,Graduated high school,50k-100k,Other/Multiracial,0.6031233578297444,60,1
75-79,Male,Attended college or technical school,25k-35k,Hispanic,0.2923373169190733,60,1
70-74,Female,Attended college or technical school,35k-50k,AIAN,0.3699757420095456,60,1
55-59,Male,Attended college or technical school,<15k,Other/Multiracial,0.4330016810405245,60,1
30-34,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.3190577973231784,60,1
45-49,Male,Attended college or technical school,<15k,NH-Black,0.4682265076285244,60,1
50-54,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.3842273091675602,60,1
80+,Female,Graduated college or technical school,100k-200k,Asian,0.2745591734537244,60,1
50-54,Female,Did not graduate high school,15k-25k,NH-Black,0.5892787174287376,60,1
50-54,Female,Attended college or technical school,100k-200k,Asian,0.265341564353426,59,1
65-69,Male,Graduated high school,<15k,AIAN,0.1752544812851186,59,1
70-74,Female,Graduated high school,25k-35k,AIAN,0.3719998856079985,59,1
80+,Male,Graduated college or technical school,100k-200k,Hispanic,0.1720592489098107,59,1
70-74,Female,Attended college or technical school,50k-100k,AIAN,0.3033499002394654,59,1
40-44,Male,Graduated college or technical school,100k-200k,AIAN,0.2484883985541482,59,1
45-49,Male,Attended college or technical school,100k-200k,Asian,0.1520240726312699,59,1
70-74,Male,Graduated high school,35k-50k,Other/Multiracial,0.2545627032635961,59,1
70-74,Female,Graduated high school,35k-50k,Other/Multiracial,0.3512510045652311,59,1
25-29,Male,Graduated college or technical school,200k+,Other/Multiracial,0.1950513074793925,59,1
50-54,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.4612583624839786,59,1
45-49,Male,Attended college or technical school,50k-100k,Asian,0.2320434702823596,59,1
60-64,Male,Attended college or technical school,<15k,Other/Multiracial,0.208650821288553,59,1
55-59,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.4529234257261384,59,1
80+,Female,Attended college or technical school,50k-100k,Hispanic,0.0915319806898687,59,1
45-49,Male,Graduated high school,100k-200k,Other/Multiracial,0.5517394894594501,58,1
65-69,Male,Attended college or technical school,15k-25k,AIAN,0.6182687635959278,58,1
60-64,Male,Graduated high school,35k-50k,AIAN,0.5730332540456002,58,1
50-54,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4564496352081705,58,1
25-29,Female,Graduated high school,35k-50k,Other/Multiracial,0.3494046052361594,58,1
75-79,Female,Attended college or technical school,50k-100k,Asian,0.1058689065868385,58,1
65-69,Female,Graduated high school,<15k,AIAN,0.5524150049826365,58,1
50-54,Male,Graduated college or technical school,50k-100k,AIAN,0.4945120194515061,58,1
60-64,Female,Graduated high school,25k-35k,Other/Multiracial,0.3172219844032712,58,1
30-34,Female,Attended college or technical school,25k-35k,AIAN,0.5609503915270307,58,1
65-69,Female,Attended college or technical school,100k-200k,Hispanic,0.3340512183577085,58,1
60-64,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.252938572839135,57,1
18-24,Female,Graduated high school,15k-25k,Asian,0.0581053723272541,57,1
55-59,Male,Graduated high school,25k-35k,Other/Multiracial,0.6359773867765501,57,1
18-24,Male,Graduated college or technical school,<15k,Hispanic,0.1241039270572019,57,1
45-49,Female,Attended college or technical school,50k-100k,Asian,0.2537557655022743,57,1
40-44,Male,Graduated high school,35k-50k,Asian,0.1337388238185284,57,1
65-69,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.2245932887738147,57,1
18-24,Male,Graduated college or technical school,200k+,Hispanic,0.1786010566310375,57,1
25-29,Female,Graduated college or technical school,200k+,Hispanic,0.1043439875970848,57,1
75-79,Male,Attended college or technical school,15k-25k,Hispanic,0.2500612573138878,57,1
80+,Female,Graduated high school,35k-50k,Other/Multiracial,0.3599862164253833,57,1
65-69,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.2460838019728794,57,1
25-29,Male,Graduated high school,35k-50k,AIAN,0.2970662170983958,57,1
40-44,Male,Attended college or technical school,<15k,NH-Black,0.4573957939585713,57,1
18-24,Male,Attended college or technical school,200k+,Asian,0.0757944087076051,57,1
70-74,Female,Graduated high school,15k-25k,Other/Multiracial,0.448448407105492,57,1
80+,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.2018101335873602,57,1
75-79,Male,Did not graduate high school,25k-35k,NH-Black,0.3149017686795279,57,1
65-69,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.3270214416350083,57,1
70-74,Female,Graduated high school,15k-25k,AIAN,0.2518725418388369,57,1
65-69,Female,Attended college or technical school,<15k,AIAN,0.3722193743043118,56,1
45-49,Male,Graduated college or technical school,35k-50k,Asian,0.0586701152635556,56,1
40-44,Male,Graduated high school,50k-100k,Asian,0.4200972916650137,56,1
60-64,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.4516778048178657,56,1
30-34,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2735316914853101,56,1
60-64,Female,Did not graduate high school,<15k,AIAN,0.4011205347909503,56,1
55-59,Female,Graduated high school,25k-35k,AIAN,0.1904099866254298,56,1
50-54,Male,Did not graduate high school,25k-35k,NH-Black,0.4031140458924209,56,1
75-79,Male,Graduated college or technical school,35k-50k,Hispanic,0.2406378453722073,56,1
45-49,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.2557040533921685,56,1
18-24,Female,Graduated college or technical school,15k-25k,NH-Black,0.3462282204625759,56,1
65-69,Female,Graduated high school,50k-100k,Other/Multiracial,0.3168909609089284,56,1
50-54,Female,Graduated high school,50k-100k,Other/Multiracial,0.4720918840614008,56,1
25-29,Male,Graduated college or technical school,15k-25k,NH-Black,0.2690881012809055,56,1
25-29,Female,Did not graduate high school,35k-50k,Hispanic,0.1659335985819542,56,1
50-54,Female,Did not graduate high school,100k-200k,NH-White,0.5692581720019998,56,1
50-54,Male,Graduated high school,50k-100k,Asian,0.1976401076211782,56,1
65-69,Male,Graduated high school,35k-50k,AIAN,0.3877272552736932,55,1
55-59,Male,Attended college or technical school,200k+,NH-Black,0.4445304638580288,55,1
40-44,Female,Graduated high school,50k-100k,Other/Multiracial,0.608633564286679,55,1
18-24,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.1140932659063645,55,1
65-69,Female,Attended college or technical school,<15k,Other/Multiracial,0.4078269557383387,55,1
55-59,Female,Graduated college or technical school,35k-50k,Asian,0.0870403918517689,55,1
65-69,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.4593916342245986,55,1
70-74,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.2505295023722962,55,1
55-59,Male,Graduated college or technical school,<15k,Hispanic,0.4888222005251284,55,1
18-24,Female,Graduated college or technical school,200k+,Asian,0.0521343472499893,55,1
55-59,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.2623643074506263,55,1
45-49,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.6660153864715517,55,1
60-64,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.3347020843271107,55,1
55-59,Male,Graduated college or technical school,25k-35k,NH-Black,0.4114218475829553,55,1
25-29,Female,Graduated college or technical school,15k-25k,NH-Black,0.4085656874910666,55,1
40-44,Male,Graduated high school,35k-50k,Other/Multiracial,0.4916277234501117,55,1
40-44,Female,Attended college or technical school,<15k,Other/Multiracial,0.419013725727766,55,1
65-69,Male,Graduated high school,<15k,Other/Multiracial,0.4366956059712036,55,1
80+,Female,Graduated high school,15k-25k,AIAN,0.159905340863699,55,1
40-44,Male,Did not graduate high school,<15k,NH-Black,0.3320692007927864,55,1
25-29,Male,Attended college or technical school,100k-200k,Asian,0.0432312885274552,55,1
55-59,Male,Attended college or technical school,100k-200k,Asian,0.2095673789850544,55,1
80+,Female,Graduated college or technical school,15k-25k,Hispanic,0.075342621528078,55,1
35-39,Male,Attended college or technical school,<15k,NH-Black,0.5031713523454432,55,1
80+,Female,Attended college or technical school,50k-100k,Asian,0.0252477875776859,55,1
60-64,Male,Graduated college or technical school,35k-50k,Asian,0.1351977379212753,54,1
25-29,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.3179077471708394,54,1
75-79,Male,Did not graduate high school,25k-35k,Hispanic,0.3240615149874412,54,1
75-79,Male,Graduated college or technical school,50k-100k,AIAN,0.360283997474267,54,1
45-49,Male,Graduated high school,50k-100k,Asian,0.1657409595408761,54,1
75-79,Male,Graduated high school,35k-50k,Other/Multiracial,0.1724483749850112,54,1
45-49,Female,Attended college or technical school,<15k,Other/Multiracial,0.4150238913629056,54,1
35-39,Female,Graduated high school,35k-50k,Other/Multiracial,0.326171927271743,54,1
55-59,Female,Did not graduate high school,100k-200k,NH-White,0.2755301818935067,54,1
35-39,Male,Graduated high school,35k-50k,Other/Multiracial,0.2732475934476502,54,1
75-79,Male,Graduated college or technical school,200k+,Asian,0.0,53,1
40-44,Female,Graduated college or technical school,35k-50k,AIAN,0.3333373234824859,53,1
40-44,Female,Graduated high school,15k-25k,Other/Multiracial,0.4621549196101603,53,1
70-74,Male,Graduated college or technical school,200k+,Hispanic,0.3195186885820027,53,1
35-39,Male,Attended college or technical school,100k-200k,Asian,0.3026987011736513,53,1
30-34,Female,Graduated high school,200k+,NH-White,0.212732235361713,53,1
50-54,Female,Attended college or technical school,15k-25k,AIAN,0.391320923315145,53,1
30-34,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.2674402901091232,53,1
40-44,Female,Attended college or technical school,15k-25k,AIAN,0.3698974576117394,53,1
55-59,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.5127174006140204,53,1
55-59,Male,Attended college or technical school,<15k,AIAN,0.2621090084018749,53,1
60-64,Male,Graduated high school,100k-200k,Other/Multiracial,0.3481716496453943,53,1
75-79,Male,Graduated college or technical school,25k-35k,Hispanic,0.2429813059476856,53,1
75-79,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.3123944054252304,53,1
18-24,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.1574974181091203,53,1
80+,Female,Graduated college or technical school,25k-35k,Hispanic,0.0524467952389448,53,1
35-39,Male,Graduated college or technical school,25k-35k,Asian,0.1458442986720948,52,1
80+,Male,Graduated high school,35k-50k,Other/Multiracial,0.2529961501525848,52,1
80+,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.0699162958862598,52,1
40-44,Male,Graduated high school,35k-50k,AIAN,0.4194897777133805,52,1
80+,Male,Graduated high school,50k-100k,Other/Multiracial,0.0955899569836362,52,1
18-24,Male,Did not graduate high school,<15k,NH-White,0.3062279321129134,52,1
40-44,Male,Did not graduate high school,25k-35k,NH-Black,0.4520550245886828,52,1
65-69,Male,Graduated college or technical school,35k-50k,Asian,0.109047425872946,52,1
65-69,Male,Graduated college or technical school,<15k,Hispanic,0.5451360218935409,52,1
55-59,Male,Graduated high school,35k-50k,Other/Multiracial,0.4303302666485755,52,1
60-64,Female,Graduated high school,35k-50k,AIAN,0.7669046687198254,52,1
18-24,Female,Graduated high school,25k-35k,AIAN,0.3532393731718488,52,1
50-54,Male,Graduated high school,<15k,AIAN,0.4097636157554126,52,1
80+,Male,Graduated college or technical school,25k-35k,NH-Black,0.4535986418039832,52,1
45-49,Male,Attended college or technical school,200k+,Hispanic,0.3953103364470717,52,1
50-54,Male,Graduated college or technical school,<15k,Hispanic,0.5401566365812962,52,1
55-59,Male,Graduated high school,50k-100k,Asian,0.3876490561785853,52,1
50-54,Female,Attended college or technical school,<15k,Other/Multiracial,0.4331198690203587,52,1
50-54,Male,Graduated high school,25k-35k,AIAN,0.2564789722500335,52,1
80+,Female,Graduated college or technical school,35k-50k,Hispanic,0.1859682331601015,52,1
30-34,Male,Graduated high school,25k-35k,AIAN,0.1908803559034537,52,1
80+,Male,Attended college or technical school,50k-100k,Hispanic,0.328408677871321,52,1
30-34,Male,Graduated high school,15k-25k,Other/Multiracial,0.3448388847398618,52,1
50-54,Male,Graduated college or technical school,15k-25k,NH-Black,0.3048636814065708,52,1
30-34,Male,Graduated college or technical school,50k-100k,AIAN,0.3354262057410701,52,1
65-69,Female,Graduated high school,25k-35k,Other/Multiracial,0.5868192521460952,51,1
80+,Male,Did not graduate high school,100k-200k,NH-White,0.1325032437430272,51,1
70-74,Male,Attended college or technical school,15k-25k,AIAN,0.3730773869491589,51,1
25-29,Male,Attended college or technical school,50k-100k,AIAN,0.3190907812684395,51,1
65-69,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.4612539552170743,51,1
25-29,Male,Graduated high school,25k-35k,AIAN,0.5408005177439535,51,1
55-59,Female,Graduated high school,50k-100k,AIAN,0.5840787131021489,51,1
40-44,Female,Graduated high school,50k-100k,Asian,0.1358613723694064,51,1
70-74,Female,Graduated college or technical school,<15k,Hispanic,0.2988020711481821,51,1
35-39,Male,Graduated high school,35k-50k,Asian,0.3473116607186449,51,1
25-29,Male,Graduated college or technical school,50k-100k,AIAN,0.2152589059520015,51,1
60-64,Male,Did not graduate high school,15k-25k,AIAN,0.3497992952378235,51,1
55-59,Female,Attended college or technical school,100k-200k,AIAN,0.4780972310655138,51,1
30-34,Male,Attended college or technical school,35k-50k,Asian,0.2761819895500316,50,1
75-79,Female,Graduated high school,35k-50k,Hispanic,0.1971887485486184,50,1
60-64,Male,Graduated high school,25k-35k,AIAN,0.345476422129433,50,1
65-69,Male,Graduated college or technical school,200k+,Other/Multiracial,0.2367818443355646,50,1
80+,Female,Did not graduate high school,35k-50k,NH-Black,0.3857528657139985,50,1
80+,Male,Graduated college or technical school,25k-35k,Hispanic,0.0552045347805425,50,1
50-54,Male,Graduated high school,25k-35k,Other/Multiracial,0.3826322198427226,50,1
40-44,Female,Graduated high school,35k-50k,Other/Multiracial,0.4120297055874268,50,1
30-34,Female,Attended college or technical school,35k-50k,AIAN,0.3853462536885279,50,1
18-24,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.1840234339617721,50,1
40-44,Female,Graduated high school,50k-100k,AIAN,0.4274190823686589,50,1
75-79,Male,Graduated college or technical school,35k-50k,Asian,0.0241346863139249,50,1
