age,sex,race,education,income,weight,year,prop
35-39,Female,NH-Black,Attended college or technical school,200k+,1517,2022,5.882037068783723e-06
35-39,Female,NH-Black,Attended college or technical school,25k-35k,95482,2022,0.00037022324548556854
35-39,Female,NH-Black,Attended college or technical school,35k-50k,99952,2022,0.000387555286156276
35-39,Female,NH-Black,Attended college or technical school,50k-100k,81325,2022,0.0003153306952002876
35-39,Female,NH-Black,Attended college or technical school,<15k,135500,2022,0.0005253895997496339
35-39,Female,NH-Black,Did not graduate high school,100k-200k,1195,2022,4.633509754249538e-06
35-39,Female,NH-Black,Did not graduate high school,15k-25k,20704,2022,8.027797987613594e-05
35-39,Female,NH-Black,Did not graduate high school,200k+,37,2022,1.4346431875082253e-07
35-39,Female,NH-Black,Did not graduate high school,25k-35k,13232,2022,5.130594231651037e-05
35-39,Female,NH-Black,Did not graduate high school,35k-50k,6503,2022,2.521482337396213e-05
35-39,Female,NH-Black,Did not graduate high school,50k-100k,6006,2022,2.3287748605876757e-05
35-39,Female,NH-Black,Did not graduate high school,<15k,66129,2022,0.00025640951174792277
35-39,Female,NH-Black,Graduated college or technical school,100k-200k,56129,2022,0.00021763537154499777
35-39,Female,NH-Black,Graduated college or technical school,15k-25k,30394,2022,0.00011785012173277026
35-39,Female,NH-Black,Graduated college or technical school,200k+,8184,2022,3.1732756342073824e-05
35-39,Female,NH-Black,Graduated college or technical school,25k-35k,38800,2022,0.000150443663987349
35-39,Female,NH-Black,Graduated college or technical school,35k-50k,81158,2022,0.00031468316705889873
35-39,Female,NH-Black,Graduated college or technical school,50k-100k,183135,2022,0.0007100902166062671
35-39,Female,NH-Black,Graduated college or technical school,<15k,58970,2022,0.00022865110477664875
35-39,Female,NH-Black,Graduated high school,100k-200k,4227,2022,1.63898290637764e-05
35-39,Female,NH-Black,Graduated high school,15k-25k,60822,2022,0.00023583207554223046
35-39,Female,NH-Black,Graduated high school,200k+,988,2022,3.83088505204899e-06
35-39,Female,NH-Black,Graduated high school,25k-35k,59263,2022,0.00022978718708459447
35-39,Female,NH-Black,Graduated high school,35k-50k,45817,2022,0.0001776514781677415
35-39,Female,NH-Black,Graduated high school,50k-100k,29582,2022,0.00011470166154829275
35-39,Female,NH-Black,Graduated high school,<15k,136525,2022,0.0005293639491204336
35-39,Female,NH-White,Attended college or technical school,100k-200k,40288,2022,0.00015621325604954427
35-39,Female,NH-White,Attended college or technical school,15k-25k,221932,2022,0.0008605222483515552
35-39,Female,NH-White,Attended college or technical school,200k+,6157,2022,2.3873238122940924e-05
35-39,Female,NH-White,Attended college or technical school,25k-35k,249537,2022,0.0009675582623817297
35-39,Female,NH-White,Attended college or technical school,35k-50k,316460,2022,0.0012270464408617647
35-39,Female,NH-White,Attended college or technical school,50k-100k,348220,2022,0.0013501931101462545
35-39,Female,NH-White,Attended college or technical school,<15k,569073,2022,0.002206531628769914
35-39,Female,NH-White,Did not graduate high school,100k-200k,2117,2022,8.208485480959224e-06
35-39,Female,NH-White,Did not graduate high school,15k-25k,34392,2022,0.0001333520229858997
35-39,Female,NH-White,Did not graduate high school,200k+,925,2022,3.586607968770563e-06
35-39,Female,NH-White,Did not graduate high school,25k-35k,22061,2022,8.553963070167285e-05
35-39,Female,NH-White,Did not graduate high school,35k-50k,17187,2022,6.66411147667672e-05
35-39,Female,NH-White,Did not graduate high school,50k-100k,12490,2022,4.842890111345333e-05
35-39,Female,NH-White,Did not graduate high school,<15k,159129,2022,0.0006170090156351253
35-39,Female,NH-White,Graduated college or technical school,100k-200k,449064,2022,0.0017412070496086315
35-39,Female,NH-White,Graduated college or technical school,15k-25k,159721,2022,0.0006193044447351385
35-39,Female,NH-White,Graduated college or technical school,200k+,114087,2022,0.0004423625333331105
35-39,Female,NH-White,Graduated college or technical school,25k-35k,179251,2022,0.000695030340551451
35-39,Female,NH-White,Graduated college or technical school,35k-50k,393485,2022,0.0015257042557747945
35-39,Female,NH-White,Graduated college or technical school,50k-100k,1123853,2022,0.004357643378947788
35-39,Female,NH-White,Graduated college or technical school,<15k,571331,2022,0.0022152868296277345
35-39,Female,NH-White,Graduated high school,100k-200k,12732,2022,4.936723530636412e-05
35-39,Female,NH-White,Graduated high school,15k-25k,152814,2022,0.0005925231460969782
35-39,Female,NH-White,Graduated high school,200k+,2489,2022,9.650883496508033e-06
35-39,Female,NH-White,Graduated high school,25k-35k,144622,2022,0.000560759370442742
35-39,Female,NH-White,Graduated high school,35k-50k,135930,2022,0.0005270568877783596
35-39,Female,NH-White,Graduated high school,50k-100k,101365,2022,0.00039303407216694934
35-39,Female,NH-White,Graduated high school,<15k,433348,2022,0.0016802696108657144
35-39,Male,AIAN,Attended college or technical school,100k-200k,769,2022,2.981731381604933e-06
35-39,Male,AIAN,Attended college or technical school,15k-25k,1612,2022,6.250391400711511e-06
35-39,Male,AIAN,Attended college or technical school,200k+,111,2022,4.3039295625246755e-07
35-39,Male,AIAN,Attended college or technical school,25k-35k,1871,2022,7.254641631967268e-06
35-39,Male,AIAN,Attended college or technical school,35k-50k,2283,2022,8.852136208327778e-06
35-39,Male,AIAN,Attended college or technical school,50k-100k,4334,2022,1.6804712363947697e-05
35-39,Male,AIAN,Attended college or technical school,<15k,4651,2022,1.803385260838042e-05
35-39,Male,AIAN,Did not graduate high school,100k-200k,218,2022,8.452762564237651e-07
35-39,Male,AIAN,Did not graduate high school,15k-25k,921,2022,3.571098312689393e-06
35-39,Male,AIAN,Did not graduate high school,200k+,39,2022,1.5121914679140753e-07
35-39,Male,AIAN,Did not graduate high school,25k-35k,633,2022,2.454403074845153e-06
35-39,Male,AIAN,Did not graduate high school,35k-50k,541,2022,2.097680984978243e-06
35-39,Male,AIAN,Did not graduate high school,50k-100k,502,2022,1.9464618381868353e-06
35-39,Male,AIAN,Did not graduate high school,<15k,4669,2022,1.8103646060745686e-05
35-39,Male,AIAN,Graduated college or technical school,100k-200k,1247,2022,4.835135283304748e-06
35-39,Male,AIAN,Graduated college or technical school,15k-25k,285,2022,1.1050629957833627e-06
35-39,Male,AIAN,Graduated college or technical school,200k+,206,2022,7.987472881802552e-07
35-39,Male,AIAN,Graduated college or technical school,25k-35k,632,2022,2.45052566082486e-06
35-39,Male,AIAN,Graduated college or technical school,35k-50k,1119,2022,4.3388262887073084e-06
35-39,Male,AIAN,Graduated college or technical school,50k-100k,1662,2022,6.444262101726136e-06
35-39,Male,AIAN,Graduated college or technical school,<15k,750,2022,2.9080605152193754e-06
35-39,Male,AIAN,Graduated high school,100k-200k,751,2022,2.911937929239668e-06
35-39,Male,AIAN,Graduated high school,15k-25k,1876,2022,7.274028702068731e-06
35-39,Male,AIAN,Graduated high school,200k+,79,2022,3.063157076031075e-07
35-39,Male,AIAN,Graduated high school,25k-35k,2158,2022,8.367459455791216e-06
35-39,Male,AIAN,Graduated high school,35k-50k,2338,2022,9.065393979443866e-06
35-39,Male,AIAN,Graduated high school,50k-100k,3280,2022,1.2717917986559401e-05
35-39,Male,AIAN,Graduated high school,<15k,8913,2022,3.4559391162867057e-05
35-39,Male,Asian,Attended college or technical school,100k-200k,23946,2022,9.284855612992422e-05
35-39,Male,Asian,Attended college or technical school,15k-25k,22164,2022,8.593900434576299e-05
35-39,Male,Asian,Attended college or technical school,200k+,3013,2022,1.1682648443141304e-05
35-39,Male,Asian,Attended college or technical school,25k-35k,29247,2022,0.00011340272785149477
35-39,Male,Asian,Attended college or technical school,35k-50k,45016,2022,0.0001745456695374872
35-39,Male,Asian,Attended college or technical school,50k-100k,83992,2022,0.0003256717583924077
35-39,Male,Asian,Attended college or technical school,<15k,41344,2022,0.00016030780525497313
35-39,Male,Asian,Did not graduate high school,100k-200k,2492,2022,9.662515738568912e-06
35-39,Male,Asian,Did not graduate high school,15k-25k,11742,2022,4.5528595426274544e-05
35-39,Male,Asian,Did not graduate high school,200k+,726,2022,2.8150025787323552e-06
35-39,Male,Asian,Did not graduate high school,25k-35k,12641,2022,4.90143906305175e-05
35-39,Male,Asian,Did not graduate high school,35k-50k,11355,2022,4.402803620042134e-05
35-39,Male,Asian,Did not graduate high school,50k-100k,11290,2022,4.377600428910233e-05
35-39,Male,Asian,Did not graduate high school,<15k,28533,2022,0.00011063425424100592
35-39,Male,Asian,Graduated college or technical school,100k-200k,246384,2022,0.0009553327759757475
35-39,Male,Asian,Graduated college or technical school,15k-25k,23648,2022,9.169308675187705e-05
35-39,Male,Asian,Graduated college or technical school,200k+,87544,2022,0.00033944433299248666
35-39,Male,Asian,Graduated college or technical school,25k-35k,24884,2022,9.648557048095858e-05
35-39,Male,Asian,Graduated college or technical school,35k-50k,46516,2022,0.00018036179056792596
35-39,Male,Asian,Graduated college or technical school,50k-100k,210630,2022,0.0008166997150942094
35-39,Male,Asian,Graduated college or technical school,<15k,45488,2022,0.00017637580895506525
35-39,Male,Asian,Graduated high school,100k-200k,10804,2022,4.1891581075240173e-05
35-39,Male,Asian,Graduated high school,15k-25k,21529,2022,8.347684644287724e-05
35-39,Male,Asian,Graduated high school,200k+,1970,2022,7.638505619976227e-06
35-39,Male,Asian,Graduated high school,25k-35k,25421,2022,9.856774180985566e-05
35-39,Male,Asian,Graduated high school,35k-50k,33259,2022,0.00012895891290090828
35-39,Male,Asian,Graduated high school,50k-100k,43083,2022,0.0001670506282362618
35-39,Male,Asian,Graduated high school,<15k,47578,2022,0.00018447960425747658
35-39,Male,Hispanic,Attended college or technical school,100k-200k,47515,2022,0.00018423532717419818
35-39,Male,Hispanic,Attended college or technical school,15k-25k,48998,2022,0.00018998553216629195
35-39,Male,Hispanic,Attended college or technical school,200k+,5539,2022,2.147699625840016e-05
35-39,Male,Hispanic,Attended college or technical school,25k-35k,71864,2022,0.0002786464811543003
35-39,Male,Hispanic,Attended college or technical school,35k-50k,111257,2022,0.00043138945165568276
35-39,Male,Hispanic,Attended college or technical school,50k-100k,200194,2022,0.0007762350223784369
35-39,Male,Hispanic,Attended college or technical school,<15k,85698,2022,0.0003322866267110267
35-39,Male,Hispanic,Did not graduate high school,100k-200k,13952,2022,5.409768041112097e-05
35-39,Male,Hispanic,Did not graduate high school,15k-25k,125896,2022,0.00048815091549874465
35-39,Male,Hispanic,Did not graduate high school,200k+,2944,2022,1.1415106875741121e-05
35-39,Male,Hispanic,Did not graduate high school,25k-35k,141486,2022,0.0005485998000751048
35-39,Male,Hispanic,Did not graduate high school,35k-50k,130951,2022,0.0005077512433713233
35-39,Male,Hispanic,Did not graduate high school,50k-100k,99623,2022,0.0003862796169435998
35-39,Male,Hispanic,Did not graduate high school,<15k,144454,2022,0.0005601079648873329
35-39,Male,Hispanic,Graduated college or technical school,100k-200k,95646,2022,0.0003708591413848965
35-39,Male,Hispanic,Graduated college or technical school,15k-25k,23952,2022,9.287182061404598e-05
35-39,Male,Hispanic,Graduated college or technical school,200k+,26974,2022,0.00010458936578336991
35-39,Male,Hispanic,Graduated college or technical school,25k-35k,29733,2022,0.00011528715106535692
35-39,Male,Hispanic,Graduated college or technical school,35k-50k,51555,2022,0.00019990007981617988
35-39,Male,Hispanic,Graduated college or technical school,50k-100k,163407,2022,0.0006335965928139367
35-39,Male,Hispanic,Graduated college or technical school,<15k,35461,2022,0.00013749697857359236
35-39,Male,Hispanic,Graduated high school,100k-200k,27226,2022,0.00010556647411648362
35-39,Male,Hispanic,Graduated high school,15k-25k,95838,2022,0.00037160360487679267
35-39,Male,Hispanic,Graduated high school,200k+,4300,2022,1.6672880287257752e-05
35-39,Male,Hispanic,Graduated high school,25k-35k,121091,2022,0.0004695199411312392
35-39,Male,Hispanic,Graduated high school,35k-50k,159419,2022,0.0006181334657010102
35-39,Male,Hispanic,Graduated high school,50k-100k,181351,2022,0.0007031729099940653
35-39,Male,Hispanic,Graduated high school,<15k,133668,2022,0.000518286177264458
35-39,Male,NH-Black,Attended college or technical school,100k-200k,18203,2022,7.058056741138439e-05
35-39,Male,NH-Black,Attended college or technical school,15k-25k,42880,2022,0.00016626351319014242
35-39,Male,NH-Black,Attended college or technical school,200k+,2617,2022,1.0147192491105474e-05
35-39,Male,NH-Black,Attended college or technical school,25k-35k,56886,2022,0.00022057057395835918
35-39,Male,NH-Black,Attended college or technical school,35k-50k,80666,2022,0.00031277547936091484
35-39,Male,NH-Black,Attended college or technical school,50k-100k,111627,2022,0.000432824094843191
35-39,Male,NH-Black,Attended college or technical school,<15k,90276,2022,0.00035003742809592577
35-39,Male,NH-Black,Did not graduate high school,100k-200k,1870,2022,7.250764217946976e-06
35-39,Male,NH-Black,Did not graduate high school,15k-25k,16766,2022,6.500872346422406e-05
35-39,Male,NH-Black,Did not graduate high school,200k+,251,2022,9.732309190934177e-07
35-39,Male,NH-Black,Did not graduate high school,25k-35k,13954,2022,5.410543523916155e-05
35-39,Male,NH-Black,Did not graduate high school,35k-50k,13091,2022,5.075922693964913e-05
35-39,Male,NH-Black,Did not graduate high school,50k-100k,12480,2022,4.8390126973250405e-05
35-39,Male,NH-Black,Did not graduate high school,<15k,92039,2022,0.00035687330901370146
35-39,Male,NH-Black,Graduated college or technical school,100k-200k,51418,2022,0.0001993688740953998
35-39,Male,NH-Black,Graduated college or technical school,15k-25k,17161,2022,6.65403020022396e-05
35-39,Male,NH-Black,Graduated college or technical school,200k+,10775,2022,4.1779136068651695e-05
35-39,Male,NH-Black,Graduated college or technical school,25k-35k,21329,2022,8.270136363881874e-05
35-39,Male,NH-Black,Graduated college or technical school,35k-50k,48201,2022,0.00018689523319211882
35-39,Male,NH-Black,Graduated college or technical school,50k-100k,125698,2022,0.0004873831875227267
35-39,Male,NH-Black,Graduated college or technical school,<15k,31403,2022,0.0001217624324792454
35-39,Male,NH-Black,Graduated high school,100k-200k,10209,2022,3.958451973316614e-05
35-39,Male,NH-Black,Graduated high school,15k-25k,55416,2022,0.0002148707753485292
35-39,Male,NH-Black,Graduated high school,200k+,2235,2022,8.666020335353738e-06
35-39,Male,NH-Black,Graduated high school,25k-35k,64202,2022,0.00024893773493081913
35-39,Male,NH-Black,Graduated high school,35k-50k,74103,2022,0.00028732801114573516
35-39,Male,NH-Black,Graduated high school,50k-100k,68581,2022,0.00026591693092567996
35-39,Male,NH-Black,Graduated high school,<15k,165921,2022,0.000643344411660952
35-39,Male,NH-White,Attended college or technical school,100k-200k,210823,2022,0.0008174480560001259
35-39,Male,NH-White,Attended college or technical school,15k-25k,118767,2022,0.00046050883094807943
35-39,Male,NH-White,Attended college or technical school,200k+,30833,2022,0.00011955230648767867
35-39,Male,NH-White,Attended college or technical school,25k-35k,171922,2022,0.0006666127731967273
35-39,Male,NH-White,Attended college or technical school,35k-50k,313771,2022,0.0012166200745611982
35-39,Male,NH-White,Attended college or technical school,50k-100k,738860,2022,0.002864866123033317
35-39,Male,NH-White,Attended college or technical school,<15k,225870,2022,0.0008757915047634671
35-39,Male,NH-White,Did not graduate high school,100k-200k,13058,2022,5.063127227697947e-05
35-39,Male,NH-White,Did not graduate high school,15k-25k,43541,2022,0.00016882648385755576
35-39,Male,NH-White,Did not graduate high school,200k+,3088,2022,1.1973454494663242e-05
35-39,Male,NH-White,Did not graduate high school,25k-35k,45005,2022,0.000174503017983264
35-39,Male,NH-White,Did not graduate high school,35k-50k,50215,2022,0.0001947043450289879
35-39,Male,NH-White,Did not graduate high school,50k-100k,64968,2022,0.0002519078340703632
35-39,Male,NH-White,Did not graduate high school,<15k,141377,2022,0.0005481771619468928
35-39,Male,NH-White,Graduated college or technical school,100k-200k,758112,2022,0.002939514097751988
35-39,Male,NH-White,Graduated college or technical school,15k-25k,72068,2022,0.00027943747361443993
35-39,Male,NH-White,Graduated college or technical school,200k+,289744,2022,0.0011234574478956303
35-39,Male,NH-White,Graduated college or technical school,25k-35k,103060,2022,0.0003996062889313451
35-39,Male,NH-White,Graduated college or technical school,35k-50k,228837,2022,0.000887295792161675
35-39,Male,NH-White,Graduated college or technical school,50k-100k,962562,2022,0.00373225139420079
35-39,Male,NH-White,Graduated college or technical school,<15k,136131,2022,0.0005278362479964384
35-39,Male,NH-White,Graduated high school,100k-200k,93710,2022,0.00036335246784161023
35-39,Male,NH-White,Graduated high school,15k-25k,148409,2022,0.0005754431373375897
35-39,Male,NH-White,Graduated high school,200k+,15562,2022,6.034031698379189e-05
35-39,Male,NH-White,Graduated high school,25k-35k,183068,2022,0.0007098304298669075
35-39,Male,NH-White,Graduated high school,35k-50k,260837,2022,0.001011373040811035
35-39,Male,NH-White,Graduated high school,50k-100k,456862,2022,0.0017714431241388723
35-39,Male,NH-White,Graduated high school,<15k,333518,2022,0.0012931873692199143
40-44,Female,AIAN,Attended college or technical school,100k-200k,243,2022,9.422116069310776e-07
40-44,Female,AIAN,Attended college or technical school,15k-25k,2561,2022,9.930057305969094e-06
40-44,Female,AIAN,Attended college or technical school,200k+,79,2022,3.063157076031075e-07
40-44,Female,AIAN,Attended college or technical school,25k-35k,2991,2022,1.1597345334694869e-05
40-44,Female,AIAN,Attended college or technical school,35k-50k,4158,2022,1.6122287496376216e-05
40-44,Female,AIAN,Attended college or technical school,50k-100k,2834,2022,1.0988591333508947e-05
40-44,Female,AIAN,Attended college or technical school,<15k,5949,2022,2.3066736006720087e-05
40-44,Female,AIAN,Did not graduate high school,100k-200k,153,2022,5.932443451047526e-07
40-44,Female,AIAN,Did not graduate high school,15k-25k,830,2022,3.2182536368427755e-06
40-44,Female,AIAN,Did not graduate high school,200k+,4,2022,1.5509656081170003e-08
40-44,Female,AIAN,Did not graduate high school,25k-35k,584,2022,2.2644097878508204e-06
40-44,Female,AIAN,Did not graduate high school,35k-50k,310,2022,1.2019983462906753e-06
40-44,Female,AIAN,Did not graduate high school,50k-100k,145,2022,5.622250329424126e-07
40-44,Female,AIAN,Did not graduate high school,<15k,3874,2022,1.5021101914613148e-05
40-44,Female,AIAN,Graduated college or technical school,100k-200k,935,2022,3.625382108973488e-06
40-44,Female,AIAN,Graduated college or technical school,15k-25k,559,2022,2.1674744373435078e-06
40-44,Female,AIAN,Graduated college or technical school,200k+,242,2022,9.383341929107851e-07
40-44,Female,AIAN,Graduated college or technical school,25k-35k,977,2022,3.788233497825773e-06
40-44,Female,AIAN,Graduated college or technical school,35k-50k,1960,2022,7.599731479773301e-06
40-44,Female,AIAN,Graduated college or technical school,50k-100k,4389,2022,1.7017970135063784e-05
40-44,Female,AIAN,Graduated college or technical school,<15k,1681,2022,6.517932968111693e-06
40-44,Female,AIAN,Graduated high school,100k-200k,166,2022,6.436507273685551e-07
40-44,Female,AIAN,Graduated high school,15k-25k,2234,2022,8.662142921333447e-06
40-44,Female,AIAN,Graduated high school,200k+,129,2022,5.001864086177326e-07
40-44,Female,AIAN,Graduated high school,25k-35k,1759,2022,6.820371261694508e-06
40-44,Female,AIAN,Graduated high school,35k-50k,1796,2022,6.963835580445331e-06
40-44,Female,AIAN,Graduated high school,50k-100k,1196,2022,4.637387168269831e-06
40-44,Female,AIAN,Graduated high school,<15k,6310,2022,2.4466482468045678e-05
40-44,Female,Asian,Attended college or technical school,100k-200k,9552,2022,3.7037058721833966e-05
40-44,Female,Asian,Attended college or technical school,15k-25k,32635,2022,0.00012653940655224576
40-44,Female,Asian,Attended college or technical school,200k+,1762,2022,6.832003503755386e-06
40-44,Female,Asian,Attended college or technical school,25k-35k,31721,2022,0.00012299545013769842
40-44,Female,Asian,Attended college or technical school,35k-50k,43662,2022,0.00016929565095401115
40-44,Female,Asian,Attended college or technical school,50k-100k,54026,2022,0.00020948116986032263
40-44,Female,Asian,Attended college or technical school,<15k,86524,2022,0.0003354893706917883
40-44,Female,Asian,Did not graduate high school,100k-200k,999,2022,3.873536606272208e-06
40-44,Female,Asian,Did not graduate high school,15k-25k,16449,2022,6.377958321979134e-05
40-44,Female,Asian,Did not graduate high school,200k+,304,2022,1.1787338621689202e-06
40-44,Female,Asian,Did not graduate high school,25k-35k,12238,2022,4.745179278033962e-05
40-44,Female,Asian,Did not graduate high school,35k-50k,7713,2022,2.9906494338516056e-05
40-44,Female,Asian,Did not graduate high school,50k-100k,5703,2022,2.211289215772813e-05
40-44,Female,Asian,Did not graduate high school,<15k,46878,2022,0.00018176541444327185
40-44,Female,Asian,Graduated college or technical school,100k-200k,147650,2022,0.0005725001800961877
40-44,Female,Asian,Graduated college or technical school,15k-25k,36854,2022,0.0001428982163038598
40-44,Female,Asian,Graduated college or technical school,200k+,42018,2022,0.00016292118230465028
40-44,Female,Asian,Graduated college or technical school,25k-35k,34148,2022,0.0001324059339649483
40-44,Female,Asian,Graduated college or technical school,35k-50k,53405,2022,0.000207073295753721
40-44,Female,Asian,Graduated college or technical school,50k-100k,186097,2022,0.0007215751169343734
40-44,Female,Asian,Graduated college or technical school,<15k,167769,2022,0.0006505098727704526
40-44,Female,Asian,Graduated high school,100k-200k,3452,2022,1.3384833198049711e-05
40-44,Female,Asian,Graduated high school,15k-25k,25383,2022,9.842040007708454e-05
40-44,Female,Asian,Graduated high school,200k+,845,2022,3.276414847147163e-06
40-44,Female,Asian,Graduated high school,25k-35k,23644,2022,9.167757709579588e-05
40-44,Female,Asian,Graduated high school,35k-50k,22986,2022,8.912623867044342e-05
40-44,Female,Asian,Graduated high school,50k-100k,18569,2022,7.199970094281144e-05
40-44,Female,Asian,Graduated high school,<15k,67390,2022,0.0002612989308275116
40-44,Female,Hispanic,Attended college or technical school,100k-200k,14679,2022,5.691656040387362e-05
40-44,Female,Hispanic,Attended college or technical school,15k-25k,66650,2022,0.0002584296444524952
40-44,Female,Hispanic,Attended college or technical school,200k+,1634,2022,6.335694509157946e-06
40-44,Female,Hispanic,Attended college or technical school,25k-35k,75156,2022,0.00029141092810910316
40-44,Female,Hispanic,Attended college or technical school,35k-50k,95885,2022,0.0003717858433357464
40-44,Female,Hispanic,Attended college or technical school,50k-100k,104905,2022,0.00040676011779878477
40-44,Female,Hispanic,Attended college or technical school,<15k,164969,2022,0.0006396531135136335
40-44,Female,Hispanic,Did not graduate high school,100k-200k,2996,2022,1.1616732404796332e-05
40-44,Female,Hispanic,Did not graduate high school,15k-25k,104207,2022,0.0004040536828126206
40-44,Female,Hispanic,Did not graduate high school,200k+,658,2022,2.551338425352465e-06
40-44,Female,Hispanic,Did not graduate high school,25k-35k,60950,2022,0.00023632838453682792
40-44,Female,Hispanic,Did not graduate high school,35k-50k,36129,2022,0.00014008709113914774
40-44,Female,Hispanic,Did not graduate high school,50k-100k,18371,2022,7.123197296679353e-05
40-44,Female,Hispanic,Did not graduate high school,<15k,330997,2022,0.0012834124084747569
40-44,Female,Hispanic,Graduated college or technical school,100k-200k,61348,2022,0.00023787159531690432
40-44,Female,Hispanic,Graduated college or technical school,15k-25k,34216,2022,0.0001326695981183282
40-44,Female,Hispanic,Graduated college or technical school,200k+,12282,2022,4.762239899723249e-05
40-44,Female,Hispanic,Graduated college or technical school,25k-35k,35167,2022,0.00013635701885162638
40-44,Female,Hispanic,Graduated college or technical school,35k-50k,60054,2022,0.00023285422157464584
40-44,Female,Hispanic,Graduated college or technical school,50k-100k,163563,2022,0.0006342014694011022
40-44,Female,Hispanic,Graduated college or technical school,<15k,106020,2022,0.0004110834344314109
40-44,Female,Hispanic,Graduated high school,100k-200k,5688,2022,2.2054730947423742e-05
40-44,Female,Hispanic,Graduated high school,15k-25k,97901,2022,0.0003796027100006561
40-44,Female,Hispanic,Graduated high school,200k+,982,2022,3.8076205679272355e-06
40-44,Female,Hispanic,Graduated high school,25k-35k,80459,2022,0.0003119728546587143
40-44,Female,Hispanic,Graduated high school,35k-50k,69684,2022,0.0002701937185900626
40-44,Female,Hispanic,Graduated high school,50k-100k,50120,2022,0.00019433599069706013
40-44,Female,Hispanic,Graduated high school,<15k,240422,2022,0.0009322156335867636
40-44,Female,NH-Black,Attended college or technical school,100k-200k,10854,2022,4.20854517762548e-05
40-44,Female,NH-Black,Attended college or technical school,15k-25k,69321,2022,0.00026878621730069645
40-44,Female,NH-Black,Attended college or technical school,200k+,1034,2022,4.0092460969824456e-06
40-44,Female,NH-Black,Attended college or technical school,25k-35k,82736,2022,0.00032080172638292035
40-44,Female,NH-Black,Attended college or technical school,35k-50k,101415,2022,0.00039322794286796394
40-44,Female,NH-Black,Attended college or technical school,50k-100k,87981,2022,0.0003411387629193545
40-44,Female,NH-Black,Attended college or technical school,<15k,123203,2022,0.00047770903954209696
40-44,Female,NH-Black,Did not graduate high school,100k-200k,1233,2022,4.780851487020653e-06
40-44,Female,NH-Black,Did not graduate high school,15k-25k,21506,2022,8.338766592041052e-05
40-44,Female,NH-Black,Did not graduate high school,200k+,255,2022,9.887405751745875e-07
40-44,Female,NH-Black,Did not graduate high school,25k-35k,12736,2022,4.938274496244529e-05
40-44,Female,NH-Black,Did not graduate high school,35k-50k,8808,2022,3.4152262690736345e-05
40-44,Female,NH-Black,Did not graduate high school,50k-100k,6219,2022,2.411363779219906e-05
40-44,Female,NH-Black,Did not graduate high school,<15k,69097,2022,0.0002679176765601509
40-44,Female,NH-Black,Graduated college or technical school,100k-200k,63979,2022,0.0002480730716042939
40-44,Female,NH-Black,Graduated college or technical school,15k-25k,24722,2022,9.585742940967119e-05
40-44,Female,NH-Black,Graduated college or technical school,200k+,10316,2022,3.999940303333744e-05
40-44,Female,NH-Black,Graduated college or technical school,25k-35k,32594,2022,0.00012638043257741377
40-44,Female,NH-Black,Graduated college or technical school,35k-50k,69772,2022,0.00027053493102384836
40-44,Female,NH-Black,Graduated college or technical school,50k-100k,177476,2022,0.0006881479306654318
40-44,Female,NH-Black,Graduated college or technical school,<15k,57501,2022,0.00022295518358083908
40-44,Female,NH-Black,Graduated high school,100k-200k,4482,2022,1.7378569638950988e-05
40-44,Female,NH-Black,Graduated high school,15k-25k,57531,2022,0.00022307150600144786
40-44,Female,NH-Black,Graduated high school,200k+,769,2022,2.981731381604933e-06
40-44,Female,NH-Black,Graduated high school,25k-35k,58406,2022,0.00022646424326920378
40-44,Female,NH-Black,Graduated high school,35k-50k,44485,2022,0.0001724867626927119
40-44,Female,NH-Black,Graduated high school,50k-100k,33736,2022,0.0001308084393885878
40-44,Female,NH-Black,Graduated high school,<15k,127584,2022,0.0004946959903649984
40-44,Female,NH-White,Attended college or technical school,100k-200k,56598,2022,0.00021945387872051496
40-44,Female,NH-White,Attended college or technical school,15k-25k,213041,2022,0.0008260481602971346
40-44,Female,NH-White,Attended college or technical school,200k+,9242,2022,3.583506037554329e-05
40-44,Female,NH-White,Attended college or technical school,25k-35k,238706,2022,0.0009255619911279416
40-44,Female,NH-White,Attended college or technical school,35k-50k,304725,2022,0.0011815449873336323
40-44,Female,NH-White,Attended college or technical school,50k-100k,382381,2022,0.0014826494504934667
40-44,Female,NH-White,Attended college or technical school,<15k,510133,2022,0.001977996846413874
40-44,Female,NH-White,Did not graduate high school,100k-200k,1777,2022,6.890164714059774e-06
40-44,Female,NH-White,Did not graduate high school,15k-25k,33083,2022,0.0001282764880333368
40-44,Female,NH-White,Did not graduate high school,200k+,527,2022,2.043397188694148e-06
40-44,Female,NH-White,Did not graduate high school,25k-35k,22274,2022,8.636551988799515e-05
40-44,Female,NH-White,Did not graduate high school,35k-50k,15857,2022,6.148415411977819e-05
40-44,Female,NH-White,Did not graduate high school,50k-100k,11823,2022,4.584266596191823e-05
40-44,Female,NH-White,Did not graduate high school,<15k,148655,2022,0.0005763969811865817
40-44,Female,NH-White,Graduated college or technical school,100k-200k,448690,2022,0.001739756896765042
40-44,Female,NH-White,Graduated college or technical school,15k-25k,148749,2022,0.0005767614581044892
40-44,Female,NH-White,Graduated college or technical school,200k+,124414,2022,0.00048240458792067116
40-44,Female,NH-White,Graduated college or technical school,25k-35k,154340,2022,0.0005984400798919445
40-44,Female,NH-White,Graduated college or technical school,35k-50k,326073,2022,0.0012643200218388365
40-44,Female,NH-White,Graduated college or technical school,50k-100k,1005061,2022,0.003897037612649201
