age,sex,race,education,income,weight,year,prop
50-54,Male,AIAN,Attended college or technical school,<15k,3532,2024,1.3511255503197103e-05
50-54,Male,AIAN,Did not graduate high school,100k-200k,198,2024,7.574259880048205e-07
50-54,Male,AIAN,Did not graduate high school,15k-25k,397,2024,1.5186773597874432e-06
50-54,Male,AIAN,Did not graduate high school,200k+,17,2024,6.503152422263612e-08
50-54,Male,AIAN,Did not graduate high school,25k-35k,497,2024,1.9012157375676558e-06
50-54,Male,AIAN,Did not graduate high school,35k-50k,360,2024,1.3771381600087647e-06
50-54,Male,AIAN,Did not graduate high school,50k-100k,754,2024,2.8843393684628016e-06
50-54,Male,AIAN,Did not graduate high school,<15k,3256,2024,1.2455449580523717e-05
50-54,Male,AIAN,Graduated college or technical school,100k-200k,1689,2024,6.4610732007077876e-06
50-54,Male,AIAN,Graduated college or technical school,15k-25k,309,2024,1.1820435873408563e-06
50-54,Male,AIAN,Graduated college or technical school,200k+,447,2024,1.7099465486775495e-06
50-54,Male,AIAN,Graduated college or technical school,25k-35k,443,2024,1.694645013566341e-06
50-54,Male,AIAN,Graduated college or technical school,35k-50k,659,2024,2.5209279095716e-06
50-54,Male,AIAN,Graduated college or technical school,50k-100k,2171,2024,8.304908181608412e-06
50-54,Male,AIAN,Graduated college or technical school,<15k,676,2024,2.585959433794236e-06
50-54,Male,AIAN,Graduated high school,100k-200k,611,2024,2.337309488237098e-06
50-54,Male,AIAN,Graduated high school,15k-25k,1808,2024,6.91629387026624e-06
50-54,Male,AIAN,Graduated high school,200k+,74,2024,2.830783995573572e-07
50-54,Male,AIAN,Graduated high school,25k-35k,1623,2024,6.2085978713728475e-06
50-54,Male,AIAN,Graduated high school,35k-50k,2488,2024,9.517554839171685e-06
50-54,Male,AIAN,Graduated high school,50k-100k,2730,2024,1.0443297713399799e-05
50-54,Male,AIAN,Graduated high school,<15k,5616,2024,2.148335529613673e-05
50-54,Male,Asian,Attended college or technical school,100k-200k,35043,2024,0.00013405292372551983
50-54,Male,Asian,Attended college or technical school,15k-25k,15993,2024,6.117936275838937e-05
50-54,Male,Asian,Attended college or technical school,200k+,6176,2024,2.3625570211705918e-05
50-54,Male,Asian,Attended college or technical school,25k-35k,18121,2024,6.931977943755229e-05
50-54,Male,Asian,Attended college or technical school,35k-50k,29649,2024,0.00011341880362805518
50-54,Male,Asian,Attended college or technical school,50k-100k,77805,2024,0.00029763398483189426
50-54,Male,Asian,Attended college or technical school,<15k,34426,2024,0.00013169266193461594
50-54,Male,Asian,Did not graduate high school,100k-200k,4607,2024,1.7623543064334388e-05
50-54,Male,Asian,Did not graduate high school,15k-25k,16174,2024,6.187175722217155e-05
50-54,Male,Asian,Did not graduate high school,200k+,1481,2024,5.665393374924946e-06
50-54,Male,Asian,Did not graduate high school,25k-35k,14485,2024,5.541068402146377e-05
50-54,Male,Asian,Did not graduate high school,35k-50k,16122,2024,6.167283726572584e-05
50-54,Male,Asian,Did not graduate high school,50k-100k,19258,2024,7.366924079291331e-05
50-54,Male,Asian,Did not graduate high school,<15k,35332,2024,0.00013515845963730464
50-54,Male,Asian,Graduated college or technical school,100k-200k,174472,2024,0.0006674223584806923
50-54,Male,Asian,Graduated college or technical school,15k-25k,16650,2024,6.369263990040537e-05
50-54,Male,Asian,Graduated college or technical school,200k+,105247,2024,0.0004026101664623402
50-54,Male,Asian,Graduated college or technical school,25k-35k,17953,2024,6.867711496288153e-05
50-54,Male,Asian,Graduated college or technical school,35k-50k,30930,2024,0.0001183191202474197
50-54,Male,Asian,Graduated college or technical school,50k-100k,106536,2024,0.0004075410861519271
50-54,Male,Asian,Graduated college or technical school,<15k,39516,2024,0.00015116386536362874
50-54,Male,Asian,Graduated high school,100k-200k,14570,2024,5.573584164257695e-05
50-54,Male,Asian,Graduated high school,15k-25k,20571,2024,7.86919696931675e-05
50-54,Male,Asian,Graduated high school,200k+,3029,2024,1.1587087462962634e-05
50-54,Male,Asian,Graduated high school,25k-35k,20510,2024,7.845862128272157e-05
50-54,Male,Asian,Graduated high school,35k-50k,31701,2024,0.00012126849114010514
50-54,Male,Asian,Graduated high school,50k-100k,53077,2024,0.00020303989477440335
50-54,Male,Asian,Graduated high school,<15k,41639,2024,0.00015928515512390266
50-54,Male,Hispanic,Attended college or technical school,100k-200k,57119,2024,0.00021850209600427953
50-54,Male,Hispanic,Attended college or technical school,15k-25k,30473,2024,0.00011657091986096414
50-54,Male,Hispanic,Attended college or technical school,200k+,8585,2024,3.284091973243124e-05
50-54,Male,Hispanic,Attended college or technical school,25k-35k,33195,2024,0.0001269836145041415
50-54,Male,Hispanic,Attended college or technical school,35k-50k,63562,2024,0.00024314904368465863
50-54,Male,Hispanic,Attended college or technical school,50k-100k,135996,2024,0.0005202368922459777
50-54,Male,Hispanic,Attended college or technical school,<15k,53812,2024,0.00020585155185108792
50-54,Male,Hispanic,Did not graduate high school,100k-200k,21378,2024,8.177905440185381e-05
50-54,Male,Hispanic,Did not graduate high school,15k-25k,86070,2024,0.00032925078175542884
50-54,Male,Hispanic,Did not graduate high school,200k+,5299,2024,2.0270708638573457e-05
50-54,Male,Hispanic,Did not graduate high school,25k-35k,117515,2024,0.00044953997464841665
50-54,Male,Hispanic,Did not graduate high school,35k-50k,131901,2024,0.000504571945675878
50-54,Male,Hispanic,Did not graduate high school,50k-100k,137795,2024,0.0005271187576622437
50-54,Male,Hispanic,Did not graduate high school,<15k,128311,2024,0.0004908388179135683
50-54,Male,Hispanic,Graduated college or technical school,100k-200k,90747,2024,0.0003471421016842094
50-54,Male,Hispanic,Graduated college or technical school,15k-25k,15768,2024,6.031865140838389e-05
50-54,Male,Hispanic,Graduated college or technical school,200k+,40262,2024,0.00015401760166186912
50-54,Male,Hispanic,Graduated college or technical school,25k-35k,17251,2024,6.599169555086445e-05
50-54,Male,Hispanic,Graduated college or technical school,35k-50k,32305,2024,0.0001235790229418976
50-54,Male,Hispanic,Graduated college or technical school,50k-100k,94073,2024,0.0003598653281291792
50-54,Male,Hispanic,Graduated college or technical school,<15k,25130,2024,9.613189433616738e-05
50-54,Male,Hispanic,Graduated high school,100k-200k,37978,2024,0.00014528042511336909
50-54,Male,Hispanic,Graduated high school,15k-25k,56656,2024,0.00021673094331515715
50-54,Male,Hispanic,Graduated high school,200k+,5884,2024,2.25085581485877e-05
50-54,Male,Hispanic,Graduated high school,25k-35k,72626,2024,0.0002778223222466571
50-54,Male,Hispanic,Graduated high school,35k-50k,106497,2024,0.00040739189618459285
50-54,Male,Hispanic,Graduated high school,50k-100k,157249,2024,0.0006015377736756062
50-54,Male,Hispanic,Graduated high school,<15k,93232,2024,0.00035664818037204764
50-54,Male,NH-Black,Attended college or technical school,100k-200k,35179,2024,0.00013457317591930094
50-54,Male,NH-Black,Attended college or technical school,15k-25k,27645,2024,0.00010575273453733973
50-54,Male,NH-Black,Attended college or technical school,200k+,5432,2024,2.077948468102114e-05
50-54,Male,NH-Black,Attended college or technical school,25k-35k,30121,2024,0.00011522438477117779
50-54,Male,NH-Black,Attended college or technical school,35k-50k,55427,2024,0.00021202954665223834
50-54,Male,NH-Black,Attended college or technical school,50k-100k,116017,2024,0.00044380954974926904
50-54,Male,NH-Black,Attended college or technical school,<15k,72273,2024,0.00027647196177309295
50-54,Male,NH-Black,Did not graduate high school,100k-200k,2695,2024,1.0309409281176725e-05
50-54,Male,NH-Black,Did not graduate high school,15k-25k,14742,2024,5.639380765235891e-05
50-54,Male,NH-Black,Did not graduate high school,200k+,1208,2024,4.621063603584966e-06
50-54,Male,NH-Black,Did not graduate high school,25k-35k,13173,2024,5.039178050498738e-05
50-54,Male,NH-Black,Did not graduate high school,35k-50k,14239,2024,5.4469639612124444e-05
50-54,Male,NH-Black,Did not graduate high school,50k-100k,15319,2024,5.860105409215074e-05
50-54,Male,NH-Black,Did not graduate high school,<15k,74050,2024,0.0002832696687462473
50-54,Male,NH-Black,Graduated college or technical school,100k-200k,70438,2024,0.00026945238254082605
50-54,Male,NH-Black,Graduated college or technical school,15k-25k,12462,2024,4.767193263897007e-05
50-54,Male,NH-Black,Graduated college or technical school,200k+,20039,2024,7.665686552337677e-05
50-54,Male,NH-Black,Graduated college or technical school,25k-35k,15504,2024,5.9308750091044136e-05
50-54,Male,NH-Black,Graduated college or technical school,35k-50k,28733,2024,0.00010991475208758843
50-54,Male,NH-Black,Graduated college or technical school,50k-100k,92364,2024,0.0003533277472529154
50-54,Male,NH-Black,Graduated college or technical school,<15k,26359,2024,0.0001008332909990862
50-54,Male,NH-Black,Graduated high school,100k-200k,19158,2024,7.32867024151331e-05
50-54,Male,NH-Black,Graduated high school,15k-25k,40800,2024,0.00015607565813432667
50-54,Male,NH-Black,Graduated high school,200k+,3099,2024,1.1854864327408784e-05
50-54,Male,NH-Black,Graduated high school,25k-35k,47793,2024,0.00018282656689249692
50-54,Male,NH-Black,Graduated high school,35k-50k,65634,2024,0.0002510752388722646
50-54,Male,NH-Black,Graduated high school,50k-100k,98345,2024,0.00037620736762794993
50-54,Male,NH-Black,Graduated high school,<15k,137597,2024,0.0005263613316742389
50-54,Male,NH-White,Attended college or technical school,100k-200k,351993,2024,0.0013465083120999032
50-54,Male,NH-White,Attended college or technical school,15k-25k,102330,2024,0.00039145152198249137
50-54,Male,NH-White,Attended college or technical school,200k+,73265,2024,0.00028026674248067264
50-54,Male,NH-White,Attended college or technical school,25k-35k,113349,2024,0.000433603425830093
50-54,Male,NH-White,Attended college or technical school,35k-50k,211205,2024,0.0008079401807906977
50-54,Male,NH-White,Attended college or technical school,50k-100k,698061,2024,0.0026703512253163286
50-54,Male,NH-White,Attended college or technical school,<15k,205854,2024,0.0007874705521956785
50-54,Male,NH-White,Did not graduate high school,100k-200k,22348,2024,8.548967666632187e-05
50-54,Male,NH-White,Did not graduate high school,15k-25k,45339,2024,0.0001734390751017705
50-54,Male,NH-White,Did not graduate high school,200k+,5762,2024,2.204186132769584e-05
50-54,Male,NH-White,Did not graduate high school,25k-35k,40479,2024,0.00015484770994165218
50-54,Male,NH-White,Did not graduate high school,35k-50k,50619,2024,0.00019363710144856572
50-54,Male,NH-White,Did not graduate high school,50k-100k,84736,2024,0.0003241477197958408
50-54,Male,NH-White,Did not graduate high school,<15k,145782,2024,0.0005576720978955492
50-54,Male,NH-White,Graduated college or technical school,100k-200k,852379,2024,0.0032606767991391968
50-54,Male,NH-White,Graduated college or technical school,15k-25k,68159,2024,0.00026073433291121497
50-54,Male,NH-White,Graduated college or technical school,200k+,520729,2024,0.0019919882692311223
50-54,Male,NH-White,Graduated college or technical school,25k-35k,74069,2024,0.00028334235103802554
50-54,Male,NH-White,Graduated college or technical school,35k-50k,136070,2024,0.0005205199706455351
50-54,Male,NH-White,Graduated college or technical school,50k-100k,657339,2024,0.0025145739471166707
50-54,Male,NH-White,Graduated college or technical school,<15k,145259,2024,0.0005556714221797588
50-54,Male,NH-White,Graduated high school,100k-200k,180844,2024,0.0006917977039128474
50-54,Male,NH-White,Graduated high school,15k-25k,139980,2024,0.0005354772212167413
50-54,Male,NH-White,Graduated high school,200k+,33078,2024,0.00012653604460213867
50-54,Male,NH-White,Graduated high school,25k-35k,148628,2024,0.0005685591401271741
50-54,Male,NH-White,Graduated high school,35k-50k,258846,2024,0.0009901852893489686
50-54,Male,NH-White,Graduated high school,50k-100k,593058,2024,0.0022686744524957722
50-54,Male,NH-White,Graduated high school,<15k,322170,2024,0.0012324238916945104
55-59,Female,AIAN,Attended college or technical school,100k-200k,388,2024,1.4842489057872241e-06
55-59,Female,AIAN,Attended college or technical school,15k-25k,2606,2024,9.968950124952336e-06
55-59,Female,AIAN,Attended college or technical school,200k+,95,2024,3.634114588912018e-07
55-59,Female,AIAN,Attended college or technical school,25k-35k,1832,2024,7.008103080933491e-06
55-59,Female,AIAN,Attended college or technical school,35k-50k,2355,2024,9.008778796724002e-06
55-59,Female,AIAN,Attended college or technical school,50k-100k,2982,2024,1.1407294425405935e-05
55-59,Female,AIAN,Attended college or technical school,<15k,5966,2024,2.2822239618367472e-05
55-59,Female,AIAN,Did not graduate high school,100k-200k,8,2024,3.0603070222417e-08
55-59,Female,AIAN,Did not graduate high school,15k-25k,676,2024,2.585959433794236e-06
55-59,Female,AIAN,Did not graduate high school,200k+,9,2024,3.442845400021912e-08
55-59,Female,AIAN,Did not graduate high school,25k-35k,268,2024,1.0252028524509694e-06
55-59,Female,AIAN,Did not graduate high school,35k-50k,336,2024,1.2853289493415138e-06
55-59,Female,AIAN,Did not graduate high school,50k-100k,178,2024,6.809183124487781e-07
55-59,Female,AIAN,Did not graduate high school,<15k,4293,2024,1.642237255810452e-05
55-59,Female,AIAN,Graduated college or technical school,100k-200k,1100,2024,4.207922155582337e-06
55-59,Female,AIAN,Graduated college or technical school,15k-25k,727,2024,2.7810540064621443e-06
55-59,Female,AIAN,Graduated college or technical school,200k+,245,2024,9.372190255615205e-07
55-59,Female,AIAN,Graduated college or technical school,25k-35k,919,2024,3.515527691800152e-06
55-59,Female,AIAN,Graduated college or technical school,35k-50k,986,2024,3.7718284049128946e-06
55-59,Female,AIAN,Graduated college or technical school,50k-100k,3267,2024,1.249752880207954e-05
55-59,Female,AIAN,Graduated college or technical school,<15k,1410,2024,5.393791126700995e-06
55-59,Female,AIAN,Graduated high school,100k-200k,222,2024,8.492351986720716e-07
55-59,Female,AIAN,Graduated high school,15k-25k,1645,2024,6.292756314484494e-06
55-59,Female,AIAN,Graduated high school,200k+,28,2024,1.0711074577845948e-07
55-59,Female,AIAN,Graduated high school,25k-35k,1508,2024,5.768678736925603e-06
55-59,Female,AIAN,Graduated high school,35k-50k,1571,2024,6.009677914927137e-06
55-59,Female,AIAN,Graduated high school,50k-100k,1407,2024,5.3823149753675885e-06
55-59,Female,AIAN,Graduated high school,<15k,6971,2024,2.6666750315058608e-05
55-59,Female,Asian,Attended college or technical school,100k-200k,14999,2024,5.737693128325406e-05
55-59,Female,Asian,Attended college or technical school,15k-25k,28368,2024,0.00010851848700869067
55-59,Female,Asian,Attended college or technical school,200k+,2622,2024,1.003015626539717e-05
55-59,Female,Asian,Attended college or technical school,25k-35k,27903,2024,0.00010673968355201268
55-59,Female,Asian,Attended college or technical school,35k-50k,37771,2024,0.00014448857067136402
55-59,Female,Asian,Attended college or technical school,50k-100k,55171,2024,0.000211050248405121
55-59,Female,Asian,Attended college or technical school,<15k,80429,2024,0.00030767179186484705
55-59,Female,Asian,Did not graduate high school,100k-200k,1843,2024,7.050182302489315e-06
55-59,Female,Asian,Did not graduate high school,15k-25k,20346,2024,7.783125834316202e-05
55-59,Female,Asian,Did not graduate high school,200k+,818,2024,3.1291639302421378e-06
55-59,Female,Asian,Did not graduate high school,25k-35k,16121,2024,6.166901188194804e-05
55-59,Female,Asian,Did not graduate high school,35k-50k,13622,2024,5.2109377821220536e-05
55-59,Female,Asian,Did not graduate high school,50k-100k,9072,2024,3.470388163222087e-05
55-59,Female,Asian,Did not graduate high school,<15k,71571,2024,0.00027378654236107585
55-59,Female,Asian,Graduated college or technical school,100k-200k,89011,2024,0.00034050123544594486
55-59,Female,Asian,Graduated college or technical school,15k-25k,29294,2024,0.00011206079238693543
55-59,Female,Asian,Graduated college or technical school,200k+,31460,2024,0.00012034657364965483
55-59,Female,Asian,Graduated college or technical school,25k-35k,28499,2024,0.00010901961228358274
55-59,Female,Asian,Graduated college or technical school,35k-50k,40684,2024,0.00015563191361610162
55-59,Female,Asian,Graduated college or technical school,50k-100k,111062,2024,0.00042485477313025953
55-59,Female,Asian,Graduated college or technical school,<15k,102393,2024,0.0003916925211604929
55-59,Female,Asian,Graduated high school,100k-200k,4953,2024,1.8947125851453923e-05
55-59,Female,Asian,Graduated high school,15k-25k,29721,2024,0.00011369423126005693
55-59,Female,Asian,Graduated high school,200k+,1620,2024,6.197121720039442e-06
55-59,Female,Asian,Graduated high school,25k-35k,27516,2024,0.00010525926003000326
55-59,Female,Asian,Graduated high school,35k-50k,30295,2024,0.00011589000154851535
55-59,Female,Asian,Graduated high school,50k-100k,26998,2024,0.00010327771123310174
55-59,Female,Asian,Graduated high school,<15k,83836,2024,0.0003207048743958189
55-59,Female,Hispanic,Attended college or technical school,100k-200k,17627,2024,6.743003985131804e-05
55-59,Female,Hispanic,Attended college or technical school,15k-25k,46527,2024,0.00017798363102979942
55-59,Female,Hispanic,Attended college or technical school,200k+,3120,2024,1.1935197386742627e-05
55-59,Female,Hispanic,Attended college or technical school,25k-35k,47453,2024,0.0001815259364080442
55-59,Female,Hispanic,Attended college or technical school,35k-50k,60874,2024,0.0002328664120899265
55-59,Female,Hispanic,Attended college or technical school,50k-100k,86689,2024,0.00033161869431388833
55-59,Female,Hispanic,Attended college or technical school,<15k,122359,2024,0.0004680701336680901
55-59,Female,Hispanic,Did not graduate high school,100k-200k,3526,2024,1.348830320053029e-05
55-59,Female,Hispanic,Did not graduate high school,15k-25k,76564,2024,0.00029288668356364185
55-59,Female,Hispanic,Did not graduate high school,200k+,1373,2024,5.252251926922316e-06
55-59,Female,Hispanic,Did not graduate high school,25k-35k,61444,2024,0.0002350468808432737
55-59,Female,Hispanic,Did not graduate high school,35k-50k,40190,2024,0.00015374217402986737
55-59,Female,Hispanic,Did not graduate high school,50k-100k,22491,2024,8.603670654654757e-05
55-59,Female,Hispanic,Did not graduate high school,<15k,263619,2024,0.0010084438461204182
55-59,Female,Hispanic,Graduated college or technical school,100k-200k,43349,2024,0.0001658265613839443
55-59,Female,Hispanic,Graduated college or technical school,15k-25k,25959,2024,9.930313748796534e-05
55-59,Female,Hispanic,Graduated college or technical school,200k+,12251,2024,4.6864776661853825e-05
55-59,Female,Hispanic,Graduated college or technical school,25k-35k,25524,2024,9.763909554462141e-05
55-59,Female,Hispanic,Graduated college or technical school,35k-50k,33273,2024,0.00012728199443881008
55-59,Female,Hispanic,Graduated college or technical school,50k-100k,86516,2024,0.0003309569029203286
55-59,Female,Hispanic,Graduated college or technical school,<15k,72977,2024,0.0002791650319526656
55-59,Female,Hispanic,Graduated high school,100k-200k,8253,2024,3.157089231820093e-05
55-59,Female,Hispanic,Graduated high school,15k-25k,63962,2024,0.0002446791971957795
55-59,Female,Hispanic,Graduated high school,200k+,1746,2024,6.679120076042509e-06
55-59,Female,Hispanic,Graduated high school,25k-35k,60473,2024,0.00023133243319502786
55-59,Female,Hispanic,Graduated high school,35k-50k,57914,2024,0.00022154327610763222
55-59,Female,Hispanic,Graduated high school,50k-100k,52954,2024,0.00020256937256973368
55-59,Female,Hispanic,Graduated high school,<15k,179169,2024,0.0006853901860850288
55-59,Female,NH-Black,Attended college or technical school,100k-200k,19335,2024,7.396379534380408e-05
55-59,Female,NH-Black,Attended college or technical school,15k-25k,50692,2024,0.00019391635446434528
55-59,Female,NH-Black,Attended college or technical school,200k+,2259,2024,8.641541954054998e-06
55-59,Female,NH-Black,Attended college or technical school,25k-35k,57132,2024,0.00021855182599339097
55-59,Female,NH-Black,Attended college or technical school,35k-50k,76351,2024,0.00029207187681897
55-59,Female,NH-Black,Attended college or technical school,50k-100k,105081,2024,0.000401975152755225
55-59,Female,NH-Black,Attended college or technical school,<15k,121053,2024,0.00046307418245428053
55-59,Female,NH-Black,Did not graduate high school,100k-200k,2015,2024,7.70814831227128e-06
55-59,Female,NH-Black,Did not graduate high school,15k-25k,21367,2024,8.173697518029798e-05
55-59,Female,NH-Black,Did not graduate high school,200k+,573,2024,2.191944904680617e-06
55-59,Female,NH-Black,Did not graduate high school,25k-35k,15002,2024,5.7388407434587465e-05
55-59,Female,NH-Black,Did not graduate high school,35k-50k,10319,2024,3.947413520314012e-05
55-59,Female,NH-Black,Did not graduate high school,50k-100k,8218,2024,3.1437003885977854e-05
55-59,Female,NH-Black,Did not graduate high school,<15k,80988,2024,0.0003098101813966384
55-59,Female,NH-Black,Graduated college or technical school,100k-200k,64959,2024,0.0002484931048222482
55-59,Female,NH-Black,Graduated college or technical school,15k-25k,19332,2024,7.395231919247067e-05
55-59,Female,NH-Black,Graduated college or technical school,200k+,11373,2024,4.350608970494356e-05
55-59,Female,NH-Black,Graduated college or technical school,25k-35k,22238,2024,8.506888445076364e-05
55-59,Female,NH-Black,Graduated college or technical school,35k-50k,40732,2024,0.00015581553203743612
55-59,Female,NH-Black,Graduated college or technical school,50k-100k,127018,2024,0.0004858925966888702
55-59,Female,NH-Black,Graduated college or technical school,<15k,44879,2024,0.00017167939856398154
55-59,Female,NH-Black,Graduated high school,100k-200k,7626,2024,2.9172376689518998e-05
55-59,Female,NH-Black,Graduated high school,15k-25k,55852,2024,0.00021365533475780425
55-59,Female,NH-Black,Graduated high school,200k+,1452,2024,5.554457245368684e-06
55-59,Female,NH-Black,Graduated high school,25k-35k,54113,2024,0.00020700299236820635
55-59,Female,NH-Black,Graduated high school,35k-50k,52447,2024,0.000200629902994388
55-59,Female,NH-Black,Graduated high school,50k-100k,51987,2024,0.00019887022645659902
55-59,Female,NH-Black,Graduated high school,<15k,150953,2024,0.0005774531574105641
55-59,Female,NH-White,Attended college or technical school,100k-200k,133988,2024,0.000512555521620151
55-59,Female,NH-White,Attended college or technical school,15k-25k,233104,2024,0.0008917122601407863
55-59,Female,NH-White,Attended college or technical school,200k+,24197,2024,9.2562811271478e-05
55-59,Female,NH-White,Attended college or technical school,25k-35k,240306,2024,0.0009192626741085173
55-59,Female,NH-White,Attended college or technical school,35k-50k,340129,2024,0.0013011239589600587
55-59,Female,NH-White,Attended college or technical school,50k-100k,547283,2024,0.00209356751006688
55-59,Female,NH-White,Attended college or technical school,<15k,599697,2024,0.0022940711753966004
55-59,Female,NH-White,Did not graduate high school,100k-200k,4143,2024,1.58485649914342e-05
55-59,Female,NH-White,Did not graduate high school,15k-25k,48667,2024,0.00018616995231429597
55-59,Female,NH-White,Did not graduate high school,200k+,1381,2024,5.282854997144733e-06
55-59,Female,NH-White,Did not graduate high school,25k-35k,34050,2024,0.00013025431763416233
55-59,Female,NH-White,Did not graduate high school,35k-50k,27210,2024,0.0001040886925939958
55-59,Female,NH-White,Did not graduate high school,50k-100k,22688,2024,8.67903071507746e-05
55-59,Female,NH-White,Did not graduate high school,<15k,204464,2024,0.0007821532687445335
55-59,Female,NH-White,Graduated college or technical school,100k-200k,488281,2024,0.001867862216408999
55-59,Female,NH-White,Graduated college or technical school,15k-25k,150869,2024,0.0005771318251732287
55-59,Female,NH-White,Graduated college or technical school,200k+,161836,2024,0.0006190848090643846
55-59,Female,NH-White,Graduated college or technical school,25k-35k,149172,2024,0.0005706401489022984
55-59,Female,NH-White,Graduated college or technical school,35k-50k,247183,2024,0.0009455698383484624
55-59,Female,NH-White,Graduated college or technical school,50k-100k,816414,2024,0.0031230968715705433
55-59,Female,NH-White,Graduated college or technical school,<15k,457703,2024,0.0017508896312513657
55-59,Female,NH-White,Graduated high school,100k-200k,44066,2024,0.00016856936155262842
55-59,Female,NH-White,Graduated high school,15k-25k,240960,2024,0.0009217644750991998
55-59,Female,NH-White,Graduated high school,200k+,9594,2024,3.670073196423358e-05
55-59,Female,NH-White,Graduated high school,25k-35k,233690,2024,0.0008939539350345784
55-59,Female,NH-White,Graduated high school,35k-50k,267657,2024,0.0010238907458151832
55-59,Female,NH-White,Graduated high school,50k-100k,281718,2024,0.0010776794671148587
55-59,Female,NH-White,Graduated high school,<15k,660416,2024,0.0025263446530009678
55-59,Male,AIAN,Attended college or technical school,100k-200k,923,2024,3.5308292269113605e-06
55-59,Male,AIAN,Attended college or technical school,15k-25k,1548,2024,5.921694088037688e-06
55-59,Male,AIAN,Attended college or technical school,200k+,181,2024,6.923944637821845e-07
55-59,Male,AIAN,Attended college or technical school,25k-35k,1158,2024,4.42979441469486e-06
55-59,Male,AIAN,Attended college or technical school,35k-50k,1442,2024,5.516203407590663e-06
55-59,Male,AIAN,Attended college or technical school,50k-100k,3305,2024,1.264289338563602e-05
55-59,Male,AIAN,Attended college or technical school,<15k,3906,2024,1.4941949036095097e-05
55-59,Male,AIAN,Did not graduate high school,100k-200k,239,2024,9.142667228947077e-07
55-59,Male,AIAN,Did not graduate high school,15k-25k,681,2024,2.6050863526832467e-06
55-59,Male,AIAN,Did not graduate high school,200k+,31,2024,1.1858689711186585e-07
55-59,Male,AIAN,Did not graduate high school,25k-35k,467,2024,1.786454224233592e-06
55-59,Male,AIAN,Did not graduate high school,35k-50k,540,2024,2.065707240013147e-06
55-59,Male,AIAN,Did not graduate high school,50k-100k,746,2024,2.8537362982403846e-06
55-59,Male,AIAN,Did not graduate high school,<15k,3753,2024,1.4356665318091372e-05
55-59,Male,AIAN,Graduated college or technical school,100k-200k,1035,2024,3.9592722100251985e-06
55-59,Male,AIAN,Graduated college or technical school,15k-25k,230,2024,8.798382688944885e-07
55-59,Male,AIAN,Graduated college or technical school,200k+,393,2024,1.5033758246762347e-06
55-59,Male,AIAN,Graduated college or technical school,25k-35k,235,2024,8.989651877834991e-07
55-59,Male,AIAN,Graduated college or technical school,35k-50k,416,2024,1.5913596515656837e-06
55-59,Male,AIAN,Graduated college or technical school,50k-100k,1546,2024,5.914043320482084e-06
55-59,Male,AIAN,Graduated college or technical school,<15k,626,2024,2.3946902449041296e-06
55-59,Male,AIAN,Graduated high school,100k-200k,897,2024,3.4313692486885054e-06
55-59,Male,AIAN,Graduated high school,15k-25k,1654,2024,6.327184768484714e-06
55-59,Male,AIAN,Graduated high school,200k+,68,2024,2.6012609689054446e-07
55-59,Male,AIAN,Graduated high school,25k-35k,1514,2024,5.791631039592416e-06
55-59,Male,AIAN,Graduated high school,35k-50k,1924,2024,7.360038388491287e-06
55-59,Male,AIAN,Graduated high school,50k-100k,3019,2024,1.1548833625184612e-05
55-59,Male,AIAN,Graduated high school,<15k,6324,2024,2.4191727010820634e-05
55-59,Male,Asian,Attended college or technical school,100k-200k,28339,2024,0.0001084075508791344
55-59,Male,Asian,Attended college or technical school,15k-25k,17966,2024,6.872684495199297e-05
55-59,Male,Asian,Attended college or technical school,200k+,5827,2024,2.2290511273252977e-05
55-59,Male,Asian,Attended college or technical school,25k-35k,18886,2024,7.224619802757092e-05
55-59,Male,Asian,Attended college or technical school,35k-50k,30009,2024,0.00011479594178806395
55-59,Male,Asian,Attended college or technical school,50k-100k,65515,2024,0.00025062001820270617
55-59,Male,Asian,Attended college or technical school,<15k,39098,2024,0.00014956485494450745
55-59,Male,Asian,Did not graduate high school,100k-200k,5099,2024,1.9505631883013033e-05
55-59,Male,Asian,Did not graduate high school,15k-25k,19339,2024,7.397909687891528e-05
55-59,Male,Asian,Did not graduate high school,200k+,1677,2024,6.415168595374162e-06
55-59,Male,Asian,Did not graduate high school,25k-35k,17680,2024,6.763278519154155e-05
55-59,Male,Asian,Did not graduate high school,35k-50k,17029,2024,6.514246035219237e-05
55-59,Male,Asian,Did not graduate high school,50k-100k,19051,2024,7.287738635090827e-05
55-59,Male,Asian,Did not graduate high school,<15k,40146,2024,0.00015357385714364407
55-59,Male,Asian,Graduated college or technical school,100k-200k,123714,2024,0.000473253528687012
55-59,Male,Asian,Graduated college or technical school,15k-25k,16435,2024,6.287018238817791e-05
55-59,Male,Asian,Graduated college or technical school,200k+,73798,2024,0.00028230567203424114
55-59,Male,Asian,Graduated college or technical school,25k-35k,17774,2024,6.799237126665496e-05
55-59,Male,Asian,Graduated college or technical school,35k-50k,29160,2024,0.00011154819096070994
55-59,Male,Asian,Graduated college or technical school,50k-100k,87435,2024,0.00033447243061212874
55-59,Male,Asian,Graduated college or technical school,<15k,39954,2024,0.00015283938345830606
55-59,Male,Asian,Graduated high school,100k-200k,13755,2024,5.2618153863668215e-05
55-59,Male,Asian,Graduated high school,15k-25k,23722,2024,9.0745753977022e-05
55-59,Male,Asian,Graduated high school,200k+,3155,2024,1.2069085818965702e-05
