age,sex,race,education,income,weight,year,prop
35-39,Male,AIAN,Graduated college or technical school,35k-50k,1323,2021,5.1778326628040036e-06
35-39,Male,AIAN,Graduated college or technical school,50k-100k,1881,2021,7.361680452558073e-06
35-39,Male,AIAN,Graduated college or technical school,<15k,787,2021,3.0800863988108472e-06
35-39,Male,AIAN,Graduated high school,100k-200k,594,2021,2.3247411955446545e-06
35-39,Male,AIAN,Graduated high school,15k-25k,2125,2021,8.316624647360927e-06
35-39,Male,AIAN,Graduated high school,200k+,106,2021,4.148528059389451e-07
35-39,Male,AIAN,Graduated high school,25k-35k,2528,2021,9.8938480510722e-06
35-39,Male,AIAN,Graduated high school,35k-50k,2367,2021,9.263741430730973e-06
35-39,Male,AIAN,Graduated high school,50k-100k,3506,2021,1.372145224171643e-05
35-39,Male,AIAN,Graduated high school,<15k,8779,2021,3.435842248432075e-05
35-39,Male,Asian,Attended college or technical school,100k-200k,20400,2021,7.98395966146649e-05
35-39,Male,Asian,Attended college or technical school,15k-25k,22616,2021,8.85123684822187e-05
35-39,Male,Asian,Attended college or technical school,200k+,2483,2021,9.71773129383397e-06
35-39,Male,Asian,Attended college or technical school,25k-35k,29141,2021,0.00011404929828176225
35-39,Male,Asian,Attended college or technical school,35k-50k,42446,2021,0.0001661211528385327
35-39,Male,Asian,Attended college or technical school,50k-100k,76476,2021,0.00029930455836779966
35-39,Male,Asian,Attended college or technical school,<15k,40493,2021,0.00015847768557439345
35-39,Male,Asian,Did not graduate high school,100k-200k,2294,2021,8.978040913433397e-06
35-39,Male,Asian,Did not graduate high school,15k-25k,13354,2021,5.226362613687427e-05
35-39,Male,Asian,Did not graduate high school,200k+,701,2021,2.743507707200005e-06
35-39,Male,Asian,Did not graduate high school,25k-35k,12026,2021,4.706622494548824e-05
35-39,Male,Asian,Did not graduate high school,35k-50k,10070,2021,3.9411016564199786e-05
35-39,Male,Asian,Did not graduate high school,50k-100k,10113,2021,3.957930591000521e-05
35-39,Male,Asian,Did not graduate high school,<15k,26630,2021,0.00010422198322786895
35-39,Male,Asian,Graduated college or technical school,100k-200k,231855,2021,0.0009074122388771143
35-39,Male,Asian,Graduated college or technical school,15k-25k,23228,2021,9.090755638065866e-05
35-39,Male,Asian,Graduated college or technical school,200k+,72834,2021,0.00028505084214865215
35-39,Male,Asian,Graduated college or technical school,25k-35k,24528,2021,9.599537381198533e-05
35-39,Male,Asian,Graduated college or technical school,35k-50k,44425,2021,0.00017386637645129844
35-39,Male,Asian,Graduated college or technical school,50k-100k,204334,2021,0.0007997031438559284
35-39,Male,Asian,Graduated college or technical school,<15k,43706,2021,0.00017105242204120316
35-39,Male,Asian,Graduated high school,100k-200k,9233,2021,3.613524487956868e-05
35-39,Male,Asian,Graduated high school,15k-25k,21504,2021,8.416032772557619e-05
35-39,Male,Asian,Graduated high school,200k+,1686,2021,6.59850783785907e-06
35-39,Male,Asian,Graduated high school,25k-35k,25350,2021,9.921243991087036e-05
35-39,Male,Asian,Graduated high school,35k-50k,31027,2021,0.00012143054726290236
35-39,Male,Asian,Graduated high school,50k-100k,37142,2021,0.00014536285771871982
35-39,Male,Asian,Graduated high school,<15k,44335,2021,0.00017351414293682198
35-39,Male,Hispanic,Attended college or technical school,100k-200k,43007,2021,0.00016831674174543597
35-39,Male,Hispanic,Attended college or technical school,15k-25k,52660,2021,0.0002060957430258948
35-39,Male,Hispanic,Attended college or technical school,200k+,4781,2021,1.8711427030132986e-05
35-39,Male,Hispanic,Attended college or technical school,25k-35k,73521,2021,0.00028773955797582246
35-39,Male,Hispanic,Attended college or technical school,35k-50k,109778,2021,0.00042963878613552374
35-39,Male,Hispanic,Attended college or technical school,50k-100k,191143,2021,0.0007480774517508281
35-39,Male,Hispanic,Attended college or technical school,<15k,84621,2021,0.0003311816914279196
35-39,Male,Hispanic,Did not graduate high school,100k-200k,12678,2021,4.96179610725844e-05
35-39,Male,Hispanic,Did not graduate high school,15k-25k,142795,2021,0.0005588576077740723
35-39,Male,Hispanic,Did not graduate high school,200k+,2858,2021,1.1185370937485897e-05
35-39,Male,Hispanic,Did not graduate high school,25k-35k,148623,2021,0.0005816666846892815
35-39,Male,Hispanic,Did not graduate high school,35k-50k,128096,2021,0.0005013300474486332
35-39,Male,Hispanic,Did not graduate high school,50k-100k,92671,2021,0.000362687022444981
35-39,Male,Hispanic,Did not graduate high school,<15k,150431,2021,0.000588742664624542
35-39,Male,Hispanic,Graduated college or technical school,100k-200k,85154,2021,0.0003332676965747635
35-39,Male,Hispanic,Graduated college or technical school,15k-25k,24306,2021,9.51265311429434e-05
35-39,Male,Hispanic,Graduated college or technical school,200k+,23396,2021,9.156505894101472e-05
35-39,Male,Hispanic,Graduated college or technical school,25k-35k,30012,2021,0.00011745813596075113
35-39,Male,Hispanic,Graduated college or technical school,35k-50k,50592,2021,0.00019800219960436897
35-39,Male,Hispanic,Graduated college or technical school,50k-100k,151317,2021,0.000592210207889277
35-39,Male,Hispanic,Graduated college or technical school,<15k,33776,2021,0.00013218932427730008
35-39,Male,Hispanic,Graduated high school,100k-200k,24733,2021,9.679768348384839e-05
35-39,Male,Hispanic,Graduated high school,15k-25k,104200,2021,0.00040780813564941586
35-39,Male,Hispanic,Graduated high school,200k+,3825,2021,1.496992436524967e-05
35-39,Male,Hispanic,Graduated high school,25k-35k,125650,2021,0.0004917571232663061
35-39,Male,Hispanic,Graduated high school,35k-50k,155003,2021,0.0006066361271599463
35-39,Male,Hispanic,Graduated high school,50k-100k,165657,2021,0.0006483327478625267
35-39,Male,Hispanic,Graduated high school,<15k,135575,2021,0.0005306006525016272
35-39,Male,NH-Black,Attended college or technical school,100k-200k,16248,2021,6.358989048015075e-05
35-39,Male,NH-Black,Attended college or technical school,15k-25k,45606,2021,0.00017848846290237293
35-39,Male,NH-Black,Attended college or technical school,200k+,1898,2021,7.4282134497369604e-06
35-39,Male,NH-Black,Attended college or technical school,25k-35k,62144,2021,0.00024321332804028118
35-39,Male,NH-Black,Attended college or technical school,35k-50k,81504,2021,0.00031898267070988476
35-39,Male,NH-Black,Attended college or technical school,50k-100k,107388,2021,0.00042028502947331545
35-39,Male,NH-Black,Attended college or technical school,<15k,95988,2021,0.00037566878430629684
35-39,Male,NH-Black,Did not graduate high school,100k-200k,1511,2021,5.91360933748817e-06
35-39,Male,NH-Black,Did not graduate high school,15k-25k,17759,2021,6.950349981763893e-05
35-39,Male,NH-Black,Did not graduate high school,200k+,128,2021,5.009543316998582e-07
35-39,Male,NH-Black,Did not graduate high school,25k-35k,14327,2021,5.607166179893648e-05
35-39,Male,NH-Black,Did not graduate high school,35k-50k,12447,2021,4.871389505209481e-05
35-39,Male,NH-Black,Did not graduate high school,50k-100k,11044,2021,4.322296593197839e-05
35-39,Male,NH-Black,Did not graduate high school,<15k,97396,2021,0.00038117928195499526
35-39,Male,NH-Black,Graduated college or technical school,100k-200k,45313,2021,0.00017734174712746623
35-39,Male,NH-Black,Graduated college or technical school,15k-25k,18084,2021,7.07754541754706e-05
35-39,Male,NH-Black,Graduated college or technical school,200k+,8858,2021,3.4667605235916755e-05
35-39,Male,NH-Black,Graduated college or technical school,25k-35k,22638,2021,8.859847000797962e-05
35-39,Male,NH-Black,Graduated college or technical school,35k-50k,48380,2021,0.0001893450825596808
35-39,Male,NH-Black,Graduated college or technical school,50k-100k,120184,2021,0.0004703648078204356
35-39,Male,NH-Black,Graduated college or technical school,<15k,30606,2021,0.00011978287715629578
35-39,Male,NH-Black,Graduated high school,100k-200k,9345,2021,3.6573579919806055e-05
35-39,Male,NH-Black,Graduated high school,15k-25k,60602,2021,0.00023717839382558445
35-39,Male,NH-Black,Graduated high school,200k+,2041,2021,7.987873367182895e-06
35-39,Male,NH-Black,Graduated high school,25k-35k,66452,2021,0.00026007357226655455
35-39,Male,NH-Black,Graduated high school,35k-50k,70207,2021,0.0002747695372316558
35-39,Male,NH-Black,Graduated high school,50k-100k,64354,2021,0.00025186261767353655
35-39,Male,NH-Black,Graduated high school,<15k,172576,2021,0.0006754116777143339
35-39,Male,NH-White,Attended college or technical school,100k-200k,197834,2021,0.000774264056699295
35-39,Male,NH-White,Attended college or technical school,15k-25k,127642,2021,0.0004995532250533852
35-39,Male,NH-White,Attended college or technical school,200k+,27563,2021,0.00010787347066127494
35-39,Male,NH-White,Attended college or technical school,25k-35k,185990,2021,0.0007279101261941925
35-39,Male,NH-White,Attended college or technical school,35k-50k,326489,2021,0.0012777818656433985
35-39,Male,NH-White,Attended college or technical school,50k-100k,727342,2021,0.002846602543181549
35-39,Male,NH-White,Attended college or technical school,<15k,235480,2021,0.000921599422099083
35-39,Male,NH-White,Did not graduate high school,100k-200k,12425,2021,4.8627793526333896e-05
35-39,Male,NH-White,Did not graduate high school,15k-25k,47632,2021,0.00018641763068380976
35-39,Male,NH-White,Did not graduate high school,200k+,2887,2021,1.1298868403261646e-05
35-39,Male,NH-White,Did not graduate high school,25k-35k,48008,2021,0.00018788918403317808
35-39,Male,NH-White,Did not graduate high school,35k-50k,52635,2021,0.00020599790038298467
35-39,Male,NH-White,Did not graduate high school,50k-100k,65349,2021,0.00025575675486135967
35-39,Male,NH-White,Did not graduate high school,<15k,150537,2021,0.0005891575174304809
35-39,Male,NH-White,Graduated college or technical school,100k-200k,713275,2021,0.002791548444868878
35-39,Male,NH-White,Graduated college or technical school,15k-25k,74794,2021,0.00029272170535280624
35-39,Male,NH-White,Graduated college or technical school,200k+,261886,2021,0.001024944735246477
35-39,Male,NH-White,Graduated college or technical school,25k-35k,107144,2021,0.0004193300852785126
35-39,Male,NH-White,Graduated college or technical school,35k-50k,236804,2021,0.0009267811684676034
35-39,Male,NH-White,Graduated college or technical school,50k-100k,955741,2021,0.003740489015102767
35-39,Male,NH-White,Graduated college or technical school,<15k,134792,2021,0.0005275362209256819
35-39,Male,NH-White,Graduated high school,100k-200k,85334,2021,0.00033397216360371644
35-39,Male,NH-White,Graduated high school,15k-25k,159639,2021,0.0006247800668612005
35-39,Male,NH-White,Graduated high school,200k+,14756,2021,5.7750641551274285e-05
35-39,Male,NH-White,Graduated high school,25k-35k,194757,2021,0.0007622215842099163
35-39,Male,NH-White,Graduated high school,35k-50k,271187,2021,0.0010613461121147614
35-39,Male,NH-White,Graduated high school,50k-100k,446298,2021,0.0017466790338201822
35-39,Male,NH-White,Graduated high school,<15k,349769,2021,0.0013688929347213104
40-44,Female,AIAN,Attended college or technical school,100k-200k,161,2021,6.30106620341228e-07
40-44,Female,AIAN,Attended college or technical school,15k-25k,3199,2021,1.251994458678005e-05
40-44,Female,AIAN,Attended college or technical school,200k+,74,2021,2.896142230139805e-07
40-44,Female,AIAN,Attended college or technical school,25k-35k,3273,2021,1.2809558809794032e-05
40-44,Female,AIAN,Attended college or technical school,35k-50k,4124,2021,1.614012237445481e-05
40-44,Female,AIAN,Attended college or technical school,50k-100k,2344,2021,9.173726199253655e-06
40-44,Female,AIAN,Attended college or technical school,<15k,6686,2021,2.6167036419884783e-05
40-44,Female,AIAN,Did not graduate high school,100k-200k,172,2021,6.731573832216845e-07
40-44,Female,AIAN,Did not graduate high school,15k-25k,1142,2021,4.4694519281346726e-06
40-44,Female,AIAN,Did not graduate high school,200k+,7,2021,2.7395940014835997e-08
40-44,Female,AIAN,Did not graduate high school,25k-35k,672,2021,2.630010241424256e-06
40-44,Female,AIAN,Did not graduate high school,35k-50k,377,2021,1.4754670550847388e-06
40-44,Female,AIAN,Did not graduate high school,50k-100k,205,2021,8.023096718630542e-07
40-44,Female,AIAN,Did not graduate high school,<15k,4298,2021,1.68211071691093e-05
40-44,Female,AIAN,Graduated college or technical school,100k-200k,887,2021,3.4714569704513615e-06
40-44,Female,AIAN,Graduated college or technical school,15k-25k,681,2021,2.665233592871902e-06
40-44,Female,AIAN,Graduated college or technical school,200k+,302,2021,1.181939126354353e-06
40-44,Female,AIAN,Graduated college or technical school,25k-35k,1014,2021,3.968497596434815e-06
40-44,Female,AIAN,Graduated college or technical school,35k-50k,2252,2021,8.81366527334438e-06
40-44,Female,AIAN,Graduated college or technical school,50k-100k,4043,2021,1.582311221142599e-05
40-44,Female,AIAN,Graduated college or technical school,<15k,1905,2021,7.455609389751796e-06
40-44,Female,AIAN,Graduated high school,100k-200k,81,2021,3.1701016302881655e-07
40-44,Female,AIAN,Graduated high school,15k-25k,2493,2021,9.75686835099802e-06
40-44,Female,AIAN,Graduated high school,200k+,123,2021,4.813858031178326e-07
40-44,Female,AIAN,Graduated high school,25k-35k,1578,2021,6.175827620487315e-06
40-44,Female,AIAN,Graduated high school,35k-50k,1748,2021,6.841157592276189e-06
40-44,Female,AIAN,Graduated high school,50k-100k,1197,2021,4.6847057425369555e-06
40-44,Female,AIAN,Graduated high school,<15k,6723,2021,2.6311843531391773e-05
40-44,Female,Asian,Attended college or technical school,100k-200k,8403,2021,3.2886869134952413e-05
40-44,Female,Asian,Attended college or technical school,15k-25k,32118,2021,0.00012570040019950038
40-44,Female,Asian,Attended college or technical school,200k+,1415,2021,5.537893588713276e-06
40-44,Female,Asian,Attended college or technical school,25k-35k,31024,2021,0.00012141880614575313
40-44,Female,Asian,Attended college or technical school,35k-50k,39521,2021,0.00015467356361804763
40-44,Female,Asian,Attended college or technical school,50k-100k,49546,2021,0.00019390846342500918
40-44,Female,Asian,Attended college or technical school,<15k,84190,2021,0.00032949488426414894
40-44,Female,Asian,Did not graduate high school,100k-200k,749,2021,2.9313655815874516e-06
40-44,Female,Asian,Did not graduate high school,15k-25k,16046,2021,6.279932192543692e-05
40-44,Female,Asian,Did not graduate high school,200k+,223,2021,8.727563747583468e-07
40-44,Female,Asian,Did not graduate high school,25k-35k,11184,2021,4.3770884732275115e-05
40-44,Female,Asian,Did not graduate high school,35k-50k,6580,2021,2.575218361394584e-05
40-44,Female,Asian,Did not graduate high school,50k-100k,4753,2021,1.8601843270073643e-05
40-44,Female,Asian,Did not graduate high school,<15k,46176,2021,0.00018071927516072385
40-44,Female,Asian,Graduated college or technical school,100k-200k,131924,2021,0.000516311712931032
40-44,Female,Asian,Graduated college or technical school,15k-25k,35930,2021,0.00014061944639043677
40-44,Female,Asian,Graduated college or technical school,200k+,35822,2021,0.00014019676617306503
40-44,Female,Asian,Graduated college or technical school,25k-35k,33278,2021,0.00013024029883053033
40-44,Female,Asian,Graduated college or technical school,35k-50k,51614,2021,0.000202002006846535
40-44,Female,Asian,Graduated college or technical school,50k-100k,176057,2021,0.0006890352873131401
40-44,Female,Asian,Graduated college or technical school,<15k,163629,2021,0.000640395752669657
40-44,Female,Asian,Graduated high school,100k-200k,3132,2021,1.2257726303780907e-05
40-44,Female,Asian,Graduated high school,15k-25k,24309,2021,9.513827226009261e-05
40-44,Female,Asian,Graduated high school,200k+,720,2021,2.8178681158117026e-06
40-44,Female,Asian,Graduated high school,25k-35k,23059,2021,9.024614011458618e-05
40-44,Female,Asian,Graduated high school,35k-50k,21428,2021,8.386288609112939e-05
40-44,Female,Asian,Graduated high school,50k-100k,16998,2021,6.652516976745462e-05
40-44,Female,Asian,Graduated high school,<15k,65899,2021,0.0002579092930053825
40-44,Female,Hispanic,Attended college or technical school,100k-200k,13165,2021,5.15239357564737e-05
40-44,Female,Hispanic,Attended college or technical school,15k-25k,71212,2021,0.000278702811476643
40-44,Female,Hispanic,Attended college or technical school,200k+,1493,2021,5.843162634592877e-06
40-44,Female,Hispanic,Attended college or technical school,25k-35k,76696,2021,0.0003001655736254088
40-44,Female,Hispanic,Attended college or technical school,35k-50k,92637,2021,0.0003625539564506232
40-44,Female,Hispanic,Attended college or technical school,50k-100k,95984,2021,0.0003756531294834312
40-44,Female,Hispanic,Attended college or technical school,<15k,166381,2021,0.0006511662708012041
40-44,Female,Hispanic,Did not graduate high school,100k-200k,2831,2021,1.1079700883142958e-05
40-44,Female,Hispanic,Did not graduate high school,15k-25k,113661,2021,0.0004448357054323249
40-44,Female,Hispanic,Did not graduate high school,200k+,433,2021,1.6946345752034266e-06
40-44,Female,Hispanic,Did not graduate high school,25k-35k,59295,2021,0.00023206318045424293
40-44,Female,Hispanic,Did not graduate high school,35k-50k,33024,2021,0.00012924621757856342
40-44,Female,Hispanic,Did not graduate high school,50k-100k,14915,2021,5.83729207601827e-05
40-44,Female,Hispanic,Did not graduate high school,<15k,350017,2021,0.0013698635337389788
40-44,Female,Hispanic,Graduated college or technical school,100k-200k,55286,2021,0.00021637313423717472
40-44,Female,Hispanic,Graduated college or technical school,15k-25k,34354,2021,0.00013445144618138226
40-44,Female,Hispanic,Graduated college or technical school,200k+,10235,2021,4.005677800740663e-05
40-44,Female,Hispanic,Graduated college or technical school,25k-35k,34813,2021,0.00013624783710521223
40-44,Female,Hispanic,Graduated college or technical school,35k-50k,59154,2021,0.0002315113479482298
40-44,Female,Hispanic,Graduated college or technical school,50k-100k,150009,2021,0.000587091080812219
40-44,Female,Hispanic,Graduated college or technical school,<15k,104698,2021,0.0004097571610961856
40-44,Female,Hispanic,Graduated high school,100k-200k,4845,2021,1.8961904195982915e-05
40-44,Female,Hispanic,Graduated high school,15k-25k,102428,2021,0.00040087304911994595
40-44,Female,Hispanic,Graduated high school,200k+,826,2021,3.2327209217506478e-06
40-44,Female,Hispanic,Graduated high school,25k-35k,79530,2021,0.000311257015625701
40-44,Female,Hispanic,Graduated high school,35k-50k,64974,2021,0.0002542891152177077
40-44,Female,Hispanic,Graduated high school,50k-100k,43680,2021,0.00017095066569257662
40-44,Female,Hispanic,Graduated high school,<15k,238711,2021,0.000934244605268788
40-44,Female,NH-Black,Attended college or technical school,100k-200k,10184,2021,3.985717901586997e-05
40-44,Female,NH-Black,Attended college or technical school,15k-25k,72480,2021,0.00028366539032504475
40-44,Female,NH-Black,Attended college or technical school,200k+,966,2021,3.7806397220473675e-06
40-44,Female,NH-Black,Attended college or technical school,25k-35k,84693,2021,0.00033146347823950073
40-44,Female,NH-Black,Attended college or technical school,35k-50k,99747,2021,0.00039038040409426376
40-44,Female,NH-Black,Attended college or technical school,50k-100k,84416,2021,0.0003303793817560565
40-44,Female,NH-Black,Attended college or technical school,<15k,125099,2021,0.000489600671416567
40-44,Female,NH-Black,Did not graduate high school,100k-200k,979,2021,3.831517896360635e-06
40-44,Female,NH-Black,Did not graduate high school,15k-25k,22049,2021,8.629329734101698e-05
40-44,Female,NH-Black,Did not graduate high school,200k+,288,2021,1.1271472463246811e-06
40-44,Female,NH-Black,Did not graduate high school,25k-35k,11839,2021,4.633436197652048e-05
40-44,Female,NH-Black,Did not graduate high school,35k-50k,7869,2021,3.0796950282392064e-05
40-44,Female,NH-Black,Did not graduate high school,50k-100k,5542,2021,2.16897570803173e-05
40-44,Female,NH-Black,Did not graduate high school,<15k,69190,2021,0.0002707892985180718
40-44,Female,NH-Black,Graduated college or technical school,100k-200k,56986,2021,0.00022302643395506345
40-44,Female,NH-Black,Graduated college or technical school,15k-25k,25259,2021,9.88562926906775e-05
40-44,Female,NH-Black,Graduated college or technical school,200k+,8842,2021,3.460498594445427e-05
40-44,Female,NH-Black,Graduated college or technical school,25k-35k,33404,2021,0.00013073342575079737
40-44,Female,NH-Black,Graduated college or technical school,35k-50k,71861,2021,0.00028124280648658993
40-44,Female,NH-Black,Graduated college or technical school,50k-100k,170577,2021,0.00066758817998724
40-44,Female,NH-Black,Graduated college or technical school,<15k,56936,2021,0.0002228307486692432
40-44,Female,NH-Black,Graduated high school,100k-200k,3835,2021,1.5009061422413721e-05
40-44,Female,NH-Black,Graduated high school,15k-25k,60782,2021,0.00023788286085453736
40-44,Female,NH-Black,Graduated high school,200k+,314,2021,1.2289035949512147e-06
40-44,Female,NH-Black,Graduated high school,25k-35k,58682,2021,0.00022966407885008656
40-44,Female,NH-Black,Graduated high school,35k-50k,41626,2021,0.00016291191415108045
40-44,Female,NH-Black,Graduated high school,50k-100k,31554,2021,0.00012349307017544786
40-44,Female,NH-Black,Graduated high school,<15k,130883,2021,0.0005122375452802542
40-44,Female,NH-White,Attended college or technical school,100k-200k,51154,2021,0.00020020170221698866
40-44,Female,NH-White,Attended college or technical school,15k-25k,230122,2021,0.0009006297868705842
40-44,Female,NH-White,Attended college or technical school,200k+,8058,2021,3.153664066279264e-05
40-44,Female,NH-White,Attended college or technical school,25k-35k,246842,2021,0.0009660669464488782
40-44,Female,NH-White,Attended college or technical school,35k-50k,310215,2021,0.0012140902188146213
40-44,Female,NH-White,Attended college or technical school,50k-100k,368605,2021,0.0014426114955955176
40-44,Female,NH-White,Attended college or technical school,<15k,531933,2021,0.0020818292228445365
40-44,Female,NH-White,Did not graduate high school,100k-200k,1486,2021,5.8157666945780415e-06
40-44,Female,NH-White,Did not graduate high school,15k-25k,33935,2021,0.0001328116034862085
40-44,Female,NH-White,Did not graduate high school,200k+,641,2021,2.508685364215696e-06
40-44,Female,NH-White,Did not graduate high school,25k-35k,21178,2021,8.288445966202811e-05
40-44,Female,NH-White,Did not graduate high school,35k-50k,15658,2021,6.128080410747173e-05
40-44,Female,NH-White,Did not graduate high school,50k-100k,10473,2021,4.0988239967911056e-05
40-44,Female,NH-White,Did not graduate high school,<15k,155922,2021,0.0006102328227133226
40-44,Female,NH-White,Graduated college or technical school,100k-200k,410438,2021,0.0016063335468298938
40-44,Female,NH-White,Graduated college or technical school,15k-25k,153117,2021,0.0005992548781788062
40-44,Female,NH-White,Graduated college or technical school,200k+,112895,2021,0.00044183780685355857
40-44,Female,NH-White,Graduated college or technical school,25k-35k,159198,2021,0.0006230541226402658
40-44,Female,NH-White,Graduated college or technical school,35k-50k,338153,2021,0.0013234313291195482
40-44,Female,NH-White,Graduated college or technical school,50k-100k,976800,2021,0.003822907743784543
40-44,Female,NH-White,Graduated college or technical school,<15k,517301,2021,0.0020245638808020967
40-44,Female,NH-White,Graduated high school,100k-200k,13948,2021,5.4588367332418924e-05
40-44,Female,NH-White,Graduated high school,15k-25k,164519,2021,0.0006438789507572576
40-44,Female,NH-White,Graduated high school,200k+,3467,2021,1.3568817718776629e-05
40-44,Female,NH-White,Graduated high school,25k-35k,151847,2021,0.0005942844719189717
40-44,Female,NH-White,Graduated high school,35k-50k,149237,2021,0.0005840696999991542
40-44,Female,NH-White,Graduated high school,50k-100k,116469,2021,0.00045582539108399053
40-44,Female,NH-White,Graduated high school,<15k,430764,2021,0.0016858835292215448
40-44,Male,AIAN,Attended college or technical school,100k-200k,1212,2021,4.7434113282830324e-06
40-44,Male,AIAN,Attended college or technical school,15k-25k,1478,2021,5.7844570488468e-06
40-44,Male,AIAN,Attended college or technical school,200k+,131,2021,5.126954488490736e-07
40-44,Male,AIAN,Attended college or technical school,25k-35k,2273,2021,8.89585309338889e-06
40-44,Male,AIAN,Attended college or technical school,35k-50k,3378,2021,1.322049791001657e-05
40-44,Male,AIAN,Attended college or technical school,50k-100k,4843,2021,1.8954076784550105e-05
40-44,Male,AIAN,Attended college or technical school,<15k,5138,2021,2.0108619970889623e-05
40-44,Male,AIAN,Did not graduate high school,100k-200k,42,2021,1.64375640089016e-07
40-44,Male,AIAN,Did not graduate high school,15k-25k,827,2021,3.2366346274670527e-06
40-44,Male,AIAN,Did not graduate high school,25k-35k,585,2021,2.2895178440970083e-06
40-44,Male,AIAN,Did not graduate high school,35k-50k,804,2021,3.1466193959897345e-06
40-44,Male,AIAN,Did not graduate high school,50k-100k,1004,2021,3.929360539270763e-06
40-44,Male,AIAN,Did not graduate high school,<15k,4180,2021,1.6359289894573496e-05
40-44,Male,AIAN,Graduated college or technical school,100k-200k,1463,2021,5.725751463100723e-06
40-44,Male,AIAN,Graduated college or technical school,15k-25k,199,2021,7.788274375646233e-07
40-44,Male,AIAN,Graduated college or technical school,200k+,283,2021,1.1075787177426554e-06
40-44,Male,AIAN,Graduated college or technical school,25k-35k,352,2021,1.3776244121746101e-06
40-44,Male,AIAN,Graduated college or technical school,35k-50k,1219,2021,4.770807268297868e-06
40-44,Male,AIAN,Graduated college or technical school,50k-100k,2296,2021,8.985868324866208e-06
40-44,Male,AIAN,Graduated college or technical school,<15k,641,2021,2.508685364215696e-06
40-44,Male,AIAN,Graduated high school,100k-200k,419,2021,1.6398426951737548e-06
40-44,Male,AIAN,Graduated high school,15k-25k,2421,2021,9.47508153941685e-06
40-44,Male,AIAN,Graduated high school,200k+,127,2021,4.970406259834531e-07
40-44,Male,AIAN,Graduated high school,25k-35k,2089,2021,8.175731241570342e-06
40-44,Male,AIAN,Graduated high school,35k-50k,2653,2021,1.0383061265622843e-05
40-44,Male,AIAN,Graduated high school,50k-100k,3096,2021,1.211683289799032e-05
40-44,Male,AIAN,Graduated high school,<15k,7338,2021,2.8718772546980935e-05
40-44,Male,Asian,Attended college or technical school,100k-200k,22427,2021,8.777267810181813e-05
40-44,Male,Asian,Attended college or technical school,15k-25k,18439,2021,7.216481970479442e-05
40-44,Male,Asian,Attended college or technical school,200k+,3847,2021,1.5056025891010582e-05
40-44,Male,Asian,Attended college or technical school,25k-35k,22360,2021,8.751045981881899e-05
40-44,Male,Asian,Attended college or technical school,35k-50k,36605,2021,0.00014326119774901025
40-44,Male,Asian,Attended college or technical school,50k-100k,75009,2021,0.00029356315208183334
40-44,Male,Asian,Attended college or technical school,<15k,36481,2021,0.000142775898240176
40-44,Male,Asian,Did not graduate high school,100k-200k,2505,2021,9.803832819594882e-06
40-44,Male,Asian,Did not graduate high school,15k-25k,14420,2021,5.643563643056215e-05
40-44,Male,Asian,Did not graduate high school,200k+,942,2021,3.6867107848536444e-06
40-44,Male,Asian,Did not graduate high school,25k-35k,11423,2021,4.470626039849594e-05
40-44,Male,Asian,Did not graduate high school,35k-50k,9691,2021,3.792772209768224e-05
40-44,Male,Asian,Did not graduate high school,50k-100k,10841,2021,4.2428483671548147e-05
40-44,Male,Asian,Did not graduate high school,<15k,24519,2021,9.596015046053769e-05
40-44,Male,Asian,Graduated college or technical school,100k-200k,214149,2021,0.0008381161654624448
40-44,Male,Asian,Graduated college or technical school,15k-25k,18887,2021,7.391815986574393e-05
40-44,Male,Asian,Graduated college or technical school,200k+,86949,2021,0.00034029279833571076
40-44,Male,Asian,Graduated college or technical school,25k-35k,21829,2021,8.543228208340785e-05
40-44,Male,Asian,Graduated college or technical school,35k-50k,34229,2021,0.00013396223296683162
40-44,Male,Asian,Graduated college or technical school,50k-100k,147666,2021,0.0005779212683186817
40-44,Male,Asian,Graduated college or technical school,<15k,39200,2021,0.00015341726408308159
40-44,Male,Asian,Graduated high school,100k-200k,8443,2021,3.304341736360862e-05
40-44,Male,Asian,Graduated high school,15k-25k,20507,2021,8.025836312632026e-05
40-44,Male,Asian,Graduated high school,200k+,1420,2021,5.557462117295302e-06
40-44,Male,Asian,Graduated high school,25k-35k,22358,2021,8.750263240738617e-05
40-44,Male,Asian,Graduated high school,35k-50k,27179,2021,0.00010637060766617537
40-44,Male,Asian,Graduated high school,50k-100k,36029,2021,0.00014100690325636087
40-44,Male,Asian,Graduated high school,<15k,37447,2021,0.00014655653796222338
40-44,Male,Hispanic,Attended college or technical school,100k-200k,44977,2021,0.0001760267420067541
40-44,Male,Hispanic,Attended college or technical school,15k-25k,44498,2021,0.00017415207696859603
40-44,Male,Hispanic,Attended college or technical school,200k+,6020,2021,2.3560508412758956e-05
40-44,Male,Hispanic,Attended college or technical school,25k-35k,63184,2021,0.0002472835819853425
40-44,Male,Hispanic,Attended college or technical school,35k-50k,91421,2021,0.00035779489029947453
40-44,Male,Hispanic,Attended college or technical school,50k-100k,167092,2021,0.000653948915565568
40-44,Male,Hispanic,Attended college or technical school,<15k,66557,2021,0.00026048451136677706
40-44,Male,Hispanic,Did not graduate high school,100k-200k,15815,2021,6.189525590494733e-05
40-44,Male,Hispanic,Did not graduate high school,15k-25k,138006,2021,0.0005401148710982081
