GEO_ID,NAME,education,population,prop,year
0500000US08049,"Grand County, Colorado",<HS,598.0,0.050434342582440755,2020
0500000US08051,"Gunnison County, Colorado",<HS,255.0,0.023545706371191136,2020
0500000US08053,"Hinsdale County, Colorado",<HS,27.0,0.04128440366972477,2020
0500000US08055,"Huerfano County, Colorado",<HS,387.0,0.07337883959044368,2020
0500000US08057,"Jackson County, Colorado",<HS,128.0,0.11840888066604996,2020
0500000US08059,"Jefferson County, Colorado",<HS,21792.0,0.05183018194791295,2020
0500000US08061,"Kiowa County, Colorado",<HS,26.0,0.028446389496717725,2020
0500000US08063,"Kit Carson County, Colorado",<HS,497.0,0.10113960113960115,2020
0500000US08065,"Lake County, Colorado",<HS,661.0,0.11304942705661022,2020
0500000US08067,"La Plata County, Colorado",<HS,1626.0,0.04034038752573994,2020
0500000US08069,"Larimer County, Colorado",<HS,8858.0,0.03814322008353787,2020
0500000US08071,"Las Animas County, Colorado",<HS,994.0,0.09498327759197324,2020
0500000US08073,"Lincoln County, Colorado",<HS,418.0,0.09950011901928113,2020
0500000US08075,"Logan County, Colorado",<HS,1509.0,0.09510903819488213,2020
0500000US08077,"Mesa County, Colorado",<HS,10046.0,0.09454080048183247,2020
0500000US08079,"Mineral County, Colorado",<HS,14.0,0.02,2020
0500000US08081,"Moffat County, Colorado",<HS,890.0,0.10082700804350289,2020
0500000US08083,"Montezuma County, Colorado",<HS,1769.0,0.09456353236756294,2020
0500000US08085,"Montrose County, Colorado",<HS,3355.0,0.11070415099320266,2020
0500000US08087,"Morgan County, Colorado",<HS,3830.0,0.2063911192541898,2020
0500000US08089,"Otero County, Colorado",<HS,1329.0,0.10888087825659512,2020
0500000US08091,"Ouray County, Colorado",<HS,59.0,0.014779559118236472,2020
0500000US08093,"Park County, Colorado",<HS,339.0,0.023139931740614333,2020
0500000US08095,"Phillips County, Colorado",<HS,344.0,0.12268188302425106,2020
0500000US08097,"Pitkin County, Colorado",<HS,504.0,0.03644515149323885,2020
0500000US08099,"Prowers County, Colorado",<HS,1500.0,0.19309989701338826,2020
0500000US08101,"Pueblo County, Colorado",<HS,11139.0,0.09671705550876522,2020
0500000US08103,"Rio Blanco County, Colorado",<HS,349.0,0.08131407269338303,2020
0500000US08105,"Rio Grande County, Colorado",<HS,955.0,0.12391332554820293,2020
0500000US08107,"Routt County, Colorado",<HS,858.0,0.04552931812151764,2020
0500000US08109,"Saguache County, Colorado",<HS,698.0,0.14195647752694732,2020
0500000US08111,"San Juan County, Colorado",<HS,21.0,0.041584158415841586,2020
0500000US08113,"San Miguel County, Colorado",<HS,191.0,0.031112559048705,2020
0500000US08115,"Sedgwick County, Colorado",<HS,168.0,0.1062618595825427,2020
0500000US08117,"Summit County, Colorado",<HS,1597.0,0.06761219305673158,2020
0500000US08119,"Teller County, Colorado",<HS,632.0,0.03284994022558345,2020
0500000US08121,"Washington County, Colorado",<HS,263.0,0.07760401298318088,2020
0500000US08123,"Weld County, Colorado",<HS,25703.0,0.12596545910766094,2020
0500000US08125,"Yuma County, Colorado",<HS,912.0,0.13636363636363635,2020
0500000US09001,"Fairfield County, Connecticut",<HS,63181.0,0.09779553348646858,2020
0500000US09003,"Hartford County, Connecticut",<HS,62425.0,0.10001137494212398,2020
0500000US09005,"Litchfield County, Connecticut",<HS,8321.0,0.06177614776979272,2020
0500000US09007,"Middlesex County, Connecticut",<HS,6340.0,0.0529484963128137,2020
0500000US09009,"New Haven County, Connecticut",<HS,57791.0,0.0966307728321573,2020
0500000US09011,"New London County, Connecticut",<HS,13538.0,0.07197694696099698,2020
0500000US09013,"Tolland County, Connecticut",<HS,5063.0,0.05245381929695513,2020
0500000US09015,"Windham County, Connecticut",<HS,8891.0,0.10860165143890164,2020
0500000US10001,"Kent County, Delaware",<HS,14448.0,0.12026570329798392,2020
0500000US10003,"New Castle County, Delaware",<HS,30361.0,0.07856141095372896,2020
0500000US10005,"Sussex County, Delaware",<HS,19034.0,0.1098491406673823,2020
0500000US11001,"District of Columbia, District of Columbia",<HS,40811.0,0.0812990800540254,2020
0500000US12001,"Alachua County, Florida",<HS,11853.0,0.07211608663908493,2020
0500000US12003,"Baker County, Florida",<HS,2918.0,0.15075428807604876,2020
0500000US12005,"Bay County, Florida",<HS,11583.0,0.09059339731105845,2020
0500000US12007,"Bradford County, Florida",<HS,4268.0,0.21060942511719713,2020
0500000US12009,"Brevard County, Florida",<HS,34612.0,0.07815050723770516,2020
0500000US12011,"Broward County, Florida",<HS,146250.0,0.10607226549325961,2020
0500000US12013,"Calhoun County, Florida",<HS,2325.0,0.2209236031927024,2020
0500000US12015,"Charlotte County, Florida",<HS,14144.0,0.09177800416582853,2020
0500000US12017,"Citrus County, Florida",<HS,12464.0,0.10539043673107006,2020
0500000US12019,"Clay County, Florida",<HS,11731.0,0.07923246295370732,2020
0500000US12021,"Collier County, Florida",<HS,34112.0,0.11778395456036463,2020
0500000US12023,"Columbia County, Florida",<HS,7373.0,0.15015987454430663,2020
0500000US12027,"DeSoto County, Florida",<HS,6912.0,0.25583891623792426,2020
0500000US12029,"Dixie County, Florida",<HS,2560.0,0.20377298415983444,2020
0500000US12031,"Duval County, Florida",<HS,64579.0,0.09930662664405143,2020
0500000US12033,"Escambia County, Florida",<HS,20647.0,0.09637412597204978,2020
0500000US12035,"Flagler County, Florida",<HS,7377.0,0.08494248505993299,2020
0500000US12037,"Franklin County, Florida",<HS,1759.0,0.18909911846914643,2020
0500000US12039,"Gadsden County, Florida",<HS,5970.0,0.18569784441195683,2020
0500000US12041,"Gilchrist County, Florida",<HS,1682.0,0.13385325481457902,2020
0500000US12043,"Glades County, Florida",<HS,2974.0,0.2808044566141063,2020
0500000US12045,"Gulf County, Florida",<HS,1736.0,0.14582108357832843,2020
0500000US12047,"Hamilton County, Florida",<HS,2625.0,0.2477116164952345,2020
0500000US12049,"Hardee County, Florida",<HS,4140.0,0.23813632441760138,2020
0500000US12051,"Hendry County, Florida",<HS,8237.0,0.3091966966966967,2020
0500000US12053,"Hernando County, Florida",<HS,16627.0,0.11632967186734765,2020
0500000US12055,"Highlands County, Florida",<HS,11774.0,0.14652114937093222,2020
