age,sex,race,education,income,weight,year,prop
60-64,Male,NH-White,Graduated high school,100k-200k,529105,2022,0.0021174081011948714
60-64,Male,NH-White,Graduated high school,15k-25k,157335,2022,0.0006296338224010264
60-64,Male,NH-White,Graduated high school,200k+,116100,2022,0.00046461681622499227
60-64,Male,NH-White,Graduated high school,25k-35k,167403,2022,0.0006699246243454986
60-64,Male,NH-White,Graduated high school,35k-50k,275295,2022,0.0011016941121676077
60-64,Male,NH-White,Graduated high school,50k-100k,793453,2022,0.0031752937698894816
60-64,Male,NH-White,Graduated high school,<15k,171625,2022,0.0006868205089114066
65-69,Female,AIAN,Attended college or technical school,100k-200k,2542,2022,1.0172747173505e-05
65-69,Female,AIAN,Attended college or technical school,15k-25k,1487,2022,5.950776965775741e-06
65-69,Female,AIAN,Attended college or technical school,200k+,625,2022,2.501167184673731e-06
65-69,Female,AIAN,Attended college or technical school,25k-35k,1407,2022,5.630627566137503e-06
65-69,Female,AIAN,Attended college or technical school,35k-50k,2268,2022,9.076235479744036e-06
65-69,Female,AIAN,Attended college or technical school,50k-100k,4778,2022,1.912092289339374e-05
65-69,Female,AIAN,Attended college or technical school,<15k,1782,2022,7.131327876941742e-06
65-69,Female,AIAN,Did not graduate high school,100k-200k,395,2022,1.580737660713798e-06
65-69,Female,AIAN,Did not graduate high school,15k-25k,1195,2022,4.7822316570961735e-06
65-69,Female,AIAN,Did not graduate high school,200k+,118,2022,4.7222036446640045e-07
65-69,Female,AIAN,Did not graduate high school,25k-35k,1044,2022,4.177949665279e-06
65-69,Female,AIAN,Did not graduate high school,35k-50k,1107,2022,4.4300673174941125e-06
65-69,Female,AIAN,Did not graduate high school,50k-100k,1323,2022,5.294470696517354e-06
65-69,Female,AIAN,Did not graduate high school,<15k,1186,2022,4.746214849636872e-06
65-69,Female,AIAN,Graduated college or technical school,100k-200k,1332,2022,5.330487503976655e-06
65-69,Female,AIAN,Graduated college or technical school,15k-25k,530,2022,2.120989772603324e-06
65-69,Female,AIAN,Graduated college or technical school,200k+,293,2022,1.172547176175045e-06
65-69,Female,AIAN,Graduated college or technical school,25k-35k,557,2022,2.2290401949812293e-06
65-69,Female,AIAN,Graduated college or technical school,35k-50k,1098,2022,4.394050510034811e-06
65-69,Female,AIAN,Graduated college or technical school,50k-100k,2196,2022,8.788101020069622e-06
65-69,Female,AIAN,Graduated college or technical school,<15k,477,2022,1.9088907953429914e-06
65-69,Female,AIAN,Graduated high school,100k-200k,1655,2022,6.62309070501604e-06
65-69,Female,AIAN,Graduated high school,15k-25k,1553,2022,6.214900220477287e-06
65-69,Female,AIAN,Graduated high school,200k+,461,2022,1.844860915415344e-06
65-69,Female,AIAN,Graduated high school,25k-35k,1489,2022,5.958780700766697e-06
65-69,Female,AIAN,Graduated high school,35k-50k,1470,2022,5.8827452183526155e-06
65-69,Female,AIAN,Graduated high school,50k-100k,3144,2022,1.2581871405782737e-05
65-69,Female,AIAN,Graduated high school,<15k,2189,2022,8.760087947601276e-06
65-69,Female,Asian,Attended college or technical school,100k-200k,43016,2022,0.00017214433218548035
65-69,Female,Asian,Attended college or technical school,15k-25k,13787,2022,5.517374716015477e-05
65-69,Female,Asian,Attended college or technical school,200k+,18149,2022,7.262989317542968e-05
65-69,Female,Asian,Attended college or technical school,25k-35k,11885,2022,4.756219518375567e-05
65-69,Female,Asian,Attended college or technical school,35k-50k,17888,2022,7.158540575910992e-05
65-69,Female,Asian,Attended college or technical school,50k-100k,50915,2022,0.00020375508353226082
65-69,Female,Asian,Attended college or technical school,<15k,16173,2022,6.472220300436521e-05
65-69,Female,Asian,Did not graduate high school,100k-200k,31223,2022,0.00012495030881130864
65-69,Female,Asian,Did not graduate high school,15k-25k,13545,2022,5.42052952262491e-05
65-69,Female,Asian,Did not graduate high school,200k+,12972,2022,5.1912225151340226e-05
65-69,Female,Asian,Did not graduate high school,25k-35k,11429,2022,4.5737343605817714e-05
65-69,Female,Asian,Did not graduate high school,35k-50k,14995,2022,6.000800309469216e-05
65-69,Female,Asian,Did not graduate high school,50k-100k,33771,2022,0.00013514706718978652
65-69,Female,Asian,Did not graduate high school,<15k,17509,2022,7.006869797832377e-05
65-69,Female,Asian,Graduated college or technical school,100k-200k,75805,2022,0.0003033615654947075
65-69,Female,Asian,Graduated college or technical school,15k-25k,11767,2022,4.708997481928927e-05
65-69,Female,Asian,Graduated college or technical school,200k+,51407,2022,0.000205724002340036
65-69,Female,Asian,Graduated college or technical school,25k-35k,10809,2022,4.3256185758621376e-05
65-69,Female,Asian,Graduated college or technical school,35k-50k,18026,2022,7.213766347348589e-05
65-69,Female,Asian,Graduated college or technical school,50k-100k,64663,2022,0.00025877275786009195
65-69,Female,Asian,Graduated college or technical school,<15k,13513,2022,5.4077235466393803e-05
65-69,Female,Asian,Graduated high school,100k-200k,34896,2022,0.00013964916812219923
65-69,Female,Asian,Graduated high school,15k-25k,13789,2022,5.5181750895145724e-05
65-69,Female,Asian,Graduated high school,200k+,16298,2022,6.522243644129995e-05
65-69,Female,Asian,Graduated high school,25k-35k,11636,2022,4.656573017738166e-05
65-69,Female,Asian,Graduated high school,35k-50k,17759,2022,7.106916485219326e-05
65-69,Female,Asian,Graduated high school,50k-100k,45716,2022,0.00018294937442327086
65-69,Female,Asian,Graduated high school,<15k,16415,2022,6.569065493827087e-05
65-69,Female,Hispanic,Attended college or technical school,100k-200k,43243,2022,0.00017305275610695386
65-69,Female,Hispanic,Attended college or technical school,15k-25k,18850,2022,7.543520228975973e-05
65-69,Female,Hispanic,Attended college or technical school,200k+,12782,2022,5.115187032719941e-05
65-69,Female,Hispanic,Attended college or technical school,25k-35k,18158,2022,7.266590998288898e-05
65-69,Female,Hispanic,Attended college or technical school,35k-50k,25931,2022,0.00010377242602523924
65-69,Female,Hispanic,Attended college or technical school,50k-100k,67453,2022,0.0002699379681724755
65-69,Female,Hispanic,Attended college or technical school,<15k,21418,2022,8.571199801814716e-05
65-69,Female,Hispanic,Did not graduate high school,100k-200k,50447,2022,0.00020188220954437715
65-69,Female,Hispanic,Did not graduate high school,15k-25k,41244,2022,0.00016505302298349338
65-69,Female,Hispanic,Did not graduate high school,200k+,10915,2022,4.368038371314204e-05
65-69,Female,Hispanic,Did not graduate high school,25k-35k,32973,2022,0.0001319535769283951
65-69,Female,Hispanic,Did not graduate high school,35k-50k,42843,2022,0.00017145200910876265
65-69,Female,Hispanic,Did not graduate high school,50k-100k,89940,2022,0.0003599279625432886
65-69,Female,Hispanic,Did not graduate high school,<15k,57372,2022,0.0002295951419505621
65-69,Female,Hispanic,Graduated college or technical school,100k-200k,37608,2022,0.0001505022327699355
65-69,Female,Hispanic,Graduated college or technical school,15k-25k,8292,2022,3.3183485272503324e-05
65-69,Female,Hispanic,Graduated college or technical school,200k+,17194,2022,6.880810971724821e-05
65-69,Female,Hispanic,Graduated college or technical school,25k-35k,7684,2022,3.075034983525272e-05
65-69,Female,Hispanic,Graduated college or technical school,35k-50k,15459,2022,6.186486961259393e-05
65-69,Female,Hispanic,Graduated college or technical school,50k-100k,43957,2022,0.00017591008949872512
65-69,Female,Hispanic,Graduated college or technical school,<15k,11185,2022,4.476088793692109e-05
65-69,Female,Hispanic,Graduated high school,100k-200k,44589,2022,0.00017843926975586718
65-69,Female,Hispanic,Graduated high school,15k-25k,25396,2022,0.00010163142691515851
65-69,Female,Hispanic,Graduated high school,200k+,10928,2022,4.3732407990583254e-05
65-69,Female,Hispanic,Graduated high school,25k-35k,23315,2022,9.330354065706886e-05
65-69,Female,Hispanic,Graduated high school,35k-50k,31928,2022,0.00012777162539562062
65-69,Female,Hispanic,Graduated high school,50k-100k,73966,2022,0.0002960021311705235
65-69,Female,Hispanic,Graduated high school,<15k,29990,2022,0.00012001600618938432
65-69,Female,NH-Black,Attended college or technical school,100k-200k,50169,2022,0.00020076969038063425
65-69,Female,NH-Black,Attended college or technical school,15k-25k,43965,2022,0.00017594210443868893
65-69,Female,NH-Black,Attended college or technical school,200k+,11104,2022,4.443673666978738e-05
65-69,Female,NH-Black,Attended college or technical school,25k-35k,34248,2022,0.0001370559579851295
65-69,Female,NH-Black,Attended college or technical school,35k-50k,47495,2022,0.00019006869669772617
65-69,Female,NH-Black,Attended college or technical school,50k-100k,101473,2022,0.00040608150036863604
65-69,Female,NH-Black,Attended college or technical school,<15k,54378,2022,0.00021761355066910105
65-69,Female,NH-Black,Did not graduate high school,100k-200k,12356,2022,4.94470747741258e-05
65-69,Female,NH-Black,Did not graduate high school,15k-25k,21953,2022,8.785299712822787e-05
65-69,Female,NH-Black,Did not graduate high school,200k+,2444,2022,9.780564158948157e-06
65-69,Female,NH-Black,Did not graduate high school,25k-35k,14368,2022,5.749883217502747e-05
65-69,Female,NH-Black,Did not graduate high school,35k-50k,15790,2022,6.318948775359715e-05
65-69,Female,NH-Black,Did not graduate high school,50k-100k,24915,2022,9.970652864983362e-05
65-69,Female,NH-Black,Did not graduate high school,<15k,42597,2022,0.0001704675497048751
65-69,Female,NH-Black,Graduated college or technical school,100k-200k,61162,2022,0.0002447622197584236
65-69,Female,NH-Black,Graduated college or technical school,15k-25k,14828,2022,5.933969122294734e-05
65-69,Female,NH-Black,Graduated college or technical school,200k+,18807,2022,7.526312198745418e-05
65-69,Female,NH-Black,Graduated college or technical school,25k-35k,15858,2022,6.346161474328965e-05
65-69,Female,NH-Black,Graduated college or technical school,35k-50k,24425,2022,9.77456135770494e-05
65-69,Female,NH-Black,Graduated college or technical school,50k-100k,77382,2022,0.0003096725105350763
65-69,Female,NH-Black,Graduated college or technical school,<15k,17821,2022,7.13172806369129e-05
65-69,Female,NH-Black,Graduated high school,100k-200k,35721,2022,0.00014295070880596857
65-69,Female,NH-Black,Graduated high school,15k-25k,44439,2022,0.0001778389896315455
65-69,Female,NH-Black,Graduated high school,200k+,8198,2022,3.28073097279284e-05
65-69,Female,NH-Black,Graduated high school,25k-35k,35578,2022,0.00014237844175411522
65-69,Female,NH-Black,Graduated high school,35k-50k,42788,2022,0.00017123190639651138
65-69,Female,NH-Black,Graduated high school,50k-100k,80202,2022,0.00032095777687232414
65-69,Female,NH-Black,Graduated high school,<15k,58030,2022,0.00023222837076258658
65-69,Female,NH-White,Attended college or technical school,100k-200k,444275,2022,0.001777929681553475
65-69,Female,NH-White,Attended college or technical school,15k-25k,169352,2022,0.0006777242640941851
65-69,Female,NH-White,Attended college or technical school,200k+,135647,2022,0.0005428413201591001
65-69,Female,NH-White,Attended college or technical school,25k-35k,186956,2022,0.0007481731394845794
65-69,Female,NH-White,Attended college or technical school,35k-50k,296138,2022,0.0011851050363758551
65-69,Female,NH-White,Attended college or technical school,50k-100k,755703,2022,0.0030242232719351883
65-69,Female,NH-White,Attended college or technical school,<15k,149419,2022,0.0005979550393068227
65-69,Female,NH-White,Did not graduate high school,100k-200k,32751,2022,0.000131065162344399
65-69,Female,NH-White,Did not graduate high school,15k-25k,48585,2022,0.00019443073226779717
65-69,Female,NH-White,Did not graduate high school,200k+,9141,2022,3.658107077616412e-05
65-69,Female,NH-White,Did not graduate high school,25k-35k,39860,2022,0.00015951443836975188
65-69,Female,NH-White,Did not graduate high school,35k-50k,48343,2022,0.0001934622803338915
65-69,Female,NH-White,Did not graduate high school,50k-100k,82076,2022,0.00032845727655884987
65-69,Female,NH-White,Did not graduate high school,<15k,58062,2022,0.00023235643052244188
65-69,Female,NH-White,Graduated college or technical school,100k-200k,670390,2022,0.002682811950293476
65-69,Female,NH-White,Graduated college or technical school,15k-25k,86591,2022,0.00034652570830093286
65-69,Female,NH-White,Graduated college or technical school,200k+,349547,2022,0.0013988407774418378
65-69,Female,NH-White,Graduated college or technical school,25k-35k,106922,2022,0.0004278876763514955
65-69,Female,NH-White,Graduated college or technical school,35k-50k,199596,2022,0.0007987567446274209
65-69,Female,NH-White,Graduated college or technical school,50k-100k,710429,2022,0.0028430427229449184
65-69,Female,NH-White,Graduated college or technical school,<15k,86862,2022,0.0003476102143922074
65-69,Female,NH-White,Graduated high school,100k-200k,304323,2022,0.0012178603218263421
65-69,Female,NH-White,Graduated high school,15k-25k,184158,2022,0.000736975914232232
65-69,Female,NH-White,Graduated high school,200k+,76302,2022,0.00030535049363996004
65-69,Female,NH-White,Graduated high school,25k-35k,205766,2022,0.0008234482670745199
65-69,Female,NH-White,Graduated high school,35k-50k,306622,2022,0.001227060615198446
65-69,Female,NH-White,Graduated high school,50k-100k,667520,2022,0.0026713265905814543
65-69,Female,NH-White,Graduated high school,<15k,171428,2022,0.0006860321410147974
65-69,Male,AIAN,Attended college or technical school,100k-200k,2053,2022,8.215833968216273e-06
65-69,Male,AIAN,Attended college or technical school,15k-25k,1165,2022,4.662175632231835e-06
65-69,Male,AIAN,Attended college or technical school,200k+,369,2022,1.4766891058313708e-06
65-69,Male,AIAN,Attended college or technical school,25k-35k,984,2022,3.937837615550322e-06
65-69,Male,AIAN,Attended college or technical school,35k-50k,1358,2022,5.434536058859083e-06
65-69,Male,AIAN,Attended college or technical school,50k-100k,3407,2022,1.3634362557093443e-05
65-69,Male,AIAN,Attended college or technical school,<15k,1331,2022,5.326485636481178e-06
65-69,Male,AIAN,Did not graduate high school,100k-200k,489,2022,1.956913205288727e-06
65-69,Male,AIAN,Did not graduate high school,15k-25k,966,2022,3.8658040006317185e-06
65-69,Male,AIAN,Did not graduate high school,200k+,149,2022,5.962782568262174e-07
65-69,Male,AIAN,Did not graduate high school,25k-35k,540,2022,2.1610084475581036e-06
65-69,Male,AIAN,Did not graduate high school,35k-50k,453,2022,1.8128459754515203e-06
65-69,Male,AIAN,Did not graduate high school,50k-100k,1204,2022,4.818248464555475e-06
65-69,Male,AIAN,Did not graduate high school,<15k,1324,2022,5.298472564012832e-06
65-69,Male,AIAN,Graduated college or technical school,100k-200k,1548,2022,6.194890882999897e-06
65-69,Male,AIAN,Graduated college or technical school,15k-25k,344,2022,1.3766424184444217e-06
65-69,Male,AIAN,Graduated college or technical school,200k+,711,2022,2.8453277892848364e-06
65-69,Male,AIAN,Graduated college or technical school,25k-35k,312,2022,1.2485826585891266e-06
65-69,Male,AIAN,Graduated college or technical school,35k-50k,352,2022,1.4086573584082454e-06
65-69,Male,AIAN,Graduated college or technical school,50k-100k,1658,2022,6.635096307502474e-06
65-69,Male,AIAN,Graduated college or technical school,<15k,294,2022,1.1765490436705231e-06
65-69,Male,AIAN,Graduated high school,100k-200k,1275,2022,5.102381056734412e-06
65-69,Male,AIAN,Graduated high school,15k-25k,1368,2022,5.474554733813862e-06
65-69,Male,AIAN,Graduated high school,200k+,331,2022,1.324618141003208e-06
65-69,Male,AIAN,Graduated high school,25k-35k,1305,2022,5.22243708159875e-06
65-69,Male,AIAN,Graduated high school,35k-50k,1225,2022,4.902287681960513e-06
65-69,Male,AIAN,Graduated high school,50k-100k,2616,2022,1.0468885368170368e-05
65-69,Male,AIAN,Graduated high school,<15k,1273,2022,5.094377321743455e-06
65-69,Male,Asian,Attended college or technical school,100k-200k,36402,2022,0.00014567598057038905
65-69,Male,Asian,Attended college or technical school,15k-25k,10033,2022,4.015073658213047e-05
65-69,Male,Asian,Attended college or technical school,200k+,16682,2022,6.675915355956349e-05
65-69,Male,Asian,Attended college or technical school,25k-35k,8420,2022,3.3695724311924507e-05
65-69,Male,Asian,Attended college or technical school,35k-50k,14685,2022,5.876742417109399e-05
65-69,Male,Asian,Attended college or technical school,50k-100k,42600,2022,0.0001704795553073615
65-69,Male,Asian,Attended college or technical school,<15k,10588,2022,4.2371773042120745e-05
65-69,Male,Asian,Did not graduate high school,100k-200k,21354,2022,8.545587849843657e-05
65-69,Male,Asian,Did not graduate high school,15k-25k,8950,2022,3.581671408452783e-05
65-69,Male,Asian,Did not graduate high school,200k+,8640,2022,3.457613516092966e-05
65-69,Male,Asian,Did not graduate high school,25k-35k,6478,2022,2.5924097635706287e-05
65-69,Male,Asian,Did not graduate high school,35k-50k,9833,2022,3.935036308303488e-05
65-69,Male,Asian,Did not graduate high school,50k-100k,25308,2022,0.00010127926257555646
65-69,Male,Asian,Did not graduate high school,<15k,11539,2022,4.6177549030320293e-05
65-69,Male,Asian,Graduated college or technical school,100k-200k,74459,2022,0.00029797505184579417
65-69,Male,Asian,Graduated college or technical school,15k-25k,8641,2022,3.458013702842514e-05
65-69,Male,Asian,Graduated college or technical school,200k+,54605,2022,0.00021852197459057453
65-69,Male,Asian,Graduated college or technical school,25k-35k,9061,2022,3.6260921376525885e-05
65-69,Male,Asian,Graduated college or technical school,35k-50k,16536,2022,6.61748809052237e-05
65-69,Male,Asian,Graduated college or technical school,50k-100k,54470,2022,0.00021798172247868502
65-69,Male,Asian,Graduated college or technical school,<15k,10244,2022,4.099513062367632e-05
65-69,Male,Asian,Graduated high school,100k-200k,29063,2022,0.00011630627502107623
65-69,Male,Asian,Graduated high school,15k-25k,9300,2022,3.721736770794512e-05
65-69,Male,Asian,Graduated high school,200k+,9516,2022,3.808177108696836e-05
65-69,Male,Asian,Graduated high school,25k-35k,10591,2022,4.2383778644607176e-05
65-69,Male,Asian,Graduated high school,35k-50k,12867,2022,5.1492029064315036e-05
65-69,Male,Asian,Graduated high school,50k-100k,34364,2022,0.00013752017461460495
65-69,Male,Asian,Graduated high school,<15k,10138,2022,4.057093266915566e-05
65-69,Male,Hispanic,Attended college or technical school,100k-200k,43146,2022,0.0001726645749598925
65-69,Male,Hispanic,Attended college or technical school,15k-25k,12117,2022,4.849062844270656e-05
65-69,Male,Hispanic,Attended college or technical school,200k+,11452,2022,4.5829386558213706e-05
65-69,Male,Hispanic,Attended college or technical school,25k-35k,14005,2022,5.6046154274168966e-05
65-69,Male,Hispanic,Attended college or technical school,35k-50k,22029,2022,8.81571390578842e-05
65-69,Male,Hispanic,Attended college or technical school,50k-100k,57281,2022,0.00022923097200847357
65-69,Male,Hispanic,Attended college or technical school,<15k,13512,2022,5.4073233598898324e-05
65-69,Male,Hispanic,Did not graduate high school,100k-200k,52143,2022,0.00020866937681670778
65-69,Male,Hispanic,Did not graduate high school,15k-25k,34647,2022,0.0001386527031158252
65-69,Male,Hispanic,Did not graduate high school,200k+,9886,2022,3.956246206029521e-05
65-69,Male,Hispanic,Did not graduate high school,25k-35k,29143,2022,0.00011662642442071448
65-69,Male,Hispanic,Did not graduate high school,35k-50k,41792,2022,0.0001672460463710153
65-69,Male,Hispanic,Did not graduate high school,50k-100k,87644,2022,0.00035073967477367116
65-69,Male,Hispanic,Did not graduate high school,<15k,37363,2022,0.00014952177523354338
65-69,Male,Hispanic,Graduated college or technical school,100k-200k,40489,2022,0.00016203161302440753
65-69,Male,Hispanic,Graduated college or technical school,15k-25k,7399,2022,2.96098175990415e-05
65-69,Male,Hispanic,Graduated college or technical school,200k+,21257,2022,8.50676973513752e-05
65-69,Male,Hispanic,Graduated college or technical school,25k-35k,7270,2022,2.909357669212484e-05
65-69,Male,Hispanic,Graduated college or technical school,35k-50k,11135,2022,4.456079456214719e-05
65-69,Male,Hispanic,Graduated college or technical school,50k-100k,38292,2022,0.0001532395101368424
65-69,Male,Hispanic,Graduated college or technical school,<15k,6442,2022,2.578003040586908e-05
65-69,Male,Hispanic,Graduated high school,100k-200k,37876,2022,0.0001515747332587236
65-69,Male,Hispanic,Graduated high school,15k-25k,19734,2022,7.897285315576225e-05
65-69,Male,Hispanic,Graduated high school,200k+,9648,2022,3.8610017596371454e-05
65-69,Male,Hispanic,Graduated high school,25k-35k,18462,2022,7.388247770151427e-05
65-69,Male,Hispanic,Graduated high school,35k-50k,27264,2022,0.00010910691539671136
65-69,Male,Hispanic,Graduated high school,50k-100k,62203,2022,0.0002489281638212161
65-69,Male,Hispanic,Graduated high school,<15k,19076,2022,7.633962434373775e-05
65-69,Male,NH-Black,Attended college or technical school,100k-200k,46517,2022,0.00018615487028714872
65-69,Male,NH-Black,Attended college or technical school,15k-25k,23209,2022,9.28793427025482e-05
65-69,Male,NH-Black,Attended college or technical school,200k+,9250,2022,3.701727433317122e-05
65-69,Male,NH-Black,Attended college or technical school,25k-35k,22334,2022,8.937770864400498e-05
65-69,Male,NH-Black,Attended college or technical school,35k-50k,33444,2022,0.00013383845651876523
65-69,Male,NH-Black,Attended college or technical school,50k-100k,78238,2022,0.0003130981091112054
65-69,Male,NH-Black,Attended college or technical school,<15k,28855,2022,0.00011547388658201682
65-69,Male,NH-Black,Did not graduate high school,100k-200k,11907,2022,4.765023626865618e-05
65-69,Male,NH-Black,Did not graduate high school,15k-25k,18598,2022,7.442673168089928e-05
65-69,Male,NH-Black,Did not graduate high school,200k+,2597,2022,1.0392849885756287e-05
65-69,Male,NH-Black,Did not graduate high school,25k-35k,14696,2022,5.8811444713544246e-05
65-69,Male,NH-Black,Did not graduate high school,35k-50k,15617,2022,6.249716467687945e-05
65-69,Male,NH-Black,Did not graduate high school,50k-100k,25891,2022,0.00010361235132542011
65-69,Male,NH-Black,Did not graduate high school,<15k,30980,2022,0.00012397785500990752
65-69,Male,NH-Black,Graduated college or technical school,100k-200k,48156,2022,0.0001927139311122371
65-69,Male,NH-Black,Graduated college or technical school,15k-25k,9053,2022,3.622890643656206e-05
65-69,Male,NH-Black,Graduated college or technical school,200k+,20572,2022,8.232641811697279e-05
65-69,Male,NH-Black,Graduated college or technical school,25k-35k,8396,2022,3.3599679492033035e-05
65-69,Male,NH-Black,Graduated college or technical school,35k-50k,12457,2022,4.985126339116907e-05
65-69,Male,NH-Black,Graduated college or technical school,50k-100k,45903,2022,0.00018369772364492526
65-69,Male,NH-Black,Graduated college or technical school,<15k,10278,2022,4.1131194118522576e-05
65-69,Male,NH-Black,Graduated high school,100k-200k,36134,2022,0.00014460348008160095
65-69,Male,NH-Black,Graduated high school,15k-25k,32191,2022,0.00012882411654693132
65-69,Male,NH-Black,Graduated high school,200k+,7520,2022,3.0094043565994332e-05
65-69,Male,NH-Black,Graduated high school,25k-35k,27966,2022,0.0001119162263785369
65-69,Male,NH-Black,Graduated high school,35k-50k,37598,2022,0.0001504622140949807
65-69,Male,NH-Black,Graduated high school,50k-100k,75579,2022,0.00030245714344072946
65-69,Male,NH-Black,Graduated high school,<15k,42973,2022,0.0001719722518831748
65-69,Male,NH-White,Attended college or technical school,100k-200k,445567,2022,0.0017831000943576325
65-69,Male,NH-White,Attended college or technical school,15k-25k,118183,2022,0.0004729527062180729
65-69,Male,NH-White,Attended college or technical school,200k+,117727,2022,0.0004711278546401349
65-69,Male,NH-White,Attended college or technical school,25k-35k,142818,2022,0.0005715387119691727
65-69,Male,NH-White,Attended college or technical school,35k-50k,239092,2022,0.0009568145032288187
65-69,Male,NH-White,Attended college or technical school,50k-100k,688761,2022,0.002756330258052902
65-69,Male,NH-White,Attended college or technical school,<15k,105856,2022,0.00042362168560131596
65-69,Male,NH-White,Did not graduate high school,100k-200k,43007,2022,0.00017210831537802103
65-69,Male,NH-White,Did not graduate high school,15k-25k,52917,2022,0.00021176682225820773
65-69,Male,NH-White,Did not graduate high school,200k+,10982,2022,4.3948508835339064e-05
65-69,Male,NH-White,Did not graduate high school,25k-35k,46238,2022,0.00018503834925591038
65-69,Male,NH-White,Did not graduate high school,35k-50k,55217,2022,0.00022097111749780707
65-69,Male,NH-White,Did not graduate high school,50k-100k,99075,2022,0.00039648502211447987
65-69,Male,NH-White,Did not graduate high school,<15k,57232,2022,0.00022903488050119518
65-69,Male,NH-White,Graduated college or technical school,100k-200k,743837,2022,0.0029767371122338465
65-69,Male,NH-White,Graduated college or technical school,15k-25k,73541,2022,0.0002943013374849454
65-69,Male,NH-White,Graduated college or technical school,200k+,466568,2022,0.0018671433136301654
65-69,Male,NH-White,Graduated college or technical school,25k-35k,90890,2022,0.0003637297366639927
65-69,Male,NH-White,Graduated college or technical school,35k-50k,165120,2022,0.0006607883608533224
65-69,Male,NH-White,Graduated college or technical school,50k-100k,640801,2022,0.0025644006929697784
65-69,Male,NH-White,Graduated college or technical school,<15k,71093,2022,0.0002845047658560153
65-69,Male,NH-White,Graduated high school,100k-200k,294353,2022,0.0011779617028964268
65-69,Male,NH-White,Graduated high school,15k-25k,150898,2022,0.0006038738013326347
65-69,Male,NH-White,Graduated high school,200k+,63865,2022,0.00025557926759870055
65-69,Male,NH-White,Graduated high school,25k-35k,159980,2022,0.0006402187619265656
65-69,Male,NH-White,Graduated high school,35k-50k,252360,2022,0.0010099112811588205
65-69,Male,NH-White,Graduated high school,50k-100k,593115,2022,0.002373567639580416
65-69,Male,NH-White,Graduated high school,<15k,127376,2022,0.0005097418741040018
70-74,Female,AIAN,Attended college or technical school,100k-200k,1393,2022,5.574601421200812e-06
70-74,Female,AIAN,Attended college or technical school,15k-25k,1275,2022,5.102381056734412e-06
70-74,Female,AIAN,Attended college or technical school,200k+,310,2022,1.2405789235981706e-06
70-74,Female,AIAN,Attended college or technical school,25k-35k,949,2022,3.797772253208593e-06
70-74,Female,AIAN,Attended college or technical school,35k-50k,1815,2022,7.263389504292515e-06
70-74,Female,AIAN,Attended college or technical school,50k-100k,2394,2022,9.58047078417426e-06
70-74,Female,AIAN,Attended college or technical school,<15k,1199,2022,4.798239127078086e-06
70-74,Female,AIAN,Did not graduate high school,100k-200k,403,2022,1.6127526006776217e-06
70-74,Female,AIAN,Did not graduate high school,15k-25k,782,2022,3.129460381463772e-06
70-74,Female,AIAN,Did not graduate high school,200k+,93,2022,3.721736770794512e-07
70-74,Female,AIAN,Did not graduate high school,25k-35k,689,2022,2.757286704384321e-06
70-74,Female,AIAN,Did not graduate high school,35k-50k,674,2022,2.6972586919521516e-06
70-74,Female,AIAN,Did not graduate high school,50k-100k,897,2022,3.589675143443739e-06
70-74,Female,AIAN,Did not graduate high school,<15k,1024,2022,4.097912315369441e-06
70-74,Female,AIAN,Graduated college or technical school,100k-200k,893,2022,3.573667673461827e-06
70-74,Female,AIAN,Graduated college or technical school,15k-25k,306,2022,1.2245714536162588e-06
70-74,Female,AIAN,Graduated college or technical school,200k+,600,2022,2.401120497286782e-06
70-74,Female,AIAN,Graduated college or technical school,25k-35k,310,2022,1.2405789235981706e-06
70-74,Female,AIAN,Graduated college or technical school,35k-50k,497,2022,1.988928145252551e-06
70-74,Female,AIAN,Graduated college or technical school,50k-100k,1438,2022,5.754685458497321e-06
70-74,Female,AIAN,Graduated college or technical school,<15k,539,2022,2.157006580062626e-06
70-74,Female,AIAN,Graduated high school,100k-200k,710,2022,2.8413259217893586e-06
70-74,Female,AIAN,Graduated high school,15k-25k,1568,2022,6.2749282329094565e-06
70-74,Female,AIAN,Graduated high school,200k+,350,2022,1.4006536234172895e-06
70-74,Female,AIAN,Graduated high school,25k-35k,718,2022,2.873340861753182e-06
70-74,Female,AIAN,Graduated high school,35k-50k,1042,2022,4.169945930288045e-06
70-74,Female,AIAN,Graduated high school,50k-100k,2664,2022,1.066097500795331e-05
70-74,Female,AIAN,Graduated high school,<15k,1230,2022,4.922297019437903e-06
70-74,Female,Asian,Attended college or technical school,100k-200k,24433,2022,9.777762851701324e-05
70-74,Female,Asian,Attended college or technical school,15k-25k,11380,2022,4.55412520985393e-05
70-74,Female,Asian,Attended college or technical school,200k+,10640,2022,4.25798701518856e-05
70-74,Female,Asian,Attended college or technical school,25k-35k,10540,2022,4.21796834023378e-05
70-74,Female,Asian,Attended college or technical school,35k-50k,14326,2022,5.73307537402174e-05
70-74,Female,Asian,Attended college or technical school,50k-100k,33480,2022,0.00013398252374860242
70-74,Female,Asian,Attended college or technical school,<15k,11785,2022,4.7162008434207875e-05
70-74,Female,Asian,Did not graduate high school,100k-200k,23173,2022,9.273527547271099e-05
70-74,Female,Asian,Did not graduate high school,15k-25k,13393,2022,5.359701136693645e-05
70-74,Female,Asian,Did not graduate high school,200k+,10591,2022,4.2383778644607176e-05
70-74,Female,Asian,Did not graduate high school,25k-35k,7519,2022,3.0090041698498856e-05
