age,sex,race,education,income,weight,year,prop
35-39,Female,NH-Black,Did not graduate high school,25k-35k,13167,2023,5.088635158872469e-05
35-39,Female,NH-Black,Did not graduate high school,35k-50k,6949,2023,2.685571938862671e-05
35-39,Female,NH-Black,Did not graduate high school,50k-100k,6807,2023,2.6306933642017846e-05
35-39,Female,NH-Black,Did not graduate high school,<15k,61711,2023,0.000238493783161828
35-39,Female,NH-Black,Graduated college or technical school,100k-200k,64147,2023,0.0002479081639980195
35-39,Female,NH-Black,Graduated college or technical school,15k-25k,28269,2023,0.00010925087514708425
35-39,Female,NH-Black,Graduated college or technical school,200k+,9683,2023,3.742177735502553e-05
35-39,Female,NH-Black,Graduated college or technical school,25k-35k,35374,2023,0.00013670948591930942
35-39,Female,NH-Black,Graduated college or technical school,35k-50k,76581,2023,0.00029596169902150265
35-39,Female,NH-Black,Graduated college or technical school,50k-100k,188885,2023,0.0007299816601986984
35-39,Female,NH-Black,Graduated college or technical school,<15k,61647,2023,0.00023824644310701837
35-39,Female,NH-Black,Graduated high school,100k-200k,4374,2023,1.6904146870895555e-05
35-39,Female,NH-Black,Graduated high school,15k-25k,56247,2023,0.00021737712598245596
35-39,Female,NH-Black,Graduated high school,200k+,1080,2023,4.173863424912483e-06
35-39,Female,NH-Black,Graduated high school,25k-35k,58071,2023,0.00022442631754453037
35-39,Female,NH-Black,Graduated high school,35k-50k,48677,2023,0.00018812143512450457
35-39,Female,NH-Black,Graduated high school,50k-100k,32756,2023,0.00012659173180225305
35-39,Female,NH-Black,Graduated high school,<15k,131092,2023,0.0005066297260172474
35-39,Female,NH-White,Attended college or technical school,100k-200k,47078,2023,0.00018194179844262026
35-39,Female,NH-White,Attended college or technical school,15k-25k,209055,2023,0.0008079324243472955
35-39,Female,NH-White,Attended college or technical school,200k+,7043,2023,2.721900009412835e-05
35-39,Female,NH-White,Attended college or technical school,25k-35k,234524,2023,0.0009063621720964585
35-39,Female,NH-White,Attended college or technical school,35k-50k,314687,2023,0.0012161671848105876
35-39,Female,NH-White,Attended college or technical school,50k-100k,372122,2023,0.0014381355605604471
35-39,Female,NH-White,Attended college or technical school,<15k,545004,2023,0.0021062706129916695
35-39,Female,NH-White,Did not graduate high school,100k-200k,2081,2023,8.04241646966933e-06
35-39,Female,NH-White,Did not graduate high school,15k-25k,32398,2023,0.00012520817337066168
35-39,Female,NH-White,Did not graduate high school,200k+,851,2023,3.2888497912967805e-06
35-39,Female,NH-White,Did not graduate high school,25k-35k,22112,2023,8.545598893672669e-05
35-39,Female,NH-White,Did not graduate high school,35k-50k,18230,2023,7.045326873718016e-05
35-39,Female,NH-White,Did not graduate high school,50k-100k,13364,2023,5.1647695194935576e-05
35-39,Female,NH-White,Did not graduate high school,<15k,151983,2023,0.0005873669304708092
35-39,Female,NH-White,Graduated college or technical school,100k-200k,506912,2023,0.0019590569041196635
35-39,Female,NH-White,Graduated college or technical school,15k-25k,153117,2023,0.0005917494870669673
35-39,Female,NH-White,Graduated college or technical school,200k+,132224,2023,0.0005110045532366927
35-39,Female,NH-White,Graduated college or technical school,25k-35k,172640,2023,0.0006671997978489732
35-39,Female,NH-White,Graduated college or technical school,35k-50k,376494,2023,0.00145503197805463
35-39,Female,NH-White,Graduated college or technical school,50k-100k,1156428,2023,0.004469233826615456
35-39,Female,NH-White,Graduated college or technical school,<15k,563167,2023,0.002176464947608971
35-39,Female,NH-White,Graduated high school,100k-200k,14557,2023,5.625826840412131e-05
35-39,Female,NH-White,Graduated high school,15k-25k,143042,2023,0.0005528127518762328
35-39,Female,NH-White,Graduated high school,200k+,2934,2023,1.1338995637678913e-05
35-39,Female,NH-White,Graduated high school,25k-35k,142324,2023,0.0005500379056363373
35-39,Female,NH-White,Graduated high school,35k-50k,141691,2023,0.0005475915579067357
35-39,Female,NH-White,Graduated high school,50k-100k,115239,2023,0.00044536282150323115
35-39,Female,NH-White,Graduated high school,<15k,421338,2023,0.0016283400627090515
35-39,Male,AIAN,Attended college or technical school,100k-200k,1055,2023,4.077246216002472e-06
35-39,Male,AIAN,Attended college or technical school,15k-25k,1227,2023,4.741972613303349e-06
35-39,Male,AIAN,Attended college or technical school,200k+,111,2023,4.2898040756044963e-07
35-39,Male,AIAN,Attended college or technical school,25k-35k,1703,2023,6.581564270949962e-06
35-39,Male,AIAN,Attended college or technical school,35k-50k,2322,2023,8.973806363561838e-06
35-39,Male,AIAN,Attended college or technical school,50k-100k,4859,2023,1.8778520723749773e-05
35-39,Male,AIAN,Attended college or technical school,<15k,4177,2023,1.614280326468467e-05
35-39,Male,AIAN,Did not graduate high school,100k-200k,107,2023,4.1352165413484783e-07
35-39,Male,AIAN,Did not graduate high school,15k-25k,747,2023,2.8869222022311342e-06
35-39,Male,AIAN,Did not graduate high school,200k+,33,2023,1.2753471576121475e-07
35-39,Male,AIAN,Did not graduate high school,25k-35k,652,2023,2.5197768083730915e-06
35-39,Male,AIAN,Did not graduate high school,35k-50k,511,2023,1.9748557501206286e-06
35-39,Male,AIAN,Did not graduate high school,50k-100k,595,2023,2.299489572058266e-06
35-39,Male,AIAN,Did not graduate high school,<15k,4219,2023,1.6305120175653487e-05
35-39,Male,AIAN,Graduated college or technical school,100k-200k,1239,2023,4.788348873580154e-06
35-39,Male,AIAN,Graduated college or technical school,15k-25k,323,2023,1.2482943391173444e-06
35-39,Male,AIAN,Graduated college or technical school,200k+,216,2023,8.347726849824965e-07
35-39,Male,AIAN,Graduated college or technical school,25k-35k,576,2023,2.2260604932866574e-06
35-39,Male,AIAN,Graduated college or technical school,35k-50k,1053,2023,4.069516839289671e-06
35-39,Male,AIAN,Graduated college or technical school,50k-100k,1675,2023,6.473352996970749e-06
35-39,Male,AIAN,Graduated college or technical school,<15k,522,2023,2.0173673220410334e-06
35-39,Male,AIAN,Graduated high school,100k-200k,848,2023,3.277255726227579e-06
35-39,Male,AIAN,Graduated high school,15k-25k,1716,2023,6.631805219583167e-06
35-39,Male,AIAN,Graduated high school,200k+,116,2023,4.4830384934245187e-07
35-39,Male,AIAN,Graduated high school,25k-35k,2164,2023,8.363185603250567e-06
35-39,Male,AIAN,Graduated high school,35k-50k,2347,2023,9.070423572471849e-06
35-39,Male,AIAN,Graduated high school,50k-100k,3160,2023,1.2212415206225414e-05
35-39,Male,AIAN,Graduated high school,<15k,8596,2023,3.322086111161825e-05
35-39,Male,Asian,Attended college or technical school,100k-200k,28666,2023,0.00011078515642457521
35-39,Male,Asian,Attended college or technical school,15k-25k,21259,2023,8.215940976871711e-05
35-39,Male,Asian,Attended college or technical school,200k+,3876,2023,1.4979532069408133e-05
35-39,Male,Asian,Attended college or technical school,25k-35k,28980,2023,0.00011199866856848496
35-39,Male,Asian,Attended college or technical school,35k-50k,45499,2023,0.00017583945552786395
35-39,Male,Asian,Attended college or technical school,50k-100k,90373,2023,0.0003492634808329776
35-39,Male,Asian,Attended college or technical school,<15k,43328,2023,0.00016744921710611858
35-39,Male,Asian,Did not graduate high school,100k-200k,2946,2023,1.1385371897955718e-05
35-39,Male,Asian,Did not graduate high school,15k-25k,12740,2023,4.92361296605417e-05
35-39,Male,Asian,Did not graduate high school,200k+,656,2023,2.5352355617986932e-06
35-39,Male,Asian,Did not graduate high school,25k-35k,12530,2023,4.84245451056976e-05
35-39,Male,Asian,Did not graduate high school,35k-50k,11764,2023,4.5464193824694864e-05
35-39,Male,Asian,Did not graduate high school,50k-100k,14415,2023,5.5709482657512446e-05
35-39,Male,Asian,Did not graduate high school,<15k,29725,2023,0.00011487786139400329
35-39,Male,Asian,Graduated college or technical school,100k-200k,259399,2023,0.0010024962949619195
35-39,Male,Asian,Graduated college or technical school,15k-25k,22387,2023,8.651877823473681e-05
35-39,Male,Asian,Graduated college or technical school,200k+,102634,2023,0.0003966484247708035
35-39,Male,Asian,Graduated college or technical school,25k-35k,25938,2023,0.0001002422865883148
35-39,Male,Asian,Graduated college or technical school,35k-50k,46210,2023,0.00017858724894926468
35-39,Male,Asian,Graduated college or technical school,50k-100k,213130,2023,0.0008236810293996273
35-39,Male,Asian,Graduated college or technical school,<15k,48538,2023,0.0001875842434429649
35-39,Male,Asian,Graduated high school,100k-200k,12326,2023,4.763614868099191e-05
35-39,Male,Asian,Graduated high school,15k-25k,21272,2023,8.220965071735031e-05
35-39,Male,Asian,Graduated high school,200k+,1806,2023,6.979627171659207e-06
35-39,Male,Asian,Graduated high school,25k-35k,25612,2023,9.898239818412826e-05
35-39,Male,Asian,Graduated high school,35k-50k,35449,2023,0.00013699933754603944
35-39,Male,Asian,Graduated high school,50k-100k,51756,2023,0.00020002081057386156
35-39,Male,Asian,Graduated high school,<15k,49936,2023,0.00019298707776521274
35-39,Male,Hispanic,Attended college or technical school,100k-200k,56219,2023,0.00021726891470847675
35-39,Male,Hispanic,Attended college or technical school,15k-25k,47952,2023,0.00018531953606611425
35-39,Male,Hispanic,Attended college or technical school,200k+,7742,2023,2.9920417255252263e-05
35-39,Male,Hispanic,Attended college or technical school,25k-35k,69334,2023,0.00026795430250266863
35-39,Male,Hispanic,Attended college or technical school,35k-50k,109978,2023,0.0004250306960602084
35-39,Male,Hispanic,Attended college or technical school,50k-100k,210840,2023,0.0008148308930634703
35-39,Male,Hispanic,Attended college or technical school,<15k,84958,2023,0.0003283361933830692
35-39,Male,Hispanic,Did not graduate high school,100k-200k,15862,2023,6.13016867092239e-05
35-39,Male,Hispanic,Did not graduate high school,15k-25k,110517,2023,0.0004271137630843082
35-39,Male,Hispanic,Did not graduate high school,200k+,3407,2023,1.3166993230256324e-05
35-39,Male,Hispanic,Did not graduate high school,25k-35k,132727,2023,0.0005129484914799621
35-39,Male,Hispanic,Did not graduate high school,35k-50k,134603,2023,0.0005201986468365694
35-39,Male,Hispanic,Did not graduate high school,50k-100k,111907,2023,0.0004324856798997048
35-39,Male,Hispanic,Did not graduate high school,<15k,139251,2023,0.0005381617183171187
35-39,Male,Hispanic,Graduated college or technical school,100k-200k,107884,2023,0.00041693803864190586
35-39,Male,Hispanic,Graduated college or technical school,15k-25k,21512,2023,8.313717592288642e-05
35-39,Male,Hispanic,Graduated college or technical school,200k+,31772,2023,0.00012278887845955502
35-39,Male,Hispanic,Graduated college or technical school,25k-35k,29730,2023,0.00011489718483578529
35-39,Male,Hispanic,Graduated college or technical school,35k-50k,53285,2023,0.00020592991907079783
35-39,Male,Hispanic,Graduated college or technical school,50k-100k,173755,2023,0.0006715089253663597
35-39,Male,Hispanic,Graduated college or technical school,<15k,37314,2023,0.00014420698133072628
35-39,Male,Hispanic,Graduated high school,100k-200k,32375,2023,0.0001251192855384645
35-39,Male,Hispanic,Graduated high school,15k-25k,86992,2023,0.0003361969694999877
35-39,Male,Hispanic,Graduated high school,200k+,4900,2023,1.8936972946362192e-05
35-39,Male,Hispanic,Graduated high school,25k-35k,113300,2023,0.00043786919078017065
35-39,Male,Hispanic,Graduated high school,35k-50k,161926,2023,0.0006257935267984988
35-39,Male,Hispanic,Graduated high school,50k-100k,197962,2023,0.0007650614364097453
35-39,Male,Hispanic,Graduated high school,<15k,133980,2023,0.000517790945990532
35-39,Male,NH-Black,Attended college or technical school,100k-200k,21160,2023,8.177680562143347e-05
35-39,Male,NH-Black,Attended college or technical school,15k-25k,37586,2023,0.00014525817656366722
35-39,Male,NH-Black,Attended college or technical school,200k+,2898,2023,1.1199866856848497e-05
35-39,Male,NH-Black,Attended college or technical school,25k-35k,51339,2023,0.00019840923552924257
35-39,Male,NH-Black,Attended college or technical school,35k-50k,79116,2023,0.00030575868400497776
35-39,Male,NH-Black,Attended college or technical school,50k-100k,113114,2023,0.0004371503587458802
35-39,Male,NH-Black,Attended college or technical school,<15k,87553,2023,0.00033836505966792834
35-39,Male,NH-Black,Did not graduate high school,100k-200k,2178,2023,8.417291240240174e-06
35-39,Male,NH-Black,Did not graduate high school,15k-25k,15217,2023,5.8808962719345605e-05
35-39,Male,NH-Black,Did not graduate high school,200k+,353,2023,1.364234989809358e-06
35-39,Male,NH-Black,Did not graduate high school,25k-35k,13827,2023,5.343704590394898e-05
35-39,Male,NH-Black,Did not graduate high school,35k-50k,14053,2023,5.431046547249548e-05
35-39,Male,NH-Black,Did not graduate high school,50k-100k,13175,2023,5.0917269095575894e-05
35-39,Male,NH-Black,Did not graduate high school,<15k,89042,2023,0.00034411958063060863
35-39,Male,NH-Black,Graduated college or technical school,100k-200k,59906,2023,0.0002315180206785252
35-39,Male,NH-Black,Graduated college or technical school,15k-25k,15334,2023,5.926113125704446e-05
35-39,Male,NH-Black,Graduated college or technical school,200k+,13265,2023,5.126509104765193e-05
35-39,Male,NH-Black,Graduated college or technical school,25k-35k,19871,2023,7.679522233003329e-05
35-39,Male,NH-Black,Graduated college or technical school,35k-50k,48064,2023,0.0001857523811620311
35-39,Male,NH-Black,Graduated college or technical school,50k-100k,127596,2023,0.0004931187755232714
35-39,Male,NH-Black,Graduated college or technical school,<15k,31750,2023,0.0001227038553157142
35-39,Male,NH-Black,Graduated high school,100k-200k,11846,2023,4.5781098269919696e-05
35-39,Male,NH-Black,Graduated high school,15k-25k,48501,2023,0.00018744124997377808
35-39,Male,NH-Black,Graduated high school,200k+,2339,2023,9.039506065620645e-06
35-39,Male,NH-Black,Graduated high school,25k-35k,61023,2023,0.0002358348775726245
35-39,Male,NH-Black,Graduated high school,35k-50k,76555,2023,0.00029586121712423625
35-39,Male,NH-Black,Graduated high school,50k-100k,76831,2023,0.00029692787111060276
35-39,Male,NH-Black,Graduated high school,<15k,161733,2023,0.0006250476419457135
35-39,Male,NH-White,Attended college or technical school,100k-200k,228594,2023,0.0008834445701430038
35-39,Male,NH-White,Attended college or technical school,15k-25k,108192,2023,0.00041812836265567717
35-39,Male,NH-White,Attended college or technical school,200k+,34793,2023,0.00013446410198424076
35-39,Male,NH-White,Attended college or technical school,25k-35k,156450,2023,0.00060463049335885
35-39,Male,NH-White,Attended college or technical school,35k-50k,293090,2023,0.001132701510377407
35-39,Male,NH-White,Attended college or technical school,50k-100k,744340,2023,0.0028766421312031087
35-39,Male,NH-White,Attended college or technical school,<15k,218177,2023,0.0008431861115343804
35-39,Male,NH-White,Did not graduate high school,100k-200k,13923,2023,5.380805598616343e-05
35-39,Male,NH-White,Did not graduate high school,15k-25k,38936,2023,0.0001504755058448078
35-39,Male,NH-White,Did not graduate high school,200k+,3488,2023,1.348003298712476e-05
35-39,Male,NH-White,Did not graduate high school,25k-35k,40997,2023,0.00015844062854734913
35-39,Male,NH-White,Did not graduate high school,35k-50k,47671,2023,0.00018423355863796573
35-39,Male,NH-White,Did not graduate high school,50k-100k,66908,2023,0.0002585785685500411
35-39,Male,NH-White,Did not graduate high school,<15k,135531,2023,0.000523785077631309
35-39,Male,NH-White,Graduated college or technical school,100k-200k,805283,2023,0.003112167833707221
35-39,Male,NH-White,Graduated college or technical school,15k-25k,68925,2023,0.0002663736449649008
35-39,Male,NH-White,Graduated college or technical school,200k+,322885,2023,0.0012478498999563584
35-39,Male,NH-White,Graduated college or technical school,25k-35k,97208,2023,0.00037567862574897467
35-39,Male,NH-White,Graduated college or technical school,35k-50k,214124,2023,0.0008275225296258894
35-39,Male,NH-White,Graduated college or technical school,50k-100k,952683,2023,0.0036818228974406474
35-39,Male,NH-White,Graduated college or technical school,<15k,134636,2023,0.0005203261815523306
35-39,Male,NH-White,Graduated high school,100k-200k,103509,2023,0.0004000300270826539
35-39,Male,NH-White,Graduated high school,15k-25k,136728,2023,0.0005284111095939203
35-39,Male,NH-White,Graduated high school,200k+,16710,2023,6.457894243545147e-05
35-39,Male,NH-White,Graduated high school,25k-35k,170012,2023,0.0006570433968483528
35-39,Male,NH-White,Graduated high school,35k-50k,251584,2023,0.0009722937554566501
35-39,Male,NH-White,Graduated high school,50k-100k,462138,2023,0.00178601934765019
35-39,Male,NH-White,Graduated high school,<15k,320303,2023,0.0012378712746201324
40-44,Female,AIAN,Attended college or technical school,100k-200k,388,2023,1.4994990822833734e-06
40-44,Female,AIAN,Attended college or technical school,15k-25k,2217,2023,8.568014086139791e-06
40-44,Female,AIAN,Attended college or technical school,200k+,47,2023,1.8164035275082103e-07
40-44,Female,AIAN,Attended college or technical school,25k-35k,2479,2023,9.580562435516708e-06
40-44,Female,AIAN,Attended college or technical school,35k-50k,4468,2023,1.7267427576397197e-05
40-44,Female,AIAN,Attended college or technical school,50k-100k,2642,2023,1.0210506637609982e-05
40-44,Female,AIAN,Attended college or technical school,<15k,5353,2023,2.0687676771811593e-05
40-44,Female,AIAN,Did not graduate high school,100k-200k,90,2023,3.4782195207604025e-07
40-44,Female,AIAN,Did not graduate high school,15k-25k,874,2023,3.377737623493991e-06
40-44,Female,AIAN,Did not graduate high school,200k+,3,2023,1.1594065069201341e-08
40-44,Female,AIAN,Did not graduate high school,25k-35k,345,2023,1.3333174829581542e-06
40-44,Female,AIAN,Did not graduate high school,35k-50k,318,2023,1.2289708973353422e-06
40-44,Female,AIAN,Did not graduate high school,50k-100k,220,2023,8.502314384080984e-07
40-44,Female,AIAN,Did not graduate high school,<15k,3352,2023,1.29544353706543e-05
40-44,Female,AIAN,Graduated college or technical school,100k-200k,1171,2023,4.525550065344924e-06
40-44,Female,AIAN,Graduated college or technical school,15k-25k,471,2023,1.8202682158646105e-06
40-44,Female,AIAN,Graduated college or technical school,200k+,231,2023,8.927430103285033e-07
40-44,Female,AIAN,Graduated college or technical school,25k-35k,776,2023,2.998998164566747e-06
40-44,Female,AIAN,Graduated college or technical school,35k-50k,1949,2023,7.532277606624472e-06
40-44,Female,AIAN,Graduated college or technical school,50k-100k,4180,2023,1.6154397329753868e-05
40-44,Female,AIAN,Graduated college or technical school,<15k,1552,2023,5.997996329133494e-06
40-44,Female,AIAN,Graduated high school,100k-200k,142,2023,5.487857466088635e-07
40-44,Female,AIAN,Graduated high school,15k-25k,2017,2023,7.795076414859702e-06
40-44,Female,AIAN,Graduated high school,200k+,112,2023,4.3284509591685007e-07
40-44,Female,AIAN,Graduated high school,25k-35k,1582,2023,6.113936979825508e-06
40-44,Female,AIAN,Graduated high school,35k-50k,1899,2023,7.339043188804449e-06
40-44,Female,AIAN,Graduated high school,50k-100k,1311,2023,5.0666064352409864e-06
40-44,Female,AIAN,Graduated high school,<15k,5836,2023,2.255432124795301e-05
40-44,Female,Asian,Attended college or technical school,100k-200k,12347,2023,4.7717307136476324e-05
40-44,Female,Asian,Attended college or technical school,15k-25k,32417,2023,0.00012528160244943329
40-44,Female,Asian,Attended college or technical school,200k+,1917,2023,7.408607579219657e-06
40-44,Female,Asian,Attended college or technical school,25k-35k,32611,2023,0.00012603135199057498
40-44,Female,Asian,Attended college or technical school,35k-50k,45766,2023,0.00017687132731902287
40-44,Female,Asian,Attended college or technical school,50k-100k,61785,2023,0.00023877977010020162
40-44,Female,Asian,Attended college or technical school,<15k,88804,2023,0.00034319978480178533
40-44,Female,Asian,Did not graduate high school,100k-200k,1272,2023,4.915883589341369e-06
40-44,Female,Asian,Did not graduate high school,15k-25k,15562,2023,6.014228020230376e-05
40-44,Female,Asian,Did not graduate high school,200k+,296,2023,1.1439477534945324e-06
40-44,Female,Asian,Did not graduate high school,25k-35k,12222,2023,4.723422109192626e-05
40-44,Female,Asian,Did not graduate high school,35k-50k,8350,2023,3.227014777594373e-05
40-44,Female,Asian,Did not graduate high school,50k-100k,7299,2023,2.8208360313366866e-05
40-44,Female,Asian,Did not graduate high school,<15k,45747,2023,0.00017679789824025127
40-44,Female,Asian,Graduated college or technical school,100k-200k,165127,2023,0.0006381643942273366
40-44,Female,Asian,Graduated college or technical school,15k-25k,37364,2023,0.00014440021574854632
40-44,Female,Asian,Graduated college or technical school,200k+,50418,2023,0.00019484985755299775
40-44,Female,Asian,Graduated college or technical school,25k-35k,35232,2023,0.00013616070017270055
40-44,Female,Asian,Graduated college or technical school,35k-50k,57178,2023,0.00022097515084226478
40-44,Female,Asian,Graduated college or technical school,50k-100k,197382,2023,0.0007628199171630331
40-44,Female,Asian,Graduated college or technical school,<15k,172961,2023,0.0006684403628113778
40-44,Female,Asian,Graduated high school,100k-200k,3643,2023,1.4079059682366828e-05
40-44,Female,Asian,Graduated high school,15k-25k,25414,2023,9.821718988956097e-05
40-44,Female,Asian,Graduated high school,200k+,943,2023,3.6444011200856215e-06
40-44,Female,Asian,Graduated high school,25k-35k,25257,2023,9.76104338176061e-05
40-44,Female,Asian,Graduated high school,35k-50k,26305,2023,0.00010166062721511376
40-44,Female,Asian,Graduated high school,50k-100k,22753,2023,8.793325417317937e-05
40-44,Female,Asian,Graduated high school,<15k,70365,2023,0.00027193879619811747
40-44,Female,Hispanic,Attended college or technical school,100k-200k,16721,2023,6.462145400737188e-05
40-44,Female,Hispanic,Attended college or technical school,15k-25k,64895,2023,0.000250798950888607
40-44,Female,Hispanic,Attended college or technical school,200k+,2095,2023,8.096522106658937e-06
40-44,Female,Hispanic,Attended college or technical school,25k-35k,74234,2023,0.0002868912754490308
40-44,Female,Hispanic,Attended college or technical school,35k-50k,100340,2023,0.0003877828296812209
40-44,Female,Hispanic,Attended college or technical school,50k-100k,114467,2023,0.00044237928209209
40-44,Female,Hispanic,Attended college or technical school,<15k,160251,2023,0.0006193201738015281
40-44,Female,Hispanic,Did not graduate high school,100k-200k,3411,2023,1.3182451983681925e-05
40-44,Female,Hispanic,Did not graduate high school,15k-25k,97663,2023,0.0003774370589511369
40-44,Female,Hispanic,Did not graduate high school,200k+,813,2023,3.1419916337535635e-06
40-44,Female,Hispanic,Did not graduate high school,25k-35k,65158,2023,0.00025181536392634036
40-44,Female,Hispanic,Did not graduate high school,35k-50k,41825,2023,0.0001616405905064487
40-44,Female,Hispanic,Did not graduate high school,50k-100k,22902,2023,8.850909273828304e-05
40-44,Female,Hispanic,Did not graduate high school,<15k,326790,2023,0.0012629415079881022
40-44,Female,Hispanic,Graduated college or technical school,100k-200k,71614,2023,0.0002767657919552616
40-44,Female,Hispanic,Graduated college or technical school,15k-25k,33762,2023,0.0001304796082887919
40-44,Female,Hispanic,Graduated college or technical school,200k+,13741,2023,5.310468270529854e-05
40-44,Female,Hispanic,Graduated college or technical school,25k-35k,36219,2023,0.00013997514758046779
40-44,Female,Hispanic,Graduated college or technical school,35k-50k,62585,2023,0.000241871520785322
40-44,Female,Hispanic,Graduated college or technical school,50k-100k,174460,2023,0.000674233530657622
40-44,Female,Hispanic,Graduated college or technical school,<15k,109130,2023,0.0004217534403339808
40-44,Female,Hispanic,Graduated high school,100k-200k,6848,2023,2.646538586463026e-05
40-44,Female,Hispanic,Graduated high school,15k-25k,94497,2023,0.00036520145561477307
40-44,Female,Hispanic,Graduated high school,200k+,1363,2023,5.267570229773809e-06
40-44,Female,Hispanic,Graduated high school,25k-35k,82283,2023,0.000317998152029698
40-44,Female,Hispanic,Graduated high school,35k-50k,76504,2023,0.0002956641180180598
40-44,Female,Hispanic,Graduated high school,50k-100k,56431,2023,0.00021808822864003363
40-44,Female,Hispanic,Graduated high school,<15k,244309,2023,0.0009441781476638368
40-44,Female,NH-Black,Attended college or technical school,100k-200k,12520,2023,4.83858982221336e-05
40-44,Female,NH-Black,Attended college or technical school,15k-25k,67461,2023,0.00026071574121113057
40-44,Female,NH-Black,Attended college or technical school,200k+,1323,2023,5.112982695517792e-06
40-44,Female,NH-Black,Attended college or technical school,25k-35k,78978,2023,0.00030522535701179454
40-44,Female,NH-Black,Attended college or technical school,35k-50k,101079,2023,0.0003906388343766008
40-44,Female,NH-Black,Attended college or technical school,50k-100k,96612,2023,0.00037337527148856
40-44,Female,NH-Black,Attended college or technical school,<15k,122419,2023,0.00047311128390218634
40-44,Female,NH-Black,Did not graduate high school,100k-200k,1666,2023,6.438570801763145e-06
40-44,Female,NH-Black,Did not graduate high school,15k-25k,21975,2023,8.492652663189982e-05
40-44,Female,NH-Black,Did not graduate high school,200k+,273,2023,1.0550599212973222e-06
40-44,Female,NH-Black,Did not graduate high school,25k-35k,13436,2023,5.192595275659641e-05
40-44,Female,NH-Black,Did not graduate high school,35k-50k,9271,2023,3.582952575218855e-05
40-44,Female,NH-Black,Did not graduate high school,50k-100k,7745,2023,2.9932011320321465e-05
40-44,Female,NH-Black,Did not graduate high school,<15k,65521,2023,0.0002532182457997137
40-44,Female,NH-Black,Graduated college or technical school,100k-200k,74399,2023,0.0002875289490278369
40-44,Female,NH-Black,Graduated college or technical school,15k-25k,23267,2023,8.99197039883692e-05
40-44,Female,NH-Black,Graduated college or technical school,200k+,12078,2023,4.66777059686046e-05
40-44,Female,NH-Black,Graduated college or technical school,25k-35k,32173,2023,0.00012433861849047158
40-44,Female,NH-Black,Graduated college or technical school,35k-50k,67474,2023,0.00026076598215976377
40-44,Female,NH-Black,Graduated college or technical school,50k-100k,190979,2023,0.000738074317617001
40-44,Female,NH-Black,Graduated college or technical school,<15k,59259,2023,0.0002290175673119341
40-44,Female,NH-Black,Graduated high school,100k-200k,5227,2023,2.0200726038905137e-05
40-44,Female,NH-Black,Graduated high school,15k-25k,52508,2023,0.0002029270562178747
40-44,Female,NH-Black,Graduated high school,200k+,872,2023,3.37000824678119e-06
40-44,Female,NH-Black,Graduated high school,25k-35k,59677,2023,0.0002306330070449095
40-44,Female,NH-Black,Graduated high school,35k-50k,48815,2023,0.00018865476211768782
40-44,Female,NH-Black,Graduated high school,50k-100k,38786,2023,0.00014989580259134775
40-44,Female,NH-Black,Graduated high school,<15k,124658,2023,0.00048176432113216695
40-44,Female,NH-White,Attended college or technical school,100k-200k,67131,2023,0.00025944039405351844
40-44,Female,NH-White,Attended college or technical school,15k-25k,199056,2023,0.0007692894054716474
40-44,Female,NH-White,Attended college or technical school,200k+,10560,2023,4.081110904358872e-05
40-44,Female,NH-White,Attended college or technical school,25k-35k,229360,2023,0.0008864049214240066
40-44,Female,NH-White,Attended college or technical school,35k-50k,305672,2023,0.0011813270192776375
40-44,Female,NH-White,Attended college or technical school,50k-100k,403014,2023,0.0015575235132663698
40-44,Female,NH-White,Attended college or technical school,<15k,495023,2023,0.0019131096242504186
40-44,Female,NH-White,Did not graduate high school,100k-200k,2036,2023,7.868505493631311e-06
40-44,Female,NH-White,Did not graduate high school,15k-25k,32436,2023,0.00012535503152820491
40-44,Female,NH-White,Did not graduate high school,200k+,532,2023,2.056014205605038e-06
40-44,Female,NH-White,Did not graduate high school,25k-35k,22984,2023,8.882599718350788e-05
40-44,Female,NH-White,Did not graduate high school,35k-50k,17859,2023,6.901946935695559e-05
40-44,Female,NH-White,Did not graduate high school,50k-100k,13926,2023,5.381965005123263e-05
40-44,Female,NH-White,Did not graduate high school,<15k,142731,2023,0.0005516108337973923
40-44,Female,NH-White,Graduated college or technical school,100k-200k,502306,2023,0.001941256149550083
40-44,Female,NH-White,Graduated college or technical school,15k-25k,145369,2023,0.0005618058816815766
40-44,Female,NH-White,Graduated college or technical school,200k+,144287,2023,0.0005576242888799514
40-44,Female,NH-White,Graduated college or technical school,25k-35k,151282,2023,0.0005846577839329725
40-44,Female,NH-White,Graduated college or technical school,35k-50k,314730,2023,0.0012163333664099128
40-44,Female,NH-White,Graduated college or technical school,50k-100k,1056568,2023,0.0040833060473453075
40-44,Female,NH-White,Graduated college or technical school,<15k,506301,2023,0.0019566955795339027
40-44,Female,NH-White,Graduated high school,100k-200k,17839,2023,6.894217558982758e-05
40-44,Female,NH-White,Graduated high school,15k-25k,145868,2023,0.0005637343611714204
40-44,Female,NH-White,Graduated high school,200k+,4325,2023,1.6714777141431936e-05
40-44,Female,NH-White,Graduated high school,25k-35k,140665,2023,0.0005436263876530689
40-44,Female,NH-White,Graduated high school,35k-50k,158665,2023,0.0006131907780682769
40-44,Female,NH-White,Graduated high school,50k-100k,134578,2023,0.0005201020296276594
40-44,Female,NH-White,Graduated high school,<15k,405459,2023,0.001566972676297769
