_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
31.0,27,65-69,Female,Graduated high school,50k-100k,NH-White,0.39855438116477104,143.0,0.4312217954134874,-0.03266741424871633
31.0,27,65-69,Female,Graduated high school,<15k,NH-White,0.42019542474607385,30.0,0.4357699120015153,-0.015574487255441472
31.0,27,65-69,Male,Attended college or technical school,100k-200k,NH-White,0.4875420038373692,77.0,0.3874790049281434,0.10006299890922576
31.0,27,65-69,Male,Attended college or technical school,15k-25k,NH-White,0.5572183504916421,49.0,0.41915396930118437,0.13806438119045777
31.0,27,65-69,Male,Attended college or technical school,25k-35k,NH-White,0.387961957677973,75.0,0.42167073237755437,-0.03370877469958139
31.0,27,65-69,Male,Attended college or technical school,35k-50k,NH-White,0.39256274073050956,94.0,0.4149165333529372,-0.02235379262242765
31.0,27,65-69,Male,Attended college or technical school,50k-100k,NH-White,0.500277046176907,233.0,0.4081991892951493,0.09207785688175774
31.0,27,65-69,Male,Graduated college or technical school,100k-200k,NH-White,0.3940130831349045,184.0,0.3136363840255361,0.0803766991093684
31.0,27,65-69,Male,Graduated college or technical school,200k+,NH-White,0.3436298203806395,57.0,0.23809774334891404,0.10553207703172546
31.0,27,65-69,Male,Graduated college or technical school,35k-50k,NH-White,0.5332041909871499,73.0,0.3387367364957368,0.19446745449141306
31.0,27,65-69,Male,Graduated college or technical school,50k-100k,NH-White,0.33646823553992816,277.0,0.33255171494387903,0.003916520596049133
31.0,27,65-69,Male,Graduated high school,100k-200k,NH-White,0.39730439568361026,65.0,0.38921255225532464,0.008091843428285617
31.0,27,65-69,Male,Graduated high school,15k-25k,NH-White,0.4522228791035375,83.0,0.4209318421239522,0.031291036979585296
31.0,27,65-69,Male,Graduated high school,25k-35k,NH-White,0.5114317322418838,92.0,0.4234514978647754,0.08798023437710839
31.0,27,65-69,Male,Graduated high school,35k-50k,NH-White,0.40446738369974816,142.0,0.4166893265951433,-0.012221942895395133
31.0,27,65-69,Male,Graduated high school,50k-100k,NH-White,0.40605399193320785,243.0,0.4099633921440657,-0.0039094002108578385
31.0,27,65-69,Male,Graduated high school,<15k,NH-White,0.5159313216822707,38.0,0.4144506725442753,0.10148064913799543
31.0,27,70-74,Female,Attended college or technical school,100k-200k,NH-White,0.3039854175076078,46.0,0.3833348838148505,-0.07934946630724266
31.0,27,70-74,Female,Attended college or technical school,15k-25k,NH-White,0.5351994577690061,99.0,0.41490055042034807,0.12029890734865806
31.0,27,70-74,Female,Attended college or technical school,25k-35k,NH-White,0.36881258748841267,113.0,0.4174101273952206,-0.04859753990680793
31.0,27,70-74,Female,Attended college or technical school,35k-50k,NH-White,0.47839467234542343,151.0,0.41067571215011384,0.0677189601953096
31.0,27,70-74,Female,Attended college or technical school,50k-100k,NH-White,0.4085259301362635,268.0,0.40397961993851583,0.0045463101977476494
31.0,27,70-74,Female,Attended college or technical school,<15k,NH-White,0.270138250748739,32.0,0.40844674334179315,-0.13830849259305417
31.0,27,70-74,Female,Graduated college or technical school,100k-200k,NH-White,0.3183911243855796,126.0,0.309882469501934,0.008508654883645606
31.0,27,70-74,Female,Graduated college or technical school,25k-35k,NH-White,0.3731710075258402,48.0,0.34103936486356184,0.03213164266227836
31.0,27,70-74,Female,Graduated college or technical school,35k-50k,NH-White,0.3455668906682013,131.0,0.3348289527837134,0.010737937884487903
31.0,27,70-74,Female,Graduated college or technical school,50k-100k,NH-White,0.37504181835090483,331.0,0.32867981810905017,0.04636200024185466
31.0,27,70-74,Female,Graduated high school,100k-200k,NH-White,0.27848313509867906,32.0,0.3850615461574901,-0.10657841105881105
31.0,27,70-74,Female,Graduated high school,15k-25k,NH-White,0.4251417166555139,85.0,0.4166733240061428,0.008468392649371104
31.0,27,70-74,Female,Graduated high school,25k-35k,NH-White,0.37724317256986883,124.0,0.4191859415988506,-0.04194276902898175
31.0,27,70-74,Female,Graduated high school,35k-50k,NH-White,0.4105148052153223,122.0,0.41244315886629607,-0.0019283536509737687
31.0,27,70-74,Female,Graduated high school,50k-100k,NH-White,0.35532152318837107,143.0,0.4057380891751175,-0.05041656598674643
31.0,27,70-74,Female,Graduated high school,<15k,NH-White,0.4483110520280364,41.0,0.410211274483749,0.038099777544287394
31.0,27,70-74,Male,Attended college or technical school,100k-200k,NH-White,0.3116220620805614,55.0,0.3629308566563831,-0.05130879457582166
31.0,27,70-74,Male,Attended college or technical school,15k-25k,NH-White,0.47214464938924305,45.0,0.393889548416222,0.07825510097302107
31.0,27,70-74,Male,Attended college or technical school,25k-35k,NH-White,0.46172857488538604,77.0,0.39635812947713034,0.0653704454082557
31.0,27,70-74,Male,Attended college or technical school,35k-50k,NH-White,0.48593636659643574,149.0,0.389736147628116,0.09620021896831976
31.0,27,70-74,Male,Attended college or technical school,50k-100k,NH-White,0.38187066302201794,226.0,0.38315949553156115,-0.001288832509543203
31.0,27,70-74,Male,Graduated college or technical school,100k-200k,NH-White,0.358555970874367,189.0,0.2915397607634067,0.06701621011096032
31.0,27,70-74,Male,Graduated college or technical school,200k+,NH-White,0.2943042712803089,63.0,0.21962015379541552,0.07468411748489337
31.0,27,70-74,Male,Graduated college or technical school,25k-35k,NH-White,0.3721077055188065,41.0,0.3217121383625586,0.050395567156247933
31.0,27,70-74,Male,Graduated college or technical school,35k-50k,NH-White,0.31751802015426994,93.0,0.31568507119417066,0.0018329489600992788
31.0,27,70-74,Male,Graduated college or technical school,50k-100k,NH-White,0.3454610797001424,329.0,0.3097238088429942,0.03573727085714817
31.0,27,70-74,Male,Graduated high school,15k-25k,NH-White,0.5131765997332973,57.0,0.3956332511288008,0.1175433486044965
31.0,27,70-74,Male,Graduated high school,25k-35k,NH-White,0.3357372345702582,81.0,0.3981055824991829,-0.06236834792892465
31.0,27,70-74,Male,Graduated high school,35k-50k,NH-White,0.5084653981572311,137.0,0.3914733392331183,0.11699205892411285
31.0,27,70-74,Male,Graduated high school,50k-100k,NH-White,0.42990119229139867,155.0,0.38488586094368427,0.045015331347714405
31.0,27,75-79,Female,Attended college or technical school,15k-25k,NH-White,0.5303703383432072,80.0,0.3693370164426896,0.1610333219005176
31.0,27,75-79,Female,Attended college or technical school,25k-35k,NH-White,0.35514234097074326,101.0,0.37174609859442215,-0.016603757623678883
31.0,27,75-79,Female,Attended college or technical school,35k-50k,NH-White,0.2882076265069752,113.0,0.3652864820701035,-0.07707885556312832
31.0,27,75-79,Female,Attended college or technical school,50k-100k,NH-White,0.32364795679735037,141.0,0.35887978233773743,-0.03523182554038706
31.0,27,75-79,Female,Graduated college or technical school,100k-200k,NH-White,0.2548017261536918,65.0,0.27051960626006694,-0.01571788010637515
31.0,27,75-79,Female,Graduated college or technical school,25k-35k,NH-White,0.46046803798631103,58.0,0.29943600826529004,0.16103202972102099
31.0,27,75-79,Female,Graduated college or technical school,35k-50k,NH-White,0.24250056598659273,85.0,0.2936455991487244,-0.051145033162131676
31.0,27,75-79,Female,Graduated college or technical school,50k-100k,NH-White,0.3153952398492587,214.0,0.28792541143590766,0.02746982841335105
31.0,27,75-79,Female,Graduated high school,15k-25k,NH-White,0.43467380440323633,117.0,0.37103856472815333,0.063635239675083
31.0,27,75-79,Female,Graduated high school,25k-35k,NH-White,0.4241689469559441,110.0,0.3734521734049295,0.050716773551014616
31.0,27,75-79,Female,Graduated high school,35k-50k,NH-White,0.3423858578381799,143.0,0.3669802281363153,-0.024594370298135437
31.0,27,75-79,Female,Graduated high school,50k-100k,NH-White,0.26868976055993854,117.0,0.36056069729952656,-0.09187093673958802
31.0,27,75-79,Female,Graduated high school,<15k,NH-White,0.29734786258864976,32.0,0.36484159723941134,-0.06749373465076158
31.0,27,75-79,Male,Attended college or technical school,25k-35k,NH-White,0.5099804959085303,38.0,0.35160720630773623,0.1583732896007941
31.0,27,75-79,Male,Attended college or technical school,35k-50k,NH-White,0.4411112224572593,87.0,0.3453051942118434,0.0958060282454159
31.0,27,75-79,Male,Attended college or technical school,50k-100k,NH-White,0.34484312061386896,111.0,0.33906173463531425,0.0057813859785547095
31.0,27,75-79,Male,Graduated college or technical school,100k-200k,NH-White,0.30591835047629207,141.0,0.2536505040042578,0.05226784647203425
31.0,27,75-79,Male,Graduated college or technical school,35k-50k,NH-White,0.16505924169988317,65.0,0.27587978357861914,-0.11082054187873597
31.0,27,75-79,Male,Graduated college or technical school,50k-100k,NH-White,0.3763576883667374,265.0,0.27037320363175665,0.10598448473498073
31.0,27,75-79,Male,Graduated high school,100k-200k,NH-White,0.4225351248586552,32.0,0.32154365505281957,0.10099146980583562
31.0,27,75-79,Male,Graduated high school,15k-25k,NH-White,0.2512566986867387,55.0,0.3509165927973979,-0.09965989411065918
31.0,27,75-79,Male,Graduated high school,25k-35k,NH-White,0.4326046734538942,91.0,0.35327282773585733,0.07933184571803686
31.0,27,75-79,Male,Graduated high school,35k-50k,NH-White,0.43360115565174007,93.0,0.34695693675753164,0.08664421889420842
31.0,27,75-79,Male,Graduated high school,50k-100k,NH-White,0.5211387427450683,114.0,0.34069915367654263,0.1804395890685257
31.0,27,80+,Female,Attended college or technical school,15k-25k,NH-White,0.2993723557153861,137.0,0.25684048647957874,0.042531869235807374
31.0,27,80+,Female,Attended college or technical school,25k-35k,NH-White,0.29628436521403445,146.0,0.2588169215827063,0.037467443631328146
31.0,27,80+,Female,Attended college or technical school,35k-50k,NH-White,0.22836968933173837,138.0,0.25352773468634143,-0.02515804535460306
31.0,27,80+,Female,Attended college or technical school,50k-100k,NH-White,0.17974197584362986,133.0,0.24831431059062384,-0.06857233474699398
31.0,27,80+,Female,Attended college or technical school,<15k,NH-White,0.2117551445386496,40.0,0.25178728415749535,-0.04003213961884575
31.0,27,80+,Female,Did not graduate high school,15k-25k,NH-White,0.35244300934521106,36.0,0.24368165817009882,0.10876135117511224
31.0,27,80+,Female,Graduated college or technical school,100k-200k,NH-White,0.22210411869241073,39.0,0.1795526387148657,0.04255147997754502
31.0,27,80+,Female,Graduated college or technical school,15k-25k,NH-White,0.3824819230220239,40.0,0.19977404516958486,0.18270787785243903
31.0,27,80+,Female,Graduated college or technical school,25k-35k,NH-White,0.2574775917124541,61.0,0.2014303696958737,0.05604722201658041
31.0,27,80+,Female,Graduated college or technical school,35k-50k,NH-White,0.23500739986219257,109.0,0.19700222440867765,0.03800517545351492
31.0,27,80+,Female,Graduated college or technical school,50k-100k,NH-White,0.17081702957075293,206.0,0.19265117873523593,-0.021834149164483008
31.0,27,80+,Female,Graduated high school,15k-25k,NH-White,0.23596694750775746,222.0,0.25823597630143513,-0.022269028793677675
31.0,27,80+,Female,Graduated high school,25k-35k,NH-White,0.25434692173660994,222.0,0.26021938982281523,-0.005872468086205285
31.0,27,80+,Female,Graduated high school,35k-50k,NH-White,0.2001645272848683,201.0,0.2549113992503287,-0.05474687196546038
31.0,27,80+,Female,Graduated high school,50k-100k,NH-White,0.2552386811829786,161.0,0.24967903906122155,0.005559642121757052
31.0,27,80+,Female,Graduated high school,<15k,NH-White,0.3423736588413059,83.0,0.2531646714465474,0.08920898739475847
31.0,27,80+,Male,Attended college or technical school,15k-25k,NH-White,0.23653564026941407,35.0,0.24054311412286905,-0.004007473853454985
31.0,27,80+,Male,Attended college or technical school,25k-35k,NH-White,0.14180079501540538,56.0,0.24243504986369804,-0.10063425484829266
31.0,27,80+,Male,Attended college or technical school,35k-50k,NH-White,0.35430142861549724,67.0,0.23737342549834525,0.11692800311715199
31.0,27,80+,Male,Attended college or technical school,50k-100k,NH-White,0.25544432351047713,89.0,0.2323887750257077,0.023055548484769428
31.0,27,80+,Male,Graduated college or technical school,100k-200k,NH-White,0.18739733393139021,86.0,0.16705701183105726,0.020340322100332958
31.0,27,80+,Male,Graduated college or technical school,25k-35k,NH-White,0.237897839431407,44.0,0.18776063890716949,0.05013720052423751
31.0,27,80+,Male,Graduated college or technical school,35k-50k,NH-White,0.19804942054235392,74.0,0.1835639255237301,0.014485495018623812
31.0,27,80+,Male,Graduated college or technical school,50k-100k,NH-White,0.18876594584620923,211.0,0.17944335644443024,0.009322589401778991
31.0,27,80+,Male,Graduated high school,15k-25k,NH-White,0.36260594637702487,85.0,0.24187887571182434,0.12072707066520053
31.0,27,80+,Male,Graduated high school,25k-35k,NH-White,0.3331661358955809,143.0,0.24377794521562263,0.08938819067995829
31.0,27,80+,Male,Graduated high school,35k-50k,NH-White,0.17617498417067434,148.0,0.23869711765275656,-0.06252213348208221
31.0,27,80+,Male,Graduated high school,50k-100k,NH-White,0.2595268981343665,96.0,0.23369318843977308,0.02583370969459345
32.0,28,30-34,Female,Graduated college or technical school,50k-100k,NH-White,0.1436050582333648,43.0,0.308546906611984,-0.16494184837861917
32.0,28,35-39,Female,Graduated college or technical school,100k-200k,NH-White,0.24966159204143806,31.0,0.31439958363572634,-0.06473799159428828
32.0,28,35-39,Male,Graduated college or technical school,100k-200k,NH-White,0.5071240589927732,36.0,0.29590414085795397,0.21121991813481927
32.0,28,40-44,Female,Graduated college or technical school,100k-200k,NH-White,0.36764432600834734,47.0,0.3329794123979503,0.03466491361039703
32.0,28,40-44,Female,Graduated college or technical school,50k-100k,NH-White,0.27418899200307867,30.0,0.352462256438723,-0.07827326443564431
32.0,28,40-44,Male,Graduated college or technical school,100k-200k,NH-White,0.39560277578645864,34.0,0.3138913766053675,0.08171139918109116
32.0,28,45-49,Female,Graduated college or technical school,100k-200k,NH-White,0.12053141275437552,39.0,0.3526615653415059,-0.23213015258713038
32.0,28,45-49,Male,Graduated college or technical school,100k-200k,NH-White,0.501233463942698,33.0,0.33300854138243696,0.168224922560261
32.0,28,50-54,Female,Graduated college or technical school,100k-200k,NH-White,0.20614117089082312,44.0,0.3574295627601527,-0.15128839186932957
32.0,28,50-54,Female,Graduated college or technical school,50k-100k,NH-White,0.3219994436684642,35.0,0.3775332855363586,-0.055533841867894396
32.0,28,50-54,Male,Graduated college or technical school,100k-200k,NH-White,0.22928423333324008,37.0,0.33764942237678,-0.1083651890435399
32.0,28,55-59,Female,Attended college or technical school,50k-100k,NH-White,0.5427286498980659,31.0,0.4364994304507312,0.10622921944733471
32.0,28,55-59,Female,Graduated college or technical school,100k-200k,NH-White,0.4392753186706983,41.0,0.339137613066228,0.10013770560447027
32.0,28,55-59,Female,Graduated college or technical school,50k-100k,NH-White,0.35258016407895804,35.0,0.35878696299000545,-0.0062067989110474175
32.0,28,55-59,Male,Graduated college or technical school,100k-200k,NH-White,0.38268313419371913,42.0,0.3198658466468566,0.06281728754686255
32.0,28,55-59,Male,Graduated high school,50k-100k,NH-White,0.5843557469050433,31.0,0.41694386765374547,0.16741187925129786
32.0,28,60-64,Female,Attended college or technical school,100k-200k,NH-White,0.4512665043135967,32.0,0.3927523529416184,0.058514151371978296
32.0,28,60-64,Female,Attended college or technical school,50k-100k,NH-White,0.3449555977255511,38.0,0.4135641318977386,-0.06860853417218749
32.0,28,60-64,Female,Graduated college or technical school,100k-200k,NH-White,0.19572193145117692,42.0,0.3184272177081933,-0.1227052862570164
32.0,28,60-64,Female,Graduated college or technical school,50k-100k,NH-White,0.22582584613651716,45.0,0.33748941190025067,-0.11166356576373351
32.0,28,60-64,Male,Attended college or technical school,50k-100k,NH-White,0.46503181094501644,38.0,0.39257539888465415,0.0724564120603623
32.0,28,60-64,Male,Graduated college or technical school,100k-200k,NH-White,0.4565180989603868,57.0,0.29979844546250384,0.15671965349788297
32.0,28,60-64,Male,Graduated college or technical school,200k+,NH-White,0.2916661985863567,32.0,0.2264928405719075,0.06517335801444918
32.0,28,60-64,Male,Graduated college or technical school,50k-100k,NH-White,0.48602700232565194,31.0,0.31826619973329956,0.16776080259235238
32.0,28,60-64,Male,Graduated high school,50k-100k,NH-White,0.47540723895555026,30.0,0.39431706875635786,0.0810901701991924
32.0,28,65-69,Female,Attended college or technical school,50k-100k,NH-White,0.5204898586850668,44.0,0.38788289480437416,0.13260696388069265
32.0,28,65-69,Female,Graduated college or technical school,100k-200k,NH-White,0.167227919138763,37.0,0.29567510230167954,-0.12844718316291653
32.0,28,65-69,Female,Graduated college or technical school,50k-100k,NH-White,0.30870059871049194,59.0,0.3140027617671956,-0.005302163056703668
32.0,28,65-69,Male,Attended college or technical school,50k-100k,NH-White,0.20625257931292967,45.0,0.36738100785853284,-0.16112842854560316
32.0,28,65-69,Male,Graduated college or technical school,100k-200k,NH-White,0.42951736873771457,40.0,0.27783479648306436,0.1516825722546502
32.0,28,65-69,Male,Graduated college or technical school,50k-100k,NH-White,0.49303317851118417,49.0,0.2955206009067933,0.1975125776043909
32.0,28,70-74,Female,Attended college or technical school,35k-50k,NH-White,0.3491878659033381,33.0,0.36976461865781296,-0.020576752754474847
32.0,28,70-74,Female,Attended college or technical school,50k-100k,NH-White,0.2783159267374304,62.0,0.3633243364358874,-0.08500840969845702
32.0,28,70-74,Female,Graduated college or technical school,100k-200k,NH-White,0.3271232353695308,39.0,0.2743381169638197,0.052785118405711096
32.0,28,70-74,Female,Graduated college or technical school,50k-100k,NH-White,0.24536711899034552,65.0,0.2918913033931502,-0.0465241844028047
32.0,28,70-74,Male,Attended college or technical school,50k-100k,NH-White,0.3004048478496537,43.0,0.34339231096633777,-0.042987463116684055
32.0,28,70-74,Male,Graduated college or technical school,100k-200k,NH-White,0.25615305319473736,55.0,0.25731489156189097,-0.0011618383671536114
32.0,28,70-74,Male,Graduated college or technical school,50k-100k,NH-White,0.32447525365557595,46.0,0.2741904245467209,0.05028482910885507
32.0,28,75-79,Female,Attended college or technical school,50k-100k,NH-White,0.16727189571978415,37.0,0.32032393450908475,-0.1530520387893006
32.0,28,75-79,Female,Graduated college or technical school,100k-200k,NH-White,0.11193941720786481,33.0,0.2379336225928844,-0.1259942053850196
32.0,28,75-79,Female,Graduated college or technical school,50k-100k,NH-White,0.08185141103085714,43.0,0.25397273751571886,-0.17212132648486173
32.0,28,75-79,Male,Attended college or technical school,50k-100k,NH-White,0.3071177352161535,50.0,0.30163330670641375,0.005484428509739736
32.0,28,75-79,Male,Graduated college or technical school,100k-200k,NH-White,0.2665109259163696,43.0,0.2224768024914574,0.0440341234249122
32.0,28,75-79,Male,Graduated college or technical school,50k-100k,NH-White,0.19590829280631689,62.0,0.237799106383118,-0.041890813576801106
32.0,28,80+,Female,Graduated college or technical school,50k-100k,NH-White,0.08096544829974556,38.0,0.16729389637916353,-0.08632844807941797
32.0,28,80+,Male,Graduated college or technical school,100k-200k,NH-White,0.21191949986876518,42.0,0.14446570146668364,0.06745379840208154
32.0,28,80+,Male,Graduated college or technical school,50k-100k,NH-White,0.1599397060118871,62.0,0.15548971098876216,0.004449995023124931
33.0,29,18-24,Male,Graduated high school,50k-100k,NH-White,0.1574464581344377,30.0,0.19782758591074873,-0.04038112777631103
33.0,29,25-29,Female,Graduated college or technical school,100k-200k,NH-White,0.15705073841018385,31.0,0.24515371247527074,-0.08810297406508688
33.0,29,25-29,Female,Graduated college or technical school,50k-100k,NH-White,0.23526383543722634,51.0,0.2615125145649479,-0.026248679127721553
33.0,29,25-29,Male,Graduated college or technical school,100k-200k,NH-White,0.1931313111609842,50.0,0.22936902766289846,-0.03623771650191426
33.0,29,25-29,Male,Graduated college or technical school,50k-100k,NH-White,0.19014648053378777,40.0,0.24501642676716434,-0.05486994623337657
33.0,29,30-34,Female,Graduated college or technical school,100k-200k,NH-White,0.2444570777228041,69.0,0.2892668406530329,-0.044809762930228786
33.0,29,30-34,Female,Graduated college or technical school,50k-100k,NH-White,0.14784938454395846,57.0,0.30737062804410964,-0.15952124350015118
33.0,29,30-34,Male,Graduated college or technical school,100k-200k,NH-White,0.27328544113183756,61.0,0.27166405600483134,0.001621385127006214
33.0,29,30-34,Male,Graduated college or technical school,50k-100k,NH-White,0.2275634330911127,41.0,0.2891143132859246,-0.06155088019481186
33.0,29,35-39,Female,Graduated college or technical school,100k-200k,NH-White,0.31049276373222673,81.0,0.3132110997086249,-0.002718335976398145
33.0,29,35-39,Female,Graduated college or technical school,200k+,NH-White,0.19796050961079692,38.0,0.23773940902639323,-0.039778899415596314
33.0,29,35-39,Female,Graduated college or technical school,50k-100k,NH-White,0.23940092165239532,61.0,0.3321131926080483,-0.09271227095565296
33.0,29,35-39,Male,Graduated college or technical school,100k-200k,NH-White,0.5021430447212801,78.0,0.29475551437646647,0.20738753034481366
33.0,29,35-39,Male,Graduated college or technical school,200k+,NH-White,0.14714990955221754,37.0,0.22229152534853358,-0.07514161579631604
33.0,29,35-39,Male,Graduated college or technical school,50k-100k,NH-White,0.39967544862540133,35.0,0.3130515078729095,0.08662394075249186
33.0,29,40-44,Female,Graduated college or technical school,100k-200k,NH-White,0.31872969202075335,100.0,0.3317546794773286,-0.013024987456575265
33.0,29,40-44,Female,Graduated college or technical school,200k+,NH-White,0.1265651087396671,49.0,0.25346375472332455,-0.12689864598365747
33.0,29,40-44,Female,Graduated college or technical school,50k-100k,NH-White,0.4801544301794367,59.0,0.35120359439628235,0.12895083578315436
33.0,29,40-44,Male,Graduated college or technical school,100k-200k,NH-White,0.3870852295133711,82.0,0.31270393756503256,0.07438129194833853
33.0,29,40-44,Male,Graduated college or technical school,50k-100k,NH-White,0.3746555300845826,38.0,0.33159020094697006,0.04306532913761252
33.0,29,45-49,Female,Attended college or technical school,50k-100k,NH-White,0.47649965618939594,35.0,0.44988847394112885,0.026611182248267085
33.0,29,45-49,Female,Graduated college or technical school,100k-200k,NH-White,0.32957473324302156,119.0,0.3514025778012249,-0.021827844558203358
33.0,29,45-49,Female,Graduated college or technical school,200k+,NH-White,0.2106242099500971,58.0,0.27035080506497383,-0.05972659511487674
33.0,29,45-49,Female,Graduated college or technical school,50k-100k,NH-White,0.33678541784546695,72.0,0.3713632246338601,-0.03457780678839317
33.0,29,45-49,Male,Attended college or technical school,100k-200k,NH-White,0.2635098166090339,39.0,0.4073631564307236,-0.14385333982168974
33.0,29,45-49,Male,Graduated college or technical school,100k-200k,NH-White,0.2855378185504944,71.0,0.3317837546147742,-0.04624593606427979
33.0,29,45-49,Male,Graduated college or technical school,200k+,NH-White,0.48157991494900115,54.0,0.2534885711938164,0.22809134375518475
33.0,29,45-49,Male,Graduated college or technical school,50k-100k,NH-White,0.4408532011900006,40.0,0.35123347814474726,0.08961972304525334
33.0,29,45-49,Male,Graduated high school,50k-100k,NH-White,0.300864167468039,30.0,0.43019100436512125,-0.12932683689708224
33.0,29,50-54,Female,Attended college or technical school,100k-200k,NH-White,0.472551015926908,58.0,0.4336914420984017,0.0388595738285063
33.0,29,50-54,Female,Attended college or technical school,50k-100k,NH-White,0.3756774521599009,48.0,0.455046946173075,-0.07936949401317411
33.0,29,50-54,Female,Graduated college or technical school,100k-200k,NH-White,0.3324823381910508,167.0,0.356162918852338,-0.0236805806612872
33.0,29,50-54,Female,Graduated college or technical school,200k+,NH-White,0.24500174435522565,74.0,0.27447781489899814,-0.029476070543772492
33.0,29,50-54,Female,Graduated college or technical school,50k-100k,NH-White,0.3608694072521883,91.0,0.37623711286075867,-0.01536770560857037
33.0,29,50-54,Male,Attended college or technical school,100k-200k,NH-White,0.5362153824624016,37.0,0.41239956547367085,0.12381581698873079
33.0,29,50-54,Male,Attended college or technical school,50k-100k,NH-White,0.4126647896980511,39.0,0.4335092107634463,-0.02084442106539519
33.0,29,50-54,Male,Graduated college or technical school,100k-200k,NH-White,0.41463989167952897,126.0,0.3364161758957138,0.07822371578381515
33.0,29,50-54,Male,Graduated college or technical school,200k+,NH-White,0.2970542530688228,97.0,0.25744899636937657,0.039605256699446256
33.0,29,50-54,Male,Graduated college or technical school,50k-100k,NH-White,0.3356172597443938,58.0,0.3559927857640252,-0.020375526019631385
33.0,29,50-54,Male,Graduated high school,100k-200k,NH-White,0.5880895064637542,37.0,0.4141692172274345,0.17392028923631975
33.0,29,50-54,Male,Graduated high school,50k-100k,NH-White,0.2906546269954246,36.0,0.43530234061500594,-0.14464771361958134
33.0,29,55-59,Female,Attended college or technical school,100k-200k,NH-White,0.4463920129008684,48.0,0.41401128322844355,0.032380729672424835
33.0,29,55-59,Female,Attended college or technical school,50k-100k,NH-White,0.3921180376868816,94.0,0.43514233375932126,-0.04302429607243968
33.0,29,55-59,Female,Graduated college or technical school,100k-200k,NH-White,0.34452877665603765,175.0,0.3379017040165477,0.006627072639489973
33.0,29,55-59,Female,Graduated college or technical school,200k+,NH-White,0.15943509800627484,69.0,0.2587217782426871,-0.09928668023641227
33.0,29,55-59,Female,Graduated college or technical school,50k-100k,NH-White,0.28269063131932776,132.0,0.3575181851740382,-0.07482755385471046
33.0,29,55-59,Female,Graduated high school,100k-200k,NH-White,0.32727227684686727,36.0,0.4157829572740581,-0.08851068042719085
33.0,29,55-59,Female,Graduated high school,15k-25k,NH-White,0.5115352622672781,30.0,0.4480790860707416,0.06345617619653648
33.0,29,55-59,Female,Graduated high school,35k-50k,NH-White,0.36100959743142375,30.0,0.44377264254113746,-0.08276304510971372
33.0,29,55-59,Female,Graduated high school,50k-100k,NH-White,0.33480365040770454,52.0,0.43693700847235917,-0.10213335806465462
33.0,29,55-59,Male,Attended college or technical school,100k-200k,NH-White,0.5287929727825995,56.0,0.3930150654094824,0.13577790737311712
33.0,29,55-59,Male,Attended college or technical school,50k-100k,NH-White,0.41287319510886283,41.0,0.4138312783940769,-0.000958083285214073
33.0,29,55-59,Male,Graduated college or technical school,100k-200k,NH-White,0.3690799089793775,129.0,0.3186663036425333,0.05041360533684419
33.0,29,55-59,Male,Graduated college or technical school,200k+,NH-White,0.29133452712909025,105.0,0.24234395959507996,0.04899056753401029
33.0,29,55-59,Male,Graduated college or technical school,50k-100k,NH-White,0.30406627521029006,78.0,0.3377357181668831,-0.03366944295659302
33.0,29,55-59,Male,Graduated high school,100k-200k,NH-White,0.4977907586375302,54.0,0.3947574182081502,0.10303334042938
33.0,29,55-59,Male,Graduated high school,50k-100k,NH-White,0.38945265386995565,62.0,0.4156027284642307,-0.02615007459427504
33.0,29,60-64,Female,Attended college or technical school,100k-200k,NH-White,0.2863627544131931,79.0,0.39143678714251395,-0.10507403272932087
33.0,29,60-64,Female,Attended college or technical school,25k-35k,NH-White,0.31244995408014153,30.0,0.4257350142118013,-0.11328506013165979
33.0,29,60-64,Female,Attended college or technical school,35k-50k,NH-White,0.38358956759322704,37.0,0.41896287587531006,-0.035373308282083016
33.0,29,60-64,Female,Attended college or technical school,50k-100k,NH-White,0.31170942932535334,127.0,0.41222617787859056,-0.10051674855323722
33.0,29,60-64,Female,Graduated college or technical school,100k-200k,NH-White,0.25350412652882653,225.0,0.3172305533841703,-0.06372642685534374
33.0,29,60-64,Female,Graduated college or technical school,200k+,NH-White,0.1939117124556175,74.0,0.2411303806088574,-0.047218668153239884
33.0,29,60-64,Female,Graduated college or technical school,35k-50k,NH-White,0.24243956168934586,38.0,0.34247502292835463,-0.10003546123900878
33.0,29,60-64,Female,Graduated college or technical school,50k-100k,NH-White,0.32302054369714184,239.0,0.3362564531506428,-0.01323590945350095
33.0,29,60-64,Female,Graduated high school,100k-200k,NH-White,0.38487623056987114,31.0,0.393176675281045,-0.00830044471117386
33.0,29,60-64,Female,Graduated high school,25k-35k,NH-White,0.26085782069132707,41.0,0.42752025548397427,-0.1666624347926472
33.0,29,60-64,Female,Graduated high school,35k-50k,NH-White,0.5519054599050671,43.0,0.42074052528011147,0.13116493462495565
33.0,29,60-64,Female,Graduated high school,50k-100k,NH-White,0.3193137098621756,92.0,0.41399560981229666,-0.09468189995012105
33.0,29,60-64,Male,Attended college or technical school,100k-200k,NH-White,0.48673878923225283,64.0,0.3708608644409218,0.11587792479133102
33.0,29,60-64,Male,Attended college or technical school,50k-100k,NH-White,0.4473890607187674,88.0,0.39126004390820907,0.05612901681055832
