age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed,obesity_rate_modeled
60-64,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.6055306053065795,73,1,0.5280683146113585,0.42555932823281734
40-44,Female,Graduated college or technical school,15k-25k,NH-Black,0.5951381951058387,73,1,0.5207028200030664,0.46703464607463613
55-59,Male,Graduated high school,15k-25k,AIAN,0.4464099127557606,73,1,0.4152934548423315,0.49386465841036176
60-64,Male,Graduated high school,25k-35k,Other/Multiracial,0.5081341493204449,73,1,0.4590397584270106,0.43415076851724355
70-74,Male,Attended college or technical school,<15k,NH-Black,0.4955677998534089,73,1,0.45013351074649,0.4504927961571888
30-34,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.48070193214868,73,1,0.4395975074217792,0.4213084824519715
60-64,Female,Graduated high school,15k-25k,Other/Multiracial,0.539978739756264,73,1,0.4816092254349212,0.4531340139366212
80+,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.221242655400234,73,1,0.2557088938039485,0.2212914217502143
55-59,Female,Graduated college or technical school,100k-200k,AIAN,0.4162823524292509,72,1,0.3937218783578008,0.40094771354893016
18-24,Male,Attended college or technical school,200k+,Hispanic,0.0840011600708916,72,1,0.1591704484577825,0.16161862299957208
40-44,Female,Did not graduate high school,50k-100k,Hispanic,0.1777824680806677,72,1,0.2253690188176244,0.46725125162894005
50-54,Female,Graduated high school,<15k,AIAN,0.3745059830701121,72,1,0.3642326764572323,0.5291320820804317
40-44,Female,Attended college or technical school,35k-50k,AIAN,0.4275768964214756,72,1,0.40169449764643,0.502594391838884
30-34,Male,Graduated college or technical school,15k-25k,Asian,0.0962285584525629,72,1,0.1678015531977857,0.14719981974918037
80+,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.4560577227806934,72,1,0.4217986103705837,0.2417388260775413
75-79,Male,Attended college or technical school,35k-50k,Hispanic,0.1631761617757266,72,1,0.215058684955313,0.35666897444768175
65-69,Female,Attended college or technical school,50k-100k,Asian,0.0650447815877433,72,1,0.1457894754108543,0.20359879550264745
25-29,Male,Graduated college or technical school,<15k,Hispanic,0.1171338163882504,72,1,0.1825582058582711,0.29330463430961556
30-34,Female,Attended college or technical school,50k-100k,Asian,0.1385618981942215,72,1,0.197683910662486,0.19950334798960404
40-44,Male,Graduated college or technical school,25k-35k,NH-Black,0.2768010590354345,72,1,0.2952644947856951,0.4479460635923073
45-49,Female,Graduated college or technical school,35k-50k,Asian,0.276779248115866,72,1,0.2952490988424702,0.19768165273888696
55-59,Female,Attended college or technical school,35k-50k,AIAN,0.4597532366956506,72,1,0.4244072084282006,0.509493419647862
70-74,Female,Did not graduate high school,25k-35k,Hispanic,0.5640294747996186,71,1,0.4973603458253717,0.41249294458119323
50-54,Male,Graduated high school,100k-200k,Other/Multiracial,0.3846992650504663,71,1,0.3712965350116112,0.44214338179814106
65-69,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.636153591125332,71,1,0.5480614573018632,0.32470916599591365
25-29,Male,Attended college or technical school,100k-200k,NH-Black,0.3368518126835459,71,1,0.3376611972091226,0.38933857846957176
18-24,Male,Did not graduate high school,200k+,NH-White,0.0598687456946183,71,1,0.1429503283357179,0.1343210951904981
18-24,Female,Graduated high school,35k-50k,Asian,0.0563991103603723,71,1,0.1405112777542183,0.10091005344277217
18-24,Male,Graduated college or technical school,15k-25k,Hispanic,0.1814402831041171,71,1,0.228411508098831,0.1884906534379871
40-44,Male,Graduated college or technical school,50k-100k,AIAN,0.3623829016348893,71,1,0.3556087943927401,0.3941596556244702
50-54,Female,Attended college or technical school,25k-35k,AIAN,0.5336576676279302,71,1,0.476009867516561,0.536519427487676
35-39,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4139441259011495,71,1,0.3918548035304082,0.3643306862824743
18-24,Male,Graduated college or technical school,200k+,Asian,0.0290867926743015,71,1,0.1213115296778715,0.043059421888198106
25-29,Female,Graduated college or technical school,15k-25k,Asian,0.0829547332076233,71,1,0.1591790918349591,0.13065647370536598
65-69,Female,Attended college or technical school,15k-25k,AIAN,0.5237404523849767,71,1,0.4690383597715145,0.4637062273085362
35-39,Female,Graduated college or technical school,15k-25k,NH-Black,0.5616162673750386,71,1,0.4956639326853204,0.4459759756133504
45-49,Male,Graduated college or technical school,25k-35k,NH-Black,0.2125482425347177,71,1,0.2502794795797483,0.46963913381383154
55-59,Male,Graduated high school,<15k,Other/Multiracial,0.296104162780384,71,1,0.3090168096534345,0.4481761998710895
70-74,Male,Graduated college or technical school,200k+,Asian,0.0729261843549461,71,1,0.1521293198692157,0.08725139902829478
55-59,Female,Attended college or technical school,25k-35k,AIAN,0.3854377183044126,71,1,0.3718156457148803,0.5164282752096704
60-64,Female,Attended college or technical school,50k-100k,Asian,0.2781556567591881,71,1,0.2963995430444749,0.22149381027900583
40-44,Male,Attended college or technical school,15k-25k,NH-Black,0.3555029003151143,70,1,0.3507250523964761,0.5264627473763305
35-39,Female,Attended college or technical school,50k-100k,Asian,0.2984269732794654,70,1,0.3107719034715219,0.2182995469976273
40-44,Female,Did not graduate high school,<15k,NH-Black,0.5546153644093252,70,1,0.4901037772624238,0.5240831789584275
40-44,Male,Graduated high school,100k-200k,Other/Multiracial,0.3728007040042081,70,1,0.3628335149788419,0.41564676613621215
65-69,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.366712652115218,70,1,0.3585718786565487,0.34412509519881274
18-24,Female,Attended college or technical school,35k-50k,Asian,0.0542908385848917,70,1,0.1398766091853204,0.10024984016547545
18-24,Female,Attended college or technical school,25k-35k,Asian,0.0501661451081136,70,1,0.1369893237515757,0.10278158428371882
25-29,Male,Graduated high school,50k-100k,Asian,0.0580329300180077,70,1,0.1424960731885016,0.15511507506688538
30-34,Male,Attended college or technical school,15k-25k,NH-Black,0.3813027008014953,70,1,0.3687849127369429,0.4768321252004021
60-64,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2967627357373917,70,1,0.3096069371920704,0.41897363325906944
18-24,Female,Graduated high school,100k-200k,NH-Black,0.2344496595770691,70,1,0.2659877838798446,0.27634728606122
75-79,Female,Graduated college or technical school,15k-25k,Hispanic,0.4916683041125295,70,1,0.4460408350546668,0.30780004118094373
45-49,Male,Attended college or technical school,50k-100k,AIAN,0.6080300804116279,69,1,0.5266805834948681,0.4956928819770764
35-39,Female,Attended college or technical school,35k-50k,AIAN,0.2385639902994223,69,1,0.2691739146287855,0.4813805314756395
25-29,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.241123337114329,69,1,0.2709577018028113,0.29560041661594366
45-49,Male,Graduated high school,50k-100k,AIAN,0.558638646193302,69,1,0.4922562505548227,0.4975173287406761
65-69,Female,Graduated college or technical school,200k+,NH-Black,0.3925577872581957,69,1,0.3765029246303547,0.30641589863669005
65-69,Male,Graduated high school,25k-35k,Other/Multiracial,0.3956304406995864,69,1,0.3786444709682937,0.4080807338340682
65-69,Female,Graduated college or technical school,<15k,NH-Black,0.5559091378038507,69,1,0.4903538659197506,0.4177690408972901
80+,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.1672182226902433,69,1,0.2194480765981455,0.23669095664241885
80+,Female,Attended college or technical school,35k-50k,Hispanic,0.2787931692140424,69,1,0.2972124332662479,0.2630848794076761
18-24,Male,Attended college or technical school,<15k,NH-Black,0.1395919065002167,69,1,0.2001933713747936,0.27844799666794534
65-69,Male,Attended college or technical school,50k-100k,Asian,0.0734962475927557,69,1,0.1541267000150481,0.18981688670672114
45-49,Male,Graduated college or technical school,100k-200k,AIAN,0.3405334411705375,69,1,0.340243531902593,0.39436818322228817
75-79,Female,Graduated college or technical school,25k-35k,Hispanic,0.3710175326326148,69,1,0.3614900198913135,0.3100050390392174
25-29,Female,Attended college or technical school,50k-100k,Asian,0.1287855368934327,69,1,0.1926616592246108,0.16588415860410677
60-64,Male,Attended college or technical school,25k-35k,AIAN,0.3326493374283868,69,1,0.3347485505065486,0.4711866087867285
30-34,Male,Graduated high school,50k-100k,AIAN,0.3339735398691998,69,1,0.3356714794804485,0.4265359662948588
40-44,Male,Attended college or technical school,50k-100k,AIAN,0.5489623553778995,69,1,0.485512169077421,0.47387163148779243
65-69,Male,Did not graduate high school,25k-35k,NH-Black,0.2333769963745397,69,1,0.2655587370447764,0.4682667842261163
55-59,Male,Graduated high school,15k-25k,Other/Multiracial,0.4988264740905846,69,1,0.4505689790892924,0.45477515656287637
55-59,Male,Graduated college or technical school,100k-200k,AIAN,0.4878906745275181,69,1,0.4429470581817007,0.38018417433997914
35-39,Male,Graduated high school,50k-100k,AIAN,0.1698397219528531,68,1,0.2218000337794247,0.45457543830582087
25-29,Female,Did not graduate high school,35k-50k,NH-White,0.4315004580927705,68,1,0.4033605445703879,0.3374413808135386
55-59,Female,Attended college or technical school,<15k,AIAN,0.3128951086044262,68,1,0.3210629551294959,0.5071897007900596
70-74,Female,Graduated high school,25k-35k,Other/Multiracial,0.3220606864265111,68,1,0.3274227438223711,0.4038615533372184
45-49,Female,Graduated college or technical school,<15k,NH-Black,0.603271089036712,68,1,0.5225483293070003,0.4821774755291473
35-39,Female,Graduated college or technical school,<15k,NH-Black,0.3924977133898795,68,1,0.3762974155928716,0.4394018002968558
18-24,Female,Did not graduate high school,<15k,NH-White,0.2341863457142832,68,1,0.2664487114914375,0.2156765856306383
45-49,Female,Attended college or technical school,25k-35k,AIAN,0.3190328056055269,68,1,0.3253217652935249,0.5313378803505633
40-44,Male,Graduated high school,25k-35k,Other/Multiracial,0.5500234358692268,68,1,0.4856009781295616,0.4504959792540139
55-59,Female,Graduated high school,100k-200k,NH-Black,0.4145447553351556,68,1,0.391595363065104,0.5240871560334889
70-74,Male,Graduated college or technical school,15k-25k,Hispanic,0.4131162246014629,68,1,0.390604137658052,0.33040494115245767
50-54,Male,Attended college or technical school,100k-200k,AIAN,0.7338552817741792,68,1,0.6131577691656511,0.4792835295715848
18-24,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.1271438997748774,68,1,0.1921743612477681,0.23857262073802443
40-44,Female,Attended college or technical school,25k-35k,AIAN,0.6430560195171264,68,1,0.5501541994362675,0.5095328898746548
50-54,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.2334982293168651,68,1,0.26597124297078,0.49043298041171973
75-79,Female,Attended college or technical school,35k-50k,Hispanic,0.1086849405197217,68,1,0.1793661038054153,0.3769292484849366
18-24,Female,Attended college or technical school,15k-25k,Asian,0.0474754473941679,68,1,0.1368942106162554,0.10183299053948654
55-59,Male,Graduated high school,25k-35k,AIAN,0.3643409569761991,67,1,0.3566819209793294,0.49644660382930006
30-34,Male,Graduated high school,100k-200k,NH-Black,0.3900278857384582,67,1,0.3744244387841888,0.44593373303497913
65-69,Female,Graduated high school,15k-25k,Other/Multiracial,0.4345816668365056,67,1,0.405198699955005,0.42678382974705764
55-59,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.3487057045823798,67,1,0.3458823136557635,0.4529661555336291
60-64,Female,Graduated high school,25k-35k,AIAN,0.5751336101311025,67,1,0.502280970065706,0.49479155111556156
60-64,Male,Did not graduate high school,35k-50k,NH-Black,0.4489106326532266,67,1,0.4150960268593381,0.4880290865454733
65-69,Female,Graduated college or technical school,35k-50k,Asian,0.3801752091037541,67,1,0.3676189817272283,0.15956534300723602
18-24,Male,Graduated college or technical school,35k-50k,NH-Black,0.2009166371867012,67,1,0.2438012052484391,0.21956427621565566
70-74,Male,Did not graduate high school,25k-35k,NH-Black,0.4379176310387391,67,1,0.4075029226513932,0.44229624838056814
50-54,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.4617730128910506,67,1,0.4239803513535052,0.4973714669235663
75-79,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.504717234980633,67,1,0.4536428552710519,0.2806926913054896
35-39,Male,Graduated college or technical school,50k-100k,AIAN,0.2646273330437338,67,1,0.2878075621806163,0.37408057366741765
30-34,Male,Attended college or technical school,100k-200k,Asian,0.2808831882752952,67,1,0.2990358333199422,0.173194139341301
55-59,Female,Graduated college or technical school,<15k,NH-Black,0.5647534420608356,67,1,0.4951111632542845,0.4672719621934974
70-74,Female,Attended college or technical school,15k-25k,AIAN,0.3633325959173299,67,1,0.3559854241654713,0.43778038261281427
25-29,Male,Graduated high school,50k-100k,AIAN,0.2334988570753585,67,1,0.2663064499138003,0.37245952823237094
80+,Female,Graduated high school,35k-50k,Hispanic,0.2758531731645303,67,1,0.2955614929857025,0.2645022214739963
25-29,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.4326971284473966,66,1,0.4035970072408103,0.3674701081819195
80+,Male,Did not graduate high school,25k-35k,NH-Black,0.4946984301208287,66,1,0.4462229021412949,0.27877211033317295
55-59,Female,Graduated high school,100k-200k,Hispanic,0.4023745977242869,66,1,0.3827502673686724,0.4718680908451711
80+,Female,Graduated high school,25k-35k,Other/Multiracial,0.3937298638951094,66,1,0.3768070128611129,0.24822279156704108
35-39,Male,Graduated high school,100k-200k,Other/Multiracial,0.4185562210953792,66,1,0.3938751334362984,0.39518709215934783
40-44,Female,Graduated college or technical school,<15k,NH-Black,0.6860919847920895,66,1,0.5778059709777867,0.46040801631434614
18-24,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.2434328227689569,66,1,0.2734777970868831,0.1819483710235838
55-59,Male,Graduated college or technical school,50k-100k,AIAN,0.5091826137360568,66,1,0.4561807783767642,0.4007695039881371
65-69,Male,Attended college or technical school,50k-100k,AIAN,0.405586631305239,66,1,0.3849585404555769,0.4309816806969469
30-34,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.3168835650157889,66,1,0.32397518238158,0.4001949297813218
35-39,Male,Attended college or technical school,50k-100k,AIAN,0.4804064116002595,66,1,0.4363971394084036,0.4527665719959247
35-39,Female,Did not graduate high school,<15k,NH-Black,0.5490527629750277,65,1,0.482902440115436,0.5028792998150532
55-59,Female,Graduated high school,15k-25k,AIAN,0.4189866627289725,65,1,0.3939098452102403,0.515671395387762
35-39,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.1840749772780907,65,1,0.2331807972701633,0.42779454688723645
30-34,Female,Graduated high school,25k-35k,AIAN,0.3247257495528843,65,1,0.329415536195022,0.46176141621294653
75-79,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.3323688445708851,65,1,0.33464502225997,0.35708974000730054
50-54,Male,Attended college or technical school,100k-200k,Asian,0.3473006859149977,65,1,0.3448615452848891,0.22161722164513625
50-54,Female,Graduated college or technical school,<15k,NH-Black,0.7124603413299969,65,1,0.594707625305678,0.487378167800965
18-24,Male,Graduated high school,200k+,Asian,0.1093658726626384,65,1,0.1820640414806433,0.05904416865069619
65-69,Male,Graduated high school,25k-35k,AIAN,0.4447643367269616,65,1,0.4115472011036012,0.44644307637155045
60-64,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.5267185451842236,65,1,0.4676211332059384,0.4470137619212407
30-34,Female,Graduated high school,100k-200k,Hispanic,0.3797323436066175,65,1,0.3670516268633658,0.4160681818534069
40-44,Male,Attended college or technical school,<15k,Hispanic,0.3868201572537839,65,1,0.3719011835693218,0.46760367902872263
45-49,Female,Attended college or technical school,35k-50k,AIAN,0.5857257430643493,65,1,0.5079944791239193,0.5244199372068487
40-44,Female,Graduated high school,100k-200k,Hispanic,0.4721779217988174,65,1,0.4303038645738185,0.46499556100559364
60-64,Male,Graduated high school,<15k,AIAN,0.2139617646232944,65,1,0.2536296517695132,0.46379864603108345
55-59,Female,Attended college or technical school,50k-100k,Asian,0.0516081308639413,65,1,0.1425455865657453,0.23810212362726355
40-44,Female,Graduated college or technical school,35k-50k,Asian,0.0822676082332814,65,1,0.1635231237131885,0.1841879318863433
80+,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.0422822405311617,65,1,0.1361647142327908,0.18718263315742242
75-79,Male,Graduated high school,<15k,NH-Black,0.0586533559055159,65,1,0.1473660036994542,0.4054756726438868
60-64,Female,Graduated high school,50k-100k,Other/Multiracial,0.2991524941083021,64,1,0.3120538493672442,0.4419668948160288
75-79,Female,Graduated high school,200k+,NH-White,0.237906983808618,64,1,0.2703547785249061,0.24297906732247485
70-74,Female,Attended college or technical school,50k-100k,Asian,0.0116218949481691,64,1,0.1162883350454515,0.1871408935201147
75-79,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.4518315424393972,64,1,0.4160055418479897,0.35472201057226627
80+,Female,Graduated high school,200k+,NH-White,0.0683553646296237,64,1,0.1549153782328248,0.159251342215793
80+,Male,Graduated high school,25k-35k,Other/Multiracial,0.2509572735426689,64,1,0.2792400821736216,0.23230131161296882
18-24,Male,Graduated high school,<15k,Asian,0.0526127051269678,64,1,0.1441969717629314,0.09248868706490514
60-64,Female,Attended college or technical school,<15k,AIAN,0.3042967153102737,64,1,0.3155562978451823,0.4837285830776745
35-39,Female,Graduated high school,100k-200k,Hispanic,0.4385459701877326,64,1,0.4069600458468564,0.4439522463348363
65-69,Male,Graduated high school,35k-50k,Other/Multiracial,0.2519428119309453,64,1,0.2799110870337247,0.40139313280686845
40-44,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.6738913518134775,64,1,0.5671951992941721,0.4677834136790199
60-64,Female,Graduated college or technical school,100k-200k,AIAN,0.4849268883424601,64,1,0.4385385433139049,0.37862528137891266
30-34,Female,Graduated high school,25k-35k,Other/Multiracial,0.5390144254600949,63,1,0.4746796884040387,0.42308883728974445
75-79,Male,Did not graduate high school,<15k,NH-Black,0.1464922970716785,63,1,0.2087776014312404,0.3869518825652105
40-44,Male,Attended college or technical school,100k-200k,Asian,0.172868383823797,63,1,0.2266452731020304,0.2035149550094065
70-74,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.2700487925875912,63,1,0.292477162909762,0.37888666916674146
35-39,Male,Graduated college or technical school,<15k,Hispanic,0.2914981910164222,63,1,0.3070074005550991,0.3682088087503516
40-44,Female,Attended college or technical school,50k-100k,Asian,0.1471238754661161,63,1,0.2092054448597304,0.2331313626026527
80+,Male,Attended college or technical school,25k-35k,Hispanic,0.2024220752352021,63,1,0.2466655156710468,0.251715042706563
75-79,Female,Attended college or technical school,35k-50k,Other/Multiracial,0.3872426029615564,63,1,0.3718665183243835,0.35074261812836044
18-24,Female,Graduated high school,100k-200k,Other/Multiracial,0.1073366325640434,63,1,0.1822527964421973,0.21671778581160223
35-39,Male,Graduated high school,25k-35k,Other/Multiracial,0.3401382489674077,63,1,0.3399571172315731,0.42958196402201654
25-29,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.2267862679452982,63,1,0.263170291377886,0.3474347580976229
65-69,Male,Graduated high school,100k-200k,NH-Black,0.3568006031109003,63,1,0.351244518425552,0.4522300674143017
55-59,Male,Did not graduate high school,15k-25k,NH-Black,0.4715337558651455,63,1,0.428966976742944,0.5158462873280276
25-29,Female,Graduated high school,25k-35k,Other/Multiracial,0.5175920721439142,63,1,0.4601677716414646,0.36916809022966035
75-79,Male,Graduated high school,<15k,Hispanic,0.3410790926427625,63,1,0.340594462947136,0.356228694509082
55-59,Female,Graduated high school,50k-100k,Other/Multiracial,0.6739297203034419,63,1,0.5660739203946931,0.465227755052772
30-34,Female,Graduated college or technical school,25k-35k,Asian,0.1160552849688145,63,1,0.1881589803293003,0.15987522031363435
35-39,Male,Graduated college or technical school,100k-200k,AIAN,0.4089730523104657,63,1,0.386587145302677,0.35405613115376466
45-49,Male,Graduated high school,35k-50k,Other/Multiracial,0.287167599469091,62,1,0.3042575367899268,0.46529449905651254
55-59,Male,Did not graduate high school,35k-50k,NH-Black,0.3527353467700955,62,1,0.3484444969275601,0.5114921351179582
30-34,Female,Attended college or technical school,50k-100k,AIAN,0.5420957888546141,62,1,0.4760569687671271,0.4461971304164488
18-24,Female,Graduated college or technical school,15k-25k,Asian,0.0883726933085139,62,1,0.170287056551277,0.07569894645329742
30-34,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.3862122352998803,62,1,0.3710050087628499,0.4187923158108463
18-24,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2058297956516918,62,1,0.2494429298695055,0.16555727587379898
60-64,Male,Graduated college or technical school,100k-200k,AIAN,0.278668584997286,62,1,0.2985299400806668,0.35832627183008614
50-54,Female,Attended college or technical school,50k-100k,Asian,0.0810335940094916,62,1,0.1653411418062837,0.2530310682068453
60-64,Female,Attended college or technical school,<15k,Other/Multiracial,0.5015623875422274,62,1,0.4487409809261707,0.4447364043913813
50-54,Male,Graduated high school,15k-25k,Other/Multiracial,0.2840771900648134,62,1,0.3021748695826961,0.47482291400929266
35-39,Female,Graduated high school,25k-35k,Other/Multiracial,0.4396690827854656,62,1,0.407030275546614,0.45107994883546454
75-79,Female,Did not graduate high school,25k-35k,NH-Black,0.4265108312161455,62,1,0.3981627581846809,0.41680129061728033
70-74,Male,Graduated college or technical school,15k-25k,NH-Black,0.1828253558479437,62,1,0.2339399378278492,0.3781790853365108
70-74,Male,Graduated high school,25k-35k,Other/Multiracial,0.2570160794731286,62,1,0.2839380341839521,0.3830436032432799
55-59,Male,Attended college or technical school,100k-200k,AIAN,0.751676252594056,62,1,0.6172959769393597,0.4592121163859955
35-39,Female,Graduated college or technical school,100k-200k,AIAN,0.1704230499395281,62,1,0.2255818621069603,0.37425432758805505
70-74,Male,Attended college or technical school,<15k,Hispanic,0.2872074862711272,62,1,0.3042844170260815,0.3994518325034601
35-39,Female,Did not graduate high school,50k-100k,Hispanic,0.4336817518997636,61,1,0.4026581217964307,0.4461909909964158
75-79,Female,Attended college or technical school,<15k,Hispanic,0.1793345313207838,61,1,0.2321616332764552,0.37476696376915314
50-54,Male,Attended college or technical school,200k+,Hispanic,0.3909725782428886,61,1,0.374028895498965,0.37600130229640744
18-24,Female,Attended college or technical school,<15k,Asian,0.1114677857640682,61,1,0.1866685401010745,0.0994214853655794
25-29,Male,Did not graduate high school,100k-200k,NH-White,0.478441986515612,61,1,0.432662235110351,0.29396370065035926
70-74,Male,Graduated high school,15k-25k,Other/Multiracial,0.2310999395774921,61,1,0.2668615223276553,0.3806056616601206
75-79,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.2653742813174447,61,1,0.2898366305269642,0.33114182898793354
50-54,Male,Did not graduate high school,15k-25k,NH-Black,0.3268157468487521,61,1,0.3310226678611374,0.5359398915765661
55-59,Male,Graduated high school,100k-200k,Other/Multiracial,0.6953618192349189,61,1,0.5780700350650514,0.4223657372041164
35-39,Female,Graduated high school,50k-100k,Other/Multiracial,0.4438760945860903,61,1,0.4094916921685838,0.43737941560763355
30-34,Male,Graduated high school,25k-35k,Other/Multiracial,0.4566809026175513,61,1,0.4180751349149477,0.40194803477800656
65-69,Male,Graduated high school,50k-100k,AIAN,0.7201818016971414,61,1,0.5947076057265411,0.432772342758443
25-29,Male,Did not graduate high school,50k-100k,Hispanic,0.375061923357013,61,1,0.3633635114545869,0.344613719807261
50-54,Female,Graduated high school,100k-200k,NH-Black,0.7460752529071749,61,1,0.6120647543398603,0.5441409874609824
50-54,Male,Graduated high school,<15k,Other/Multiracial,0.3047794424652327,60,1,0.3163785418389286,0.4681828521702705
75-79,Female,Graduated high school,15k-25k,Other/Multiracial,0.306095771072669,60,1,0.3172560942438862,0.35639427695101505
60-64,Female,Graduated high school,50k-100k,AIAN,0.3180183928281137,60,1,0.325204508747516,0.4809265659930644
70-74,Male,Did not graduate high school,35k-50k,NH-Black,0.2564490981445345,60,1,0.2841583122917965,0.4354604348147934
30-34,Male,Graduated college or technical school,<15k,Hispanic,0.1289200918781285,60,1,0.1991389747808592,0.34215473692658305
80+,Female,Attended college or technical school,<15k,Hispanic,0.1829321342813586,60,1,0.2351470030496792,0.26130178614288324
18-24,Female,Graduated high school,100k-200k,Asian,0.0119083705183491,60,1,0.1211311605410062,0.09100725082990369
80+,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.0966337178221986,60,1,0.1776147254102393,0.24494808385850841
75-79,Male,Graduated high school,35k-50k,Hispanic,0.2749853572391233,60,1,0.2965158183548557,0.3583453222188956
55-59,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.4015511977144276,60,1,0.3808930453383919,0.4486509236027168
60-64,Female,Graduated college or technical school,35k-50k,AIAN,0.4408940880011938,60,1,0.4071216388629027,0.4058512765557989
45-49,Female,Graduated high school,50k-100k,Other/Multiracial,0.6073660142733269,60,1,0.5181029230443248,0.4801268297760566
75-79,Male,Attended college or technical school,25k-35k,Hispanic,0.2897570044461881,60,1,0.3063635831595656,0.36306337003855776
70-74,Female,Attended college or technical school,35k-50k,AIAN,0.3762570177740987,60,1,0.3640302587115059,0.43349517719390895
55-59,Male,Attended college or technical school,<15k,Other/Multiracial,0.4328048564343503,60,1,0.4017288178183404,0.4463719580102621
30-34,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.3184798990068109,60,1,0.3255121795333141,0.34464640925555384
45-49,Male,Attended college or technical school,<15k,NH-Black,0.467669784372255,60,1,0.4249721031102768,0.5415744518954204
50-54,Male,Attended college or technical school,35k-50k,Other/Multiracial,0.3860888809051845,60,1,0.3705848341322299,0.4686607696190938
80+,Female,Graduated college or technical school,100k-200k,Asian,0.272924671973364,60,1,0.2951420281776828,0.06919205479793245
50-54,Female,Did not graduate high school,15k-25k,NH-Black,0.587180995513785,60,1,0.5046462438712969,0.5575578745946712
50-54,Female,Attended college or technical school,100k-200k,Asian,0.2592833177512635,59,1,0.2863485164597097,0.23703252751587214
65-69,Male,Graduated high school,<15k,AIAN,0.1793244545234496,59,1,0.233342079039024,0.43732423895363454
70-74,Female,Graduated high school,25k-35k,AIAN,0.3773403910817972,59,1,0.3646110706900635,0.44212352120399667
80+,Male,Graduated college or technical school,100k-200k,Hispanic,0.1674432769785351,59,1,0.2254657928013841,0.17411481598037534
70-74,Female,Attended college or technical school,50k-100k,AIAN,0.3034124520470594,59,1,0.3156026616670351,0.42669640908118955
40-44,Male,Graduated college or technical school,100k-200k,AIAN,0.2550430729539136,59,1,0.2835375676614665,0.3737021057069466
45-49,Male,Attended college or technical school,100k-200k,Asian,0.1486365773057054,59,1,0.212998430096924,0.2180461482382729
70-74,Male,Graduated high school,35k-50k,Other/Multiracial,0.2559613167689015,59,1,0.2841462910893798,0.3765053229629995
70-74,Female,Graduated high school,35k-50k,Other/Multiracial,0.3538521967490422,59,1,0.349040245233518,0.397196698370065
25-29,Male,Graduated college or technical school,200k+,Other/Multiracial,0.1972430076410566,59,1,0.2452206704315949,0.18579736903319413
50-54,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.4606953987912223,59,1,0.41986888478957,0.4755787106715574
45-49,Male,Attended college or technical school,50k-100k,Asian,0.2339904329252623,59,1,0.2695813231480909,0.23315481007806074
60-64,Male,Attended college or technical school,<15k,Other/Multiracial,0.2093308940248004,59,1,0.2532339883713802,0.42330760264353484
55-59,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.4557930975796767,59,1,0.4166190446605678,0.4419828284919169
80+,Female,Attended college or technical school,50k-100k,Hispanic,0.0900812411378117,59,1,0.1741808476934888,0.2577427843339043
45-49,Male,Graduated high school,100k-200k,Other/Multiracial,0.5524472874080213,58,1,0.4798777828097142,0.4370138826400921
65-69,Male,Attended college or technical school,15k-25k,AIAN,0.6172144256471604,58,1,0.5225652148309651,0.4420911310510908
60-64,Male,Graduated high school,35k-50k,AIAN,0.582031620828055,58,1,0.4993765480183729,0.4660916794219965
50-54,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.4578544558834607,58,1,0.4175325074867084,0.4101066683907532
25-29,Female,Graduated high school,35k-50k,Other/Multiracial,0.3509856709787886,58,1,0.3470962628904472,0.3627274066126117
75-79,Female,Attended college or technical school,50k-100k,Asian,0.1049857237479237,58,1,0.1849599340337408,0.15975996845217982
