age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
75-79,Female,Graduated college or technical school,35k-50k,Hispanic,0.3040989661222696,0.1808617894453257,48,1
35-39,Male,Graduated high school,50k-100k,NHOPI,0.4567151130041511,0.6537724189798468,48,1
18-24,Female,Did not graduate high school,100k-200k,NH-White,0.19844073621143948,0.078882544355319,48,1
60-64,Male,Attended college or technical school,35k-50k,AIAN,0.4642759951055421,0.2653267255699453,47,1
65-69,Male,Attended college or technical school,35k-50k,AIAN,0.43779658744003097,0.287413065186564,47,1
55-59,Female,Did not graduate high school,50k-100k,Hispanic,0.47412757498738306,0.5876680637801007,47,1
55-59,Male,Did not graduate high school,25k-35k,NH-Black,0.518425442210156,0.4727322546541071,47,1
55-59,Female,Attended college or technical school,25k-35k,Other/Multiracial,0.4772368039052415,0.5770582815119789,47,1
50-54,Female,Graduated college or technical school,35k-50k,Asian,0.20100493782370685,0.1210028639549715,47,1
40-44,Female,Graduated high school,25k-35k,AIAN,0.5113566245751701,0.4876255338804218,47,1
45-49,Female,Graduated college or technical school,25k-35k,Asian,0.20212122589621645,0.2689789931600014,47,1
70-74,Female,Graduated high school,35k-50k,AIAN,0.4352882936013974,0.428755581441086,47,1
75-79,Male,Graduated college or technical school,25k-35k,NH-Black,0.33664650356233883,0.4817309638496303,47,1
75-79,Male,Did not graduate high school,35k-50k,NH-Black,0.38914071420238316,0.1853488403540254,47,1
70-74,Male,Did not graduate high school,35k-50k,Hispanic,0.384929571534151,0.2373535784203752,47,1
30-34,Female,Graduated high school,35k-50k,Other/Multiracial,0.41632827542135514,0.5114123198090913,47,1
30-34,Male,Attended college or technical school,<15k,NH-Black,0.470189121461299,0.30834331581422,47,1
45-49,Female,Attended college or technical school,100k-200k,Asian,0.2332875032342514,0.2640177999907444,47,1
40-44,Male,Graduated high school,25k-35k,AIAN,0.4895479213017242,0.7012403149254278,47,1
30-34,Male,Graduated high school,35k-50k,AIAN,0.4333341102702959,0.4789351333453551,47,1
75-79,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2582138942498004,0.3770174853716058,47,1
35-39,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.4467192797390462,0.6929497880765484,47,1
75-79,Female,Graduated college or technical school,100k-200k,Hispanic,0.2804766147826087,0.2582325591558011,47,1
35-39,Female,Graduated high school,50k-100k,Asian,0.21954749570815812,0.1364737108077628,47,1
70-74,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.34842929580539034,0.5899562909399012,47,1
40-44,Female,Attended college or technical school,100k-200k,Asian,0.21802378819221688,0.2450267132910431,47,1
70-74,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.308061138056963,0.1643352045463529,47,1
65-69,Male,Graduated college or technical school,25k-35k,Asian,0.15174807959912498,0.0875800934048465,47,1
25-29,Female,Graduated high school,25k-35k,AIAN,0.40638382688685293,0.4056959408032553,47,1
80+,Male,Attended college or technical school,35k-50k,Hispanic,0.24652271729490194,0.067926948064788,46,1
55-59,Female,Graduated high school,15k-25k,Other/Multiracial,0.47648076635564274,0.4645212714625706,46,1
25-29,Male,Attended college or technical school,25k-35k,Asian,0.1615371566664834,0.1439594877260202,46,1
25-29,Male,Attended college or technical school,35k-50k,AIAN,0.37724925949365357,0.2630043377636342,46,1
75-79,Male,Graduated high school,50k-100k,Other/Multiracial,0.32663045820460285,0.2648814995572351,46,1
75-79,Female,Did not graduate high school,25k-35k,Hispanic,0.3670279541052016,0.4740079300560804,46,1
35-39,Male,Graduated high school,15k-25k,Other/Multiracial,0.4270528497489676,0.205122322589733,46,1
75-79,Male,Attended college or technical school,50k-100k,AIAN,0.36033500185215417,0.4727638718260958,46,1
40-44,Male,Graduated college or technical school,25k-35k,Asian,0.17541616028310303,0.1326975272120309,46,1
35-39,Female,Attended college or technical school,<15k,Other/Multiracial,0.44014285215649473,0.3154421901219272,46,1
55-59,Male,Graduated college or technical school,<15k,NH-Black,0.4456287663295745,0.3922973099673437,46,1
35-39,Male,Graduated college or technical school,15k-25k,NH-Black,0.4245331119540702,0.4550072644717519,46,1
75-79,Female,Graduated high school,35k-50k,Other/Multiracial,0.3524063699016443,0.5238158163099507,46,1
65-69,Female,Graduated college or technical school,35k-50k,AIAN,0.3803383613038543,0.5019688410965535,46,1
75-79,Female,Graduated high school,25k-35k,Other/Multiracial,0.3587669625296801,0.3738637941091589,46,1
55-59,Female,Graduated college or technical school,35k-50k,Other/Multiracial,0.39075827246501077,0.5881918549223025,46,1
40-44,Female,Graduated high school,<15k,Other/Multiracial,0.4629693793825545,0.4650976692230147,46,1
30-34,Male,Graduated college or technical school,15k-25k,NH-Black,0.39699792324216204,0.2256474745487399,46,1
35-39,Female,Graduated high school,<15k,Other/Multiracial,0.4419420147119246,0.4487953809036598,46,1
45-49,Female,Attended college or technical school,200k+,Hispanic,0.39171018092191295,0.4472907577508191,46,1
40-44,Female,Did not graduate high school,15k-25k,NH-Black,0.5307248691262236,0.6344217274555274,46,1
50-54,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.49478943778896134,0.627018113104548,46,1
18-24,Female,Attended college or technical school,<15k,Other/Multiracial,0.23376577409354612,0.5047410659121971,46,1
60-64,Male,Graduated college or technical school,<15k,Hispanic,0.37255119325827507,0.2495673623856618,46,1
60-64,Female,Graduated high school,100k-200k,Hispanic,0.44855370248543525,0.5150210744890432,45,1
45-49,Female,Did not graduate high school,15k-25k,NH-Black,0.5524153151560844,0.7633396048655354,45,1
35-39,Male,Attended college or technical school,100k-200k,AIAN,0.4314333610925713,0.544262479557194,45,1
30-34,Female,Graduated high school,15k-25k,AIAN,0.45919536157810575,0.7027822354201255,45,1
65-69,Male,Did not graduate high school,35k-50k,NH-Black,0.4613616327910568,0.3154477302688439,45,1
80+,Male,Graduated high school,35k-50k,Hispanic,0.24788084628139478,0.1793528814765503,45,1
55-59,Male,Graduated college or technical school,35k-50k,Asian,0.1753933164482303,0.0269903787738413,45,1
45-49,Male,Graduated college or technical school,15k-25k,NH-Black,0.46706729051026763,0.5154745997973408,45,1
45-49,Male,Did not graduate high school,<15k,NH-Black,0.5241158896039009,0.2069316004493591,45,1
70-74,Male,Graduated high school,25k-35k,AIAN,0.4207252238336738,0.3878021036259889,45,1
35-39,Female,Attended college or technical school,15k-25k,AIAN,0.48573322778029543,0.5098720658398801,45,1
35-39,Female,Attended college or technical school,100k-200k,Asian,0.20389756428304912,0.4006932000143479,45,1
80+,Male,Graduated college or technical school,35k-50k,Hispanic,0.19115906368649463,0.0669847314570714,45,1
40-44,Male,Graduated high school,<15k,AIAN,0.4803125878269881,0.2034492653768128,45,1
50-54,Male,Attended college or technical school,25k-35k,AIAN,0.514768099474604,0.2731158307066467,45,1
25-29,Female,Graduated college or technical school,200k+,Other/Multiracial,0.1993592481436198,0.1597835919449729,45,1
80+,Female,Did not graduate high school,25k-35k,Hispanic,0.2549504205731316,0.2423013341411921,45,1
55-59,Male,Graduated college or technical school,15k-25k,NH-Black,0.4522209528341677,0.5810782400662841,45,1
18-24,Female,Graduated high school,15k-25k,AIAN,0.26965564527085334,0.1791538327534233,45,1
18-24,Male,Graduated high school,50k-100k,NHOPI,0.24598161434139054,0.1564847219278602,45,1
60-64,Female,Graduated college or technical school,25k-35k,AIAN,0.4125619626197745,0.5177662525470884,45,1
80+,Male,Attended college or technical school,25k-35k,Other/Multiracial,0.23100232530365006,0.2265171523233335,45,1
70-74,Male,Graduated college or technical school,200k+,Other/Multiracial,0.20896655485823573,0.3227621391492606,45,1
55-59,Female,Did not graduate high school,<15k,AIAN,0.4896556257212242,0.4349544264898969,45,1
75-79,Male,Graduated high school,15k-25k,Other/Multiracial,0.33664141372444173,0.3818288305807086,45,1
35-39,Male,Graduated high school,35k-50k,AIAN,0.4614608650785125,0.5500322306386195,45,1
50-54,Male,Attended college or technical school,<15k,Other/Multiracial,0.46636613730799015,0.2014639093756836,45,1
75-79,Female,Graduated high school,50k-100k,Hispanic,0.37214115227388794,0.4366277064806177,44,1
35-39,Female,Attended college or technical school,25k-35k,Asian,0.227917585919303,0.1471264843285786,44,1
50-54,Female,Graduated college or technical school,50k-100k,NHOPI,0.44379282241929013,0.2966226053802281,44,1
45-49,Male,Graduated high school,35k-50k,AIAN,0.5044516172097998,0.3760028657567356,44,1
25-29,Male,Graduated college or technical school,200k+,NH-Black,0.2395207513607957,0.2938717511647959,44,1
80+,Male,Graduated college or technical school,35k-50k,Asian,0.0709510496262527,0.020295077040238,44,1
25-29,Female,Graduated high school,15k-25k,Other/Multiracial,0.36676596161832375,0.3302889047243563,44,1
70-74,Male,Graduated high school,100k-200k,NH-Black,0.4264356592108324,0.5320651119462816,44,1
70-74,Male,Did not graduate high school,100k-200k,NH-White,0.3252333961947569,0.4177768154093502,44,1
45-49,Female,Graduated high school,15k-25k,AIAN,0.5305831248750943,0.4733788930309769,44,1
40-44,Male,Graduated high school,<15k,Other/Multiracial,0.4413603631930978,0.3300174411370905,44,1
60-64,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.37513799275214765,0.4088218191439511,44,1
45-49,Male,Attended college or technical school,<15k,Other/Multiracial,0.46118794155850473,0.3027059149126517,44,1
65-69,Female,Attended college or technical school,35k-50k,Asian,0.20813335270694458,0.0297516007241419,44,1
65-69,Female,Graduated high school,50k-100k,AIAN,0.4543028280544893,0.3916654797331932,44,1
45-49,Male,Graduated high school,15k-25k,Other/Multiracial,0.4696334567747203,0.2541825285297968,44,1
30-34,Female,Did not graduate high school,<15k,NH-Black,0.47445212338553155,0.5621929696812726,44,1
50-54,Male,Did not graduate high school,200k+,NH-White,0.3266001051175793,0.5943986970929589,44,1
35-39,Female,Graduated high school,15k-25k,Other/Multiracial,0.4485237881212328,0.7323322446627012,44,1
18-24,Female,Attended college or technical school,50k-100k,AIAN,0.2594486894852271,0.4631985818477254,44,1
18-24,Male,Graduated high school,200k+,NH-Black,0.19311960690251032,0.1643358013202381,44,1
30-34,Female,Graduated high school,<15k,Other/Multiracial,0.41409018409572523,0.5035912052638478,44,1
60-64,Female,Graduated college or technical school,200k+,Other/Multiracial,0.2626571146045616,0.3008415668084908,44,1
35-39,Female,Did not graduate high school,15k-25k,NH-Black,0.5095399745675073,0.4924270289418551,44,1
75-79,Male,Attended college or technical school,100k-200k,NH-Black,0.37871032361424634,0.1975858991282241,44,1
35-39,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.34437331419691436,0.3334840083911649,44,1
40-44,Female,Graduated high school,25k-35k,Other/Multiracial,0.4721742247808031,0.1575298379007236,44,1
30-34,Male,Attended college or technical school,200k+,Hispanic,0.307156725814655,0.2121500048239785,44,1
70-74,Female,Graduated high school,<15k,Other/Multiracial,0.39499185382392465,0.615299253944964,44,1
65-69,Female,Graduated college or technical school,25k-35k,AIAN,0.38690189989526697,0.3987552977443951,44,1
80+,Male,Attended college or technical school,15k-25k,NH-Black,0.29095608700927367,0.23404511930662,44,1
60-64,Male,Graduated college or technical school,<15k,NH-Black,0.42257350128448723,0.4959939567622921,44,1
55-59,Male,Graduated high school,35k-50k,AIAN,0.4895084541008257,0.487876929185265,43,1
75-79,Male,Graduated high school,25k-35k,Other/Multiracial,0.3389518511700703,0.0698092741246623,43,1
25-29,Female,Graduated high school,100k-200k,Hispanic,0.36248000316521234,0.4810537542571415,43,1
65-69,Male,Attended college or technical school,<15k,Other/Multiracial,0.39743136385389155,0.3472462665171591,43,1
70-74,Female,Graduated college or technical school,25k-35k,Asian,0.1495097324974569,0.0075339709330217,43,1
45-49,Male,Attended college or technical school,200k+,NH-Black,0.4210881402577615,0.4940208150233269,43,1
50-54,Male,Attended college or technical school,35k-50k,Asian,0.24194925304596865,0.536720572659163,43,1
45-49,Male,Graduated high school,25k-35k,Other/Multiracial,0.4722069101703332,0.2459949693836898,43,1
45-49,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.4895851915797797,0.1600779150000107,43,1
50-54,Female,Graduated high school,35k-50k,Other/Multiracial,0.4922569645881227,0.5181388758904146,43,1
65-69,Female,Graduated high school,35k-50k,AIAN,0.46118761709990047,0.381796964723766,43,1
80+,Male,Did not graduate high school,25k-35k,Hispanic,0.2387344522015701,0.1437614369843195,43,1
35-39,Male,Graduated high school,25k-35k,AIAN,0.46836621027652015,0.4802482111721878,43,1
18-24,Male,Attended college or technical school,<15k,Other/Multiracial,0.2185020771634027,0.0941606187359193,43,1
60-64,Male,Attended college or technical school,200k+,NH-Black,0.38415320139714154,0.6308894633878899,43,1
60-64,Male,Attended college or technical school,100k-200k,AIAN,0.4360068053787728,0.1698463413088732,43,1
65-69,Male,Graduated high school,35k-50k,Asian,0.19526355800850376,0.0829780222532432,43,1
70-74,Male,Graduated high school,15k-25k,AIAN,0.4182100231949478,0.2721379830714625,43,1
35-39,Male,Attended college or technical school,200k+,Hispanic,0.33189032249606104,0.1668301035579182,43,1
50-54,Female,Graduated high school,25k-35k,Other/Multiracial,0.499195976303071,0.3927916798631723,43,1
50-54,Male,Graduated high school,35k-50k,AIAN,0.5096560983220676,0.4820474301434655,43,1
60-64,Female,Graduated college or technical school,35k-50k,Asian,0.17443781463874955,0.1392730010277878,43,1
55-59,Female,Graduated high school,35k-50k,AIAN,0.5113171603539753,0.3421867634200778,43,1
50-54,Female,Attended college or technical school,<15k,AIAN,0.5273133643394107,0.3748589561224123,43,1
65-69,Male,Graduated high school,50k-100k,Asian,0.19094178185414012,0.0400260871470978,43,1
40-44,Male,Graduated college or technical school,<15k,Hispanic,0.3881681748341913,0.3145230349260274,43,1
25-29,Male,Graduated high school,25k-35k,Asian,0.1625280801304359,0.1555730279746464,43,1
35-39,Female,Graduated high school,<15k,AIAN,0.48090138274368666,0.3515611168341245,42,1
80+,Male,Graduated high school,15k-25k,Other/Multiracial,0.23046440013744282,0.2027234547868995,42,1
35-39,Female,Attended college or technical school,35k-50k,Asian,0.22306981150080582,0.1204268076803024,42,1
50-54,Male,Graduated college or technical school,100k-200k,NHOPI,0.4014232408449895,0.3332552073487203,42,1
35-39,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.37078327451702586,0.4292105148212579,42,1
40-44,Female,Graduated high school,100k-200k,NH-Black,0.5171988819017621,0.3854022347157095,42,1
65-69,Male,Attended college or technical school,25k-35k,AIAN,0.444640189710839,0.1956763246856819,42,1
45-49,Male,Graduated high school,<15k,AIAN,0.5021473573313335,0.6427313577912467,42,1
55-59,Male,Attended college or technical school,25k-35k,AIAN,0.49462221848818283,0.7363481405500092,42,1
30-34,Male,Graduated high school,25k-35k,Asian,0.19562662460435584,0.172295789266709,42,1
75-79,Female,Graduated college or technical school,35k-50k,Asian,0.12373470561730279,0.0017076382040016,42,1
65-69,Female,Did not graduate high school,35k-50k,Hispanic,0.43126707880439374,0.3779477665538871,42,1
55-59,Female,Graduated high school,35k-50k,Other/Multiracial,0.4721348627209565,0.4165591172504727,42,1
70-74,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.3246947295354798,0.240115874094548,42,1
55-59,Male,Attended college or technical school,200k+,Hispanic,0.35728738671682925,0.2837302352697463,42,1
25-29,Male,Did not graduate high school,<15k,NH-White,0.31622316806924067,0.3273073923842348,42,1
45-49,Female,Graduated high school,<15k,Other/Multiracial,0.4847511473625582,0.5486609778812129,42,1
45-49,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.46781606451226215,0.5737130959925992,42,1
50-54,Male,Attended college or technical school,35k-50k,AIAN,0.5078321254577332,0.6041597984654391,42,1
45-49,Male,Attended college or technical school,25k-35k,AIAN,0.509565664729675,0.4303123487695865,42,1
18-24,Female,Graduated high school,35k-50k,AIAN,0.26623681791254794,0.2411937431188537,42,1
60-64,Female,Graduated college or technical school,25k-35k,Asian,0.17847149255314718,0.026362017574759,42,1
50-54,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.4730033497020029,0.3767752740134835,42,1
45-49,Male,Did not graduate high school,15k-25k,NH-Black,0.5307575320034255,0.2409695130491803,42,1
65-69,Male,Graduated college or technical school,15k-25k,Asian,0.15042333050585574,0.0694333653956562,42,1
45-49,Male,Graduated college or technical school,<15k,Hispanic,0.4091116701784132,0.3881418513572758,42,1
60-64,Female,Graduated high school,50k-100k,Asian,0.222754816001987,0.028804741181449,42,1
25-29,Female,Attended college or technical school,100k-200k,NH-Black,0.41027114286065636,0.3098355424046117,42,1
50-54,Male,Graduated college or technical school,<15k,NH-Black,0.4656176535841568,0.2614360506000934,41,1
65-69,Male,Attended college or technical school,35k-50k,Asian,0.19411931087516737,0.2371455472360105,41,1
40-44,Female,Attended college or technical school,<15k,AIAN,0.5002900507855433,0.4554535792413296,41,1
70-74,Female,Graduated college or technical school,25k-35k,AIAN,0.3623686833135152,0.507332712905846,41,1
35-39,Female,Graduated high school,25k-35k,AIAN,0.49013735995579116,0.5518212708016066,41,1
45-49,Male,Graduated college or technical school,25k-35k,Asian,0.18841567315004787,0.1365968651493296,41,1
65-69,Male,Graduated high school,15k-25k,Asian,0.19801694825130087,0.2590672021351119,41,1
70-74,Female,Graduated college or technical school,<15k,NH-Black,0.3925316836063429,0.3169281672409968,41,1
45-49,Female,Attended college or technical school,15k-25k,AIAN,0.5287650203863343,0.4974522082898503,41,1
80+,Female,Graduated high school,15k-25k,Asian,0.10574665328598762,0.0045675316713507,41,1
80+,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.19144267934418543,0.0774935850256514,41,1
30-34,Female,Graduated high school,<15k,AIAN,0.4525855070380211,0.9177716867235656,41,1
30-34,Male,Graduated high school,15k-25k,AIAN,0.4376189534500122,0.288181060630257,41,1
60-64,Male,Graduated high school,50k-100k,Asian,0.2080148970576723,0.1595980423461503,41,1
65-69,Male,Graduated high school,100k-200k,Hispanic,0.4011359572195181,0.1258251704280986,41,1
65-69,Male,Attended college or technical school,<15k,AIAN,0.43552920398998823,0.3582911873744855,41,1
45-49,Female,Graduated high school,25k-35k,Other/Multiracial,0.4939907007747303,0.2408592117358351,41,1
45-49,Female,Graduated high school,<15k,AIAN,0.5239412280716927,0.8152821185320392,41,1
30-34,Female,Attended college or technical school,15k-25k,AIAN,0.4573835278024981,0.4987575288257095,41,1
45-49,Female,Graduated high school,50k-100k,AIAN,0.519319864347744,0.4337266262581614,41,1
60-64,Male,Did not graduate high school,<15k,AIAN,0.44460296530857557,0.1709007557505385,40,1
25-29,Female,Graduated college or technical school,<15k,NH-Black,0.3582266470501209,0.3779978563574713,40,1
40-44,Female,Graduated high school,35k-50k,AIAN,0.5044188329754589,0.269678750130785,40,1
40-44,Female,Graduated high school,35k-50k,Asian,0.2394535750253918,0.081868103724879,40,1
80+,Female,Attended college or technical school,15k-25k,AIAN,0.2751022643402774,0.1390806532872906,40,1
60-64,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.3525579259639577,0.4171399253183591,40,1
50-54,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.41432976835253477,0.3378264832945,40,1
25-29,Male,Graduated high school,50k-100k,NHOPI,0.3744780609641761,0.2230545452819637,40,1
50-54,Female,Graduated high school,25k-35k,AIAN,0.538333735491628,0.5182083915741711,40,1
60-64,Female,Did not graduate high school,100k-200k,NH-White,0.3939206674913994,0.5141581291648182,40,1
65-69,Male,Graduated college or technical school,100k-200k,AIAN,0.334120851683961,0.3024728679107996,40,1
55-59,Male,Graduated college or technical school,25k-35k,Asian,0.1794442867148854,0.145981765972805,40,1
18-24,Male,Graduated high school,35k-50k,NHOPI,0.25116242718445714,0.377731078168353,40,1
50-54,Female,Graduated high school,15k-25k,Other/Multiracial,0.49661383382587176,0.6585099525638014,40,1
25-29,Female,Attended college or technical school,50k-100k,AIAN,0.3913290137259274,0.4624120108406956,40,1
70-74,Female,Graduated college or technical school,200k+,NH-Black,0.28461703362495316,0.3829621438481644,40,1
25-29,Female,Graduated high school,35k-50k,AIAN,0.39970525621530945,0.4002562843984934,40,1
60-64,Female,Graduated college or technical school,<15k,Other/Multiracial,0.36651128457934673,0.3713192950116621,40,1
80+,Male,Graduated high school,<15k,NH-Black,0.2869805653230429,0.3898628714091808,40,1
25-29,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.33512656427890636,0.3567201979817985,40,1
80+,Male,Attended college or technical school,15k-25k,Hispanic,0.2497745643454087,0.1298467741183843,40,1
75-79,Male,Graduated college or technical school,15k-25k,NH-Black,0.3343438324209992,0.2994133979131556,40,1
25-29,Female,Attended college or technical school,25k-35k,AIAN,0.4046244645682252,0.4237652423321737,39,1
40-44,Male,Did not graduate high school,15k-25k,NH-Black,0.5089504941696221,0.2280639720538789,39,1
30-34,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.32521565142578523,0.3866794405021608,39,1
30-34,Female,Attended college or technical school,25k-35k,Asian,0.20851414858920472,0.4900044469332196,39,1
80+,Female,Graduated high school,35k-50k,Asian,0.10410971164039129,0.0683892100343696,39,1
30-34,Female,Attended college or technical school,35k-50k,Asian,0.20397005251107234,0.216153471490551,39,1
30-34,Male,Graduated high school,50k-100k,NHOPI,0.4286473834173221,0.4066246402955258,39,1
35-39,Female,Graduated college or technical school,35k-50k,AIAN,0.40136903928911716,0.4775473699435539,39,1
55-59,Female,Graduated high school,25k-35k,Other/Multiracial,0.4790578496296832,0.5945340619181007,39,1
40-44,Male,Did not graduate high school,200k+,NH-White,0.30326355387265375,0.2088546078383752,39,1
25-29,Female,Graduated college or technical school,200k+,NH-Black,0.25577218431759974,0.1506859652471441,39,1
25-29,Male,Graduated high school,35k-50k,Asian,0.15878509645338534,0.3265479647199269,39,1
18-24,Female,Graduated high school,50k-100k,AIAN,0.2608533762888815,0.3835983156365739,39,1
35-39,Male,Attended college or technical school,25k-35k,AIAN,0.4665494080954682,0.3968254725913955,39,1
50-54,Male,Graduated college or technical school,25k-35k,Asian,0.19162038891774313,0.0145958239986714,39,1
60-64,Female,Graduated high school,50k-100k,NHOPI,0.48308041826665915,0.4346730968947657,39,1
55-59,Female,Attended college or technical school,100k-200k,Asian,0.22276600155775134,0.1767941830334654,39,1
18-24,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.18611656883108027,0.0735742134993807,39,1
55-59,Female,Graduated college or technical school,25k-35k,Asian,0.19265216140168442,0.1573322074276791,39,1
18-24,Male,Attended college or technical school,50k-100k,AIAN,0.24303994223445952,0.0727599476966371,39,1
55-59,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.3701963197879261,0.4462269546031962,39,1
70-74,Female,Graduated college or technical school,15k-25k,AIAN,0.35998555027887047,0.2940960349917527,39,1
70-74,Male,Graduated college or technical school,25k-35k,Asian,0.13875129937689398,0.0270958318816111,39,1
65-69,Female,Graduated high school,100k-200k,NH-Black,0.4739197909009704,0.5973348774604512,39,1
40-44,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.3907958728395275,0.4944897761065513,39,1
70-74,Male,Graduated high school,50k-100k,Asian,0.1752818262102906,0.1738315287206054,38,1
18-24,Female,Graduated high school,<15k,Other/Multiracial,0.23507554968461764,0.3153209136779727,38,1
25-29,Female,Attended college or technical school,15k-25k,Other/Multiracial,0.3650726341449489,0.4246092581194378,38,1
40-44,Female,Graduated high school,100k-200k,Other/Multiracial,0.4369816163865758,0.2055094904654109,38,1
55-59,Male,Attended college or technical school,15k-25k,AIAN,0.49204049000469235,0.6130814149601217,38,1
70-74,Male,Graduated high school,50k-100k,AIAN,0.4072626158535351,0.1752999422266774,38,1
35-39,Male,Graduated college or technical school,<15k,NH-Black,0.418036522572768,0.2877319326044679,38,1
60-64,Male,Attended college or technical school,100k-200k,Asian,0.19298376436176426,0.0384710023985224,38,1
65-69,Female,Graduated high school,<15k,Other/Multiracial,0.42027795208554647,0.3748131292911097,38,1
18-24,Male,Graduated high school,25k-35k,NHOPI,0.2564192188958915,0.2620318044343602,38,1
40-44,Male,Attended college or technical school,100k-200k,AIAN,0.4523660302859831,0.5961766717468083,38,1
60-64,Female,Attended college or technical school,50k-100k,NHOPI,0.48125820771457556,0.4150773940742377,38,1
60-64,Male,Did not graduate high school,200k+,NH-White,0.28944648615040824,0.2075602353572369,38,1
45-49,Female,Did not graduate high school,100k-200k,NH-White,0.43113727042223465,0.5260394070464253,38,1
65-69,Female,Did not graduate high school,<15k,AIAN,0.4397387814864876,0.4283625996774639,38,1
40-44,Male,Graduated high school,25k-35k,Asian,0.22878794637652825,0.1781996368440486,38,1
65-69,Female,Graduated college or technical school,100k-200k,AIAN,0.35380469922390584,0.5599275613048776,38,1
70-74,Female,Attended college or technical school,100k-200k,Hispanic,0.3951947319062361,0.5392025517078789,38,1
45-49,Female,Did not graduate high school,25k-35k,NH-Black,0.5549677272627249,0.5208162068304103,38,1
55-59,Male,Graduated high school,100k-200k,AIAN,0.4610250393560586,0.8649710890142103,38,1
60-64,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.4127261605886254,0.4201157374283427,38,1
30-34,Male,Attended college or technical school,35k-50k,AIAN,0.43154289219644476,0.5080910462783689,38,1
30-34,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.34231725605724755,0.4075328857460785,38,1
65-69,Male,Graduated high school,100k-200k,Other/Multiracial,0.37427781109949,0.2955833552330013,38,1
50-54,Female,Graduated high school,<15k,Other/Multiracial,0.48995333363517435,0.5079239350432869,38,1
45-49,Female,Graduated high school,100k-200k,NH-Black,0.538971429261247,0.7283043743887376,38,1
65-69,Female,Graduated college or technical school,200k+,Asian,0.1038022104527975,0.0256053112635968,38,1
30-34,Male,Attended college or technical school,25k-35k,Asian,0.19448076406717274,0.3465159598345282,37,1
45-49,Male,Graduated college or technical school,35k-50k,Other/Multiracial,0.38423870115864345,0.4067150727164279,37,1
55-59,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.3973863123721523,0.2829608902048393,37,1
25-29,Female,Attended college or technical school,35k-50k,AIAN,0.3979554240608823,0.5738777371478647,37,1
60-64,Female,Graduated college or technical school,15k-25k,Asian,0.17696211971866663,0.3715732083888169,37,1
75-79,Female,Graduated high school,15k-25k,AIAN,0.3931247792050545,0.2139177853073127,37,1
35-39,Male,Attended college or technical school,15k-25k,Other/Multiracial,0.4252681103757226,0.2885623304177038,37,1
60-64,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.35491915550364583,0.4852317130030018,37,1
55-59,Male,Did not graduate high school,50k-100k,NH-Black,0.5045596065355109,0.5016086476233388,37,1
70-74,Male,Graduated college or technical school,35k-50k,AIAN,0.33623779531526515,0.5323313800845224,37,1
65-69,Male,Graduated college or technical school,35k-50k,AIAN,0.36000071935689915,0.4523845776558343,37,1
45-49,Female,Graduated high school,25k-35k,AIAN,0.5331548224152501,0.7727905391200998,37,1
40-44,Male,Graduated high school,200k+,Hispanic,0.3526389001013874,0.3954374788845874,37,1
35-39,Male,Graduated high school,100k-200k,AIAN,0.4332244710116285,0.4316946294949493,37,1
35-39,Male,Graduated high school,100k-200k,Asian,0.1912264369579306,0.2354277401462304,37,1
70-74,Female,Did not graduate high school,35k-50k,Hispanic,0.4057826056748157,0.5706456849068182,37,1
75-79,Female,Attended college or technical school,15k-25k,AIAN,0.39138497259866595,0.4890442196656434,37,1
75-79,Female,Did not graduate high school,35k-50k,NH-Black,0.4100697841766496,0.1649907611954225,37,1
40-44,Female,Did not graduate high school,100k-200k,NH-White,0.4098483099422909,0.6444426874276847,37,1
50-54,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.41683835248376916,0.3849304916083535,37,1
40-44,Female,Attended college or technical school,200k+,Hispanic,0.3710980430716602,0.2087937507199202,37,1
80+,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.1898489571934921,0.0641627461222205,37,1
35-39,Female,Graduated college or technical school,25k-35k,Asian,0.17575760057009962,0.0968568335624275,37,1
