age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
70-74,Female,Attended college or technical school,15k-25k,NHOPI,0.4292881299234944,0.1392571849713567,10,0
55-59,Male,Attended college or technical school,200k+,AIAN,0.35765566834925006,0.5995526803322848,10,0
50-54,Female,Graduated high school,<15k,Asian,0.25028635826624407,0.0,10,0
50-54,Female,Graduated high school,200k+,Hispanic,0.3882754686238452,0.3028628157606279,10,0
50-54,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.44052009054852564,0.2177379508989311,10,0
55-59,Female,Graduated high school,100k-200k,Asian,0.21717619822215842,0.1389985099412321,10,0
70-74,Female,Attended college or technical school,200k+,NH-Black,0.3456292025032161,0.7672689401268721,10,0
50-54,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4689160973701437,0.4084096362085701,10,0
80+,Male,Did not graduate high school,35k-50k,AIAN,0.23435978388863563,0.1073888157764112,9,0
35-39,Female,Attended college or technical school,<15k,NHOPI,0.47029430015681223,0.2251068976829235,9,0
40-44,Female,Attended college or technical school,100k-200k,NHOPI,0.4653007931855968,0.6887582191925128,9,0
25-29,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.3418510644756477,0.6179284729043919,9,0
55-59,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.3933743015932499,0.1886687313671886,9,0
30-34,Male,Graduated high school,200k+,NH-Black,0.3454813987132787,0.819022723841766,9,0
75-79,Male,Graduated high school,25k-35k,Asian,0.15144303784073712,0.0391458489091104,9,0
30-34,Male,Graduated high school,200k+,Other/Multiracial,0.2768523816093376,0.6023272369410427,9,0
65-69,Female,Did not graduate high school,100k-200k,NH-Black,0.4439126104808194,0.2893967412390644,9,0
75-79,Male,Graduated college or technical school,<15k,Asian,0.10985612358868328,0.0176095062599224,9,0
60-64,Female,Attended college or technical school,25k-35k,NHOPI,0.48410881489392477,0.339984479424013,9,0
60-64,Female,Graduated high school,100k-200k,Asian,0.20167998262923525,0.0463942524826565,9,0
60-64,Female,Graduated high school,100k-200k,NHOPI,0.4507207624952386,0.0558259943228717,9,0
18-24,Female,Graduated college or technical school,15k-25k,AIAN,0.20285019994335005,0.2579948622265854,9,0
25-29,Male,Graduated college or technical school,200k+,AIAN,0.20417930541274815,0.0949943867555671,9,0
75-79,Male,Graduated high school,35k-50k,NHOPI,0.3606899205318333,0.0,9,0
75-79,Female,Did not graduate high school,50k-100k,Hispanic,0.3447141775023783,0.0776745305355956,9,0
55-59,Male,Attended college or technical school,25k-35k,NHOPI,0.4857559233581694,0.2520159070912958,9,0
18-24,Male,Graduated high school,200k+,AIAN,0.16324246796459133,0.1392694999436882,9,0
18-24,Male,Graduated college or technical school,25k-35k,AIAN,0.19072493349180838,0.0053479654435796,9,0
18-24,Male,Attended college or technical school,25k-35k,NHOPI,0.24744044858647346,0.0761439166055535,9,0
18-24,Male,Graduated college or technical school,100k-200k,NHOPI,0.17102536919373543,0.8533914555895068,9,0
45-49,Male,Graduated high school,<15k,Asian,0.2306135272039464,0.213706056675961,9,0
65-69,Female,Did not graduate high school,25k-35k,Asian,0.19495463085836426,0.486574740560014,9,0
25-29,Female,Graduated college or technical school,25k-35k,NHOPI,0.3220485563918884,0.2439025784818284,9,0
80+,Female,Did not graduate high school,<15k,Asian,0.0930466596120617,0.1341910387032736,9,0
55-59,Male,Graduated college or technical school,15k-25k,AIAN,0.4013466340726006,0.3319058665493573,9,0
40-44,Female,Did not graduate high school,50k-100k,NH-Black,0.508354075649731,0.7883858162538196,9,0
50-54,Female,Graduated high school,200k+,NH-Black,0.43873526155730447,0.4978559493489561,9,0
25-29,Female,Graduated college or technical school,100k-200k,NHOPI,0.29195569483031536,0.0496278223908004,9,0
40-44,Female,Did not graduate high school,<15k,NHOPI,0.4739547323625154,0.0518765236510653,9,0
18-24,Male,Did not graduate high school,25k-35k,Asian,0.08612162566835217,0.0306001437971707,9,0
50-54,Female,Graduated high school,200k+,Other/Multiracial,0.36185450594353097,0.1790762070204686,9,0
55-59,Male,Graduated college or technical school,200k+,NHOPI,0.28882483587025765,0.2125649638637209,9,0
25-29,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.33565512104156126,0.355293697802464,9,0
80+,Female,Graduated college or technical school,200k+,NH-Black,0.15718381770935325,0.0,9,0
40-44,Female,Graduated high school,200k+,Other/Multiracial,0.3373467544861819,0.0737913347179639,9,0
25-29,Male,Did not graduate high school,25k-35k,AIAN,0.3576219679728073,0.2956287057441686,9,0
75-79,Female,Attended college or technical school,100k-200k,Asian,0.14365489103823142,0.0019650467579919,9,0
50-54,Female,Did not graduate high school,<15k,Asian,0.23607743785285273,0.2883752705687378,9,0
40-44,Female,Did not graduate high school,25k-35k,AIAN,0.48099954069282624,0.5588232074037482,9,0
80+,Female,Attended college or technical school,<15k,AIAN,0.26190150443808935,0.14495645883225,9,0
35-39,Male,Did not graduate high school,35k-50k,AIAN,0.4316431719116544,0.7891869382846272,9,0
35-39,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.41472027508524495,0.5666301010849856,9,0
75-79,Female,Attended college or technical school,35k-50k,NHOPI,0.37925462986752195,0.4330174180217773,9,0
55-59,Male,Did not graduate high school,35k-50k,Asian,0.2087437869095356,0.2681120253021462,9,0
65-69,Female,Attended college or technical school,200k+,Other/Multiracial,0.29837135690100475,0.2537986108429256,9,0
35-39,Male,Did not graduate high school,35k-50k,Asian,0.19081449190769412,0.2097851782803153,9,0
70-74,Female,Graduated high school,<15k,NHOPI,0.4245725118143065,0.1668560164037878,9,0
70-74,Male,Did not graduate high school,35k-50k,AIAN,0.3852063469231625,0.8139999542193515,9,0
75-79,Male,Graduated high school,<15k,Asian,0.1467613784575694,0.0,9,0
55-59,Female,Graduated high school,200k+,NH-Black,0.4190715226246869,0.3359606394869315,9,0
80+,Female,Did not graduate high school,35k-50k,AIAN,0.2503296373427719,0.0650565746193156,9,0
75-79,Female,Graduated college or technical school,<15k,AIAN,0.302672335131155,0.7134132773763915,9,0
45-49,Male,Did not graduate high school,100k-200k,NH-Black,0.4868499503143302,0.7383179086544569,9,0
35-39,Male,Graduated high school,200k+,Asian,0.1346304633748954,0.0438163597345089,9,0
60-64,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.37129362120515824,0.5165597165271499,9,0
50-54,Male,Graduated college or technical school,<15k,Asian,0.1800818674294865,0.0575874222147047,9,0
30-34,Male,Did not graduate high school,50k-100k,AIAN,0.397439848196992,0.738981844013855,9,0
50-54,Male,Graduated college or technical school,<15k,AIAN,0.4143264348217512,0.2592070779970593,9,0
75-79,Male,Did not graduate high school,25k-35k,AIAN,0.347403487453076,0.3283419107499029,9,0
30-34,Female,Attended college or technical school,200k+,Asian,0.13074243760648613,0.0,9,0
55-59,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.442152612399213,0.3151981447767571,9,0
55-59,Male,Graduated high school,100k-200k,NHOPI,0.4523539591300734,0.7125298922480153,9,0
25-29,Female,Attended college or technical school,100k-200k,AIAN,0.36115234507019445,0.0369400520192738,9,0
30-34,Female,Attended college or technical school,200k+,Other/Multiracial,0.29308820591907303,0.1162640835370652,9,0
60-64,Male,Attended college or technical school,35k-50k,NHOPI,0.45558271427527586,0.9365561530712802,9,0
50-54,Female,Did not graduate high school,35k-50k,AIAN,0.5010213170387643,0.6944739968591693,9,0
30-34,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.3874953188828238,0.3077940560355945,9,0
60-64,Male,Did not graduate high school,35k-50k,Asian,0.19369925076446437,0.014103032350644,9,0
30-34,Female,Graduated high school,100k-200k,AIAN,0.416232916943444,0.4309073491227611,9,0
55-59,Female,Did not graduate high school,50k-100k,AIAN,0.4740674117292706,0.3419130537828018,9,0
75-79,Male,Attended college or technical school,200k+,NH-Black,0.28578654264048786,0.7528990797816248,9,0
45-49,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.40767207708031583,0.3241678847287261,9,0
30-34,Female,Did not graduate high school,15k-25k,Asian,0.1894137152998572,0.1393372704449215,9,0
65-69,Female,Graduated high school,100k-200k,Other/Multiracial,0.3848143823746774,0.0541300910243457,9,0
50-54,Male,Did not graduate high school,35k-50k,Asian,0.2223326966408766,0.0,9,0
45-49,Female,Graduated college or technical school,35k-50k,NHOPI,0.4348320374207538,0.9498941741264,9,0
50-54,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.46635488868784986,0.0184340651535027,9,0
80+,Male,Graduated college or technical school,25k-35k,AIAN,0.19613789742750753,0.1340887428956611,9,0
25-29,Male,Graduated high school,200k+,NH-Black,0.29653055272238904,0.3161634709829641,9,0
70-74,Female,Did not graduate high school,25k-35k,AIAN,0.41267094222908496,0.1104830165434493,9,0
45-49,Male,Graduated college or technical school,35k-50k,NHOPI,0.4136066947250739,0.956084170218732,8,0
65-69,Male,Did not graduate high school,50k-100k,AIAN,0.40352699854808516,0.5870715183413255,8,0
35-39,Female,Graduated high school,100k-200k,NHOPI,0.4461330854208283,0.0419824330736709,8,0
65-69,Female,Did not graduate high school,35k-50k,AIAN,0.4313744834534446,0.178104714159832,8,0
30-34,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.3410510460141762,0.3283973198181509,8,0
65-69,Female,Graduated high school,100k-200k,NHOPI,0.424503724687397,0.8209776009424684,8,0
40-44,Female,Graduated high school,<15k,Asian,0.23059032252370884,0.1008251510416516,8,0
80+,Female,Did not graduate high school,15k-25k,Asian,0.09531689385457874,0.2922404794327258,8,0
70-74,Male,Attended college or technical school,200k+,Other/Multiracial,0.2599060159886758,0.0103724912169878,8,0
25-29,Male,Graduated college or technical school,35k-50k,NHOPI,0.29754905230450174,0.9290257109397456,8,0
45-49,Male,Graduated high school,25k-35k,NHOPI,0.5024546823425657,0.173668542625651,8,0
70-74,Male,Attended college or technical school,25k-35k,NHOPI,0.410625487744222,0.0,8,0
50-54,Female,Graduated college or technical school,35k-50k,NHOPI,0.43993596737446583,0.3448686284197312,8,0
70-74,Female,Did not graduate high school,25k-35k,Asian,0.17907458930731154,0.3516588886965443,8,0
75-79,Male,Attended college or technical school,25k-35k,NHOPI,0.3654040303498121,0.991105796109506,8,0
70-74,Male,Graduated college or technical school,200k+,AIAN,0.22892812460658848,0.2039647580546842,8,0
75-79,Male,Attended college or technical school,35k-50k,NHOPI,0.35901481440701194,0.544437563146868,8,0
30-34,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.3809572277150579,0.901237937594776,8,0
75-79,Male,Attended college or technical school,<15k,AIAN,0.3549336135151043,0.0980485750697455,8,0
60-64,Male,Graduated college or technical school,15k-25k,NHOPI,0.38112391853181304,0.1359378943671688,8,0
65-69,Female,Attended college or technical school,200k+,NH-Black,0.3695982146760996,0.636388734830672,8,0
65-69,Male,Graduated college or technical school,200k+,AIAN,0.24788497268508042,0.2373981151302278,8,0
80+,Female,Graduated college or technical school,200k+,Hispanic,0.13147204500118229,0.0,8,0
65-69,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4001489020531462,0.4328950743381022,8,0
55-59,Female,Did not graduate high school,<15k,Asian,0.2218897996311481,0.0198794285537084,8,0
30-34,Male,Attended college or technical school,35k-50k,NHOPI,0.4231045264205776,0.2624352091524614,8,0
55-59,Female,Did not graduate high school,100k-200k,Hispanic,0.44188963037534174,0.240008129636604,8,0
25-29,Male,Attended college or technical school,35k-50k,NHOPI,0.36938092868002265,0.1906152908385269,8,0
55-59,Male,Graduated high school,200k+,AIAN,0.3593279988025618,0.085930570223536,8,0
55-59,Female,Did not graduate high school,<15k,NHOPI,0.48081335612068266,0.6330412372067044,8,0
60-64,Male,Did not graduate high school,100k-200k,AIAN,0.40844299688854424,0.1388879975232552,8,0
75-79,Female,Did not graduate high school,35k-50k,AIAN,0.3609610334178897,0.2303837502318915,8,0
45-49,Male,Did not graduate high school,35k-50k,AIAN,0.4741340346512648,0.8820445034136735,8,0
70-74,Male,Graduated college or technical school,35k-50k,NHOPI,0.32891381760172317,0.1797422645413368,8,0
45-49,Male,Did not graduate high school,25k-35k,Asian,0.2235310569506539,0.0,8,0
80+,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.20295016074452532,0.0534728984790076,8,0
80+,Male,Did not graduate high school,<15k,AIAN,0.23271447207778934,0.2451321272786881,8,0
50-54,Male,Did not graduate high school,200k+,Hispanic,0.35008722059633784,0.2873734754103375,8,0
35-39,Male,Graduated college or technical school,15k-25k,AIAN,0.37474178583512446,0.1228586263445584,8,0
55-59,Female,Graduated college or technical school,35k-50k,NHOPI,0.42025877039227216,0.5243784844915855,8,0
40-44,Male,Graduated college or technical school,15k-25k,AIAN,0.3947584326930292,0.5884580648251414,8,0
18-24,Male,Did not graduate high school,35k-50k,Asian,0.08396440328544358,0.0,8,0
45-49,Female,Attended college or technical school,15k-25k,NHOPI,0.519780466020889,0.676173091774968,8,0
80+,Female,Graduated college or technical school,50k-100k,NHOPI,0.20256646014364527,0.0,8,0
18-24,Female,Graduated college or technical school,25k-35k,AIAN,0.20452128865566746,0.6610633483525346,8,0
25-29,Male,Graduated high school,200k+,Other/Multiracial,0.23412859942377431,0.3659884998506024,8,0
65-69,Male,Attended college or technical school,35k-50k,NHOPI,0.4293041979669857,0.1938081775828909,8,0
50-54,Male,Did not graduate high school,25k-35k,Asian,0.22715596326495524,0.0,8,0
65-69,Female,Did not graduate high school,<15k,Asian,0.18923034703675248,0.3665435219213772,8,0
45-49,Female,Attended college or technical school,<15k,Asian,0.24506196461006718,0.0851744350909312,8,0
40-44,Male,Did not graduate high school,35k-50k,Asian,0.20423302957944892,0.0611986077783053,8,0
65-69,Male,Graduated college or technical school,<15k,AIAN,0.34830312622678494,0.0344471658719323,8,0
40-44,Male,Attended college or technical school,<15k,Asian,0.2142871910640607,0.5940373399613663,8,0
80+,Female,Graduated high school,100k-200k,Asian,0.0907477249592276,0.0,8,0
30-34,Male,Did not graduate high school,35k-50k,AIAN,0.40407575588202127,0.0403240564203853,8,0
75-79,Female,Graduated college or technical school,200k+,Hispanic,0.20395857951501342,0.0342859420433373,8,0
25-29,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.292446264331317,0.236014429797022,8,0
65-69,Female,Graduated high school,100k-200k,AIAN,0.4224057459772802,0.7139178208534378,8,0
75-79,Female,Graduated high school,100k-200k,Other/Multiracial,0.31774148653174955,0.6760828739429652,8,0
80+,Male,Graduated high school,100k-200k,Asian,0.08380925245771965,0.1373150771603237,8,0
45-49,Male,Attended college or technical school,25k-35k,NHOPI,0.5006374357807876,0.0383419062253467,8,0
65-69,Female,Did not graduate high school,100k-200k,Hispanic,0.3932753671320352,0.0876443064918836,8,0
80+,Male,Graduated college or technical school,<15k,NH-Black,0.2171215078382622,0.0705708004296326,8,0
60-64,Male,Did not graduate high school,15k-25k,NHOPI,0.4425926194398105,0.6464914896117164,8,0
60-64,Female,Graduated college or technical school,15k-25k,NHOPI,0.4018268491954724,0.4730346519894473,8,0
60-64,Male,Did not graduate high school,15k-25k,Asian,0.19642928080012584,0.0584053016722589,8,0
60-64,Female,Graduated college or technical school,25k-35k,NHOPI,0.4043025569271223,0.7685717119803224,8,0
35-39,Male,Did not graduate high school,50k-100k,AIAN,0.4248778958277773,0.3305262206320841,7,0
80+,Female,Graduated college or technical school,35k-50k,NHOPI,0.2070725137888413,0.0,7,0
35-39,Male,Did not graduate high school,50k-100k,Asian,0.18657832782678624,0.0229527036176986,7,0
70-74,Male,Graduated high school,100k-200k,Asian,0.1578768471130539,0.0,7,0
80+,Female,Graduated high school,100k-200k,NH-Black,0.27514902985554796,0.0384904389817743,7,0
80+,Female,Graduated college or technical school,<15k,AIAN,0.20416528396595418,0.4572489774888394,7,0
80+,Female,Graduated college or technical school,100k-200k,AIAN,0.18766831662997163,0.1194834640768778,7,0
75-79,Female,Did not graduate high school,25k-35k,Asian,0.15270502656488072,0.0,7,0
80+,Female,Did not graduate high school,50k-100k,AIAN,0.24517524780190478,0.1556040098435927,7,0
75-79,Male,Graduated high school,15k-25k,NHOPI,0.3647041163151835,0.4017350290903091,7,0
35-39,Female,Attended college or technical school,200k+,Other/Multiracial,0.31712602533567247,0.0010774063543812,7,0
35-39,Female,Attended college or technical school,200k+,Asian,0.14420189106835227,0.0309645958817578,7,0
55-59,Male,Attended college or technical school,200k+,NHOPI,0.3596327783021407,0.1996428177407682,7,0
65-69,Male,Did not graduate high school,100k-200k,Hispanic,0.3727378052361595,0.527621793792018,7,0
35-39,Female,Attended college or technical school,15k-25k,NHOPI,0.4769111318525045,0.9935011535767124,7,0
65-69,Male,Attended college or technical school,<15k,NHOPI,0.4270561154923031,0.650131811978463,7,0
55-59,Female,Graduated college or technical school,25k-35k,NHOPI,0.4270102635856533,0.0332157390595438,7,0
50-54,Male,Graduated college or technical school,35k-50k,NHOPI,0.4186463276846609,0.1148253670210004,7,0
30-34,Female,Attended college or technical school,100k-200k,NHOPI,0.4165545091958462,0.3484942786917548,7,0
75-79,Female,Graduated high school,100k-200k,Hispanic,0.3426767667589077,0.0036662088468073,7,0
65-69,Female,Graduated high school,100k-200k,Asian,0.18504427400569373,0.0258398073797156,7,0
65-69,Male,Attended college or technical school,15k-25k,NHOPI,0.4335630817865314,0.286774603434303,7,0
30-34,Female,Did not graduate high school,100k-200k,Hispanic,0.38724223616060177,0.4558610504232617,7,0
50-54,Male,Graduated high school,200k+,NHOPI,0.38003951813064146,0.2508865347592962,7,0
55-59,Female,Attended college or technical school,<15k,NHOPI,0.4982702711462391,0.235353205888962,7,0
75-79,Male,Attended college or technical school,100k-200k,AIAN,0.3313515553580719,0.0947402747443983,7,0
30-34,Female,Did not graduate high school,35k-50k,NH-Black,0.4658403320867413,0.5466308308239206,7,0
30-34,Female,Graduated college or technical school,25k-35k,NHOPI,0.3729707102052177,0.535714482026011,7,0
30-34,Female,Graduated high school,100k-200k,NHOPI,0.4183224792288567,0.8083648576453625,7,0
55-59,Male,Attended college or technical school,35k-50k,NHOPI,0.4788526067654787,0.4625840192554846,7,0
55-59,Male,Attended college or technical school,<15k,NHOPI,0.4765619445082388,0.0285798402427797,7,0
35-39,Male,Did not graduate high school,100k-200k,NH-Black,0.4441829999487342,0.5797268089958232,7,0
25-29,Male,Did not graduate high school,50k-100k,Asian,0.1404974415857995,0.159474551304273,7,0
35-39,Male,Attended college or technical school,25k-35k,NHOPI,0.45784101790457804,0.4286089485304398,7,0
80+,Female,Did not graduate high school,200k+,NH-White,0.14430323584132487,0.336436777235971,7,0
35-39,Male,Attended college or technical school,200k+,AIAN,0.33233433898919584,0.5003393783853185,7,0
35-39,Male,Attended college or technical school,15k-25k,NHOPI,0.4552883962713997,0.038569713665563,7,0
65-69,Male,Did not graduate high school,<15k,NHOPI,0.41005281639977526,0.0787802824838755,7,0
50-54,Male,Attended college or technical school,15k-25k,NHOPI,0.5032503119152919,0.8260140638753565,7,0
35-39,Female,Graduated high school,<15k,Asian,0.2159133058675502,0.1852999545054678,7,0
35-39,Female,Graduated high school,200k+,Other/Multiracial,0.3187032195989289,0.0,7,0
35-39,Female,Graduated high school,200k+,Asian,0.1451031499743246,0.1753774384013489,7,0
35-39,Female,Graduated high school,100k-200k,AIAN,0.4440107982032326,0.0497337078770267,7,0
35-39,Female,Graduated college or technical school,<15k,AIAN,0.3889920698016969,0.1023268547457534,7,0
80+,Female,Attended college or technical school,25k-35k,NHOPI,0.2707847143403479,0.0075309489465437,7,0
75-79,Female,Attended college or technical school,50k-100k,NHOPI,0.3727707396501039,0.9341978088279232,7,0
25-29,Male,Did not graduate high school,15k-25k,AIAN,0.35526117571599347,0.064610307139104,7,0
75-79,Female,Attended college or technical school,<15k,Asian,0.1570372743118918,0.5856120321603772,7,0
25-29,Male,Did not graduate high school,25k-35k,Asian,0.14732044239606884,0.1173524089627106,7,0
75-79,Female,Did not graduate high school,15k-25k,Asian,0.1513760537284653,0.0717143790710596,7,0
25-29,Male,Did not graduate high school,35k-50k,AIAN,0.35129326373606984,0.1256876628283967,7,0
55-59,Male,Did not graduate high school,15k-25k,Asian,0.21162978939780616,0.5104376262909207,7,0
80+,Female,Graduated high school,100k-200k,Other/Multiracial,0.2158573867351053,0.4471763695392894,7,0
65-69,Male,Graduated college or technical school,200k+,NHOPI,0.24949210276585276,0.0643133076473544,7,0
60-64,Female,Graduated college or technical school,35k-50k,NHOPI,0.3976604485764334,0.4133423950092579,7,0
60-64,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.41922979078226,0.7545422015285472,7,0
18-24,Male,Attended college or technical school,15k-25k,NHOPI,0.2455276336360502,0.2606481974377671,7,0
65-69,Male,Graduated high school,200k+,Hispanic,0.3053496039914171,0.7068957843686322,7,0
18-24,Male,Graduated college or technical school,15k-25k,AIAN,0.1891395597919801,0.2141887039548563,7,0
70-74,Female,Did not graduate high school,100k-200k,NH-Black,0.4183291927001796,0.7287604671955022,7,0
60-64,Female,Did not graduate high school,<15k,NHOPI,0.45753189833786007,0.7756723662526005,7,0
60-64,Male,Graduated college or technical school,25k-35k,NHOPI,0.3835540511563728,0.0328324972785238,7,0
40-44,Male,Graduated college or technical school,<15k,Other/Multiracial,0.35201834137205346,0.7093124595888438,7,0
80+,Male,Graduated high school,35k-50k,NHOPI,0.2501089408979522,0.1479516164252836,7,0
40-44,Female,Did not graduate high school,200k+,NH-White,0.31304319173048345,0.4332768965063472,7,0
18-24,Male,Did not graduate high school,<15k,NHOPI,0.22808976937455036,0.3484421722723794,7,0
80+,Female,Graduated high school,<15k,NHOPI,0.26498218442315125,0.0862325208790215,7,0
50-54,Female,Attended college or technical school,25k-35k,NHOPI,0.5275196858002263,0.0703948206791131,7,0
45-49,Male,Graduated college or technical school,15k-25k,AIAN,0.4157351966642112,0.7120141447804105,7,0
60-64,Female,Did not graduate high school,200k+,NH-White,0.2990178188224506,0.1754915570303564,7,0
80+,Male,Attended college or technical school,100k-200k,Asian,0.08325121790774423,0.0,7,0
18-24,Male,Did not graduate high school,200k+,NH-Black,0.17558658243493946,0.1094912459485338,7,0
70-74,Female,Graduated high school,100k-200k,Hispanic,0.3868044281402936,0.1663265237562012,7,0
18-24,Female,Attended college or technical school,15k-25k,NHOPI,0.26199652583008354,0.1663121527523819,7,0
60-64,Male,Graduated high school,200k+,Other/Multiracial,0.3040394848636536,0.4688934933903623,7,0
60-64,Male,Did not graduate high school,<15k,Asian,0.19226718299581666,0.0878802270454398,7,0
80+,Female,Graduated high school,35k-50k,NHOPI,0.26677584405392984,0.1394427565935642,7,0
80+,Male,Graduated college or technical school,15k-25k,AIAN,0.19451842882454065,0.4642215856603723,7,0
45-49,Male,Did not graduate high school,100k-200k,AIAN,0.44587520820664545,0.346047205098147,7,0
60-64,Female,Graduated high school,100k-200k,AIAN,0.4485943476437785,0.0861616410683389,7,0
50-54,Female,Did not graduate high school,200k+,NH-White,0.3366856466001008,0.5847131952677416,7,0
65-69,Male,Graduated high school,<15k,NHOPI,0.4288358433899693,0.3047538279089035,7,0
70-74,Female,Attended college or technical school,100k-200k,AIAN,0.3954354956644348,0.0558253559564625,7,0
80+,Male,Attended college or technical school,<15k,Other/Multiracial,0.21763186558942005,0.0033222670300833,7,0
80+,Male,Attended college or technical school,50k-100k,NHOPI,0.24361415895506064,0.0,7,0
40-44,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.43538254532451925,0.1280826102043732,7,0
45-49,Male,Attended college or technical school,15k-25k,NHOPI,0.49806553438605733,0.1742210197863579,7,0
80+,Female,Graduated high school,25k-35k,NHOPI,0.2722237605584134,0.8511348017345911,7,0
70-74,Male,Attended college or technical school,200k+,Hispanic,0.28218860337321144,0.0,7,0
45-49,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.463754643238672,0.1601961195213088,7,0
70-74,Male,Attended college or technical school,200k+,NH-Black,0.3262376029188229,0.4065588944761902,7,0
18-24,Male,Did not graduate high school,100k-200k,Asian,0.07559375142372902,0.0,7,0
40-44,Female,Attended college or technical school,15k-25k,NHOPI,0.4980328786035786,0.3589832365460958,7,0
40-44,Male,Did not graduate high school,25k-35k,Asian,0.20876980794121958,0.8455828237902927,6,0
40-44,Male,Did not graduate high school,15k-25k,NHOPI,0.4589333091859987,0.2015406999683574,6,0
75-79,Female,Did not graduate high school,200k+,NH-White,0.22204117024835787,0.0137895892266964,6,0
65-69,Female,Graduated college or technical school,200k+,AIAN,0.26445623919118794,0.8364701530190399,6,0
18-24,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.19751301027425233,0.0,6,0
40-44,Male,Did not graduate high school,200k+,Hispanic,0.3259679062563502,0.7456735768226669,6,0
18-24,Male,Attended college or technical school,100k-200k,NHOPI,0.222022759876379,0.2383058253127657,6,0
30-34,Female,Graduated college or technical school,<15k,AIAN,0.3624076626938585,0.0545533424969362,6,0
75-79,Male,Graduated high school,<15k,AIAN,0.356600304077084,0.13158021512075,6,0
65-69,Female,Did not graduate high school,<15k,NHOPI,0.4312301192005416,0.2885091730320344,6,0
80+,Male,Did not graduate high school,100k-200k,NH-Black,0.24363507049313918,0.6761647658795674,6,0
80+,Female,Attended college or technical school,15k-25k,NHOPI,0.26875625264862607,0.3372878591276122,6,0
35-39,Female,Did not graduate high school,25k-35k,Asian,0.20915870274059695,0.0997434689166618,6,0
18-24,Female,Attended college or technical school,<15k,NHOPI,0.2568921501877532,0.2319404159212399,6,0
40-44,Male,Attended college or technical school,15k-25k,NHOPI,0.47632507126674317,0.5031702264948885,6,0
50-54,Male,Attended college or technical school,<15k,NHOPI,0.4966151369974195,0.1364441131771454,6,0
55-59,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.42083642850520886,0.0,6,0
65-69,Female,Did not graduate high school,50k-100k,AIAN,0.424610267597847,0.7779172894550382,6,0
35-39,Female,Did not graduate high school,<15k,NHOPI,0.45293212193841814,0.6066649855699905,6,0
25-29,Male,Attended college or technical school,100k-200k,NHOPI,0.3432809899221548,0.3890341706124203,6,0
30-34,Male,Attended college or technical school,<15k,AIAN,0.41877182562671433,0.3719212956047066,6,0
75-79,Female,Attended college or technical school,200k+,NH-Black,0.3038626965567479,0.8080068811560984,6,0
40-44,Male,Did not graduate high school,100k-200k,NH-Black,0.465145119134167,0.2222898835585528,6,0
25-29,Male,Did not graduate high school,<15k,Other/Multiracial,0.3145672978658199,0.3772317385678225,6,0
50-54,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.4126903838639174,0.0988680191075799,6,0
50-54,Male,Graduated college or technical school,25k-35k,NHOPI,0.4253909552924579,0.4432759042847045,6,0
18-24,Female,Did not graduate high school,<15k,NHOPI,0.2437692595964076,0.0886704009888883,6,0
60-64,Male,Graduated high school,200k+,AIAN,0.3380900519028857,0.006632512332314,6,0
30-34,Male,Graduated college or technical school,200k+,NHOPI,0.24477081499026843,0.5072102077985863,6,0
75-79,Female,Graduated college or technical school,35k-50k,NHOPI,0.3064391957054673,0.0145744902874117,6,0
25-29,Male,Graduated high school,<15k,NHOPI,0.36893559076662313,0.8916561143413289,6,0
60-64,Male,Attended college or technical school,25k-35k,NHOPI,0.46244846521303445,0.1140111187974606,6,0
70-74,Female,Attended college or technical school,25k-35k,NHOPI,0.4318106826514812,0.1469146509993166,6,0
70-74,Female,Graduated college or technical school,25k-35k,NHOPI,0.35468697188262416,0.0,6,0
55-59,Female,Graduated high school,200k+,Hispanic,0.3693816819489749,0.0115621087808209,6,0
45-49,Male,Attended college or technical school,<15k,Asian,0.22932470450612413,0.0380012199331252,6,0
18-24,Female,Did not graduate high school,50k-100k,AIAN,0.23881375832639812,0.2783641837649995,6,0
18-24,Female,Did not graduate high school,35k-50k,Asian,0.09091443115088159,0.0117789974444074,6,0
30-34,Female,Attended college or technical school,200k+,NH-Black,0.3637099860501473,0.2186864301268049,6,0
